Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1990000 through 1999999



1990000 --> Thursday, 06 - 01

1990001 --> Thursday, 05 - 17

1990002 --> Thursday, 05 - 09

1990003 --> Thursday, 05 - 22

1990004 --> Thursday, 05 - 13

1990005 --> Thursday, 05 - 05

1990006 --> Thursday, 05 - 25

1990007 --> Thursday, 05 - 10

1990008 --> Thursday, 05 - 29

1990009 --> Thursday, 05 - 21

1990010 --> Thursday, 05 - 06

1990011 --> Thursday, 05 - 26

1990012 --> Thursday, 05 - 17

1990013 --> Thursday, 05 - 02

1990014 --> Thursday, 05 - 22

1990015 --> Thursday, 05 - 14

1990016 --> Thursday, 06 - 02

1990017 --> Thursday, 05 - 18

1990018 --> Thursday, 05 - 10

1990019 --> Thursday, 05 - 30

1990020 --> Thursday, 05 - 21

1990021 --> Thursday, 05 - 06

1990022 --> Thursday, 05 - 26

1990023 --> Thursday, 05 - 11

1990024 --> Thursday, 05 - 02

1990025 --> Thursday, 05 - 22

1990026 --> Thursday, 05 - 14

1990027 --> Thursday, 05 - 27

1990028 --> Thursday, 05 - 18

1990029 --> Thursday, 05 - 10

1990030 --> Thursday, 05 - 30

1990031 --> Thursday, 05 - 15

1990032 --> Thursday, 05 - 06

1990033 --> Thursday, 05 - 26

1990034 --> Thursday, 05 - 11

1990035 --> Thursday, 05 - 31

1990036 --> Thursday, 05 - 22

1990037 --> Thursday, 05 - 07

1990038 --> Thursday, 05 - 27

1990039 --> Thursday, 05 - 19

1990040 --> Thursday, 05 - 10

1990041 --> Thursday, 05 - 23

1990042 --> Thursday, 05 - 15

1990043 --> Thursday, 04 - 30

1990044 --> Thursday, 05 - 19

1990045 --> Thursday, 05 - 11

1990046 --> Thursday, 05 - 31

1990047 --> Thursday, 05 - 16

1990048 --> Thursday, 05 - 07

1990049 --> Thursday, 05 - 27

1990050 --> Thursday, 05 - 19

1990051 --> Thursday, 05 - 04

1990052 --> Thursday, 05 - 23

1990053 --> Thursday, 05 - 15

1990054 --> Thursday, 05 - 28

1990055 --> Thursday, 05 - 20

1990056 --> Thursday, 05 - 11

1990057 --> Thursday, 05 - 31

1990058 --> Thursday, 05 - 16

1990059 --> Thursday, 05 - 08

1990060 --> Thursday, 05 - 27

1990061 --> Thursday, 05 - 12

1990062 --> Thursday, 05 - 04

1990063 --> Thursday, 05 - 24

1990064 --> Thursday, 05 - 08

1990065 --> Thursday, 05 - 28

1990066 --> Thursday, 05 - 20

1990067 --> Thursday, 05 - 05

1990068 --> Thursday, 05 - 24

1990069 --> Thursday, 05 - 16

1990070 --> Thursday, 05 - 08

1990071 --> Thursday, 05 - 21

1990072 --> Thursday, 05 - 12

1990073 --> Thursday, 06 - 01

1990074 --> Thursday, 05 - 24

1990075 --> Thursday, 05 - 09

1990076 --> Thursday, 05 - 28

1990077 --> Thursday, 05 - 20

1990078 --> Thursday, 05 - 05

1990079 --> Thursday, 05 - 25

1990080 --> Thursday, 05 - 16

1990081 --> Thursday, 05 - 01

1990082 --> Thursday, 05 - 21

1990083 --> Thursday, 05 - 13

1990084 --> Thursday, 06 - 01

1990085 --> Thursday, 05 - 17

1990086 --> Thursday, 05 - 09

1990087 --> Thursday, 05 - 29

1990088 --> Thursday, 05 - 13

1990089 --> Thursday, 05 - 05

1990090 --> Thursday, 05 - 25

1990091 --> Thursday, 05 - 10

1990092 --> Thursday, 05 - 29

1990093 --> Thursday, 05 - 21

1990094 --> Thursday, 05 - 13

1990095 --> Thursday, 05 - 26

1990096 --> Thursday, 05 - 17

1990097 --> Thursday, 05 - 09

1990098 --> Thursday, 05 - 22

1990099 --> Thursday, 05 - 14

1990100 --> Thursday, 05 - 06

1990101 --> Thursday, 05 - 26

1990102 --> Thursday, 05 - 11

1990103 --> Thursday, 05 - 31

1990104 --> Thursday, 05 - 22

1990105 --> Thursday, 05 - 07

1990106 --> Thursday, 05 - 27

1990107 --> Thursday, 05 - 19

1990108 --> Thursday, 05 - 03

1990109 --> Thursday, 05 - 23

1990110 --> Thursday, 05 - 15

1990111 --> Thursday, 04 - 30

1990112 --> Thursday, 05 - 19

1990113 --> Thursday, 05 - 11

1990114 --> Thursday, 05 - 31

1990115 --> Thursday, 05 - 16

1990116 --> Thursday, 05 - 07

1990117 --> Thursday, 05 - 27

1990118 --> Thursday, 05 - 12

1990119 --> Thursday, 05 - 04

1990120 --> Thursday, 05 - 23

1990121 --> Thursday, 05 - 15

1990122 --> Thursday, 05 - 28

1990123 --> Thursday, 05 - 20

1990124 --> Thursday, 05 - 11

1990125 --> Thursday, 05 - 31

1990126 --> Thursday, 05 - 16

1990127 --> Thursday, 05 - 08

1990128 --> Thursday, 05 - 27

1990129 --> Thursday, 05 - 12

1990130 --> Thursday, 05 - 04

1990131 --> Thursday, 05 - 24

1990132 --> Thursday, 05 - 08

1990133 --> Thursday, 05 - 28

1990134 --> Thursday, 05 - 20

1990135 --> Thursday, 05 - 05

1990136 --> Thursday, 05 - 24

1990137 --> Thursday, 05 - 16

1990138 --> Thursday, 05 - 01

1990139 --> Thursday, 05 - 21

1990140 --> Thursday, 05 - 12

1990141 --> Thursday, 06 - 01

1990142 --> Thursday, 05 - 17

1990143 --> Thursday, 05 - 09

1990144 --> Thursday, 05 - 28

1990145 --> Thursday, 05 - 20

1990146 --> Thursday, 05 - 05

1990147 --> Thursday, 05 - 25

1990148 --> Thursday, 05 - 16

1990149 --> Thursday, 05 - 01

1990150 --> Thursday, 05 - 21

1990151 --> Thursday, 05 - 13

1990152 --> Thursday, 06 - 01

1990153 --> Thursday, 05 - 17

1990154 --> Thursday, 05 - 09

1990155 --> Thursday, 05 - 29

1990156 --> Thursday, 05 - 13

1990157 --> Thursday, 05 - 05

1990158 --> Thursday, 05 - 25

1990159 --> Thursday, 05 - 10

1990160 --> Thursday, 05 - 29

1990161 --> Thursday, 05 - 21

1990162 --> Thursday, 05 - 06

1990163 --> Thursday, 05 - 26

1990164 --> Thursday, 05 - 17

1990165 --> Thursday, 05 - 09

1990166 --> Thursday, 05 - 22

1990167 --> Thursday, 05 - 14

1990168 --> Thursday, 05 - 05

1990169 --> Thursday, 05 - 25

1990170 --> Thursday, 05 - 10

1990171 --> Thursday, 05 - 30

1990172 --> Thursday, 05 - 21

1990173 --> Thursday, 05 - 06

1990174 --> Thursday, 05 - 26

1990175 --> Thursday, 05 - 18

1990176 --> Thursday, 05 - 02

1990177 --> Thursday, 05 - 22

1990178 --> Thursday, 05 - 14

1990179 --> Thursday, 06 - 03

1990180 --> Thursday, 05 - 18

1990181 --> Thursday, 05 - 10

1990182 --> Thursday, 05 - 30

1990183 --> Thursday, 05 - 15

1990184 --> Thursday, 05 - 06

1990185 --> Thursday, 05 - 26

1990186 --> Thursday, 05 - 11

1990187 --> Thursday, 05 - 03

1990188 --> Thursday, 05 - 22

1990189 --> Thursday, 05 - 14

1990190 --> Thursday, 05 - 27

1990191 --> Thursday, 05 - 19

1990192 --> Thursday, 05 - 10

1990193 --> Thursday, 05 - 23

1990194 --> Thursday, 05 - 15

1990195 --> Thursday, 05 - 07

1990196 --> Thursday, 05 - 26

1990197 --> Thursday, 05 - 11

1990198 --> Thursday, 05 - 31

1990199 --> Thursday, 05 - 23

