Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3600000 through 3609999



3600000 --> Thursday, 05 - 25

3600001 --> Thursday, 05 - 17

3600002 --> Thursday, 05 - 02

3600003 --> Thursday, 05 - 22

3600004 --> Thursday, 05 - 13

3600005 --> Thursday, 06 - 02

3600006 --> Thursday, 05 - 18

3600007 --> Thursday, 05 - 10

3600008 --> Thursday, 05 - 29

3600009 --> Thursday, 05 - 14

3600010 --> Thursday, 05 - 06

3600011 --> Thursday, 05 - 26

3600012 --> Thursday, 05 - 10

3600013 --> Thursday, 05 - 30

3600014 --> Thursday, 05 - 22

3600015 --> Thursday, 05 - 07

3600016 --> Thursday, 05 - 26

3600017 --> Thursday, 05 - 18

3600018 --> Thursday, 05 - 03

3600019 --> Thursday, 05 - 23

3600020 --> Thursday, 05 - 14

3600021 --> Thursday, 05 - 06

3600022 --> Thursday, 05 - 19

3600023 --> Thursday, 05 - 11

3600024 --> Thursday, 05 - 30

3600025 --> Thursday, 05 - 15

3600026 --> Thursday, 05 - 07

3600027 --> Thursday, 05 - 27

3600028 --> Thursday, 05 - 18

3600029 --> Thursday, 05 - 03

3600030 --> Thursday, 05 - 23

3600031 --> Thursday, 05 - 15

3600032 --> Thursday, 06 - 03

3600033 --> Thursday, 05 - 19

3600034 --> Thursday, 05 - 11

3600035 --> Thursday, 05 - 31

3600036 --> Thursday, 05 - 15

3600037 --> Thursday, 05 - 07

3600038 --> Thursday, 05 - 27

3600039 --> Thursday, 05 - 12

3600040 --> Thursday, 05 - 03

3600041 --> Thursday, 05 - 23

3600042 --> Thursday, 05 - 08

3600043 --> Thursday, 05 - 28

3600044 --> Thursday, 05 - 19

3600045 --> Thursday, 05 - 04

3600046 --> Thursday, 05 - 24

3600047 --> Thursday, 05 - 16

3600048 --> Thursday, 05 - 07

