Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3150000 through 3159999



3150000 --> Thursday, 05 - 25

3150001 --> Thursday, 05 - 10

3150002 --> Thursday, 05 - 30

3150003 --> Thursday, 05 - 22

3150004 --> Thursday, 05 - 13

3150005 --> Thursday, 05 - 26

3150006 --> Thursday, 05 - 18

3150007 --> Thursday, 05 - 10

3150008 --> Thursday, 05 - 29

3150009 --> Thursday, 05 - 14

3150010 --> Thursday, 05 - 06

3150011 --> Thursday, 05 - 19

3150012 --> Thursday, 05 - 10

3150013 --> Thursday, 05 - 30

3150014 --> Thursday, 05 - 22

3150015 --> Thursday, 05 - 07

3150016 --> Thursday, 05 - 26

3150017 --> Thursday, 05 - 18

3150018 --> Thursday, 05 - 03

3150019 --> Thursday, 05 - 23

3150020 --> Thursday, 05 - 14

3150021 --> Thursday, 06 - 03

3150022 --> Thursday, 05 - 19

3150023 --> Thursday, 05 - 11

3150024 --> Thursday, 05 - 30

3150025 --> Thursday, 05 - 15

3150026 --> Thursday, 05 - 07

3150027 --> Thursday, 05 - 27

3150028 --> Thursday, 05 - 18

3150029 --> Thursday, 05 - 03

3150030 --> Thursday, 05 - 23

3150031 --> Thursday, 05 - 08

3150032 --> Thursday, 05 - 27

3150033 --> Thursday, 05 - 19

3150034 --> Thursday, 05 - 11

3150035 --> Thursday, 05 - 24

3150036 --> Thursday, 05 - 15

3150037 --> Thursday, 05 - 07

3150038 --> Thursday, 05 - 27

3150039 --> Thursday, 05 - 12

3150040 --> Thursday, 05 - 31

3150041 --> Thursday, 05 - 23

3150042 --> Thursday, 05 - 08

3150043 --> Thursday, 05 - 28

3150044 --> Thursday, 05 - 19

3150045 --> Thursday, 05 - 04

3150046 --> Thursday, 05 - 24

3150047 --> Thursday, 05 - 16

3150048 --> Thursday, 04 - 30

3150049 --> Thursday, 05 - 20

3150050 --> Thursday, 05 - 12

3150051 --> Thursday, 06 - 01

3150052 --> Thursday, 05 - 16

3150053 --> Thursday, 05 - 08

3150054 --> Thursday, 05 - 28

3150055 --> Thursday, 05 - 13

3150056 --> Thursday, 05 - 04

3150057 --> Thursday, 05 - 24

3150058 --> Thursday, 05 - 16

3150059 --> Thursday, 05 - 29

3150060 --> Thursday, 05 - 20

3150061 --> Thursday, 05 - 12

3150062 --> Thursday, 06 - 01

3150063 --> Thursday, 05 - 17

3150064 --> Thursday, 05 - 08

3150065 --> Thursday, 05 - 28

3150066 --> Thursday, 05 - 13

3150067 --> Thursday, 05 - 05

3150068 --> Thursday, 05 - 24

3150069 --> Thursday, 05 - 09

3150070 --> Thursday, 05 - 29

3150071 --> Thursday, 05 - 21

3150072 --> Thursday, 05 - 05

3150073 --> Thursday, 05 - 25

3150074 --> Thursday, 05 - 17

3150075 --> Thursday, 05 - 02

3150076 --> Thursday, 05 - 21

3150077 --> Thursday, 05 - 13

3150078 --> Thursday, 06 - 02

3150079 --> Thursday, 05 - 18

3150080 --> Thursday, 05 - 09

3150081 --> Thursday, 05 - 29

3150082 --> Thursday, 05 - 21

3150083 --> Thursday, 05 - 06

3150084 --> Thursday, 05 - 25

3150085 --> Thursday, 05 - 17

3150086 --> Thursday, 05 - 02

3150087 --> Thursday, 05 - 22

3150088 --> Thursday, 05 - 13

3150089 --> Thursday, 06 - 02

3150090 --> Thursday, 05 - 18

3150091 --> Thursday, 05 - 10

3150092 --> Thursday, 05 - 29

3150093 --> Thursday, 05 - 14

3150094 --> Thursday, 05 - 06

3150095 --> Thursday, 05 - 26

3150096 --> Thursday, 05 - 10

3150097 --> Thursday, 05 - 30

3150098 --> Thursday, 05 - 22

3150099 --> Thursday, 05 - 07

3150100 --> Thursday, 05 - 27

3150101 --> Thursday, 05 - 19

3150102 --> Thursday, 05 - 11

3150103 --> Thursday, 05 - 24

3150104 --> Thursday, 05 - 15

3150105 --> Thursday, 05 - 07

3150106 --> Thursday, 05 - 20

3150107 --> Thursday, 05 - 12

3150108 --> Thursday, 05 - 31

3150109 --> Thursday, 05 - 23

3150110 --> Thursday, 05 - 08

3150111 --> Thursday, 05 - 28

3150112 --> Thursday, 05 - 19

3150113 --> Thursday, 05 - 04

3150114 --> Thursday, 05 - 24

3150115 --> Thursday, 05 - 16

3150116 --> Thursday, 04 - 30

3150117 --> Thursday, 05 - 20

3150118 --> Thursday, 05 - 12

3150119 --> Thursday, 06 - 01

3150120 --> Thursday, 05 - 16

3150121 --> Thursday, 05 - 08

3150122 --> Thursday, 05 - 28

3150123 --> Thursday, 05 - 13

3150124 --> Thursday, 05 - 04

3150125 --> Thursday, 05 - 24

3150126 --> Thursday, 05 - 09

3150127 --> Thursday, 05 - 29

3150128 --> Thursday, 05 - 20

3150129 --> Thursday, 05 - 12

3150130 --> Thursday, 05 - 25

3150131 --> Thursday, 05 - 17

3150132 --> Thursday, 05 - 08

3150133 --> Thursday, 05 - 28

3150134 --> Thursday, 05 - 13

3150135 --> Thursday, 05 - 05

3150136 --> Thursday, 05 - 24

3150137 --> Thursday, 05 - 09

3150138 --> Thursday, 05 - 29

3150139 --> Thursday, 05 - 21

3150140 --> Thursday, 05 - 05

3150141 --> Thursday, 05 - 25

3150142 --> Thursday, 05 - 17

3150143 --> Thursday, 05 - 02

3150144 --> Thursday, 05 - 21

3150145 --> Thursday, 05 - 13

3150146 --> Thursday, 06 - 02

3150147 --> Thursday, 05 - 18

3150148 --> Thursday, 05 - 09

3150149 --> Thursday, 05 - 29

3150150 --> Thursday, 05 - 14

3150151 --> Thursday, 05 - 06

3150152 --> Thursday, 05 - 25

3150153 --> Thursday, 05 - 17

3150154 --> Thursday, 05 - 02

3150155 --> Thursday, 05 - 22

3150156 --> Thursday, 05 - 13

3150157 --> Thursday, 06 - 02

3150158 --> Thursday, 05 - 18

3150159 --> Thursday, 05 - 10

3150160 --> Thursday, 05 - 29

3150161 --> Thursday, 05 - 14

3150162 --> Thursday, 05 - 06

3150163 --> Thursday, 05 - 26

3150164 --> Thursday, 05 - 10

3150165 --> Thursday, 05 - 30

3150166 --> Thursday, 05 - 22

3150167 --> Thursday, 05 - 07

3150168 --> Thursday, 05 - 26

3150169 --> Thursday, 05 - 18

3150170 --> Thursday, 05 - 03

3150171 --> Thursday, 05 - 23

3150172 --> Thursday, 05 - 14

3150173 --> Thursday, 05 - 06

3150174 --> Thursday, 05 - 19

3150175 --> Thursday, 05 - 11

3150176 --> Thursday, 05 - 30

3150177 --> Thursday, 05 - 22

3150178 --> Thursday, 05 - 07

3150179 --> Thursday, 05 - 27

3150180 --> Thursday, 05 - 18

3150181 --> Thursday, 05 - 03

3150182 --> Thursday, 05 - 23

3150183 --> Thursday, 05 - 15

3150184 --> Thursday, 06 - 03

3150185 --> Thursday, 05 - 19

3150186 --> Thursday, 05 - 11

3150187 --> Thursday, 05 - 31

3150188 --> Thursday, 05 - 15

3150189 --> Thursday, 05 - 07

3150190 --> Thursday, 05 - 27

3150191 --> Thursday, 05 - 12

