Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2000000 through 2009999



2000000 --> Thursday, 05 - 04

2000001 --> Thursday, 05 - 24

2000002 --> Thursday, 05 - 16

2000003 --> Thursday, 05 - 29

2000004 --> Thursday, 05 - 20

2000005 --> Thursday, 05 - 12

2000006 --> Thursday, 06 - 01

2000007 --> Thursday, 05 - 17

2000008 --> Thursday, 05 - 08

2000009 --> Thursday, 05 - 28

2000010 --> Thursday, 05 - 13

2000011 --> Thursday, 05 - 05

2000012 --> Thursday, 05 - 24

2000013 --> Thursday, 05 - 09

2000014 --> Thursday, 05 - 29

2000015 --> Thursday, 05 - 21

2000016 --> Thursday, 05 - 05

2000017 --> Thursday, 05 - 25

2000018 --> Thursday, 05 - 17

2000019 --> Thursday, 05 - 02

2000020 --> Thursday, 05 - 21

2000021 --> Thursday, 05 - 13

2000022 --> Thursday, 06 - 02

2000023 --> Thursday, 05 - 18

2000024 --> Thursday, 05 - 09

2000025 --> Thursday, 05 - 29

2000026 --> Thursday, 05 - 21

2000027 --> Thursday, 05 - 06

2000028 --> Thursday, 05 - 25

2000029 --> Thursday, 05 - 17

2000030 --> Thursday, 05 - 02

2000031 --> Thursday, 05 - 22

2000032 --> Thursday, 05 - 13

2000033 --> Thursday, 06 - 02

2000034 --> Thursday, 05 - 18

2000035 --> Thursday, 05 - 10

2000036 --> Thursday, 05 - 29

2000037 --> Thursday, 05 - 14

2000038 --> Thursday, 05 - 06

2000039 --> Thursday, 05 - 26

2000040 --> Thursday, 05 - 10

2000041 --> Thursday, 05 - 30

2000042 --> Thursday, 05 - 22

2000043 --> Thursday, 05 - 07

2000044 --> Thursday, 05 - 26

2000045 --> Thursday, 05 - 18

2000046 --> Thursday, 05 - 10

2000047 --> Thursday, 05 - 23

2000048 --> Thursday, 05 - 14

2000049 --> Thursday, 05 - 06

2000050 --> Thursday, 05 - 26

2000051 --> Thursday, 05 - 11

2000052 --> Thursday, 05 - 30

2000053 --> Thursday, 05 - 22

2000054 --> Thursday, 05 - 07

2000055 --> Thursday, 05 - 27

2000056 --> Thursday, 05 - 18

2000057 --> Thursday, 05 - 03

2000058 --> Thursday, 05 - 23

2000059 --> Thursday, 05 - 15

2000060 --> Thursday, 06 - 03

2000061 --> Thursday, 05 - 19

2000062 --> Thursday, 05 - 11

2000063 --> Thursday, 05 - 31

2000064 --> Thursday, 05 - 15

2000065 --> Thursday, 05 - 07

2000066 --> Thursday, 05 - 27

2000067 --> Thursday, 05 - 12

2000068 --> Thursday, 05 - 03

2000069 --> Thursday, 05 - 23

2000070 --> Thursday, 05 - 15

2000071 --> Thursday, 05 - 28

2000072 --> Thursday, 05 - 19

2000073 --> Thursday, 05 - 11

2000074 --> Thursday, 05 - 24

2000075 --> Thursday, 05 - 16

2000076 --> Thursday, 05 - 07

2000077 --> Thursday, 05 - 27

2000078 --> Thursday, 05 - 12

2000079 --> Thursday, 06 - 01

2000080 --> Thursday, 05 - 23

2000081 --> Thursday, 05 - 08

2000082 --> Thursday, 05 - 28

2000083 --> Thursday, 05 - 20

2000084 --> Thursday, 05 - 04

2000085 --> Thursday, 05 - 24

2000086 --> Thursday, 05 - 16

2000087 --> Thursday, 05 - 01

2000088 --> Thursday, 05 - 20

2000089 --> Thursday, 05 - 12

2000090 --> Thursday, 06 - 01

2000091 --> Thursday, 05 - 17

2000092 --> Thursday, 05 - 08

2000093 --> Thursday, 05 - 28

2000094 --> Thursday, 05 - 13

2000095 --> Thursday, 05 - 05

2000096 --> Thursday, 05 - 24

2000097 --> Thursday, 05 - 16

2000098 --> Thursday, 05 - 29

2000099 --> Thursday, 05 - 21

2000100 --> Thursday, 05 - 13

2000101 --> Thursday, 06 - 02

2000102 --> Thursday, 05 - 18

2000103 --> Thursday, 05 - 10

2000104 --> Thursday, 05 - 29

2000105 --> Thursday, 05 - 14

2000106 --> Thursday, 05 - 06

2000107 --> Thursday, 05 - 26

2000108 --> Thursday, 05 - 10

2000109 --> Thursday, 05 - 30

2000110 --> Thursday, 05 - 22

2000111 --> Thursday, 05 - 07

2000112 --> Thursday, 05 - 26

2000113 --> Thursday, 05 - 18

2000114 --> Thursday, 05 - 03

2000115 --> Thursday, 05 - 23

2000116 --> Thursday, 05 - 14

2000117 --> Thursday, 05 - 06

2000118 --> Thursday, 05 - 19

2000119 --> Thursday, 05 - 11

2000120 --> Thursday, 05 - 30

2000121 --> Thursday, 05 - 22

2000122 --> Thursday, 05 - 07

2000123 --> Thursday, 05 - 27

2000124 --> Thursday, 05 - 18

2000125 --> Thursday, 05 - 03

2000126 --> Thursday, 05 - 23

2000127 --> Thursday, 05 - 15

2000128 --> Thursday, 06 - 03

2000129 --> Thursday, 05 - 19

2000130 --> Thursday, 05 - 11

2000131 --> Thursday, 05 - 31

2000132 --> Thursday, 05 - 15

2000133 --> Thursday, 05 - 07

2000134 --> Thursday, 05 - 27

2000135 --> Thursday, 05 - 12

2000136 --> Thursday, 05 - 03

2000137 --> Thursday, 05 - 23

2000138 --> Thursday, 05 - 08

2000139 --> Thursday, 05 - 28

2000140 --> Thursday, 05 - 19

2000141 --> Thursday, 05 - 11

2000142 --> Thursday, 05 - 24

