Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4800000 through 4809999



4800000 --> Thursday, 05 - 18

4800001 --> Thursday, 05 - 03

4800002 --> Thursday, 05 - 23

4800003 --> Thursday, 05 - 15

4800004 --> Thursday, 05 - 06

4800005 --> Thursday, 05 - 19

4800006 --> Thursday, 05 - 11

4800007 --> Thursday, 05 - 31

4800008 --> Thursday, 05 - 15

4800009 --> Thursday, 05 - 07

4800010 --> Thursday, 05 - 27

4800011 --> Thursday, 05 - 12

4800012 --> Thursday, 05 - 03

4800013 --> Thursday, 05 - 23

4800014 --> Thursday, 05 - 15

4800015 --> Thursday, 05 - 28

4800016 --> Thursday, 05 - 19

4800017 --> Thursday, 05 - 11

4800018 --> Thursday, 05 - 31

4800019 --> Thursday, 05 - 16

4800020 --> Thursday, 05 - 07

4800021 --> Thursday, 05 - 27

4800022 --> Thursday, 05 - 12

4800023 --> Thursday, 05 - 04

4800024 --> Thursday, 05 - 23

4800025 --> Thursday, 05 - 08

4800026 --> Thursday, 05 - 28

4800027 --> Thursday, 05 - 20

4800028 --> Thursday, 05 - 04

4800029 --> Thursday, 05 - 24

4800030 --> Thursday, 05 - 16

4800031 --> Thursday, 05 - 01

4800032 --> Thursday, 05 - 20

4800033 --> Thursday, 05 - 12

4800034 --> Thursday, 06 - 01

4800035 --> Thursday, 05 - 17

4800036 --> Thursday, 05 - 08

4800037 --> Thursday, 05 - 28

4800038 --> Thursday, 05 - 20

4800039 --> Thursday, 05 - 05

4800040 --> Thursday, 05 - 24

4800041 --> Thursday, 05 - 16

4800042 --> Thursday, 05 - 01

4800043 --> Thursday, 05 - 21

4800044 --> Thursday, 05 - 12

4800045 --> Thursday, 06 - 01

4800046 --> Thursday, 05 - 17

4800047 --> Thursday, 05 - 09

4800048 --> Thursday, 05 - 28

4800049 --> Thursday, 05 - 13

4800050 --> Thursday, 05 - 05

4800051 --> Thursday, 05 - 25

4800052 --> Thursday, 05 - 09

4800053 --> Thursday, 05 - 29

4800054 --> Thursday, 05 - 21

4800055 --> Thursday, 05 - 06

4800056 --> Thursday, 05 - 25

4800057 --> Thursday, 05 - 17

4800058 --> Thursday, 05 - 09

4800059 --> Thursday, 05 - 22

4800060 --> Thursday, 05 - 13

4800061 --> Thursday, 05 - 05

4800062 --> Thursday, 05 - 25

4800063 --> Thursday, 05 - 10

4800064 --> Thursday, 05 - 29

4800065 --> Thursday, 05 - 21

4800066 --> Thursday, 05 - 06

4800067 --> Thursday, 05 - 26

4800068 --> Thursday, 05 - 17

4800069 --> Thursday, 05 - 02

4800070 --> Thursday, 05 - 22

4800071 --> Thursday, 05 - 14

4800072 --> Thursday, 06 - 02

4800073 --> Thursday, 05 - 18

4800074 --> Thursday, 05 - 10

4800075 --> Thursday, 05 - 30

4800076 --> Thursday, 05 - 14

4800077 --> Thursday, 05 - 06

4800078 --> Thursday, 05 - 26

4800079 --> Thursday, 05 - 11

4800080 --> Thursday, 05 - 02

4800081 --> Thursday, 05 - 22

4800082 --> Thursday, 05 - 14

4800083 --> Thursday, 05 - 27

4800084 --> Thursday, 05 - 18

4800085 --> Thursday, 05 - 10

4800086 --> Thursday, 05 - 23

4800087 --> Thursday, 05 - 15

4800088 --> Thursday, 05 - 06

4800089 --> Thursday, 05 - 26

4800090 --> Thursday, 05 - 11

4800091 --> Thursday, 05 - 31

4800092 --> Thursday, 05 - 22

4800093 --> Thursday, 05 - 07

4800094 --> Thursday, 05 - 27

4800095 --> Thursday, 05 - 19

4800096 --> Thursday, 05 - 03

4800097 --> Thursday, 05 - 23

4800098 --> Thursday, 05 - 15

4800099 --> Thursday, 04 - 30

4800100 --> Thursday, 05 - 20

4800101 --> Thursday, 05 - 12

4800102 --> Thursday, 06 - 01

4800103 --> Thursday, 05 - 17

4800104 --> Thursday, 05 - 08

4800105 --> Thursday, 05 - 28

4800106 --> Thursday, 05 - 13

4800107 --> Thursday, 05 - 05

4800108 --> Thursday, 05 - 24

4800109 --> Thursday, 05 - 16

4800110 --> Thursday, 05 - 29

4800111 --> Thursday, 05 - 21

4800112 --> Thursday, 05 - 12

4800113 --> Thursday, 06 - 01

4800114 --> Thursday, 05 - 17

4800115 --> Thursday, 05 - 09

4800116 --> Thursday, 05 - 28

4800117 --> Thursday, 05 - 13

4800118 --> Thursday, 05 - 05

4800119 --> Thursday, 05 - 25

4800120 --> Thursday, 05 - 09

4800121 --> Thursday, 05 - 29

4800122 --> Thursday, 05 - 21

4800123 --> Thursday, 05 - 06

4800124 --> Thursday, 05 - 25

4800125 --> Thursday, 05 - 17

4800126 --> Thursday, 05 - 02

4800127 --> Thursday, 05 - 22

4800128 --> Thursday, 05 - 13

4800129 --> Thursday, 06 - 02

4800130 --> Thursday, 05 - 18

4800131 --> Thursday, 05 - 10

4800132 --> Thursday, 05 - 29

4800133 --> Thursday, 05 - 21

4800134 --> Thursday, 05 - 06

4800135 --> Thursday, 05 - 26

4800136 --> Thursday, 05 - 17

4800137 --> Thursday, 05 - 02

4800138 --> Thursday, 05 - 22

4800139 --> Thursday, 05 - 14

4800140 --> Thursday, 06 - 02

4800141 --> Thursday, 05 - 18

4800142 --> Thursday, 05 - 10

4800143 --> Thursday, 05 - 30

4800144 --> Thursday, 05 - 14

4800145 --> Thursday, 05 - 06

4800146 --> Thursday, 05 - 26

4800147 --> Thursday, 05 - 11

4800148 --> Thursday, 05 - 30

4800149 --> Thursday, 05 - 22

4800150 --> Thursday, 05 - 07

4800151 --> Thursday, 05 - 27

4800152 --> Thursday, 05 - 18

4800153 --> Thursday, 05 - 10

4800154 --> Thursday, 05 - 23

4800155 --> Thursday, 05 - 15

4800156 --> Thursday, 05 - 06

4800157 --> Thursday, 05 - 26

4800158 --> Thursday, 05 - 11

4800159 --> Thursday, 05 - 31

4800160 --> Thursday, 05 - 22

4800161 --> Thursday, 05 - 07

4800162 --> Thursday, 05 - 27

4800163 --> Thursday, 05 - 19

4800164 --> Thursday, 05 - 03

4800165 --> Thursday, 05 - 23

4800166 --> Thursday, 05 - 15

4800167 --> Thursday, 05 - 28

4800168 --> Thursday, 05 - 19

4800169 --> Thursday, 05 - 11

4800170 --> Thursday, 05 - 31

4800171 --> Thursday, 05 - 16

4800172 --> Thursday, 05 - 07

4800173 --> Thursday, 05 - 27

4800174 --> Thursday, 05 - 12

4800175 --> Thursday, 05 - 04

4800176 --> Thursday, 05 - 23

4800177 --> Thursday, 05 - 15

4800178 --> Thursday, 05 - 28

4800179 --> Thursday, 05 - 20

4800180 --> Thursday, 05 - 11

4800181 --> Thursday, 05 - 24

4800182 --> Thursday, 05 - 16

4800183 --> Thursday, 05 - 08

4800184 --> Thursday, 05 - 27

4800185 --> Thursday, 05 - 12

4800186 --> Thursday, 06 - 01

4800187 --> Thursday, 05 - 24

4800188 --> Thursday, 05 - 08

4800189 --> Thursday, 05 - 28

4800190 --> Thursday, 05 - 20

4800191 --> Thursday, 05 - 05

4800192 --> Thursday, 05 - 24

4800193 --> Thursday, 05 - 16

4800194 --> Thursday, 05 - 01

4800195 --> Thursday, 05 - 21

4800196 --> Thursday, 05 - 12

4800197 --> Thursday, 06 - 01

4800198 --> Thursday, 05 - 17

4800199 --> Thursday, 05 - 09

4800200 --> Thursday, 05 - 29

4800201 --> Thursday, 05 - 14

4800202 --> Thursday, 05 - 06

4800203 --> Thursday, 05 - 26

4800204 --> Thursday, 05 - 10

4800205 --> Thursday, 05 - 30

4800206 --> Thursday, 05 - 22

4800207 --> Thursday, 05 - 07

4800208 --> Thursday, 05 - 26

4800209 --> Thursday, 05 - 18

4800210 --> Thursday, 05 - 10

4800211 --> Thursday, 05 - 23

4800212 --> Thursday, 05 - 14

4800213 --> Thursday, 05 - 06

4800214 --> Thursday, 05 - 26

4800215 --> Thursday, 05 - 11

4800216 --> Thursday, 05 - 30

4800217 --> Thursday, 05 - 22

4800218 --> Thursday, 05 - 07

4800219 --> Thursday, 05 - 27

4800220 --> Thursday, 05 - 18

4800221 --> Thursday, 05 - 03

4800222 --> Thursday, 05 - 23

4800223 --> Thursday, 05 - 15

4800224 --> Thursday, 06 - 03

4800225 --> Thursday, 05 - 19

4800226 --> Thursday, 05 - 11

4800227 --> Thursday, 05 - 31

4800228 --> Thursday, 05 - 15

4800229 --> Thursday, 05 - 07

4800230 --> Thursday, 05 - 27

4800231 --> Thursday, 05 - 12

4800232 --> Thursday, 05 - 03

4800233 --> Thursday, 05 - 23

4800234 --> Thursday, 05 - 15

4800235 --> Thursday, 05 - 28

4800236 --> Thursday, 05 - 19

4800237 --> Thursday, 05 - 11

4800238 --> Thursday, 05 - 24

4800239 --> Thursday, 05 - 16

4800240 --> Thursday, 05 - 07

4800241 --> Thursday, 05 - 27

4800242 --> Thursday, 05 - 12

4800243 --> Thursday, 06 - 01

4800244 --> Thursday, 05 - 23

4800245 --> Thursday, 05 - 08

4800246 --> Thursday, 05 - 28

4800247 --> Thursday, 05 - 20

4800248 --> Thursday, 05 - 04

4800249 --> Thursday, 05 - 24

4800250 --> Thursday, 05 - 16

4800251 --> Thursday, 05 - 01

4800252 --> Thursday, 05 - 20

4800253 --> Thursday, 05 - 12

4800254 --> Thursday, 06 - 01

4800255 --> Thursday, 05 - 17

4800256 --> Thursday, 05 - 08

4800257 --> Thursday, 05 - 28

4800258 --> Thursday, 05 - 13

4800259 --> Thursday, 05 - 05

4800260 --> Thursday, 05 - 24

4800261 --> Thursday, 05 - 16

4800262 --> Thursday, 05 - 29

4800263 --> Thursday, 05 - 21

4800264 --> Thursday, 05 - 12

4800265 --> Thursday, 06 - 01

4800266 --> Thursday, 05 - 17

4800267 --> Thursday, 05 - 09

4800268 --> Thursday, 05 - 28

4800269 --> Thursday, 05 - 13

4800270 --> Thursday, 05 - 05

4800271 --> Thursday, 05 - 25

4800272 --> Thursday, 05 - 09

4800273 --> Thursday, 05 - 29

4800274 --> Thursday, 05 - 21

4800275 --> Thursday, 05 - 06

4800276 --> Thursday, 05 - 25

4800277 --> Thursday, 05 - 17

4800278 --> Thursday, 05 - 02

4800279 --> Thursday, 05 - 22

4800280 --> Thursday, 05 - 13

4800281 --> Thursday, 06 - 02

4800282 --> Thursday, 05 - 18

4800283 --> Thursday, 05 - 10

4800284 --> Thursday, 05 - 29

4800285 --> Thursday, 05 - 21

4800286 --> Thursday, 05 - 06

4800287 --> Thursday, 05 - 26

4800288 --> Thursday, 05 - 17

