Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1790000 through 1799999



1790000 --> Thursday, 05 - 18

1790001 --> Thursday, 05 - 03

1790002 --> Thursday, 05 - 23

1790003 --> Thursday, 05 - 15

1790004 --> Thursday, 05 - 27

1790005 --> Thursday, 05 - 19

1790006 --> Thursday, 05 - 11

1790007 --> Thursday, 05 - 31

1790008 --> Thursday, 05 - 15

1790009 --> Thursday, 05 - 07

1790010 --> Thursday, 05 - 27

1790011 --> Thursday, 05 - 12

1790012 --> Thursday, 05 - 31

1790013 --> Thursday, 05 - 23

1790014 --> Thursday, 05 - 08

1790015 --> Thursday, 05 - 28

1790016 --> Thursday, 05 - 19

1790017 --> Thursday, 05 - 04

1790018 --> Thursday, 05 - 24

1790019 --> Thursday, 05 - 16

1790020 --> Thursday, 05 - 07

1790021 --> Thursday, 05 - 20

1790022 --> Thursday, 05 - 12

1790023 --> Thursday, 06 - 01

1790024 --> Thursday, 05 - 23

1790025 --> Thursday, 05 - 08

1790026 --> Thursday, 05 - 28

1790027 --> Thursday, 05 - 20

1790028 --> Thursday, 05 - 04

1790029 --> Thursday, 05 - 24

1790030 --> Thursday, 05 - 16

1790031 --> Thursday, 05 - 29

1790032 --> Thursday, 05 - 20

1790033 --> Thursday, 05 - 12

1790034 --> Thursday, 06 - 01

1790035 --> Thursday, 05 - 17

1790036 --> Thursday, 05 - 08

1790037 --> Thursday, 05 - 28

1790038 --> Thursday, 05 - 13

1790039 --> Thursday, 05 - 05

1790040 --> Thursday, 05 - 24

1790041 --> Thursday, 05 - 09

1790042 --> Thursday, 05 - 29

1790043 --> Thursday, 05 - 21

1790044 --> Thursday, 05 - 12

1790045 --> Thursday, 05 - 25

1790046 --> Thursday, 05 - 17

1790047 --> Thursday, 05 - 02

1790048 --> Thursday, 05 - 21

1790049 --> Thursday, 05 - 13

1790050 --> Thursday, 06 - 02

1790051 --> Thursday, 05 - 18

1790052 --> Thursday, 05 - 09

1790053 --> Thursday, 05 - 29

1790054 --> Thursday, 05 - 21

1790055 --> Thursday, 05 - 06

1790056 --> Thursday, 05 - 25

1790057 --> Thursday, 05 - 17

1790058 --> Thursday, 05 - 02

1790059 --> Thursday, 05 - 22

1790060 --> Thursday, 05 - 13

1790061 --> Thursday, 06 - 02

1790062 --> Thursday, 05 - 18

1790063 --> Thursday, 05 - 10

1790064 --> Thursday, 05 - 29

1790065 --> Thursday, 05 - 14

1790066 --> Thursday, 05 - 06

1790067 --> Thursday, 05 - 26

1790068 --> Thursday, 05 - 10

1790069 --> Thursday, 05 - 30

1790070 --> Thursday, 05 - 22

1790071 --> Thursday, 05 - 07

1790072 --> Thursday, 05 - 26

1790073 --> Thursday, 05 - 18

1790074 --> Thursday, 05 - 10

1790075 --> Thursday, 05 - 23

1790076 --> Thursday, 05 - 14

1790077 --> Thursday, 05 - 06

1790078 --> Thursday, 05 - 26

1790079 --> Thursday, 05 - 11

1790080 --> Thursday, 05 - 30

1790081 --> Thursday, 05 - 22

1790082 --> Thursday, 05 - 07

1790083 --> Thursday, 05 - 27

1790084 --> Thursday, 05 - 18

1790085 --> Thursday, 05 - 03

1790086 --> Thursday, 05 - 23

1790087 --> Thursday, 05 - 15

1790088 --> Thursday, 06 - 03

1790089 --> Thursday, 05 - 19

1790090 --> Thursday, 05 - 11

1790091 --> Thursday, 05 - 31

1790092 --> Thursday, 05 - 15

1790093 --> Thursday, 05 - 07

1790094 --> Thursday, 05 - 27

1790095 --> Thursday, 05 - 12

1790096 --> Thursday, 05 - 03

1790097 --> Thursday, 05 - 23

1790098 --> Thursday, 05 - 15

1790099 --> Thursday, 05 - 28

1790100 --> Thursday, 05 - 20

1790101 --> Thursday, 05 - 12

1790102 --> Thursday, 06 - 01

1790103 --> Thursday, 05 - 17

1790104 --> Thursday, 05 - 08

1790105 --> Thursday, 05 - 28

1790106 --> Thursday, 05 - 13

1790107 --> Thursday, 05 - 05

1790108 --> Thursday, 05 - 24

1790109 --> Thursday, 05 - 09

1790110 --> Thursday, 05 - 29

1790111 --> Thursday, 05 - 21

1790112 --> Thursday, 05 - 05

1790113 --> Thursday, 05 - 25

1790114 --> Thursday, 05 - 17

1790115 --> Thursday, 05 - 02

1790116 --> Thursday, 05 - 21

1790117 --> Thursday, 05 - 13

1790118 --> Thursday, 06 - 02

1790119 --> Thursday, 05 - 18

1790120 --> Thursday, 05 - 09

1790121 --> Thursday, 05 - 29

1790122 --> Thursday, 05 - 21

1790123 --> Thursday, 05 - 06

1790124 --> Thursday, 05 - 25

1790125 --> Thursday, 05 - 17

1790126 --> Thursday, 05 - 02

1790127 --> Thursday, 05 - 22

1790128 --> Thursday, 05 - 13

1790129 --> Thursday, 06 - 02

1790130 --> Thursday, 05 - 18

1790131 --> Thursday, 05 - 10

1790132 --> Thursday, 05 - 29

