Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0490000 through 0499999



0490000 --> Thursday, 05 - 18

0490001 --> Thursday, 05 - 03

0490002 --> Thursday, 05 - 23

0490003 --> Thursday, 05 - 15

0490004 --> Thursday, 06 - 03

0490005 --> Thursday, 05 - 19

0490006 --> Thursday, 05 - 11

0490007 --> Thursday, 05 - 31

0490008 --> Thursday, 05 - 15

0490009 --> Thursday, 05 - 07

0490010 --> Thursday, 05 - 27

0490011 --> Thursday, 05 - 12

0490012 --> Thursday, 05 - 03

0490013 --> Thursday, 05 - 23

0490014 --> Thursday, 05 - 08

0490015 --> Thursday, 05 - 28

0490016 --> Thursday, 05 - 19

0490017 --> Thursday, 05 - 11

0490018 --> Thursday, 05 - 24

0490019 --> Thursday, 05 - 16

0490020 --> Thursday, 05 - 07

0490021 --> Thursday, 05 - 27

0490022 --> Thursday, 05 - 12

0490023 --> Thursday, 06 - 01

0490024 --> Thursday, 05 - 23

0490025 --> Thursday, 05 - 08

0490026 --> Thursday, 05 - 28

0490027 --> Thursday, 05 - 20

0490028 --> Thursday, 05 - 04

0490029 --> Thursday, 05 - 24

0490030 --> Thursday, 05 - 16

0490031 --> Thursday, 05 - 01

0490032 --> Thursday, 05 - 20

0490033 --> Thursday, 05 - 12

0490034 --> Thursday, 06 - 01

0490035 --> Thursday, 05 - 17

0490036 --> Thursday, 05 - 08

0490037 --> Thursday, 05 - 28

0490038 --> Thursday, 05 - 13

0490039 --> Thursday, 05 - 05

0490040 --> Thursday, 05 - 24

0490041 --> Thursday, 05 - 16

0490042 --> Thursday, 05 - 29

0490043 --> Thursday, 05 - 21

0490044 --> Thursday, 05 - 12

0490045 --> Thursday, 06 - 01

0490046 --> Thursday, 05 - 17

0490047 --> Thursday, 05 - 09

0490048 --> Thursday, 05 - 28

0490049 --> Thursday, 05 - 13

0490050 --> Thursday, 05 - 05

0490051 --> Thursday, 05 - 25

0490052 --> Thursday, 05 - 09

0490053 --> Thursday, 05 - 29

0490054 --> Thursday, 05 - 21

0490055 --> Thursday, 05 - 06

0490056 --> Thursday, 05 - 25

0490057 --> Thursday, 05 - 17

0490058 --> Thursday, 05 - 02

0490059 --> Thursday, 05 - 22

0490060 --> Thursday, 05 - 13

0490061 --> Thursday, 06 - 02

0490062 --> Thursday, 05 - 18

0490063 --> Thursday, 05 - 10

0490064 --> Thursday, 05 - 29

0490065 --> Thursday, 05 - 21

0490066 --> Thursday, 05 - 06

0490067 --> Thursday, 05 - 26

0490068 --> Thursday, 05 - 17

0490069 --> Thursday, 05 - 02

0490070 --> Thursday, 05 - 22

0490071 --> Thursday, 05 - 14

0490072 --> Thursday, 06 - 02

0490073 --> Thursday, 05 - 18

0490074 --> Thursday, 05 - 10

0490075 --> Thursday, 05 - 30

0490076 --> Thursday, 05 - 14

0490077 --> Thursday, 05 - 06

0490078 --> Thursday, 05 - 26

0490079 --> Thursday, 05 - 11

0490080 --> Thursday, 05 - 30

0490081 --> Thursday, 05 - 22

0490082 --> Thursday, 05 - 07

0490083 --> Thursday, 05 - 27

0490084 --> Thursday, 05 - 18

0490085 --> Thursday, 05 - 10

0490086 --> Thursday, 05 - 23

0490087 --> Thursday, 05 - 15

0490088 --> Thursday, 05 - 06

0490089 --> Thursday, 05 - 19

0490090 --> Thursday, 05 - 11

0490091 --> Thursday, 05 - 31

0490092 --> Thursday, 05 - 22

0490093 --> Thursday, 05 - 07

0490094 --> Thursday, 05 - 27

0490095 --> Thursday, 05 - 19

0490096 --> Thursday, 05 - 03

0490097 --> Thursday, 05 - 23

0490098 --> Thursday, 05 - 15

0490099 --> Thursday, 05 - 28

0490100 --> Thursday, 05 - 20

0490101 --> Thursday, 05 - 12

0490102 --> Thursday, 06 - 01

0490103 --> Thursday, 05 - 17

0490104 --> Thursday, 05 - 08

0490105 --> Thursday, 05 - 28

0490106 --> Thursday, 05 - 13

0490107 --> Thursday, 05 - 05

0490108 --> Thursday, 05 - 24

0490109 --> Thursday, 05 - 09

0490110 --> Thursday, 05 - 29

0490111 --> Thursday, 05 - 21

0490112 --> Thursday, 05 - 12

0490113 --> Thursday, 05 - 25

0490114 --> Thursday, 05 - 17

0490115 --> Thursday, 05 - 09

0490116 --> Thursday, 05 - 28

0490117 --> Thursday, 05 - 13

0490118 --> Thursday, 05 - 05

0490119 --> Thursday, 05 - 25

0490120 --> Thursday, 05 - 09

