Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3490000 through 3499999



3490000 --> Thursday, 05 - 11

3490001 --> Thursday, 05 - 31

3490002 --> Thursday, 05 - 16

3490003 --> Thursday, 05 - 08

3490004 --> Thursday, 05 - 27

3490005 --> Thursday, 05 - 19

3490006 --> Thursday, 05 - 04

3490007 --> Thursday, 05 - 24

3490008 --> Thursday, 05 - 15

3490009 --> Thursday, 05 - 28

3490010 --> Thursday, 05 - 20

3490011 --> Thursday, 05 - 12

3490012 --> Thursday, 05 - 31

3490013 --> Thursday, 05 - 16

3490014 --> Thursday, 05 - 08

3490015 --> Thursday, 05 - 28

3490016 --> Thursday, 05 - 12

3490017 --> Thursday, 05 - 04

3490018 --> Thursday, 05 - 24

3490019 --> Thursday, 05 - 09

3490020 --> Thursday, 05 - 28

3490021 --> Thursday, 05 - 20

3490022 --> Thursday, 05 - 05

3490023 --> Thursday, 05 - 25

3490024 --> Thursday, 05 - 16

3490025 --> Thursday, 05 - 08

3490026 --> Thursday, 05 - 21

3490027 --> Thursday, 05 - 13

3490028 --> Thursday, 06 - 01

3490029 --> Thursday, 05 - 24

3490030 --> Thursday, 05 - 09

3490031 --> Thursday, 05 - 29

3490032 --> Thursday, 05 - 20

3490033 --> Thursday, 05 - 05

3490034 --> Thursday, 05 - 25

3490035 --> Thursday, 05 - 17

3490036 --> Thursday, 05 - 01

3490037 --> Thursday, 05 - 21

3490038 --> Thursday, 05 - 13

3490039 --> Thursday, 06 - 02

3490040 --> Thursday, 05 - 17

3490041 --> Thursday, 05 - 09

3490042 --> Thursday, 05 - 29

3490043 --> Thursday, 05 - 14

3490044 --> Thursday, 05 - 05

3490045 --> Thursday, 05 - 25

3490046 --> Thursday, 05 - 10

3490047 --> Thursday, 05 - 30

3490048 --> Thursday, 05 - 21

3490049 --> Thursday, 05 - 13

3490050 --> Thursday, 05 - 26

3490051 --> Thursday, 05 - 18

3490052 --> Thursday, 05 - 09

3490053 --> Thursday, 05 - 22

3490054 --> Thursday, 05 - 14

3490055 --> Thursday, 05 - 06

3490056 --> Thursday, 05 - 25

3490057 --> Thursday, 05 - 10

3490058 --> Thursday, 05 - 30

3490059 --> Thursday, 05 - 22

3490060 --> Thursday, 05 - 06

3490061 --> Thursday, 05 - 26

3490062 --> Thursday, 05 - 18

3490063 --> Thursday, 05 - 03

3490064 --> Thursday, 05 - 22

3490065 --> Thursday, 05 - 14

3490066 --> Thursday, 06 - 03

3490067 --> Thursday, 05 - 19

3490068 --> Thursday, 05 - 10

3490069 --> Thursday, 05 - 30

3490070 --> Thursday, 05 - 15

3490071 --> Thursday, 05 - 07

3490072 --> Thursday, 05 - 26

3490073 --> Thursday, 05 - 11

3490074 --> Thursday, 05 - 03

3490075 --> Thursday, 05 - 23

3490076 --> Thursday, 05 - 14

3490077 --> Thursday, 05 - 27

3490078 --> Thursday, 05 - 19

3490079 --> Thursday, 05 - 11

3490080 --> Thursday, 05 - 30

3490081 --> Thursday, 05 - 15

3490082 --> Thursday, 05 - 07

3490083 --> Thursday, 05 - 27

3490084 --> Thursday, 05 - 11

3490085 --> Thursday, 05 - 31

3490086 --> Thursday, 05 - 23

3490087 --> Thursday, 05 - 08

3490088 --> Thursday, 05 - 27

3490089 --> Thursday, 05 - 19

3490090 --> Thursday, 05 - 04

3490091 --> Thursday, 05 - 24

3490092 --> Thursday, 05 - 15

3490093 --> Thursday, 04 - 30

3490094 --> Thursday, 05 - 20

3490095 --> Thursday, 05 - 12

3490096 --> Thursday, 05 - 31

3490097 --> Thursday, 05 - 16

3490098 --> Thursday, 05 - 08

3490099 --> Thursday, 05 - 28

3490100 --> Thursday, 05 - 20

3490101 --> Thursday, 05 - 05

3490102 --> Thursday, 05 - 25

3490103 --> Thursday, 05 - 17

3490104 --> Thursday, 05 - 01

3490105 --> Thursday, 05 - 21

3490106 --> Thursday, 05 - 13

3490107 --> Thursday, 06 - 02

3490108 --> Thursday, 05 - 17

3490109 --> Thursday, 05 - 09

3490110 --> Thursday, 05 - 29

3490111 --> Thursday, 05 - 14

3490112 --> Thursday, 05 - 05

3490113 --> Thursday, 05 - 25

3490114 --> Thursday, 05 - 10

3490115 --> Thursday, 05 - 30

3490116 --> Thursday, 05 - 21

3490117 --> Thursday, 05 - 06

3490118 --> Thursday, 05 - 26

3490119 --> Thursday, 05 - 18

3490120 --> Thursday, 05 - 09

3490121 --> Thursday, 05 - 22

3490122 --> Thursday, 05 - 14

3490123 --> Thursday, 05 - 06

3490124 --> Thursday, 05 - 25

3490125 --> Thursday, 05 - 10

3490126 --> Thursday, 05 - 30

3490127 --> Thursday, 05 - 22

3490128 --> Thursday, 05 - 06

3490129 --> Thursday, 05 - 26

3490130 --> Thursday, 05 - 18

3490131 --> Thursday, 05 - 03

