Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2080000 through 2089999



2080000 --> Thursday, 06 - 01

2080001 --> Thursday, 05 - 17

2080002 --> Thursday, 05 - 09

2080003 --> Thursday, 05 - 29

2080004 --> Thursday, 05 - 13

2080005 --> Thursday, 05 - 05

2080006 --> Thursday, 05 - 25

2080007 --> Thursday, 05 - 10

2080008 --> Thursday, 05 - 29

2080009 --> Thursday, 05 - 21

2080010 --> Thursday, 05 - 06

2080011 --> Thursday, 05 - 26

2080012 --> Thursday, 05 - 17

2080013 --> Thursday, 05 - 02

2080014 --> Thursday, 05 - 22

2080015 --> Thursday, 05 - 14

2080016 --> Thursday, 06 - 02

2080017 --> Thursday, 05 - 18

2080018 --> Thursday, 05 - 10

2080019 --> Thursday, 05 - 30

2080020 --> Thursday, 05 - 21

2080021 --> Thursday, 05 - 06

2080022 --> Thursday, 05 - 26

2080023 --> Thursday, 05 - 18

2080024 --> Thursday, 05 - 02

2080025 --> Thursday, 05 - 22

2080026 --> Thursday, 05 - 14

2080027 --> Thursday, 05 - 27

2080028 --> Thursday, 05 - 18

2080029 --> Thursday, 05 - 10

2080030 --> Thursday, 05 - 30

2080031 --> Thursday, 05 - 15

2080032 --> Thursday, 05 - 06

2080033 --> Thursday, 05 - 26

2080034 --> Thursday, 05 - 11

2080035 --> Thursday, 05 - 31

2080036 --> Thursday, 05 - 22

2080037 --> Thursday, 05 - 07

2080038 --> Thursday, 05 - 27

2080039 --> Thursday, 05 - 19

2080040 --> Thursday, 05 - 10

2080041 --> Thursday, 05 - 23

2080042 --> Thursday, 05 - 15

2080043 --> Thursday, 05 - 07

2080044 --> Thursday, 05 - 19

2080045 --> Thursday, 05 - 11

2080046 --> Thursday, 05 - 31

2080047 --> Thursday, 05 - 16

2080048 --> Thursday, 05 - 07

2080049 --> Thursday, 05 - 27

2080050 --> Thursday, 05 - 19

2080051 --> Thursday, 05 - 04

2080052 --> Thursday, 05 - 23

2080053 --> Thursday, 05 - 15

2080054 --> Thursday, 05 - 28

2080055 --> Thursday, 05 - 20

2080056 --> Thursday, 05 - 11

2080057 --> Thursday, 05 - 31

2080058 --> Thursday, 05 - 16

2080059 --> Thursday, 05 - 08

2080060 --> Thursday, 05 - 27

2080061 --> Thursday, 05 - 12

2080062 --> Thursday, 05 - 04

2080063 --> Thursday, 05 - 24

2080064 --> Thursday, 05 - 08

2080065 --> Thursday, 05 - 28

2080066 --> Thursday, 05 - 20

2080067 --> Thursday, 05 - 05

2080068 --> Thursday, 05 - 24

2080069 --> Thursday, 05 - 16

2080070 --> Thursday, 05 - 08

2080071 --> Thursday, 05 - 21

2080072 --> Thursday, 05 - 12

2080073 --> Thursday, 06 - 01

2080074 --> Thursday, 05 - 24

2080075 --> Thursday, 05 - 09

2080076 --> Thursday, 05 - 28

2080077 --> Thursday, 05 - 20

2080078 --> Thursday, 05 - 05

2080079 --> Thursday, 05 - 25

2080080 --> Thursday, 05 - 16

2080081 --> Thursday, 05 - 01

2080082 --> Thursday, 05 - 21

2080083 --> Thursday, 05 - 13

2080084 --> Thursday, 06 - 01

2080085 --> Thursday, 05 - 17

2080086 --> Thursday, 05 - 09

2080087 --> Thursday, 05 - 29

2080088 --> Thursday, 05 - 13

2080089 --> Thursday, 05 - 05

2080090 --> Thursday, 05 - 25

2080091 --> Thursday, 05 - 10

2080092 --> Thursday, 05 - 29

2080093 --> Thursday, 05 - 21

2080094 --> Thursday, 05 - 13

2080095 --> Thursday, 05 - 26

2080096 --> Thursday, 05 - 17

2080097 --> Thursday, 05 - 09

2080098 --> Thursday, 05 - 29

2080099 --> Thursday, 05 - 14

2080100 --> Thursday, 05 - 06

2080101 --> Thursday, 05 - 26

2080102 --> Thursday, 05 - 11

2080103 --> Thursday, 05 - 31

2080104 --> Thursday, 05 - 22

2080105 --> Thursday, 05 - 07

2080106 --> Thursday, 05 - 27

2080107 --> Thursday, 05 - 19

2080108 --> Thursday, 05 - 03

2080109 --> Thursday, 05 - 23

2080110 --> Thursday, 05 - 15

2080111 --> Thursday, 04 - 30

2080112 --> Thursday, 05 - 19

2080113 --> Thursday, 05 - 11

2080114 --> Thursday, 05 - 31

2080115 --> Thursday, 05 - 16

2080116 --> Thursday, 05 - 07

2080117 --> Thursday, 05 - 27

2080118 --> Thursday, 05 - 19

2080119 --> Thursday, 05 - 04

2080120 --> Thursday, 05 - 23

2080121 --> Thursday, 05 - 15

2080122 --> Thursday, 05 - 28

2080123 --> Thursday, 05 - 20

2080124 --> Thursday, 05 - 11

2080125 --> Thursday, 05 - 31

2080126 --> Thursday, 05 - 16

2080127 --> Thursday, 05 - 08

2080128 --> Thursday, 05 - 27

2080129 --> Thursday, 05 - 12

2080130 --> Thursday, 05 - 04

2080131 --> Thursday, 05 - 24

2080132 --> Thursday, 05 - 08

2080133 --> Thursday, 05 - 28

2080134 --> Thursday, 05 - 20

2080135 --> Thursday, 05 - 05

2080136 --> Thursday, 05 - 24

2080137 --> Thursday, 05 - 16

2080138 --> Thursday, 05 - 08

2080139 --> Thursday, 05 - 21

2080140 --> Thursday, 05 - 12

2080141 --> Thursday, 06 - 01

2080142 --> Thursday, 05 - 17

2080143 --> Thursday, 05 - 09

2080144 --> Thursday, 05 - 28

2080145 --> Thursday, 05 - 20

2080146 --> Thursday, 05 - 05

2080147 --> Thursday, 05 - 25

2080148 --> Thursday, 05 - 16

2080149 --> Thursday, 05 - 01

2080150 --> Thursday, 05 - 21

2080151 --> Thursday, 05 - 13

2080152 --> Thursday, 06 - 01

2080153 --> Thursday, 05 - 17

2080154 --> Thursday, 05 - 09

2080155 --> Thursday, 05 - 29

2080156 --> Thursday, 05 - 13

2080157 --> Thursday, 05 - 05

2080158 --> Thursday, 05 - 25

2080159 --> Thursday, 05 - 10

2080160 --> Thursday, 05 - 29

2080161 --> Thursday, 05 - 21

2080162 --> Thursday, 05 - 06

2080163 --> Thursday, 05 - 26

2080164 --> Thursday, 05 - 17

2080165 --> Thursday, 05 - 09

2080166 --> Thursday, 05 - 22

2080167 --> Thursday, 05 - 14

2080168 --> Thursday, 05 - 05

2080169 --> Thursday, 05 - 25

2080170 --> Thursday, 05 - 10

2080171 --> Thursday, 05 - 30

2080172 --> Thursday, 05 - 21

2080173 --> Thursday, 05 - 06

2080174 --> Thursday, 05 - 26

2080175 --> Thursday, 05 - 18

2080176 --> Thursday, 05 - 02

2080177 --> Thursday, 05 - 22

2080178 --> Thursday, 05 - 14

2080179 --> Thursday, 06 - 03

2080180 --> Thursday, 05 - 18

2080181 --> Thursday, 05 - 10

2080182 --> Thursday, 05 - 30

2080183 --> Thursday, 05 - 15

2080184 --> Thursday, 05 - 06

2080185 --> Thursday, 05 - 26

2080186 --> Thursday, 05 - 11

2080187 --> Thursday, 05 - 03

2080188 --> Thursday, 05 - 22

2080189 --> Thursday, 05 - 14

2080190 --> Thursday, 05 - 27

2080191 --> Thursday, 05 - 19

2080192 --> Thursday, 05 - 10

2080193 --> Thursday, 05 - 30

2080194 --> Thursday, 05 - 15

2080195 --> Thursday, 05 - 07

2080196 --> Thursday, 05 - 26

2080197 --> Thursday, 05 - 11

2080198 --> Thursday, 05 - 31

2080199 --> Thursday, 05 - 23

2080200 --> Thursday, 05 - 08

2080201 --> Thursday, 05 - 28

2080202 --> Thursday, 05 - 20

2080203 --> Thursday, 05 - 05

2080204 --> Thursday, 05 - 24

2080205 --> Thursday, 05 - 16

2080206 --> Thursday, 05 - 01

2080207 --> Thursday, 05 - 21

2080208 --> Thursday, 05 - 12

2080209 --> Thursday, 06 - 01

2080210 --> Thursday, 05 - 17

2080211 --> Thursday, 05 - 09

2080212 --> Thursday, 05 - 28

2080213 --> Thursday, 05 - 13

2080214 --> Thursday, 05 - 05

2080215 --> Thursday, 05 - 25

2080216 --> Thursday, 05 - 09

2080217 --> Thursday, 05 - 29

2080218 --> Thursday, 05 - 21

2080219 --> Thursday, 05 - 06

2080220 --> Thursday, 05 - 25

2080221 --> Thursday, 05 - 17

2080222 --> Thursday, 05 - 09

2080223 --> Thursday, 05 - 22

2080224 --> Thursday, 05 - 13

2080225 --> Thursday, 05 - 05

2080226 --> Thursday, 05 - 25

2080227 --> Thursday, 05 - 10

2080228 --> Thursday, 05 - 29

2080229 --> Thursday, 05 - 21

2080230 --> Thursday, 05 - 06

2080231 --> Thursday, 05 - 26

2080232 --> Thursday, 05 - 17

2080233 --> Thursday, 05 - 02

2080234 --> Thursday, 05 - 22

2080235 --> Thursday, 05 - 14

2080236 --> Thursday, 06 - 02

2080237 --> Thursday, 05 - 18

2080238 --> Thursday, 05 - 10

2080239 --> Thursday, 05 - 30

2080240 --> Thursday, 05 - 14

2080241 --> Thursday, 05 - 06

2080242 --> Thursday, 05 - 26

2080243 --> Thursday, 05 - 11

2080244 --> Thursday, 05 - 02

2080245 --> Thursday, 05 - 22

2080246 --> Thursday, 05 - 14

2080247 --> Thursday, 05 - 27

2080248 --> Thursday, 05 - 18

2080249 --> Thursday, 05 - 10

2080250 --> Thursday, 05 - 30

2080251 --> Thursday, 05 - 15

2080252 --> Thursday, 05 - 06

2080253 --> Thursday, 05 - 26

2080254 --> Thursday, 05 - 11

2080255 --> Thursday, 05 - 31

2080256 --> Thursday, 05 - 22

2080257 --> Thursday, 05 - 07

2080258 --> Thursday, 05 - 27

2080259 --> Thursday, 05 - 19

2080260 --> Thursday, 05 - 03

2080261 --> Thursday, 05 - 23

2080262 --> Thursday, 05 - 15

2080263 --> Thursday, 04 - 30

2080264 --> Thursday, 05 - 19

2080265 --> Thursday, 05 - 11

2080266 --> Thursday, 05 - 31

2080267 --> Thursday, 05 - 16

2080268 --> Thursday, 05 - 07

2080269 --> Thursday, 05 - 27

2080270 --> Thursday, 05 - 19

2080271 --> Thursday, 05 - 04

2080272 --> Thursday, 05 - 23

2080273 --> Thursday, 05 - 15

2080274 --> Thursday, 05 - 28

2080275 --> Thursday, 05 - 20

2080276 --> Thursday, 05 - 11

2080277 --> Thursday, 05 - 31

2080278 --> Thursday, 05 - 16

2080279 --> Thursday, 05 - 08

2080280 --> Thursday, 05 - 27

2080281 --> Thursday, 05 - 12

2080282 --> Thursday, 05 - 04

2080283 --> Thursday, 05 - 24

2080284 --> Thursday, 05 - 08

2080285 --> Thursday, 05 - 28

2080286 --> Thursday, 05 - 20

2080287 --> Thursday, 05 - 05

2080288 --> Thursday, 05 - 24

2080289 --> Thursday, 05 - 16

2080290 --> Thursday, 05 - 08

2080291 --> Thursday, 05 - 21

2080292 --> Thursday, 05 - 12

2080293 --> Thursday, 06 - 01

2080294 --> Thursday, 05 - 17

2080295 --> Thursday, 05 - 09

2080296 --> Thursday, 05 - 28

2080297 --> Thursday, 05 - 20

2080298 --> Thursday, 05 - 05

2080299 --> Thursday, 05 - 25

2080300 --> Thursday, 05 - 17

2080301 --> Thursday, 05 - 02

