Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3480000 through 3489999



3480000 --> Thursday, 05 - 04

3480001 --> Thursday, 05 - 24

3480002 --> Thursday, 05 - 09

3480003 --> Thursday, 05 - 29

3480004 --> Thursday, 05 - 20

3480005 --> Thursday, 05 - 12

3480006 --> Thursday, 05 - 25

3480007 --> Thursday, 05 - 17

3480008 --> Thursday, 05 - 08

3480009 --> Thursday, 05 - 28

3480010 --> Thursday, 05 - 13

3480011 --> Thursday, 05 - 05

3480012 --> Thursday, 05 - 24

3480013 --> Thursday, 05 - 09

3480014 --> Thursday, 05 - 29

3480015 --> Thursday, 05 - 21

3480016 --> Thursday, 05 - 05

3480017 --> Thursday, 05 - 25

3480018 --> Thursday, 05 - 17

3480019 --> Thursday, 05 - 02

3480020 --> Thursday, 05 - 21

3480021 --> Thursday, 05 - 13

3480022 --> Thursday, 06 - 02

3480023 --> Thursday, 05 - 18

3480024 --> Thursday, 05 - 09

3480025 --> Thursday, 05 - 29

3480026 --> Thursday, 05 - 14

3480027 --> Thursday, 05 - 06

3480028 --> Thursday, 05 - 25

3480029 --> Thursday, 05 - 17

3480030 --> Thursday, 05 - 02

3480031 --> Thursday, 05 - 22

3480032 --> Thursday, 05 - 13

3480033 --> Thursday, 06 - 02

3480034 --> Thursday, 05 - 18

3480035 --> Thursday, 05 - 10

3480036 --> Thursday, 05 - 29

3480037 --> Thursday, 05 - 14

3480038 --> Thursday, 05 - 06

3480039 --> Thursday, 05 - 26

3480040 --> Thursday, 05 - 10

3480041 --> Thursday, 05 - 30

3480042 --> Thursday, 05 - 22

3480043 --> Thursday, 05 - 07

3480044 --> Thursday, 05 - 26

3480045 --> Thursday, 05 - 18

3480046 --> Thursday, 05 - 03

3480047 --> Thursday, 05 - 23

3480048 --> Thursday, 05 - 14

3480049 --> Thursday, 05 - 06

3480050 --> Thursday, 05 - 19

3480051 --> Thursday, 05 - 11

3480052 --> Thursday, 05 - 30

3480053 --> Thursday, 05 - 22

3480054 --> Thursday, 05 - 07

3480055 --> Thursday, 05 - 27

3480056 --> Thursday, 05 - 18

3480057 --> Thursday, 05 - 03

3480058 --> Thursday, 05 - 23

3480059 --> Thursday, 05 - 15

3480060 --> Thursday, 06 - 03

3480061 --> Thursday, 05 - 19

3480062 --> Thursday, 05 - 11

3480063 --> Thursday, 05 - 31

3480064 --> Thursday, 05 - 15

3480065 --> Thursday, 05 - 07

