Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5420000 through 5429999



5420000 --> Thursday, 05 - 11

5420001 --> Thursday, 05 - 31

5420002 --> Thursday, 05 - 16

5420003 --> Thursday, 05 - 08

5420004 --> Thursday, 05 - 27

5420005 --> Thursday, 05 - 19

5420006 --> Thursday, 05 - 04

5420007 --> Thursday, 05 - 24

5420008 --> Thursday, 05 - 15

5420009 --> Thursday, 05 - 28

5420010 --> Thursday, 05 - 20

5420011 --> Thursday, 05 - 12

5420012 --> Thursday, 05 - 31

5420013 --> Thursday, 05 - 16

5420014 --> Thursday, 05 - 08

5420015 --> Thursday, 05 - 28

5420016 --> Thursday, 05 - 12

5420017 --> Thursday, 05 - 04

5420018 --> Thursday, 05 - 24

5420019 --> Thursday, 05 - 09

5420020 --> Thursday, 05 - 28

5420021 --> Thursday, 05 - 20

5420022 --> Thursday, 05 - 05

5420023 --> Thursday, 05 - 25

5420024 --> Thursday, 05 - 16

5420025 --> Thursday, 05 - 08

5420026 --> Thursday, 05 - 21

5420027 --> Thursday, 05 - 13

5420028 --> Thursday, 06 - 01

5420029 --> Thursday, 05 - 24

5420030 --> Thursday, 05 - 09

5420031 --> Thursday, 05 - 29

5420032 --> Thursday, 05 - 20

5420033 --> Thursday, 05 - 05

5420034 --> Thursday, 05 - 25

5420035 --> Thursday, 05 - 17

5420036 --> Thursday, 05 - 01

5420037 --> Thursday, 05 - 21

5420038 --> Thursday, 05 - 13

5420039 --> Thursday, 06 - 02

5420040 --> Thursday, 05 - 17

5420041 --> Thursday, 05 - 09

5420042 --> Thursday, 05 - 29

5420043 --> Thursday, 05 - 14

5420044 --> Thursday, 05 - 05

5420045 --> Thursday, 05 - 25

5420046 --> Thursday, 05 - 10

5420047 --> Thursday, 05 - 30

5420048 --> Thursday, 05 - 21

5420049 --> Thursday, 05 - 13

5420050 --> Thursday, 05 - 26

5420051 --> Thursday, 05 - 18

5420052 --> Thursday, 05 - 09

5420053 --> Thursday, 05 - 29

5420054 --> Thursday, 05 - 14

5420055 --> Thursday, 05 - 06

5420056 --> Thursday, 05 - 25

5420057 --> Thursday, 05 - 10

5420058 --> Thursday, 05 - 30

5420059 --> Thursday, 05 - 22

5420060 --> Thursday, 05 - 06

5420061 --> Thursday, 05 - 26

5420062 --> Thursday, 05 - 18

5420063 --> Thursday, 05 - 03

5420064 --> Thursday, 05 - 22

5420065 --> Thursday, 05 - 14

5420066 --> Thursday, 06 - 03

5420067 --> Thursday, 05 - 19

5420068 --> Thursday, 05 - 10

5420069 --> Thursday, 05 - 30

5420070 --> Thursday, 05 - 15

5420071 --> Thursday, 05 - 07

5420072 --> Thursday, 05 - 26

5420073 --> Thursday, 05 - 11

5420074 --> Thursday, 05 - 03

5420075 --> Thursday, 05 - 23

5420076 --> Thursday, 05 - 14

5420077 --> Thursday, 05 - 27

5420078 --> Thursday, 05 - 19

5420079 --> Thursday, 05 - 11

5420080 --> Thursday, 05 - 30

5420081 --> Thursday, 05 - 15

5420082 --> Thursday, 05 - 07

5420083 --> Thursday, 05 - 27

5420084 --> Thursday, 05 - 11

5420085 --> Thursday, 05 - 31

5420086 --> Thursday, 05 - 23

5420087 --> Thursday, 05 - 08

5420088 --> Thursday, 05 - 27

5420089 --> Thursday, 05 - 19

5420090 --> Thursday, 05 - 04

5420091 --> Thursday, 05 - 24

5420092 --> Thursday, 05 - 15

5420093 --> Thursday, 04 - 30

5420094 --> Thursday, 05 - 20

5420095 --> Thursday, 05 - 12

5420096 --> Thursday, 05 - 31

5420097 --> Thursday, 05 - 16

5420098 --> Thursday, 05 - 08

5420099 --> Thursday, 05 - 28

5420100 --> Thursday, 05 - 20

5420101 --> Thursday, 05 - 05

5420102 --> Thursday, 05 - 25

5420103 --> Thursday, 05 - 17

5420104 --> Thursday, 05 - 01

5420105 --> Thursday, 05 - 21

5420106 --> Thursday, 05 - 13

5420107 --> Thursday, 06 - 02

5420108 --> Thursday, 05 - 17

5420109 --> Thursday, 05 - 09

5420110 --> Thursday, 05 - 29

5420111 --> Thursday, 05 - 14

5420112 --> Thursday, 05 - 05

5420113 --> Thursday, 05 - 25

5420114 --> Thursday, 05 - 10

5420115 --> Thursday, 05 - 30

5420116 --> Thursday, 05 - 21

5420117 --> Thursday, 05 - 06

5420118 --> Thursday, 05 - 26

5420119 --> Thursday, 05 - 18

5420120 --> Thursday, 05 - 09

5420121 --> Thursday, 05 - 22

5420122 --> Thursday, 05 - 14

5420123 --> Thursday, 05 - 06

5420124 --> Thursday, 05 - 25

5420125 --> Thursday, 05 - 10

5420126 --> Thursday, 05 - 30

5420127 --> Thursday, 05 - 22

5420128 --> Thursday, 05 - 06

5420129 --> Thursday, 05 - 26

5420130 --> Thursday, 05 - 18

5420131 --> Thursday, 05 - 03

5420132 --> Thursday, 05 - 22

5420133 --> Thursday, 05 - 14

5420134 --> Thursday, 06 - 03

5420135 --> Thursday, 05 - 19

5420136 --> Thursday, 05 - 10

5420137 --> Thursday, 05 - 30

5420138 --> Thursday, 05 - 15

5420139 --> Thursday, 05 - 07

5420140 --> Thursday, 05 - 26

5420141 --> Thursday, 05 - 11

5420142 --> Thursday, 05 - 03

5420143 --> Thursday, 05 - 23

5420144 --> Thursday, 05 - 14

5420145 --> Thursday, 05 - 27

5420146 --> Thursday, 05 - 19

5420147 --> Thursday, 05 - 11

5420148 --> Thursday, 05 - 30

5420149 --> Thursday, 05 - 15

5420150 --> Thursday, 05 - 07

5420151 --> Thursday, 05 - 20

5420152 --> Thursday, 05 - 11

5420153 --> Thursday, 05 - 31

5420154 --> Thursday, 05 - 23

5420155 --> Thursday, 05 - 08

5420156 --> Thursday, 05 - 27

5420157 --> Thursday, 05 - 19

5420158 --> Thursday, 05 - 04

5420159 --> Thursday, 05 - 24

5420160 --> Thursday, 05 - 15

5420161 --> Thursday, 04 - 30

5420162 --> Thursday, 05 - 20

5420163 --> Thursday, 05 - 12

5420164 --> Thursday, 05 - 31

5420165 --> Thursday, 05 - 16

5420166 --> Thursday, 05 - 08

5420167 --> Thursday, 05 - 28

5420168 --> Thursday, 05 - 12

5420169 --> Thursday, 05 - 04

5420170 --> Thursday, 05 - 24

5420171 --> Thursday, 05 - 09

5420172 --> Thursday, 05 - 28

5420173 --> Thursday, 05 - 20

5420174 --> Thursday, 05 - 12

5420175 --> Thursday, 05 - 25

5420176 --> Thursday, 05 - 16

5420177 --> Thursday, 05 - 08

5420178 --> Thursday, 05 - 28

5420179 --> Thursday, 05 - 13

5420180 --> Thursday, 05 - 04

