Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3620000 through 3629999



3620000 --> Thursday, 05 - 11

3620001 --> Thursday, 05 - 24

3620002 --> Thursday, 05 - 16

3620003 --> Thursday, 05 - 08

3620004 --> Thursday, 05 - 27

3620005 --> Thursday, 05 - 12

3620006 --> Thursday, 06 - 01

3620007 --> Thursday, 05 - 24

3620008 --> Thursday, 05 - 08

3620009 --> Thursday, 05 - 28

3620010 --> Thursday, 05 - 20

3620011 --> Thursday, 05 - 05

3620012 --> Thursday, 05 - 24

3620013 --> Thursday, 05 - 16

3620014 --> Thursday, 05 - 01

3620015 --> Thursday, 05 - 21

3620016 --> Thursday, 05 - 12

3620017 --> Thursday, 06 - 01

3620018 --> Thursday, 05 - 17

3620019 --> Thursday, 05 - 09

3620020 --> Thursday, 05 - 28

3620021 --> Thursday, 05 - 13

3620022 --> Thursday, 05 - 05

3620023 --> Thursday, 05 - 25

3620024 --> Thursday, 05 - 16

3620025 --> Thursday, 05 - 29

3620026 --> Thursday, 05 - 21

3620027 --> Thursday, 05 - 13

3620028 --> Thursday, 06 - 01

3620029 --> Thursday, 05 - 17

3620030 --> Thursday, 05 - 09

3620031 --> Thursday, 05 - 29

3620032 --> Thursday, 05 - 13

3620033 --> Thursday, 05 - 05

3620034 --> Thursday, 05 - 25

3620035 --> Thursday, 05 - 10

3620036 --> Thursday, 05 - 29

3620037 --> Thursday, 05 - 21

3620038 --> Thursday, 05 - 06

3620039 --> Thursday, 05 - 26

3620040 --> Thursday, 05 - 17

3620041 --> Thursday, 05 - 02

3620042 --> Thursday, 05 - 22

3620043 --> Thursday, 05 - 14

3620044 --> Thursday, 06 - 02

3620045 --> Thursday, 05 - 18

3620046 --> Thursday, 05 - 10

3620047 --> Thursday, 05 - 30

3620048 --> Thursday, 05 - 21

3620049 --> Thursday, 05 - 06

3620050 --> Thursday, 05 - 26

3620051 --> Thursday, 05 - 11

3620052 --> Thursday, 05 - 02

3620053 --> Thursday, 05 - 22

3620054 --> Thursday, 05 - 14

3620055 --> Thursday, 05 - 27

3620056 --> Thursday, 05 - 18

3620057 --> Thursday, 05 - 10

3620058 --> Thursday, 05 - 30

3620059 --> Thursday, 05 - 15

3620060 --> Thursday, 05 - 06

3620061 --> Thursday, 05 - 26

3620062 --> Thursday, 05 - 11

3620063 --> Thursday, 05 - 31

3620064 --> Thursday, 05 - 22

3620065 --> Thursday, 05 - 07

3620066 --> Thursday, 05 - 27

3620067 --> Thursday, 05 - 19

3620068 --> Thursday, 05 - 10

3620069 --> Thursday, 05 - 23

3620070 --> Thursday, 05 - 15

3620071 --> Thursday, 04 - 30

3620072 --> Thursday, 05 - 19

3620073 --> Thursday, 05 - 11

3620074 --> Thursday, 05 - 31

3620075 --> Thursday, 05 - 16

3620076 --> Thursday, 05 - 07

3620077 --> Thursday, 05 - 27

3620078 --> Thursday, 05 - 19

3620079 --> Thursday, 05 - 04

3620080 --> Thursday, 05 - 23

3620081 --> Thursday, 05 - 15

3620082 --> Thursday, 05 - 28

3620083 --> Thursday, 05 - 20

3620084 --> Thursday, 05 - 11

3620085 --> Thursday, 05 - 31

3620086 --> Thursday, 05 - 16

3620087 --> Thursday, 05 - 08

3620088 --> Thursday, 05 - 27

3620089 --> Thursday, 05 - 12

3620090 --> Thursday, 05 - 04

3620091 --> Thursday, 05 - 24

3620092 --> Thursday, 05 - 08

3620093 --> Thursday, 05 - 28

3620094 --> Thursday, 05 - 20

3620095 --> Thursday, 05 - 05

3620096 --> Thursday, 05 - 24

3620097 --> Thursday, 05 - 16

3620098 --> Thursday, 05 - 08

3620099 --> Thursday, 05 - 21

3620100 --> Thursday, 05 - 13

3620101 --> Thursday, 05 - 05

3620102 --> Thursday, 05 - 25

3620103 --> Thursday, 05 - 10

3620104 --> Thursday, 05 - 29

3620105 --> Thursday, 05 - 21

3620106 --> Thursday, 05 - 06

3620107 --> Thursday, 05 - 26

3620108 --> Thursday, 05 - 17

3620109 --> Thursday, 05 - 02

3620110 --> Thursday, 05 - 22

3620111 --> Thursday, 05 - 14

3620112 --> Thursday, 06 - 02

3620113 --> Thursday, 05 - 18

3620114 --> Thursday, 05 - 10

3620115 --> Thursday, 05 - 30

3620116 --> Thursday, 05 - 14

3620117 --> Thursday, 05 - 06

3620118 --> Thursday, 05 - 26

3620119 --> Thursday, 05 - 11

3620120 --> Thursday, 05 - 02

3620121 --> Thursday, 05 - 22

3620122 --> Thursday, 05 - 14

3620123 --> Thursday, 05 - 27

3620124 --> Thursday, 05 - 18

3620125 --> Thursday, 05 - 10

3620126 --> Thursday, 05 - 30

3620127 --> Thursday, 05 - 15

3620128 --> Thursday, 05 - 06

3620129 --> Thursday, 05 - 26

3620130 --> Thursday, 05 - 11

3620131 --> Thursday, 05 - 31

3620132 --> Thursday, 05 - 22

3620133 --> Thursday, 05 - 07

3620134 --> Thursday, 05 - 27

3620135 --> Thursday, 05 - 19

3620136 --> Thursday, 05 - 03

3620137 --> Thursday, 05 - 23

3620138 --> Thursday, 05 - 15

3620139 --> Thursday, 04 - 30

3620140 --> Thursday, 05 - 19

3620141 --> Thursday, 05 - 11

3620142 --> Thursday, 05 - 31

3620143 --> Thursday, 05 - 16

3620144 --> Thursday, 05 - 07

3620145 --> Thursday, 05 - 27

3620146 --> Thursday, 05 - 12

3620147 --> Thursday, 05 - 04

3620148 --> Thursday, 05 - 23

3620149 --> Thursday, 05 - 15

3620150 --> Thursday, 05 - 28

3620151 --> Thursday, 05 - 20

3620152 --> Thursday, 05 - 11

3620153 --> Thursday, 05 - 31

3620154 --> Thursday, 05 - 16

3620155 --> Thursday, 05 - 08

3620156 --> Thursday, 05 - 27

3620157 --> Thursday, 05 - 12

3620158 --> Thursday, 05 - 04

3620159 --> Thursday, 05 - 24

3620160 --> Thursday, 05 - 08

3620161 --> Thursday, 05 - 28

3620162 --> Thursday, 05 - 20

3620163 --> Thursday, 05 - 05

3620164 --> Thursday, 05 - 24

3620165 --> Thursday, 05 - 16

3620166 --> Thursday, 05 - 01

3620167 --> Thursday, 05 - 21

3620168 --> Thursday, 05 - 12

3620169 --> Thursday, 06 - 01

3620170 --> Thursday, 05 - 17

3620171 --> Thursday, 05 - 09

3620172 --> Thursday, 05 - 28

3620173 --> Thursday, 05 - 20

3620174 --> Thursday, 05 - 05

3620175 --> Thursday, 05 - 25

3620176 --> Thursday, 05 - 16

3620177 --> Thursday, 05 - 01

3620178 --> Thursday, 05 - 21

3620179 --> Thursday, 05 - 13

3620180 --> Thursday, 06 - 01

3620181 --> Thursday, 05 - 17

3620182 --> Thursday, 05 - 09

3620183 --> Thursday, 05 - 29

3620184 --> Thursday, 05 - 13

3620185 --> Thursday, 05 - 05

3620186 --> Thursday, 05 - 25

3620187 --> Thursday, 05 - 10

3620188 --> Thursday, 05 - 29

3620189 --> Thursday, 05 - 21

3620190 --> Thursday, 05 - 06

3620191 --> Thursday, 05 - 26

3620192 --> Thursday, 05 - 17

3620193 --> Thursday, 05 - 09

3620194 --> Thursday, 05 - 22

3620195 --> Thursday, 05 - 14

3620196 --> Thursday, 05 - 05

3620197 --> Thursday, 05 - 25

3620198 --> Thursday, 05 - 10

3620199 --> Thursday, 05 - 30

3620200 --> Thursday, 05 - 22

3620201 --> Thursday, 05 - 07

3620202 --> Thursday, 05 - 27

3620203 --> Thursday, 05 - 12

3620204 --> Thursday, 05 - 03

3620205 --> Thursday, 05 - 23

3620206 --> Thursday, 05 - 15

3620207 --> Thursday, 05 - 28

3620208 --> Thursday, 05 - 19

3620209 --> Thursday, 05 - 11

3620210 --> Thursday, 05 - 31

3620211 --> Thursday, 05 - 16

3620212 --> Thursday, 05 - 07

3620213 --> Thursday, 05 - 27

3620214 --> Thursday, 05 - 12

3620215 --> Thursday, 05 - 04

3620216 --> Thursday, 05 - 23

3620217 --> Thursday, 05 - 08

3620218 --> Thursday, 05 - 28

3620219 --> Thursday, 05 - 20

3620220 --> Thursday, 05 - 11

3620221 --> Thursday, 05 - 24

3620222 --> Thursday, 05 - 16

3620223 --> Thursday, 05 - 01

3620224 --> Thursday, 05 - 20

3620225 --> Thursday, 05 - 12

3620226 --> Thursday, 06 - 01

3620227 --> Thursday, 05 - 17

3620228 --> Thursday, 05 - 08

3620229 --> Thursday, 05 - 28

3620230 --> Thursday, 05 - 20

3620231 --> Thursday, 05 - 05

3620232 --> Thursday, 05 - 24

3620233 --> Thursday, 05 - 16

3620234 --> Thursday, 05 - 01

3620235 --> Thursday, 05 - 21

3620236 --> Thursday, 05 - 12

3620237 --> Thursday, 06 - 01

3620238 --> Thursday, 05 - 17

3620239 --> Thursday, 05 - 09

3620240 --> Thursday, 05 - 28

3620241 --> Thursday, 05 - 13

3620242 --> Thursday, 05 - 05

3620243 --> Thursday, 05 - 25

3620244 --> Thursday, 05 - 09

3620245 --> Thursday, 05 - 29

3620246 --> Thursday, 05 - 21

3620247 --> Thursday, 05 - 06

3620248 --> Thursday, 05 - 25

3620249 --> Thursday, 05 - 17

3620250 --> Thursday, 05 - 09

3620251 --> Thursday, 05 - 22

3620252 --> Thursday, 05 - 13

3620253 --> Thursday, 05 - 05

3620254 --> Thursday, 05 - 25

