Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4040000 through 4049999



4040000 --> Thursday, 05 - 18

4040001 --> Thursday, 05 - 10

4040002 --> Thursday, 05 - 30

4040003 --> Thursday, 05 - 15

4040004 --> Thursday, 05 - 06

4040005 --> Thursday, 05 - 26

4040006 --> Thursday, 05 - 11

4040007 --> Thursday, 05 - 31

4040008 --> Thursday, 05 - 22

4040009 --> Thursday, 05 - 07

4040010 --> Thursday, 05 - 27

4040011 --> Thursday, 05 - 19

4040012 --> Thursday, 05 - 03

4040013 --> Thursday, 05 - 23

4040014 --> Thursday, 05 - 15

4040015 --> Thursday, 04 - 30

4040016 --> Thursday, 05 - 19

4040017 --> Thursday, 05 - 11

4040018 --> Thursday, 05 - 31

4040019 --> Thursday, 05 - 16

4040020 --> Thursday, 05 - 07

4040021 --> Thursday, 05 - 27

4040022 --> Thursday, 05 - 19

4040023 --> Thursday, 05 - 04

4040024 --> Thursday, 05 - 23

4040025 --> Thursday, 05 - 15

4040026 --> Thursday, 05 - 28

4040027 --> Thursday, 05 - 20

4040028 --> Thursday, 05 - 11

4040029 --> Thursday, 05 - 31

4040030 --> Thursday, 05 - 16

4040031 --> Thursday, 05 - 08

4040032 --> Thursday, 05 - 27

4040033 --> Thursday, 05 - 12

4040034 --> Thursday, 05 - 04

4040035 --> Thursday, 05 - 24

4040036 --> Thursday, 05 - 08

4040037 --> Thursday, 05 - 28

4040038 --> Thursday, 05 - 20

4040039 --> Thursday, 05 - 05

4040040 --> Thursday, 05 - 24

4040041 --> Thursday, 05 - 16

4040042 --> Thursday, 05 - 08

4040043 --> Thursday, 05 - 21

4040044 --> Thursday, 05 - 12

4040045 --> Thursday, 06 - 01

4040046 --> Thursday, 05 - 17

4040047 --> Thursday, 05 - 09

4040048 --> Thursday, 05 - 28

4040049 --> Thursday, 05 - 20

4040050 --> Thursday, 05 - 05

4040051 --> Thursday, 05 - 25

4040052 --> Thursday, 05 - 16

4040053 --> Thursday, 05 - 01

4040054 --> Thursday, 05 - 21

4040055 --> Thursday, 05 - 13

4040056 --> Thursday, 06 - 01

4040057 --> Thursday, 05 - 17

4040058 --> Thursday, 05 - 09

4040059 --> Thursday, 05 - 29

4040060 --> Thursday, 05 - 13

4040061 --> Thursday, 05 - 05

4040062 --> Thursday, 05 - 25

4040063 --> Thursday, 05 - 10

4040064 --> Thursday, 05 - 29

4040065 --> Thursday, 05 - 21

4040066 --> Thursday, 05 - 06

4040067 --> Thursday, 05 - 26

4040068 --> Thursday, 05 - 17

4040069 --> Thursday, 05 - 09

4040070 --> Thursday, 05 - 22

4040071 --> Thursday, 05 - 14

4040072 --> Thursday, 05 - 05

4040073 --> Thursday, 05 - 25

4040074 --> Thursday, 05 - 10

4040075 --> Thursday, 05 - 30

4040076 --> Thursday, 05 - 21

4040077 --> Thursday, 05 - 06

4040078 --> Thursday, 05 - 26

4040079 --> Thursday, 05 - 18

4040080 --> Thursday, 05 - 02

4040081 --> Thursday, 05 - 22

4040082 --> Thursday, 05 - 14

4040083 --> Thursday, 06 - 03

4040084 --> Thursday, 05 - 18

4040085 --> Thursday, 05 - 10

4040086 --> Thursday, 05 - 30

4040087 --> Thursday, 05 - 15

4040088 --> Thursday, 05 - 06

4040089 --> Thursday, 05 - 26

4040090 --> Thursday, 05 - 11

4040091 --> Thursday, 05 - 03

4040092 --> Thursday, 05 - 22

4040093 --> Thursday, 05 - 14

4040094 --> Thursday, 05 - 27

4040095 --> Thursday, 05 - 19

4040096 --> Thursday, 05 - 10

4040097 --> Thursday, 05 - 30

4040098 --> Thursday, 05 - 15

4040099 --> Thursday, 05 - 07

4040100 --> Thursday, 05 - 27

4040101 --> Thursday, 05 - 12

4040102 --> Thursday, 05 - 04

4040103 --> Thursday, 05 - 24

4040104 --> Thursday, 05 - 08

4040105 --> Thursday, 05 - 28

4040106 --> Thursday, 05 - 20

4040107 --> Thursday, 05 - 05

4040108 --> Thursday, 05 - 24

4040109 --> Thursday, 05 - 16

4040110 --> Thursday, 05 - 01

4040111 --> Thursday, 05 - 21

4040112 --> Thursday, 05 - 12

4040113 --> Thursday, 06 - 01

4040114 --> Thursday, 05 - 17

4040115 --> Thursday, 05 - 09

4040116 --> Thursday, 05 - 28

4040117 --> Thursday, 05 - 20

4040118 --> Thursday, 05 - 05

4040119 --> Thursday, 05 - 25

4040120 --> Thursday, 05 - 16

4040121 --> Thursday, 05 - 01

4040122 --> Thursday, 05 - 21

4040123 --> Thursday, 05 - 13

4040124 --> Thursday, 06 - 01

4040125 --> Thursday, 05 - 17

4040126 --> Thursday, 05 - 09

4040127 --> Thursday, 05 - 29

4040128 --> Thursday, 05 - 13

4040129 --> Thursday, 05 - 05

4040130 --> Thursday, 05 - 25

4040131 --> Thursday, 05 - 10

4040132 --> Thursday, 05 - 29

4040133 --> Thursday, 05 - 21

4040134 --> Thursday, 05 - 06

4040135 --> Thursday, 05 - 26

4040136 --> Thursday, 05 - 17

4040137 --> Thursday, 05 - 09

4040138 --> Thursday, 05 - 22

4040139 --> Thursday, 05 - 14

4040140 --> Thursday, 05 - 05

4040141 --> Thursday, 05 - 18

4040142 --> Thursday, 05 - 10

4040143 --> Thursday, 05 - 30

4040144 --> Thursday, 05 - 21

4040145 --> Thursday, 05 - 06

4040146 --> Thursday, 05 - 26

4040147 --> Thursday, 05 - 18

4040148 --> Thursday, 05 - 02

4040149 --> Thursday, 05 - 22

4040150 --> Thursday, 05 - 14

4040151 --> Thursday, 06 - 03

4040152 --> Thursday, 05 - 18

4040153 --> Thursday, 05 - 10

4040154 --> Thursday, 05 - 30

4040155 --> Thursday, 05 - 15

4040156 --> Thursday, 05 - 06

4040157 --> Thursday, 05 - 26

4040158 --> Thursday, 05 - 11

4040159 --> Thursday, 05 - 03

4040160 --> Thursday, 05 - 22

4040161 --> Thursday, 05 - 07

4040162 --> Thursday, 05 - 27

4040163 --> Thursday, 05 - 19

4040164 --> Thursday, 05 - 10

4040165 --> Thursday, 05 - 23

4040166 --> Thursday, 05 - 15

4040167 --> Thursday, 05 - 07

4040168 --> Thursday, 05 - 26

4040169 --> Thursday, 05 - 11

4040170 --> Thursday, 05 - 31

4040171 --> Thursday, 05 - 23

4040172 --> Thursday, 05 - 07

4040173 --> Thursday, 05 - 27

4040174 --> Thursday, 05 - 19

4040175 --> Thursday, 05 - 04

4040176 --> Thursday, 05 - 23

4040177 --> Thursday, 05 - 15

4040178 --> Thursday, 04 - 30

4040179 --> Thursday, 05 - 20

4040180 --> Thursday, 05 - 11

4040181 --> Thursday, 05 - 31

4040182 --> Thursday, 05 - 16

4040183 --> Thursday, 05 - 08

4040184 --> Thursday, 05 - 27

4040185 --> Thursday, 05 - 12

4040186 --> Thursday, 05 - 04

4040187 --> Thursday, 05 - 24

4040188 --> Thursday, 05 - 15

4040189 --> Thursday, 05 - 28

4040190 --> Thursday, 05 - 20

4040191 --> Thursday, 05 - 12

4040192 --> Thursday, 05 - 31

4040193 --> Thursday, 05 - 16

4040194 --> Thursday, 05 - 08

4040195 --> Thursday, 05 - 28

4040196 --> Thursday, 05 - 12

4040197 --> Thursday, 05 - 04

4040198 --> Thursday, 05 - 24

4040199 --> Thursday, 05 - 09

4040200 --> Thursday, 05 - 29

4040201 --> Thursday, 05 - 21

4040202 --> Thursday, 05 - 06

4040203 --> Thursday, 05 - 26

4040204 --> Thursday, 05 - 17

4040205 --> Thursday, 05 - 02

4040206 --> Thursday, 05 - 22

4040207 --> Thursday, 05 - 14

4040208 --> Thursday, 06 - 02

4040209 --> Thursday, 05 - 18

4040210 --> Thursday, 05 - 10

4040211 --> Thursday, 05 - 30

4040212 --> Thursday, 05 - 14

4040213 --> Thursday, 05 - 06

4040214 --> Thursday, 05 - 26

4040215 --> Thursday, 05 - 11

4040216 --> Thursday, 05 - 02

4040217 --> Thursday, 05 - 22

4040218 --> Thursday, 05 - 07

4040219 --> Thursday, 05 - 27

4040220 --> Thursday, 05 - 18

4040221 --> Thursday, 05 - 10

4040222 --> Thursday, 05 - 23

4040223 --> Thursday, 05 - 15

4040224 --> Thursday, 05 - 06

4040225 --> Thursday, 05 - 26

4040226 --> Thursday, 05 - 11

4040227 --> Thursday, 05 - 31

4040228 --> Thursday, 05 - 22

4040229 --> Thursday, 05 - 07

4040230 --> Thursday, 05 - 27

4040231 --> Thursday, 05 - 19

4040232 --> Thursday, 05 - 03

4040233 --> Thursday, 05 - 23

4040234 --> Thursday, 05 - 15

4040235 --> Thursday, 04 - 30

4040236 --> Thursday, 05 - 19

4040237 --> Thursday, 05 - 11

4040238 --> Thursday, 05 - 31

4040239 --> Thursday, 05 - 16

4040240 --> Thursday, 05 - 07

4040241 --> Thursday, 05 - 27
