Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2070000 through 2079999



2070000 --> Thursday, 05 - 25

2070001 --> Thursday, 05 - 10

2070002 --> Thursday, 05 - 30

2070003 --> Thursday, 05 - 22

2070004 --> Thursday, 05 - 06

2070005 --> Thursday, 05 - 26

2070006 --> Thursday, 05 - 18

2070007 --> Thursday, 05 - 03

2070008 --> Thursday, 05 - 22

2070009 --> Thursday, 05 - 14

2070010 --> Thursday, 06 - 03

2070011 --> Thursday, 05 - 19

2070012 --> Thursday, 05 - 10

2070013 --> Thursday, 05 - 30

2070014 --> Thursday, 05 - 15

2070015 --> Thursday, 05 - 07

2070016 --> Thursday, 05 - 26

2070017 --> Thursday, 05 - 11

2070018 --> Thursday, 05 - 03

2070019 --> Thursday, 05 - 23

2070020 --> Thursday, 05 - 14

2070021 --> Thursday, 05 - 27

2070022 --> Thursday, 05 - 19

2070023 --> Thursday, 05 - 11

2070024 --> Thursday, 05 - 30

2070025 --> Thursday, 05 - 15

2070026 --> Thursday, 05 - 07

2070027 --> Thursday, 05 - 27

2070028 --> Thursday, 05 - 11

2070029 --> Thursday, 05 - 31

2070030 --> Thursday, 05 - 23

2070031 --> Thursday, 05 - 08

2070032 --> Thursday, 05 - 27

2070033 --> Thursday, 05 - 19

2070034 --> Thursday, 05 - 04

2070035 --> Thursday, 05 - 24

2070036 --> Thursday, 05 - 15

2070037 --> Thursday, 04 - 30

2070038 --> Thursday, 05 - 20

2070039 --> Thursday, 05 - 12

2070040 --> Thursday, 05 - 31

2070041 --> Thursday, 05 - 16

2070042 --> Thursday, 05 - 08

2070043 --> Thursday, 05 - 28

2070044 --> Thursday, 05 - 19

2070045 --> Thursday, 05 - 04

2070046 --> Thursday, 05 - 24

2070047 --> Thursday, 05 - 16

2070048 --> Thursday, 05 - 28

2070049 --> Thursday, 05 - 20

2070050 --> Thursday, 05 - 12

2070051 --> Thursday, 05 - 25

2070052 --> Thursday, 05 - 16

2070053 --> Thursday, 05 - 08

2070054 --> Thursday, 05 - 28

2070055 --> Thursday, 05 - 13

2070056 --> Thursday, 05 - 04

2070057 --> Thursday, 05 - 24

2070058 --> Thursday, 05 - 09

2070059 --> Thursday, 05 - 29

2070060 --> Thursday, 05 - 20

2070061 --> Thursday, 05 - 05

2070062 --> Thursday, 05 - 25

2070063 --> Thursday, 05 - 17

2070064 --> Thursday, 05 - 08

2070065 --> Thursday, 05 - 21

2070066 --> Thursday, 05 - 13

2070067 --> Thursday, 06 - 02

2070068 --> Thursday, 05 - 24

2070069 --> Thursday, 05 - 09

2070070 --> Thursday, 05 - 29

2070071 --> Thursday, 05 - 14

2070072 --> Thursday, 05 - 05

2070073 --> Thursday, 05 - 25

2070074 --> Thursday, 05 - 17

2070075 --> Thursday, 05 - 02

2070076 --> Thursday, 05 - 21

2070077 --> Thursday, 05 - 13

2070078 --> Thursday, 06 - 02

2070079 --> Thursday, 05 - 18

2070080 --> Thursday, 05 - 09

2070081 --> Thursday, 05 - 29

2070082 --> Thursday, 05 - 14

2070083 --> Thursday, 05 - 06

2070084 --> Thursday, 05 - 25

2070085 --> Thursday, 05 - 10

2070086 --> Thursday, 05 - 30

2070087 --> Thursday, 05 - 22

2070088 --> Thursday, 05 - 06

2070089 --> Thursday, 05 - 26

2070090 --> Thursday, 05 - 18

2070091 --> Thursday, 05 - 03

2070092 --> Thursday, 05 - 22

2070093 --> Thursday, 05 - 14

2070094 --> Thursday, 05 - 06

2070095 --> Thursday, 05 - 19

2070096 --> Thursday, 05 - 10

2070097 --> Thursday, 05 - 30

2070098 --> Thursday, 05 - 22

2070099 --> Thursday, 05 - 07

2070100 --> Thursday, 05 - 27

2070101 --> Thursday, 05 - 19

2070102 --> Thursday, 05 - 04

2070103 --> Thursday, 05 - 24

2070104 --> Thursday, 05 - 15

2070105 --> Thursday, 04 - 30

2070106 --> Thursday, 05 - 20

2070107 --> Thursday, 05 - 12

2070108 --> Thursday, 05 - 31

2070109 --> Thursday, 05 - 16

2070110 --> Thursday, 05 - 08

2070111 --> Thursday, 05 - 28

2070112 --> Thursday, 05 - 12

2070113 --> Thursday, 05 - 04

2070114 --> Thursday, 05 - 24

2070115 --> Thursday, 05 - 09

2070116 --> Thursday, 05 - 28

2070117 --> Thursday, 05 - 20

2070118 --> Thursday, 05 - 12

2070119 --> Thursday, 05 - 25

2070120 --> Thursday, 05 - 16

2070121 --> Thursday, 05 - 08

2070122 --> Thursday, 05 - 28

2070123 --> Thursday, 05 - 13

2070124 --> Thursday, 05 - 04

2070125 --> Thursday, 05 - 24

2070126 --> Thursday, 05 - 09

2070127 --> Thursday, 05 - 29

2070128 --> Thursday, 05 - 20

2070129 --> Thursday, 05 - 05

2070130 --> Thursday, 05 - 25

2070131 --> Thursday, 05 - 17

2070132 --> Thursday, 05 - 01

2070133 --> Thursday, 05 - 21

2070134 --> Thursday, 05 - 13

2070135 --> Thursday, 06 - 02

2070136 --> Thursday, 05 - 17

2070137 --> Thursday, 05 - 09

2070138 --> Thursday, 05 - 29

2070139 --> Thursday, 05 - 14

2070140 --> Thursday, 05 - 05

2070141 --> Thursday, 05 - 25

2070142 --> Thursday, 05 - 17

2070143 --> Thursday, 05 - 02

2070144 --> Thursday, 05 - 21

2070145 --> Thursday, 05 - 13

2070146 --> Thursday, 05 - 26

2070147 --> Thursday, 05 - 18

2070148 --> Thursday, 05 - 09

2070149 --> Thursday, 05 - 29

2070150 --> Thursday, 05 - 14

2070151 --> Thursday, 05 - 06

2070152 --> Thursday, 05 - 25

2070153 --> Thursday, 05 - 10

2070154 --> Thursday, 05 - 30

2070155 --> Thursday, 05 - 22

2070156 --> Thursday, 05 - 06

2070157 --> Thursday, 05 - 26

2070158 --> Thursday, 05 - 18

2070159 --> Thursday, 05 - 03

2070160 --> Thursday, 05 - 22

2070161 --> Thursday, 05 - 14

2070162 --> Thursday, 05 - 06

2070163 --> Thursday, 05 - 19

2070164 --> Thursday, 05 - 10

2070165 --> Thursday, 05 - 30

2070166 --> Thursday, 05 - 15

2070167 --> Thursday, 05 - 07

2070168 --> Thursday, 05 - 26

2070169 --> Thursday, 05 - 18

2070170 --> Thursday, 05 - 03

2070171 --> Thursday, 05 - 23

2070172 --> Thursday, 05 - 14

2070173 --> Thursday, 06 - 03

2070174 --> Thursday, 05 - 19

2070175 --> Thursday, 05 - 11

2070176 --> Thursday, 05 - 30

2070177 --> Thursday, 05 - 15

2070178 --> Thursday, 05 - 07

2070179 --> Thursday, 05 - 27

2070180 --> Thursday, 05 - 11

2070181 --> Thursday, 05 - 03

2070182 --> Thursday, 05 - 23

2070183 --> Thursday, 05 - 08

2070184 --> Thursday, 05 - 27

2070185 --> Thursday, 05 - 19

2070186 --> Thursday, 05 - 04

2070187 --> Thursday, 05 - 24

2070188 --> Thursday, 05 - 15

2070189 --> Thursday, 05 - 07

2070190 --> Thursday, 05 - 20

2070191 --> Thursday, 05 - 12

2070192 --> Thursday, 05 - 31

2070193 --> Thursday, 05 - 23

2070194 --> Thursday, 05 - 08

2070195 --> Thursday, 05 - 28

2070196 --> Thursday, 05 - 19

2070197 --> Thursday, 05 - 04

2070198 --> Thursday, 05 - 24

2070199 --> Thursday, 05 - 16

2070200 --> Thursday, 05 - 01

2070201 --> Thursday, 05 - 21

2070202 --> Thursday, 05 - 13

2070203 --> Thursday, 05 - 26

2070204 --> Thursday, 05 - 17

2070205 --> Thursday, 05 - 09

2070206 --> Thursday, 05 - 29

2070207 --> Thursday, 05 - 14

2070208 --> Thursday, 05 - 05

2070209 --> Thursday, 05 - 25

2070210 --> Thursday, 05 - 10

2070211 --> Thursday, 05 - 30

2070212 --> Thursday, 05 - 21

2070213 --> Thursday, 05 - 06

2070214 --> Thursday, 05 - 26

2070215 --> Thursday, 05 - 18

2070216 --> Thursday, 05 - 09

2070217 --> Thursday, 05 - 22

2070218 --> Thursday, 05 - 14

2070219 --> Thursday, 05 - 06

2070220 --> Thursday, 05 - 25

2070221 --> Thursday, 05 - 10

2070222 --> Thursday, 05 - 30

2070223 --> Thursday, 05 - 15

2070224 --> Thursday, 05 - 06

2070225 --> Thursday, 05 - 26

2070226 --> Thursday, 05 - 18

2070227 --> Thursday, 05 - 03

2070228 --> Thursday, 05 - 22

2070229 --> Thursday, 05 - 14

2070230 --> Thursday, 06 - 03

2070231 --> Thursday, 05 - 19

2070232 --> Thursday, 05 - 10

2070233 --> Thursday, 05 - 30

2070234 --> Thursday, 05 - 15

2070235 --> Thursday, 05 - 07

2070236 --> Thursday, 05 - 26

2070237 --> Thursday, 05 - 11

2070238 --> Thursday, 05 - 03

2070239 --> Thursday, 05 - 23

2070240 --> Thursday, 05 - 07

2070241 --> Thursday, 05 - 27

2070242 --> Thursday, 05 - 19

2070243 --> Thursday, 05 - 04

2070244 --> Thursday, 05 - 23

2070245 --> Thursday, 05 - 15

2070246 --> Thursday, 05 - 07

2070247 --> Thursday, 05 - 20

2070248 --> Thursday, 05 - 11

2070249 --> Thursday, 05 - 31

2070250 --> Thursday, 05 - 23

2070251 --> Thursday, 05 - 08

2070252 --> Thursday, 05 - 27

2070253 --> Thursday, 05 - 19

2070254 --> Thursday, 05 - 04

2070255 --> Thursday, 05 - 24

2070256 --> Thursday, 05 - 15

2070257 --> Thursday, 04 - 30

2070258 --> Thursday, 05 - 20

2070259 --> Thursday, 05 - 12

2070260 --> Thursday, 05 - 31

2070261 --> Thursday, 05 - 16

2070262 --> Thursday, 05 - 08

2070263 --> Thursday, 05 - 28

2070264 --> Thursday, 05 - 12

2070265 --> Thursday, 05 - 04

2070266 --> Thursday, 05 - 24

2070267 --> Thursday, 05 - 09

2070268 --> Thursday, 05 - 28

2070269 --> Thursday, 05 - 20

2070270 --> Thursday, 05 - 12

2070271 --> Thursday, 05 - 25

2070272 --> Thursday, 05 - 16

2070273 --> Thursday, 05 - 08

2070274 --> Thursday, 05 - 28

2070275 --> Thursday, 05 - 13

2070276 --> Thursday, 05 - 04

2070277 --> Thursday, 05 - 24

2070278 --> Thursday, 05 - 09

2070279 --> Thursday, 05 - 29

2070280 --> Thursday, 05 - 20

2070281 --> Thursday, 05 - 05

2070282 --> Thursday, 05 - 25

2070283 --> Thursday, 05 - 17

2070284 --> Thursday, 05 - 01

2070285 --> Thursday, 05 - 21

2070286 --> Thursday, 05 - 13

2070287 --> Thursday, 06 - 02

2070288 --> Thursday, 05 - 17

2070289 --> Thursday, 05 - 09

2070290 --> Thursday, 05 - 29

2070291 --> Thursday, 05 - 14

2070292 --> Thursday, 05 - 05

2070293 --> Thursday, 05 - 25

2070294 --> Thursday, 05 - 17

2070295 --> Thursday, 05 - 02

2070296 --> Thursday, 05 - 21

2070297 --> Thursday, 05 - 13

2070298 --> Thursday, 05 - 26

2070299 --> Thursday, 05 - 18

2070300 --> Thursday, 05 - 10

2070301 --> Thursday, 05 - 30

2070302 --> Thursday, 05 - 15

2070303 --> Thursday, 05 - 07

2070304 --> Thursday, 05 - 26

2070305 --> Thursday, 05 - 11

2070306 --> Thursday, 05 - 31

2070307 --> Thursday, 05 - 23

2070308 --> Thursday, 05 - 07

2070309 --> Thursday, 05 - 27

2070310 --> Thursday, 05 - 19

2070311 --> Thursday, 05 - 04

2070312 --> Thursday, 05 - 23

2070313 --> Thursday, 05 - 15

2070314 --> Thursday, 05 - 07

2070315 --> Thursday, 05 - 20

2070316 --> Thursday, 05 - 11

2070317 --> Thursday, 05 - 31

2070318 --> Thursday, 05 - 16

2070319 --> Thursday, 05 - 08

2070320 --> Thursday, 05 - 27

2070321 --> Thursday, 05 - 19

2070322 --> Thursday, 05 - 04

2070323 --> Thursday, 05 - 24

2070324 --> Thursday, 05 - 15

2070325 --> Thursday, 05 - 28

2070326 --> Thursday, 05 - 20

2070327 --> Thursday, 05 - 12

2070328 --> Thursday, 05 - 31

2070329 --> Thursday, 05 - 16

2070330 --> Thursday, 05 - 08

2070331 --> Thursday, 05 - 28

2070332 --> Thursday, 05 - 12

2070333 --> Thursday, 05 - 04

2070334 --> Thursday, 05 - 24

2070335 --> Thursday, 05 - 09

2070336 --> Thursday, 05 - 28

2070337 --> Thursday, 05 - 20

2070338 --> Thursday, 05 - 05

2070339 --> Thursday, 05 - 25

2070340 --> Thursday, 05 - 16

2070341 --> Thursday, 05 - 08

2070342 --> Thursday, 05 - 21

2070343 --> Thursday, 05 - 13

2070344 --> Thursday, 06 - 01

2070345 --> Thursday, 05 - 24

2070346 --> Thursday, 05 - 09

2070347 --> Thursday, 05 - 29

2070348 --> Thursday, 05 - 20

2070349 --> Thursday, 05 - 05

2070350 --> Thursday, 05 - 25

2070351 --> Thursday, 05 - 17

2070352 --> Thursday, 05 - 01

2070353 --> Thursday, 05 - 21

2070354 --> Thursday, 05 - 13

2070355 --> Thursday, 06 - 02

2070356 --> Thursday, 05 - 17

2070357 --> Thursday, 05 - 09

2070358 --> Thursday, 05 - 29

2070359 --> Thursday, 05 - 14

2070360 --> Thursday, 05 - 05

2070361 --> Thursday, 05 - 25

2070362 --> Thursday, 05 - 10

2070363 --> Thursday, 05 - 30

2070364 --> Thursday, 05 - 21

2070365 --> Thursday, 05 - 13

2070366 --> Thursday, 05 - 26

2070367 --> Thursday, 05 - 18

2070368 --> Thursday, 05 - 09

2070369 --> Thursday, 05 - 29

2070370 --> Thursday, 05 - 14

2070371 --> Thursday, 05 - 06

2070372 --> Thursday, 05 - 25

2070373 --> Thursday, 05 - 10

2070374 --> Thursday, 05 - 30

2070375 --> Thursday, 05 - 22

2070376 --> Thursday, 05 - 06

2070377 --> Thursday, 05 - 26

2070378 --> Thursday, 05 - 18

2070379 --> Thursday, 05 - 03

2070380 --> Thursday, 05 - 22

2070381 --> Thursday, 05 - 14

2070382 --> Thursday, 06 - 03

2070383 --> Thursday, 05 - 19

2070384 --> Thursday, 05 - 10

2070385 --> Thursday, 05 - 30

2070386 --> Thursday, 05 - 15

2070387 --> Thursday, 05 - 07

2070388 --> Thursday, 05 - 26

2070389 --> Thursday, 05 - 18

2070390 --> Thursday, 05 - 03

2070391 --> Thursday, 05 - 23

2070392 --> Thursday, 05 - 14

2070393 --> Thursday, 05 - 27

2070394 --> Thursday, 05 - 19

2070395 --> Thursday, 05 - 11

2070396 --> Thursday, 05 - 30

2070397 --> Thursday, 05 - 15

2070398 --> Thursday, 05 - 07

2070399 --> Thursday, 05 - 27

2070400 --> Thursday, 05 - 11

2070401 --> Thursday, 05 - 31

2070402 --> Thursday, 05 - 23

2070403 --> Thursday, 05 - 08

2070404 --> Thursday, 05 - 27

2070405 --> Thursday, 05 - 19

2070406 --> Thursday, 05 - 04

2070407 --> Thursday, 05 - 24

2070408 --> Thursday, 05 - 15

2070409 --> Thursday, 05 - 07

2070410 --> Thursday, 05 - 20

2070411 --> Thursday, 05 - 12

2070412 --> Thursday, 05 - 31

2070413 --> Thursday, 05 - 16

2070414 --> Thursday, 05 - 08

2070415 --> Thursday, 05 - 28

