Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2020000 through 2029999



2020000 --> Thursday, 05 - 18

2020001 --> Thursday, 05 - 10

2020002 --> Thursday, 05 - 30

2020003 --> Thursday, 05 - 15

2020004 --> Thursday, 05 - 06

2020005 --> Thursday, 05 - 26

2020006 --> Thursday, 05 - 11

2020007 --> Thursday, 05 - 31

2020008 --> Thursday, 05 - 22

2020009 --> Thursday, 05 - 07

2020010 --> Thursday, 05 - 27

2020011 --> Thursday, 05 - 19

2020012 --> Thursday, 05 - 03

2020013 --> Thursday, 05 - 23

2020014 --> Thursday, 05 - 15

2020015 --> Thursday, 04 - 30

2020016 --> Thursday, 05 - 19

2020017 --> Thursday, 05 - 11

2020018 --> Thursday, 05 - 31

2020019 --> Thursday, 05 - 16

2020020 --> Thursday, 05 - 07

2020021 --> Thursday, 05 - 27

2020022 --> Thursday, 05 - 19

2020023 --> Thursday, 05 - 04

2020024 --> Thursday, 05 - 23

2020025 --> Thursday, 05 - 15

2020026 --> Thursday, 05 - 28

2020027 --> Thursday, 05 - 20

2020028 --> Thursday, 05 - 11

2020029 --> Thursday, 05 - 31

2020030 --> Thursday, 05 - 16

2020031 --> Thursday, 05 - 08

2020032 --> Thursday, 05 - 27

2020033 --> Thursday, 05 - 12

2020034 --> Thursday, 05 - 04

2020035 --> Thursday, 05 - 24

2020036 --> Thursday, 05 - 08

2020037 --> Thursday, 05 - 28

2020038 --> Thursday, 05 - 20

2020039 --> Thursday, 05 - 05

2020040 --> Thursday, 05 - 24

2020041 --> Thursday, 05 - 16

2020042 --> Thursday, 05 - 01

2020043 --> Thursday, 05 - 21

2020044 --> Thursday, 05 - 12

2020045 --> Thursday, 06 - 01

2020046 --> Thursday, 05 - 17

2020047 --> Thursday, 05 - 09

2020048 --> Thursday, 05 - 28

2020049 --> Thursday, 05 - 20

2020050 --> Thursday, 05 - 05

2020051 --> Thursday, 05 - 25

2020052 --> Thursday, 05 - 16

2020053 --> Thursday, 05 - 01

2020054 --> Thursday, 05 - 21

2020055 --> Thursday, 05 - 13

2020056 --> Thursday, 06 - 01

2020057 --> Thursday, 05 - 17

2020058 --> Thursday, 05 - 09

2020059 --> Thursday, 05 - 29

2020060 --> Thursday, 05 - 13

2020061 --> Thursday, 05 - 05

2020062 --> Thursday, 05 - 25

2020063 --> Thursday, 05 - 10

2020064 --> Thursday, 05 - 29

2020065 --> Thursday, 05 - 21

2020066 --> Thursday, 05 - 06

2020067 --> Thursday, 05 - 26

2020068 --> Thursday, 05 - 17

2020069 --> Thursday, 05 - 09

2020070 --> Thursday, 05 - 22

2020071 --> Thursday, 05 - 14

2020072 --> Thursday, 05 - 05

2020073 --> Thursday, 05 - 25

2020074 --> Thursday, 05 - 10

2020075 --> Thursday, 05 - 30

2020076 --> Thursday, 05 - 21

2020077 --> Thursday, 05 - 06

2020078 --> Thursday, 05 - 26

2020079 --> Thursday, 05 - 18

2020080 --> Thursday, 05 - 02

2020081 --> Thursday, 05 - 22

2020082 --> Thursday, 05 - 14

2020083 --> Thursday, 06 - 03

2020084 --> Thursday, 05 - 18

2020085 --> Thursday, 05 - 10

2020086 --> Thursday, 05 - 30

2020087 --> Thursday, 05 - 15

2020088 --> Thursday, 05 - 06

2020089 --> Thursday, 05 - 26

2020090 --> Thursday, 05 - 11

2020091 --> Thursday, 05 - 03

2020092 --> Thursday, 05 - 22

2020093 --> Thursday, 05 - 14

2020094 --> Thursday, 05 - 27

