Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2260000 through 2269999



2260000 --> Thursday, 06 - 01

2260001 --> Thursday, 05 - 17

2260002 --> Thursday, 05 - 09

2260003 --> Thursday, 05 - 29

2260004 --> Thursday, 05 - 13

2260005 --> Thursday, 05 - 05

2260006 --> Thursday, 05 - 25

2260007 --> Thursday, 05 - 10

2260008 --> Thursday, 05 - 29

2260009 --> Thursday, 05 - 21

2260010 --> Thursday, 05 - 06

2260011 --> Thursday, 05 - 26

2260012 --> Thursday, 05 - 17

2260013 --> Thursday, 05 - 02

2260014 --> Thursday, 05 - 22

2260015 --> Thursday, 05 - 14

2260016 --> Thursday, 06 - 02

2260017 --> Thursday, 05 - 18

2260018 --> Thursday, 05 - 10

2260019 --> Thursday, 05 - 30

2260020 --> Thursday, 05 - 21

2260021 --> Thursday, 05 - 06

2260022 --> Thursday, 05 - 26

2260023 --> Thursday, 05 - 18

2260024 --> Thursday, 05 - 02

2260025 --> Thursday, 05 - 22

2260026 --> Thursday, 05 - 14

2260027 --> Thursday, 05 - 27

2260028 --> Thursday, 05 - 18

2260029 --> Thursday, 05 - 10

2260030 --> Thursday, 05 - 30

2260031 --> Thursday, 05 - 15

2260032 --> Thursday, 05 - 06

2260033 --> Thursday, 05 - 26

2260034 --> Thursday, 05 - 11

2260035 --> Thursday, 05 - 31

2260036 --> Thursday, 05 - 22

2260037 --> Thursday, 05 - 07

2260038 --> Thursday, 05 - 27

2260039 --> Thursday, 05 - 19

2260040 --> Thursday, 05 - 10

2260041 --> Thursday, 05 - 23

2260042 --> Thursday, 05 - 15

2260043 --> Thursday, 05 - 07

2260044 --> Thursday, 05 - 26

2260045 --> Thursday, 05 - 11

2260046 --> Thursday, 05 - 31

2260047 --> Thursday, 05 - 23

2260048 --> Thursday, 05 - 07

2260049 --> Thursday, 05 - 27

2260050 --> Thursday, 05 - 19

2260051 --> Thursday, 05 - 04

2260052 --> Thursday, 05 - 23

2260053 --> Thursday, 05 - 15

2260054 --> Thursday, 05 - 28

2260055 --> Thursday, 05 - 20

2260056 --> Thursday, 05 - 11

2260057 --> Thursday, 05 - 31

2260058 --> Thursday, 05 - 16

2260059 --> Thursday, 05 - 08

2260060 --> Thursday, 05 - 27

2260061 --> Thursday, 05 - 12

2260062 --> Thursday, 05 - 04

2260063 --> Thursday, 05 - 24

2260064 --> Thursday, 05 - 15

2260065 --> Thursday, 05 - 28

2260066 --> Thursday, 05 - 20

2260067 --> Thursday, 05 - 12

2260068 --> Thursday, 05 - 31

2260069 --> Thursday, 05 - 16

2260070 --> Thursday, 05 - 08

2260071 --> Thursday, 05 - 21

2260072 --> Thursday, 05 - 12

2260073 --> Thursday, 06 - 01

2260074 --> Thursday, 05 - 24

2260075 --> Thursday, 05 - 09

2260076 --> Thursday, 05 - 28

2260077 --> Thursday, 05 - 20

2260078 --> Thursday, 05 - 05

2260079 --> Thursday, 05 - 25

2260080 --> Thursday, 05 - 16

2260081 --> Thursday, 05 - 01

2260082 --> Thursday, 05 - 21

2260083 --> Thursday, 05 - 13

2260084 --> Thursday, 06 - 01

2260085 --> Thursday, 05 - 17

