Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3710000 through 3719999



3710000 --> Thursday, 05 - 11

3710001 --> Thursday, 05 - 24

3710002 --> Thursday, 05 - 16

3710003 --> Thursday, 05 - 08

3710004 --> Thursday, 05 - 27

3710005 --> Thursday, 05 - 12

3710006 --> Thursday, 06 - 01

3710007 --> Thursday, 05 - 24

3710008 --> Thursday, 05 - 08

3710009 --> Thursday, 05 - 28

3710010 --> Thursday, 05 - 20

3710011 --> Thursday, 05 - 05

3710012 --> Thursday, 05 - 24

3710013 --> Thursday, 05 - 16

3710014 --> Thursday, 05 - 01

3710015 --> Thursday, 05 - 21

3710016 --> Thursday, 05 - 12

3710017 --> Thursday, 06 - 01

3710018 --> Thursday, 05 - 17

3710019 --> Thursday, 05 - 09

3710020 --> Thursday, 05 - 28

3710021 --> Thursday, 05 - 13

3710022 --> Thursday, 05 - 05

3710023 --> Thursday, 05 - 25

3710024 --> Thursday, 05 - 16

3710025 --> Thursday, 05 - 29

3710026 --> Thursday, 05 - 21

3710027 --> Thursday, 05 - 13

3710028 --> Thursday, 06 - 01

3710029 --> Thursday, 05 - 17

3710030 --> Thursday, 05 - 09

3710031 --> Thursday, 05 - 29

3710032 --> Thursday, 05 - 13

3710033 --> Thursday, 05 - 05

3710034 --> Thursday, 05 - 25

3710035 --> Thursday, 05 - 10

3710036 --> Thursday, 05 - 29

3710037 --> Thursday, 05 - 21

3710038 --> Thursday, 05 - 06

3710039 --> Thursday, 05 - 26

3710040 --> Thursday, 05 - 17

3710041 --> Thursday, 05 - 02

3710042 --> Thursday, 05 - 22

3710043 --> Thursday, 05 - 14

3710044 --> Thursday, 06 - 02

3710045 --> Thursday, 05 - 18

3710046 --> Thursday, 05 - 10

3710047 --> Thursday, 05 - 30

3710048 --> Thursday, 05 - 21

3710049 --> Thursday, 05 - 06

3710050 --> Thursday, 05 - 26

3710051 --> Thursday, 05 - 18

3710052 --> Thursday, 05 - 02

3710053 --> Thursday, 05 - 22

3710054 --> Thursday, 05 - 14

3710055 --> Thursday, 05 - 27

3710056 --> Thursday, 05 - 18

3710057 --> Thursday, 05 - 10

3710058 --> Thursday, 05 - 30

3710059 --> Thursday, 05 - 15

3710060 --> Thursday, 05 - 06

3710061 --> Thursday, 05 - 26

3710062 --> Thursday, 05 - 11

3710063 --> Thursday, 05 - 31

3710064 --> Thursday, 05 - 22

3710065 --> Thursday, 05 - 07

3710066 --> Thursday, 05 - 27

3710067 --> Thursday, 05 - 19

3710068 --> Thursday, 05 - 10

3710069 --> Thursday, 05 - 23

3710070 --> Thursday, 05 - 15

3710071 --> Thursday, 05 - 07

3710072 --> Thursday, 05 - 26

3710073 --> Thursday, 05 - 11

3710074 --> Thursday, 05 - 31

3710075 --> Thursday, 05 - 16

3710076 --> Thursday, 05 - 07

3710077 --> Thursday, 05 - 27

3710078 --> Thursday, 05 - 19

3710079 --> Thursday, 05 - 04

3710080 --> Thursday, 05 - 23

3710081 --> Thursday, 05 - 15

3710082 --> Thursday, 05 - 28

3710083 --> Thursday, 05 - 20

3710084 --> Thursday, 05 - 11

3710085 --> Thursday, 05 - 31

3710086 --> Thursday, 05 - 16

3710087 --> Thursday, 05 - 08

3710088 --> Thursday, 05 - 27

3710089 --> Thursday, 05 - 12

3710090 --> Thursday, 05 - 04

3710091 --> Thursday, 05 - 24

3710092 --> Thursday, 05 - 08

3710093 --> Thursday, 05 - 28

3710094 --> Thursday, 05 - 20

3710095 --> Thursday, 05 - 05

3710096 --> Thursday, 05 - 24

3710097 --> Thursday, 05 - 16

3710098 --> Thursday, 05 - 08

3710099 --> Thursday, 05 - 21

3710100 --> Thursday, 05 - 13

3710101 --> Thursday, 05 - 05

3710102 --> Thursday, 05 - 25

3710103 --> Thursday, 05 - 10

3710104 --> Thursday, 05 - 29

3710105 --> Thursday, 05 - 21

3710106 --> Thursday, 05 - 06

3710107 --> Thursday, 05 - 26

3710108 --> Thursday, 05 - 17

3710109 --> Thursday, 05 - 02

3710110 --> Thursday, 05 - 22

3710111 --> Thursday, 05 - 14

3710112 --> Thursday, 06 - 02

3710113 --> Thursday, 05 - 18

3710114 --> Thursday, 05 - 10

3710115 --> Thursday, 05 - 30

3710116 --> Thursday, 05 - 14

3710117 --> Thursday, 05 - 06

3710118 --> Thursday, 05 - 26

3710119 --> Thursday, 05 - 11

3710120 --> Thursday, 05 - 02

3710121 --> Thursday, 05 - 22

3710122 --> Thursday, 05 - 14

3710123 --> Thursday, 05 - 27

3710124 --> Thursday, 05 - 18

3710125 --> Thursday, 05 - 10

3710126 --> Thursday, 05 - 30

3710127 --> Thursday, 05 - 15

3710128 --> Thursday, 05 - 06

3710129 --> Thursday, 05 - 26

3710130 --> Thursday, 05 - 11

3710131 --> Thursday, 05 - 31

3710132 --> Thursday, 05 - 22

3710133 --> Thursday, 05 - 07

3710134 --> Thursday, 05 - 27

3710135 --> Thursday, 05 - 19

3710136 --> Thursday, 05 - 03

3710137 --> Thursday, 05 - 23

3710138 --> Thursday, 05 - 15

3710139 --> Thursday, 04 - 30

3710140 --> Thursday, 05 - 19

3710141 --> Thursday, 05 - 11

3710142 --> Thursday, 05 - 31

3710143 --> Thursday, 05 - 16

3710144 --> Thursday, 05 - 07

3710145 --> Thursday, 05 - 27

3710146 --> Thursday, 05 - 19

3710147 --> Thursday, 05 - 04

3710148 --> Thursday, 05 - 23

3710149 --> Thursday, 05 - 15

3710150 --> Thursday, 05 - 28

3710151 --> Thursday, 05 - 20

3710152 --> Thursday, 05 - 11

3710153 --> Thursday, 05 - 31

3710154 --> Thursday, 05 - 16

3710155 --> Thursday, 05 - 08

3710156 --> Thursday, 05 - 27

3710157 --> Thursday, 05 - 12

3710158 --> Thursday, 05 - 04

3710159 --> Thursday, 05 - 24

3710160 --> Thursday, 05 - 08

3710161 --> Thursday, 05 - 28

3710162 --> Thursday, 05 - 20

3710163 --> Thursday, 05 - 05

3710164 --> Thursday, 05 - 24

3710165 --> Thursday, 05 - 16

3710166 --> Thursday, 05 - 08

3710167 --> Thursday, 05 - 21

3710168 --> Thursday, 05 - 12

3710169 --> Thursday, 06 - 01

3710170 --> Thursday, 05 - 17

3710171 --> Thursday, 05 - 09

3710172 --> Thursday, 05 - 28

3710173 --> Thursday, 05 - 20

3710174 --> Thursday, 05 - 05

3710175 --> Thursday, 05 - 25

3710176 --> Thursday, 05 - 16

3710177 --> Thursday, 05 - 01

3710178 --> Thursday, 05 - 21

3710179 --> Thursday, 05 - 13

3710180 --> Thursday, 06 - 01

3710181 --> Thursday, 05 - 17

3710182 --> Thursday, 05 - 09

3710183 --> Thursday, 05 - 29

3710184 --> Thursday, 05 - 13

3710185 --> Thursday, 05 - 05

3710186 --> Thursday, 05 - 25

3710187 --> Thursday, 05 - 10

3710188 --> Thursday, 05 - 29

3710189 --> Thursday, 05 - 21

3710190 --> Thursday, 05 - 06

3710191 --> Thursday, 05 - 26

3710192 --> Thursday, 05 - 17

3710193 --> Thursday, 05 - 09

3710194 --> Thursday, 05 - 22

3710195 --> Thursday, 05 - 14

3710196 --> Thursday, 05 - 05

3710197 --> Thursday, 05 - 25

3710198 --> Thursday, 05 - 10

3710199 --> Thursday, 05 - 30

3710200 --> Thursday, 05 - 22

3710201 --> Thursday, 05 - 07

3710202 --> Thursday, 05 - 27

3710203 --> Thursday, 05 - 19

3710204 --> Thursday, 05 - 03

3710205 --> Thursday, 05 - 23

3710206 --> Thursday, 05 - 15

3710207 --> Thursday, 05 - 28

3710208 --> Thursday, 05 - 19

3710209 --> Thursday, 05 - 11

3710210 --> Thursday, 05 - 31

3710211 --> Thursday, 05 - 16

3710212 --> Thursday, 05 - 07

