Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5190000 through 5199999



5190000 --> Thursday, 05 - 11

5190001 --> Thursday, 05 - 24

5190002 --> Thursday, 05 - 16

5190003 --> Thursday, 05 - 01

5190004 --> Thursday, 05 - 20

5190005 --> Thursday, 05 - 12

5190006 --> Thursday, 06 - 01

5190007 --> Thursday, 05 - 17

5190008 --> Thursday, 05 - 08

5190009 --> Thursday, 05 - 28

5190010 --> Thursday, 05 - 20

5190011 --> Thursday, 05 - 05

5190012 --> Thursday, 05 - 24

5190013 --> Thursday, 05 - 16

5190014 --> Thursday, 05 - 01

5190015 --> Thursday, 05 - 21

5190016 --> Thursday, 05 - 12

5190017 --> Thursday, 06 - 01

5190018 --> Thursday, 05 - 17

5190019 --> Thursday, 05 - 09

5190020 --> Thursday, 05 - 28

5190021 --> Thursday, 05 - 13

5190022 --> Thursday, 05 - 05

5190023 --> Thursday, 05 - 25

5190024 --> Thursday, 05 - 09

5190025 --> Thursday, 05 - 29

5190026 --> Thursday, 05 - 21

5190027 --> Thursday, 05 - 06

5190028 --> Thursday, 05 - 25

5190029 --> Thursday, 05 - 17

5190030 --> Thursday, 05 - 09

5190031 --> Thursday, 05 - 22

5190032 --> Thursday, 05 - 13

5190033 --> Thursday, 05 - 05

5190034 --> Thursday, 05 - 25

5190035 --> Thursday, 05 - 10

5190036 --> Thursday, 05 - 29

5190037 --> Thursday, 05 - 21

5190038 --> Thursday, 05 - 06

5190039 --> Thursday, 05 - 26

5190040 --> Thursday, 05 - 17

5190041 --> Thursday, 05 - 02

5190042 --> Thursday, 05 - 22

5190043 --> Thursday, 05 - 14

5190044 --> Thursday, 06 - 02

5190045 --> Thursday, 05 - 18

5190046 --> Thursday, 05 - 10

5190047 --> Thursday, 05 - 30

5190048 --> Thursday, 05 - 14

5190049 --> Thursday, 05 - 06

5190050 --> Thursday, 05 - 26

5190051 --> Thursday, 05 - 11

5190052 --> Thursday, 05 - 02

5190053 --> Thursday, 05 - 22

5190054 --> Thursday, 05 - 14

5190055 --> Thursday, 05 - 27

5190056 --> Thursday, 05 - 18

5190057 --> Thursday, 05 - 10

5190058 --> Thursday, 05 - 30

5190059 --> Thursday, 05 - 15

5190060 --> Thursday, 05 - 06

5190061 --> Thursday, 05 - 26

5190062 --> Thursday, 05 - 11

5190063 --> Thursday, 05 - 31

5190064 --> Thursday, 05 - 22

5190065 --> Thursday, 05 - 07

5190066 --> Thursday, 05 - 27

5190067 --> Thursday, 05 - 19

5190068 --> Thursday, 05 - 03

5190069 --> Thursday, 05 - 23

5190070 --> Thursday, 05 - 15

5190071 --> Thursday, 04 - 30

5190072 --> Thursday, 05 - 19

5190073 --> Thursday, 05 - 11

5190074 --> Thursday, 05 - 31

5190075 --> Thursday, 05 - 16

5190076 --> Thursday, 05 - 07

5190077 --> Thursday, 05 - 27

5190078 --> Thursday, 05 - 12

5190079 --> Thursday, 05 - 04

5190080 --> Thursday, 05 - 23

5190081 --> Thursday, 05 - 15

5190082 --> Thursday, 05 - 28

5190083 --> Thursday, 05 - 20

5190084 --> Thursday, 05 - 11

5190085 --> Thursday, 05 - 31

5190086 --> Thursday, 05 - 16

5190087 --> Thursday, 05 - 08

5190088 --> Thursday, 05 - 27

5190089 --> Thursday, 05 - 12

5190090 --> Thursday, 05 - 04

5190091 --> Thursday, 05 - 24

5190092 --> Thursday, 05 - 08

5190093 --> Thursday, 05 - 28

5190094 --> Thursday, 05 - 20

5190095 --> Thursday, 05 - 05

5190096 --> Thursday, 05 - 24

5190097 --> Thursday, 05 - 16

5190098 --> Thursday, 05 - 01

5190099 --> Thursday, 05 - 21

5190100 --> Thursday, 05 - 13

5190101 --> Thursday, 06 - 02

5190102 --> Thursday, 05 - 18

5190103 --> Thursday, 05 - 10

5190104 --> Thursday, 05 - 29

5190105 --> Thursday, 05 - 21

5190106 --> Thursday, 05 - 06

5190107 --> Thursday, 05 - 26

5190108 --> Thursday, 05 - 17

5190109 --> Thursday, 05 - 02

5190110 --> Thursday, 05 - 22

5190111 --> Thursday, 05 - 14

