Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5550000 through 5559999



5550000 --> Thursday, 05 - 11

5550001 --> Thursday, 05 - 24

5550002 --> Thursday, 05 - 16

5550003 --> Thursday, 05 - 08

5550004 --> Thursday, 05 - 27

5550005 --> Thursday, 05 - 12

5550006 --> Thursday, 06 - 01

5550007 --> Thursday, 05 - 24

5550008 --> Thursday, 05 - 08

5550009 --> Thursday, 05 - 28

5550010 --> Thursday, 05 - 20

5550011 --> Thursday, 05 - 05

5550012 --> Thursday, 05 - 24

5550013 --> Thursday, 05 - 16

5550014 --> Thursday, 05 - 01

5550015 --> Thursday, 05 - 21

5550016 --> Thursday, 05 - 12

5550017 --> Thursday, 06 - 01

5550018 --> Thursday, 05 - 17

5550019 --> Thursday, 05 - 09

5550020 --> Thursday, 05 - 28

5550021 --> Thursday, 05 - 13

5550022 --> Thursday, 05 - 05

5550023 --> Thursday, 05 - 25

5550024 --> Thursday, 05 - 16

5550025 --> Thursday, 05 - 29

5550026 --> Thursday, 05 - 21

5550027 --> Thursday, 05 - 13

5550028 --> Thursday, 06 - 01

5550029 --> Thursday, 05 - 17

5550030 --> Thursday, 05 - 09

5550031 --> Thursday, 05 - 29

5550032 --> Thursday, 05 - 13

5550033 --> Thursday, 05 - 05

5550034 --> Thursday, 05 - 25

5550035 --> Thursday, 05 - 10

5550036 --> Thursday, 05 - 29

5550037 --> Thursday, 05 - 21

5550038 --> Thursday, 05 - 06

5550039 --> Thursday, 05 - 26

5550040 --> Thursday, 05 - 17

5550041 --> Thursday, 05 - 02

5550042 --> Thursday, 05 - 22

5550043 --> Thursday, 05 - 14

5550044 --> Thursday, 06 - 02

5550045 --> Thursday, 05 - 18

5550046 --> Thursday, 05 - 10

5550047 --> Thursday, 05 - 30

5550048 --> Thursday, 05 - 21

5550049 --> Thursday, 05 - 06

5550050 --> Thursday, 05 - 26

5550051 --> Thursday, 05 - 18

5550052 --> Thursday, 05 - 02

5550053 --> Thursday, 05 - 22

5550054 --> Thursday, 05 - 14

5550055 --> Thursday, 05 - 27

5550056 --> Thursday, 05 - 18

5550057 --> Thursday, 05 - 10

5550058 --> Thursday, 05 - 30

5550059 --> Thursday, 05 - 15

5550060 --> Thursday, 05 - 06

5550061 --> Thursday, 05 - 26

5550062 --> Thursday, 05 - 11

5550063 --> Thursday, 05 - 31

5550064 --> Thursday, 05 - 22

5550065 --> Thursday, 05 - 07

5550066 --> Thursday, 05 - 27

5550067 --> Thursday, 05 - 19

