Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1800000 through 1809999



1800000 --> Thursday, 05 - 25

1800001 --> Thursday, 05 - 10

1800002 --> Thursday, 05 - 30

1800003 --> Thursday, 05 - 15

1800004 --> Thursday, 05 - 06

1800005 --> Thursday, 05 - 26

1800006 --> Thursday, 05 - 18

1800007 --> Thursday, 05 - 03

1800008 --> Thursday, 05 - 22

1800009 --> Thursday, 05 - 14

1800010 --> Thursday, 06 - 03

1800011 --> Thursday, 05 - 19

1800012 --> Thursday, 05 - 10

1800013 --> Thursday, 05 - 30

1800014 --> Thursday, 05 - 15

1800015 --> Thursday, 05 - 07

1800016 --> Thursday, 05 - 26

1800017 --> Thursday, 05 - 11

1800018 --> Thursday, 05 - 03

1800019 --> Thursday, 05 - 23

1800020 --> Thursday, 05 - 14

1800021 --> Thursday, 05 - 27

1800022 --> Thursday, 05 - 19

1800023 --> Thursday, 05 - 04

1800024 --> Thursday, 05 - 23

1800025 --> Thursday, 05 - 15

1800026 --> Thursday, 05 - 07

1800027 --> Thursday, 05 - 20

1800028 --> Thursday, 05 - 11

1800029 --> Thursday, 05 - 31

1800030 --> Thursday, 05 - 23

1800031 --> Thursday, 05 - 08

1800032 --> Thursday, 05 - 27

1800033 --> Thursday, 05 - 19

1800034 --> Thursday, 05 - 04

1800035 --> Thursday, 05 - 24

1800036 --> Thursday, 05 - 15

1800037 --> Thursday, 04 - 30

1800038 --> Thursday, 05 - 20

1800039 --> Thursday, 05 - 12

1800040 --> Thursday, 05 - 31

1800041 --> Thursday, 05 - 16

1800042 --> Thursday, 05 - 08

1800043 --> Thursday, 05 - 28

1800044 --> Thursday, 05 - 12

1800045 --> Thursday, 05 - 04

1800046 --> Thursday, 05 - 24

1800047 --> Thursday, 05 - 09

1800048 --> Thursday, 05 - 28

1800049 --> Thursday, 05 - 20

1800050 --> Thursday, 05 - 12

1800051 --> Thursday, 05 - 25

1800052 --> Thursday, 05 - 16

1800053 --> Thursday, 05 - 08

1800054 --> Thursday, 05 - 28

1800055 --> Thursday, 05 - 13

1800056 --> Thursday, 05 - 04

1800057 --> Thursday, 05 - 24

1800058 --> Thursday, 05 - 09

1800059 --> Thursday, 05 - 29

1800060 --> Thursday, 05 - 20

