Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1840000 through 1849999



1840000 --> Thursday, 05 - 18

1840001 --> Thursday, 05 - 10

1840002 --> Thursday, 05 - 23

1840003 --> Thursday, 05 - 15

1840004 --> Thursday, 05 - 06

1840005 --> Thursday, 05 - 26

1840006 --> Thursday, 05 - 11

1840007 --> Thursday, 05 - 31

1840008 --> Thursday, 05 - 22

1840009 --> Thursday, 05 - 07

1840010 --> Thursday, 05 - 27

1840011 --> Thursday, 05 - 19

1840012 --> Thursday, 05 - 03

1840013 --> Thursday, 05 - 23

1840014 --> Thursday, 05 - 15

1840015 --> Thursday, 04 - 30

1840016 --> Thursday, 05 - 19

1840017 --> Thursday, 05 - 11

1840018 --> Thursday, 05 - 31

1840019 --> Thursday, 05 - 16

1840020 --> Thursday, 05 - 07

1840021 --> Thursday, 05 - 27

1840022 --> Thursday, 05 - 12

1840023 --> Thursday, 05 - 04

1840024 --> Thursday, 05 - 23

1840025 --> Thursday, 05 - 15

1840026 --> Thursday, 05 - 28

1840027 --> Thursday, 05 - 20

1840028 --> Thursday, 05 - 11

1840029 --> Thursday, 05 - 31

1840030 --> Thursday, 05 - 16

1840031 --> Thursday, 05 - 08

1840032 --> Thursday, 05 - 27

1840033 --> Thursday, 05 - 12

1840034 --> Thursday, 05 - 04

1840035 --> Thursday, 05 - 24

1840036 --> Thursday, 05 - 08

1840037 --> Thursday, 05 - 28

1840038 --> Thursday, 05 - 20

1840039 --> Thursday, 05 - 05

1840040 --> Thursday, 05 - 24

1840041 --> Thursday, 05 - 16

1840042 --> Thursday, 05 - 01

1840043 --> Thursday, 05 - 21

1840044 --> Thursday, 05 - 12

1840045 --> Thursday, 06 - 01

1840046 --> Thursday, 05 - 17

1840047 --> Thursday, 05 - 09

1840048 --> Thursday, 05 - 28

1840049 --> Thursday, 05 - 20

1840050 --> Thursday, 05 - 05

1840051 --> Thursday, 05 - 25

1840052 --> Thursday, 05 - 16

1840053 --> Thursday, 05 - 01

1840054 --> Thursday, 05 - 21

1840055 --> Thursday, 05 - 13

1840056 --> Thursday, 06 - 01

1840057 --> Thursday, 05 - 17

1840058 --> Thursday, 05 - 09

1840059 --> Thursday, 05 - 29

1840060 --> Thursday, 05 - 13

1840061 --> Thursday, 05 - 05

1840062 --> Thursday, 05 - 25

1840063 --> Thursday, 05 - 10

1840064 --> Thursday, 05 - 29

1840065 --> Thursday, 05 - 21

1840066 --> Thursday, 05 - 06

1840067 --> Thursday, 05 - 26

1840068 --> Thursday, 05 - 17

1840069 --> Thursday, 05 - 09

1840070 --> Thursday, 05 - 22

1840071 --> Thursday, 05 - 14

1840072 --> Thursday, 05 - 05

1840073 --> Thursday, 05 - 25

1840074 --> Thursday, 05 - 10

1840075 --> Thursday, 05 - 30

1840076 --> Thursday, 05 - 21

1840077 --> Thursday, 05 - 06

1840078 --> Thursday, 05 - 26

1840079 --> Thursday, 05 - 18

1840080 --> Thursday, 05 - 02

1840081 --> Thursday, 05 - 22

1840082 --> Thursday, 05 - 14

1840083 --> Thursday, 06 - 03

1840084 --> Thursday, 05 - 18

1840085 --> Thursday, 05 - 10

1840086 --> Thursday, 05 - 30

1840087 --> Thursday, 05 - 15

1840088 --> Thursday, 05 - 06

1840089 --> Thursday, 05 - 26

1840090 --> Thursday, 05 - 11

1840091 --> Thursday, 05 - 03

1840092 --> Thursday, 05 - 22

1840093 --> Thursday, 05 - 07

1840094 --> Thursday, 05 - 27

1840095 --> Thursday, 05 - 19

1840096 --> Thursday, 05 - 10

1840097 --> Thursday, 05 - 23

1840098 --> Thursday, 05 - 15

1840099 --> Thursday, 05 - 07

1840100 --> Thursday, 05 - 27

1840101 --> Thursday, 05 - 12

1840102 --> Thursday, 06 - 01

1840103 --> Thursday, 05 - 24

1840104 --> Thursday, 05 - 08

1840105 --> Thursday, 05 - 28

1840106 --> Thursday, 05 - 20

1840107 --> Thursday, 05 - 05

1840108 --> Thursday, 05 - 24

1840109 --> Thursday, 05 - 16

1840110 --> Thursday, 05 - 01

1840111 --> Thursday, 05 - 21

