Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4750000 through 4759999



4750000 --> Thursday, 05 - 11

4750001 --> Thursday, 05 - 31

4750002 --> Thursday, 05 - 23

4750003 --> Thursday, 05 - 08

4750004 --> Thursday, 05 - 27

4750005 --> Thursday, 05 - 19

4750006 --> Thursday, 05 - 04

4750007 --> Thursday, 05 - 24

4750008 --> Thursday, 05 - 15

4750009 --> Thursday, 05 - 07

4750010 --> Thursday, 05 - 20

4750011 --> Thursday, 05 - 12

4750012 --> Thursday, 05 - 31

4750013 --> Thursday, 05 - 23

4750014 --> Thursday, 05 - 08

4750015 --> Thursday, 05 - 28

4750016 --> Thursday, 05 - 19

4750017 --> Thursday, 05 - 04

4750018 --> Thursday, 05 - 24

4750019 --> Thursday, 05 - 16

4750020 --> Thursday, 05 - 28

4750021 --> Thursday, 05 - 20

4750022 --> Thursday, 05 - 12

4750023 --> Thursday, 06 - 01

4750024 --> Thursday, 05 - 16

4750025 --> Thursday, 05 - 08

4750026 --> Thursday, 05 - 28

4750027 --> Thursday, 05 - 13

4750028 --> Thursday, 05 - 04

4750029 --> Thursday, 05 - 24

4750030 --> Thursday, 05 - 09

4750031 --> Thursday, 05 - 29

4750032 --> Thursday, 05 - 20

4750033 --> Thursday, 05 - 12

4750034 --> Thursday, 05 - 25

4750035 --> Thursday, 05 - 17

4750036 --> Thursday, 05 - 08

4750037 --> Thursday, 05 - 28

4750038 --> Thursday, 05 - 13

4750039 --> Thursday, 06 - 02

4750040 --> Thursday, 05 - 24

4750041 --> Thursday, 05 - 09

4750042 --> Thursday, 05 - 29

4750043 --> Thursday, 05 - 21

4750044 --> Thursday, 05 - 05

4750045 --> Thursday, 05 - 25

4750046 --> Thursday, 05 - 17

4750047 --> Thursday, 05 - 02

4750048 --> Thursday, 05 - 21

4750049 --> Thursday, 05 - 13

4750050 --> Thursday, 06 - 02

4750051 --> Thursday, 05 - 18

4750052 --> Thursday, 05 - 09

4750053 --> Thursday, 05 - 29

4750054 --> Thursday, 05 - 14

4750055 --> Thursday, 05 - 06

4750056 --> Thursday, 05 - 25

4750057 --> Thursday, 05 - 10

4750058 --> Thursday, 05 - 30

4750059 --> Thursday, 05 - 22

4750060 --> Thursday, 05 - 13

4750061 --> Thursday, 05 - 26

4750062 --> Thursday, 05 - 18

4750063 --> Thursday, 05 - 10

4750064 --> Thursday, 05 - 29

4750065 --> Thursday, 05 - 14

4750066 --> Thursday, 05 - 06

4750067 --> Thursday, 05 - 26

4750068 --> Thursday, 05 - 10

4750069 --> Thursday, 05 - 30

4750070 --> Thursday, 05 - 22

4750071 --> Thursday, 05 - 07

4750072 --> Thursday, 05 - 26

4750073 --> Thursday, 05 - 18

4750074 --> Thursday, 05 - 03

4750075 --> Thursday, 05 - 23

4750076 --> Thursday, 05 - 14

4750077 --> Thursday, 06 - 03

4750078 --> Thursday, 05 - 19

4750079 --> Thursday, 05 - 11

4750080 --> Thursday, 05 - 30

4750081 --> Thursday, 05 - 15

4750082 --> Thursday, 05 - 07

4750083 --> Thursday, 05 - 27

4750084 --> Thursday, 05 - 18

4750085 --> Thursday, 05 - 03

4750086 --> Thursday, 05 - 23

4750087 --> Thursday, 05 - 15

4750088 --> Thursday, 05 - 27

4750089 --> Thursday, 05 - 19

4750090 --> Thursday, 05 - 11

4750091 --> Thursday, 05 - 31

4750092 --> Thursday, 05 - 15

4750093 --> Thursday, 05 - 07

4750094 --> Thursday, 05 - 27

4750095 --> Thursday, 05 - 12

4750096 --> Thursday, 05 - 31

4750097 --> Thursday, 05 - 23

4750098 --> Thursday, 05 - 08

4750099 --> Thursday, 05 - 28

4750100 --> Thursday, 05 - 20

4750101 --> Thursday, 05 - 05

4750102 --> Thursday, 05 - 25

4750103 --> Thursday, 05 - 17

4750104 --> Thursday, 05 - 08

4750105 --> Thursday, 05 - 21

4750106 --> Thursday, 05 - 13

4750107 --> Thursday, 06 - 02

4750108 --> Thursday, 05 - 24

4750109 --> Thursday, 05 - 09

4750110 --> Thursday, 05 - 29

4750111 --> Thursday, 05 - 21

4750112 --> Thursday, 05 - 05

4750113 --> Thursday, 05 - 25

4750114 --> Thursday, 05 - 17

4750115 --> Thursday, 05 - 02

4750116 --> Thursday, 05 - 21

4750117 --> Thursday, 05 - 13

4750118 --> Thursday, 06 - 02

4750119 --> Thursday, 05 - 18

4750120 --> Thursday, 05 - 09

4750121 --> Thursday, 05 - 29

4750122 --> Thursday, 05 - 14

4750123 --> Thursday, 05 - 06

4750124 --> Thursday, 05 - 25

4750125 --> Thursday, 05 - 10

4750126 --> Thursday, 05 - 30

4750127 --> Thursday, 05 - 22

4750128 --> Thursday, 05 - 13

4750129 --> Thursday, 05 - 26

4750130 --> Thursday, 05 - 18

4750131 --> Thursday, 05 - 10

4750132 --> Thursday, 05 - 29

4750133 --> Thursday, 05 - 14

4750134 --> Thursday, 05 - 06

4750135 --> Thursday, 05 - 19

4750136 --> Thursday, 05 - 10

4750137 --> Thursday, 05 - 30

4750138 --> Thursday, 05 - 22

4750139 --> Thursday, 05 - 07

4750140 --> Thursday, 05 - 26

4750141 --> Thursday, 05 - 18

4750142 --> Thursday, 05 - 03

4750143 --> Thursday, 05 - 23

4750144 --> Thursday, 05 - 14

4750145 --> Thursday, 06 - 03

4750146 --> Thursday, 05 - 19

4750147 --> Thursday, 05 - 11

4750148 --> Thursday, 05 - 30

4750149 --> Thursday, 05 - 15

4750150 --> Thursday, 05 - 07

4750151 --> Thursday, 05 - 27

4750152 --> Thursday, 05 - 11

4750153 --> Thursday, 05 - 03

4750154 --> Thursday, 05 - 23

4750155 --> Thursday, 05 - 08

4750156 --> Thursday, 05 - 27

4750157 --> Thursday, 05 - 19

4750158 --> Thursday, 05 - 11

4750159 --> Thursday, 05 - 24

4750160 --> Thursday, 05 - 15

4750161 --> Thursday, 05 - 07

4750162 --> Thursday, 05 - 27

4750163 --> Thursday, 05 - 12

4750164 --> Thursday, 05 - 31

4750165 --> Thursday, 05 - 23

4750166 --> Thursday, 05 - 08

4750167 --> Thursday, 05 - 28

4750168 --> Thursday, 05 - 19

4750169 --> Thursday, 05 - 04

4750170 --> Thursday, 05 - 24

4750171 --> Thursday, 05 - 16

4750172 --> Thursday, 04 - 30

4750173 --> Thursday, 05 - 20

4750174 --> Thursday, 05 - 12

4750175 --> Thursday, 06 - 01

4750176 --> Thursday, 05 - 16

4750177 --> Thursday, 05 - 08

4750178 --> Thursday, 05 - 28

4750179 --> Thursday, 05 - 13

4750180 --> Thursday, 05 - 04

4750181 --> Thursday, 05 - 24

4750182 --> Thursday, 05 - 16

4750183 --> Thursday, 05 - 29

4750184 --> Thursday, 05 - 20

4750185 --> Thursday, 05 - 12

4750186 --> Thursday, 06 - 01

4750187 --> Thursday, 05 - 17

4750188 --> Thursday, 05 - 08

4750189 --> Thursday, 05 - 28

4750190 --> Thursday, 05 - 13

4750191 --> Thursday, 05 - 05

4750192 --> Thursday, 05 - 24

4750193 --> Thursday, 05 - 09

4750194 --> Thursday, 05 - 29

4750195 --> Thursday, 05 - 21

4750196 --> Thursday, 05 - 05

4750197 --> Thursday, 05 - 25

4750198 --> Thursday, 05 - 17

4750199 --> Thursday, 05 - 02

4750200 --> Thursday, 05 - 22

4750201 --> Thursday, 05 - 14

4750202 --> Thursday, 06 - 03

4750203 --> Thursday, 05 - 19

4750204 --> Thursday, 05 - 10

4750205 --> Thursday, 05 - 30

4750206 --> Thursday, 05 - 15

4750207 --> Thursday, 05 - 07

4750208 --> Thursday, 05 - 26

4750209 --> Thursday, 05 - 11

4750210 --> Thursday, 05 - 03

4750211 --> Thursday, 05 - 23

4750212 --> Thursday, 05 - 14

4750213 --> Thursday, 05 - 27

4750214 --> Thursday, 05 - 19

4750215 --> Thursday, 05 - 11

4750216 --> Thursday, 05 - 30

4750217 --> Thursday, 05 - 15

4750218 --> Thursday, 05 - 07

4750219 --> Thursday, 05 - 27

4750220 --> Thursday, 05 - 11

