Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2840000 through 2849999



2840000 --> Thursday, 05 - 25

2840001 --> Thursday, 05 - 17

2840002 --> Thursday, 05 - 02

2840003 --> Thursday, 05 - 22

2840004 --> Thursday, 05 - 13

2840005 --> Thursday, 06 - 02

2840006 --> Thursday, 05 - 18

2840007 --> Thursday, 05 - 10

2840008 --> Thursday, 05 - 29

2840009 --> Thursday, 05 - 14

2840010 --> Thursday, 05 - 06

2840011 --> Thursday, 05 - 26

2840012 --> Thursday, 05 - 17

2840013 --> Thursday, 05 - 02

2840014 --> Thursday, 05 - 22

2840015 --> Thursday, 05 - 14

2840016 --> Thursday, 06 - 02

2840017 --> Thursday, 05 - 18

2840018 --> Thursday, 05 - 10

2840019 --> Thursday, 05 - 30

2840020 --> Thursday, 05 - 14

2840021 --> Thursday, 05 - 06

2840022 --> Thursday, 05 - 26

2840023 --> Thursday, 05 - 11

2840024 --> Thursday, 05 - 30

2840025 --> Thursday, 05 - 22

2840026 --> Thursday, 05 - 07

2840027 --> Thursday, 05 - 27

2840028 --> Thursday, 05 - 18

2840029 --> Thursday, 05 - 03

2840030 --> Thursday, 05 - 23

2840031 --> Thursday, 05 - 15

2840032 --> Thursday, 05 - 06

2840033 --> Thursday, 05 - 19

2840034 --> Thursday, 05 - 11

2840035 --> Thursday, 05 - 31

2840036 --> Thursday, 05 - 22

2840037 --> Thursday, 05 - 07

2840038 --> Thursday, 05 - 27

2840039 --> Thursday, 05 - 19

2840040 --> Thursday, 05 - 03

2840041 --> Thursday, 05 - 23

2840042 --> Thursday, 05 - 15

2840043 --> Thursday, 05 - 28

2840044 --> Thursday, 05 - 19

2840045 --> Thursday, 05 - 11

2840046 --> Thursday, 05 - 31

2840047 --> Thursday, 05 - 16

2840048 --> Thursday, 05 - 07

2840049 --> Thursday, 05 - 27

2840050 --> Thursday, 05 - 12

2840051 --> Thursday, 05 - 04

2840052 --> Thursday, 05 - 23

2840053 --> Thursday, 05 - 08

2840054 --> Thursday, 05 - 28

2840055 --> Thursday, 05 - 20

2840056 --> Thursday, 05 - 11

2840057 --> Thursday, 05 - 24

2840058 --> Thursday, 05 - 16

