Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2540000 through 2549999



2540000 --> Thursday, 05 - 04

2540001 --> Thursday, 05 - 24

2540002 --> Thursday, 05 - 16

2540003 --> Thursday, 05 - 01

2540004 --> Thursday, 05 - 20

2540005 --> Thursday, 05 - 12

2540006 --> Thursday, 06 - 01

2540007 --> Thursday, 05 - 17

2540008 --> Thursday, 05 - 08

2540009 --> Thursday, 05 - 28

2540010 --> Thursday, 05 - 13

2540011 --> Thursday, 05 - 05

2540012 --> Thursday, 05 - 24

2540013 --> Thursday, 05 - 16

2540014 --> Thursday, 05 - 29

2540015 --> Thursday, 05 - 21

2540016 --> Thursday, 05 - 12

2540017 --> Thursday, 05 - 25

2540018 --> Thursday, 05 - 17

2540019 --> Thursday, 05 - 09

2540020 --> Thursday, 05 - 28

2540021 --> Thursday, 05 - 13

2540022 --> Thursday, 05 - 05

2540023 --> Thursday, 05 - 25

2540024 --> Thursday, 05 - 09

2540025 --> Thursday, 05 - 29

2540026 --> Thursday, 05 - 21

2540027 --> Thursday, 05 - 06

2540028 --> Thursday, 05 - 25

2540029 --> Thursday, 05 - 17

2540030 --> Thursday, 05 - 02

2540031 --> Thursday, 05 - 22

2540032 --> Thursday, 05 - 13

2540033 --> Thursday, 06 - 02

2540034 --> Thursday, 05 - 18

2540035 --> Thursday, 05 - 10

2540036 --> Thursday, 05 - 29

2540037 --> Thursday, 05 - 14

2540038 --> Thursday, 05 - 06

2540039 --> Thursday, 05 - 26

2540040 --> Thursday, 05 - 17

2540041 --> Thursday, 05 - 02

2540042 --> Thursday, 05 - 22

2540043 --> Thursday, 05 - 14

2540044 --> Thursday, 06 - 02

2540045 --> Thursday, 05 - 18

2540046 --> Thursday, 05 - 10

2540047 --> Thursday, 05 - 30

2540048 --> Thursday, 05 - 14

2540049 --> Thursday, 05 - 06

2540050 --> Thursday, 05 - 26

2540051 --> Thursday, 05 - 11

2540052 --> Thursday, 05 - 30

2540053 --> Thursday, 05 - 22

2540054 --> Thursday, 05 - 07

2540055 --> Thursday, 05 - 27

2540056 --> Thursday, 05 - 18

2540057 --> Thursday, 05 - 03

2540058 --> Thursday, 05 - 23

2540059 --> Thursday, 05 - 15

2540060 --> Thursday, 05 - 06

2540061 --> Thursday, 05 - 19

2540062 --> Thursday, 05 - 11

2540063 --> Thursday, 05 - 31

2540064 --> Thursday, 05 - 22

2540065 --> Thursday, 05 - 07

2540066 --> Thursday, 05 - 27

2540067 --> Thursday, 05 - 19

2540068 --> Thursday, 05 - 03

2540069 --> Thursday, 05 - 23

2540070 --> Thursday, 05 - 15

2540071 --> Thursday, 05 - 28

2540072 --> Thursday, 05 - 19

2540073 --> Thursday, 05 - 11

2540074 --> Thursday, 05 - 31

2540075 --> Thursday, 05 - 16

2540076 --> Thursday, 05 - 07

2540077 --> Thursday, 05 - 27

2540078 --> Thursday, 05 - 12

2540079 --> Thursday, 05 - 04

2540080 --> Thursday, 05 - 23

2540081 --> Thursday, 05 - 08

2540082 --> Thursday, 05 - 28

2540083 --> Thursday, 05 - 20

2540084 --> Thursday, 05 - 11

2540085 --> Thursday, 05 - 24

2540086 --> Thursday, 05 - 16

2540087 --> Thursday, 05 - 08

2540088 --> Thursday, 05 - 27

2540089 --> Thursday, 05 - 12

2540090 --> Thursday, 06 - 01

2540091 --> Thursday, 05 - 17

2540092 --> Thursday, 05 - 08

2540093 --> Thursday, 05 - 28

2540094 --> Thursday, 05 - 20

2540095 --> Thursday, 05 - 05

2540096 --> Thursday, 05 - 24

2540097 --> Thursday, 05 - 16

2540098 --> Thursday, 05 - 01

2540099 --> Thursday, 05 - 21

2540100 --> Thursday, 05 - 13

2540101 --> Thursday, 06 - 02

2540102 --> Thursday, 05 - 18

2540103 --> Thursday, 05 - 10

2540104 --> Thursday, 05 - 29

2540105 --> Thursday, 05 - 14

2540106 --> Thursday, 05 - 06

2540107 --> Thursday, 05 - 26

2540108 --> Thursday, 05 - 17

2540109 --> Thursday, 05 - 02

2540110 --> Thursday, 05 - 22

2540111 --> Thursday, 05 - 07

2540112 --> Thursday, 05 - 26

2540113 --> Thursday, 05 - 18

2540114 --> Thursday, 05 - 10

2540115 --> Thursday, 05 - 23

2540116 --> Thursday, 05 - 14

2540117 --> Thursday, 05 - 06

2540118 --> Thursday, 05 - 26

2540119 --> Thursday, 05 - 11

2540120 --> Thursday, 05 - 30

2540121 --> Thursday, 05 - 22

2540122 --> Thursday, 05 - 07

2540123 --> Thursday, 05 - 27

2540124 --> Thursday, 05 - 18

2540125 --> Thursday, 05 - 03

2540126 --> Thursday, 05 - 23

2540127 --> Thursday, 05 - 15

2540128 --> Thursday, 05 - 06

2540129 --> Thursday, 05 - 19

2540130 --> Thursday, 05 - 11

2540131 --> Thursday, 05 - 31

2540132 --> Thursday, 05 - 15

2540133 --> Thursday, 05 - 07

2540134 --> Thursday, 05 - 27

2540135 --> Thursday, 05 - 12

2540136 --> Thursday, 05 - 03

2540137 --> Thursday, 05 - 23

2540138 --> Thursday, 05 - 15

2540139 --> Thursday, 05 - 28

2540140 --> Thursday, 05 - 19

2540141 --> Thursday, 05 - 11

2540142 --> Thursday, 05 - 31

2540143 --> Thursday, 05 - 16

2540144 --> Thursday, 05 - 07

2540145 --> Thursday, 05 - 27

2540146 --> Thursday, 05 - 12

2540147 --> Thursday, 05 - 04

2540148 --> Thursday, 05 - 23

2540149 --> Thursday, 05 - 08

2540150 --> Thursday, 05 - 28

2540151 --> Thursday, 05 - 20

2540152 --> Thursday, 05 - 04

2540153 --> Thursday, 05 - 24

2540154 --> Thursday, 05 - 16

2540155 --> Thursday, 05 - 01

2540156 --> Thursday, 05 - 20

2540157 --> Thursday, 05 - 12

2540158 --> Thursday, 06 - 01

2540159 --> Thursday, 05 - 17

2540160 --> Thursday, 05 - 08

2540161 --> Thursday, 05 - 28

2540162 --> Thursday, 05 - 20

2540163 --> Thursday, 05 - 05

2540164 --> Thursday, 05 - 24

2540165 --> Thursday, 05 - 16

2540166 --> Thursday, 05 - 01

2540167 --> Thursday, 05 - 21

2540168 --> Thursday, 05 - 12

2540169 --> Thursday, 06 - 01

2540170 --> Thursday, 05 - 17

2540171 --> Thursday, 05 - 09

2540172 --> Thursday, 05 - 28

2540173 --> Thursday, 05 - 13

2540174 --> Thursday, 05 - 05

2540175 --> Thursday, 05 - 25

2540176 --> Thursday, 05 - 09

2540177 --> Thursday, 05 - 29

2540178 --> Thursday, 05 - 21

2540179 --> Thursday, 05 - 06

2540180 --> Thursday, 05 - 25

2540181 --> Thursday, 05 - 17

2540182 --> Thursday, 05 - 09

2540183 --> Thursday, 05 - 22

2540184 --> Thursday, 05 - 13

2540185 --> Thursday, 05 - 05

2540186 --> Thursday, 05 - 18

2540187 --> Thursday, 05 - 10

2540188 --> Thursday, 05 - 29

2540189 --> Thursday, 05 - 21

