Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3770000 through 3779999



3770000 --> Thursday, 05 - 18

3770001 --> Thursday, 05 - 10

3770002 --> Thursday, 05 - 23

3770003 --> Thursday, 05 - 15

3770004 --> Thursday, 05 - 06

3770005 --> Thursday, 05 - 26

3770006 --> Thursday, 05 - 11

3770007 --> Thursday, 05 - 31

3770008 --> Thursday, 05 - 22

3770009 --> Thursday, 05 - 07

3770010 --> Thursday, 05 - 27

3770011 --> Thursday, 05 - 19

3770012 --> Thursday, 05 - 03

3770013 --> Thursday, 05 - 23

3770014 --> Thursday, 05 - 15

3770015 --> Thursday, 04 - 30

3770016 --> Thursday, 05 - 19

3770017 --> Thursday, 05 - 11

3770018 --> Thursday, 05 - 31

3770019 --> Thursday, 05 - 16

3770020 --> Thursday, 05 - 07

3770021 --> Thursday, 05 - 27

3770022 --> Thursday, 05 - 12

3770023 --> Thursday, 05 - 04

3770024 --> Thursday, 05 - 23

3770025 --> Thursday, 05 - 15

3770026 --> Thursday, 05 - 28

3770027 --> Thursday, 05 - 20

3770028 --> Thursday, 05 - 11

3770029 --> Thursday, 05 - 31

3770030 --> Thursday, 05 - 16

3770031 --> Thursday, 05 - 08

3770032 --> Thursday, 05 - 27

3770033 --> Thursday, 05 - 12

3770034 --> Thursday, 05 - 04

3770035 --> Thursday, 05 - 24

3770036 --> Thursday, 05 - 08

3770037 --> Thursday, 05 - 28

3770038 --> Thursday, 05 - 20

3770039 --> Thursday, 05 - 05

3770040 --> Thursday, 05 - 24

3770041 --> Thursday, 05 - 16

3770042 --> Thursday, 05 - 01

3770043 --> Thursday, 05 - 21

3770044 --> Thursday, 05 - 12

3770045 --> Thursday, 06 - 01

3770046 --> Thursday, 05 - 17

3770047 --> Thursday, 05 - 09

3770048 --> Thursday, 05 - 28

3770049 --> Thursday, 05 - 20

3770050 --> Thursday, 05 - 05

3770051 --> Thursday, 05 - 25

3770052 --> Thursday, 05 - 16

3770053 --> Thursday, 05 - 01

3770054 --> Thursday, 05 - 21

3770055 --> Thursday, 05 - 13

3770056 --> Thursday, 06 - 01

3770057 --> Thursday, 05 - 17

3770058 --> Thursday, 05 - 09

3770059 --> Thursday, 05 - 29

3770060 --> Thursday, 05 - 13

3770061 --> Thursday, 05 - 05

3770062 --> Thursday, 05 - 25

3770063 --> Thursday, 05 - 10

3770064 --> Thursday, 05 - 29

3770065 --> Thursday, 05 - 21

3770066 --> Thursday, 05 - 06

3770067 --> Thursday, 05 - 26

3770068 --> Thursday, 05 - 17

3770069 --> Thursday, 05 - 09

3770070 --> Thursday, 05 - 22

3770071 --> Thursday, 05 - 14

3770072 --> Thursday, 05 - 05

3770073 --> Thursday, 05 - 25

3770074 --> Thursday, 05 - 10

3770075 --> Thursday, 05 - 30

3770076 --> Thursday, 05 - 21

3770077 --> Thursday, 05 - 06

3770078 --> Thursday, 05 - 26

3770079 --> Thursday, 05 - 18

3770080 --> Thursday, 05 - 02

3770081 --> Thursday, 05 - 22

3770082 --> Thursday, 05 - 14

3770083 --> Thursday, 06 - 03

3770084 --> Thursday, 05 - 18

3770085 --> Thursday, 05 - 10

3770086 --> Thursday, 05 - 30

3770087 --> Thursday, 05 - 15

3770088 --> Thursday, 05 - 06

3770089 --> Thursday, 05 - 26

3770090 --> Thursday, 05 - 11

3770091 --> Thursday, 05 - 03

3770092 --> Thursday, 05 - 22

3770093 --> Thursday, 05 - 14

3770094 --> Thursday, 05 - 27

3770095 --> Thursday, 05 - 19

3770096 --> Thursday, 05 - 10

3770097 --> Thursday, 05 - 23

3770098 --> Thursday, 05 - 15

3770099 --> Thursday, 05 - 07

3770100 --> Thursday, 05 - 27

3770101 --> Thursday, 05 - 12

3770102 --> Thursday, 06 - 01

3770103 --> Thursday, 05 - 24

3770104 --> Thursday, 05 - 08

3770105 --> Thursday, 05 - 28

3770106 --> Thursday, 05 - 20

3770107 --> Thursday, 05 - 05

3770108 --> Thursday, 05 - 24

3770109 --> Thursday, 05 - 16

3770110 --> Thursday, 05 - 01

3770111 --> Thursday, 05 - 21

3770112 --> Thursday, 05 - 12

3770113 --> Thursday, 06 - 01

3770114 --> Thursday, 05 - 17

3770115 --> Thursday, 05 - 09

3770116 --> Thursday, 05 - 28

3770117 --> Thursday, 05 - 13

3770118 --> Thursday, 05 - 05

3770119 --> Thursday, 05 - 25

3770120 --> Thursday, 05 - 16

3770121 --> Thursday, 05 - 29

3770122 --> Thursday, 05 - 21

3770123 --> Thursday, 05 - 13

3770124 --> Thursday, 06 - 01

3770125 --> Thursday, 05 - 17

3770126 --> Thursday, 05 - 09

3770127 --> Thursday, 05 - 29

3770128 --> Thursday, 05 - 13

3770129 --> Thursday, 05 - 05

3770130 --> Thursday, 05 - 25

3770131 --> Thursday, 05 - 10

3770132 --> Thursday, 05 - 29

3770133 --> Thursday, 05 - 21

3770134 --> Thursday, 05 - 06

3770135 --> Thursday, 05 - 26

3770136 --> Thursday, 05 - 17

3770137 --> Thursday, 05 - 02

3770138 --> Thursday, 05 - 22

3770139 --> Thursday, 05 - 14

3770140 --> Thursday, 06 - 02

3770141 --> Thursday, 05 - 18

3770142 --> Thursday, 05 - 10

3770143 --> Thursday, 05 - 30

3770144 --> Thursday, 05 - 21

3770145 --> Thursday, 05 - 06

3770146 --> Thursday, 05 - 26

3770147 --> Thursday, 05 - 18

3770148 --> Thursday, 05 - 02

3770149 --> Thursday, 05 - 22

3770150 --> Thursday, 05 - 14

3770151 --> Thursday, 05 - 27

3770152 --> Thursday, 05 - 18

3770153 --> Thursday, 05 - 10

3770154 --> Thursday, 05 - 30

3770155 --> Thursday, 05 - 15

3770156 --> Thursday, 05 - 06

3770157 --> Thursday, 05 - 26

3770158 --> Thursday, 05 - 11

3770159 --> Thursday, 05 - 31

3770160 --> Thursday, 05 - 22

3770161 --> Thursday, 05 - 07

3770162 --> Thursday, 05 - 27

3770163 --> Thursday, 05 - 19

3770164 --> Thursday, 05 - 10

3770165 --> Thursday, 05 - 23

3770166 --> Thursday, 05 - 15

3770167 --> Thursday, 05 - 07

3770168 --> Thursday, 05 - 26

3770169 --> Thursday, 05 - 11

3770170 --> Thursday, 05 - 31

3770171 --> Thursday, 05 - 16

3770172 --> Thursday, 05 - 07

3770173 --> Thursday, 05 - 27

3770174 --> Thursday, 05 - 19

3770175 --> Thursday, 05 - 04

3770176 --> Thursday, 05 - 23

3770177 --> Thursday, 05 - 15

3770178 --> Thursday, 05 - 28

3770179 --> Thursday, 05 - 20

