Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1330000 through 1339999



1330000 --> Thursday, 05 - 04

1330001 --> Thursday, 05 - 24

1330002 --> Thursday, 05 - 16

1330003 --> Thursday, 05 - 01

1330004 --> Thursday, 05 - 20

1330005 --> Thursday, 05 - 12

1330006 --> Thursday, 06 - 01

1330007 --> Thursday, 05 - 17

1330008 --> Thursday, 05 - 08

1330009 --> Thursday, 05 - 28

1330010 --> Thursday, 05 - 20

1330011 --> Thursday, 05 - 05

1330012 --> Thursday, 05 - 24

1330013 --> Thursday, 05 - 16

1330014 --> Thursday, 05 - 01

1330015 --> Thursday, 05 - 21

1330016 --> Thursday, 05 - 12

1330017 --> Thursday, 06 - 01

1330018 --> Thursday, 05 - 17

1330019 --> Thursday, 05 - 09

1330020 --> Thursday, 05 - 28

1330021 --> Thursday, 05 - 13

1330022 --> Thursday, 05 - 05

1330023 --> Thursday, 05 - 25

1330024 --> Thursday, 05 - 09

1330025 --> Thursday, 05 - 29

1330026 --> Thursday, 05 - 21

1330027 --> Thursday, 05 - 06

1330028 --> Thursday, 05 - 25

1330029 --> Thursday, 05 - 17

1330030 --> Thursday, 05 - 09

1330031 --> Thursday, 05 - 22

1330032 --> Thursday, 05 - 13

1330033 --> Thursday, 05 - 05

1330034 --> Thursday, 05 - 25

1330035 --> Thursday, 05 - 10

1330036 --> Thursday, 05 - 29

1330037 --> Thursday, 05 - 21

1330038 --> Thursday, 05 - 06

1330039 --> Thursday, 05 - 26

1330040 --> Thursday, 05 - 17

1330041 --> Thursday, 05 - 02

1330042 --> Thursday, 05 - 22

1330043 --> Thursday, 05 - 14

1330044 --> Thursday, 06 - 02

1330045 --> Thursday, 05 - 18

1330046 --> Thursday, 05 - 10

1330047 --> Thursday, 05 - 30

1330048 --> Thursday, 05 - 14

1330049 --> Thursday, 05 - 06

1330050 --> Thursday, 05 - 26

1330051 --> Thursday, 05 - 11

1330052 --> Thursday, 05 - 02

1330053 --> Thursday, 05 - 22

1330054 --> Thursday, 05 - 14

1330055 --> Thursday, 05 - 27

1330056 --> Thursday, 05 - 18

1330057 --> Thursday, 05 - 10

1330058 --> Thursday, 05 - 23

1330059 --> Thursday, 05 - 15

1330060 --> Thursday, 05 - 06

1330061 --> Thursday, 05 - 26

1330062 --> Thursday, 05 - 11

1330063 --> Thursday, 05 - 31

1330064 --> Thursday, 05 - 22

1330065 --> Thursday, 05 - 07

1330066 --> Thursday, 05 - 27

1330067 --> Thursday, 05 - 19

1330068 --> Thursday, 05 - 03

1330069 --> Thursday, 05 - 23

1330070 --> Thursday, 05 - 15

1330071 --> Thursday, 04 - 30

1330072 --> Thursday, 05 - 19

1330073 --> Thursday, 05 - 11

1330074 --> Thursday, 05 - 31

1330075 --> Thursday, 05 - 16

1330076 --> Thursday, 05 - 07

1330077 --> Thursday, 05 - 27

1330078 --> Thursday, 05 - 12

1330079 --> Thursday, 05 - 04

1330080 --> Thursday, 05 - 23

1330081 --> Thursday, 05 - 15

1330082 --> Thursday, 05 - 28

1330083 --> Thursday, 05 - 20

1330084 --> Thursday, 05 - 11

1330085 --> Thursday, 05 - 31

1330086 --> Thursday, 05 - 16

1330087 --> Thursday, 05 - 08

1330088 --> Thursday, 05 - 27

1330089 --> Thursday, 05 - 12

1330090 --> Thursday, 05 - 04

1330091 --> Thursday, 05 - 24

1330092 --> Thursday, 05 - 08

1330093 --> Thursday, 05 - 28

1330094 --> Thursday, 05 - 20

1330095 --> Thursday, 05 - 05

1330096 --> Thursday, 05 - 24

1330097 --> Thursday, 05 - 16

1330098 --> Thursday, 05 - 01

1330099 --> Thursday, 05 - 21

1330100 --> Thursday, 05 - 13

1330101 --> Thursday, 06 - 02

1330102 --> Thursday, 05 - 18

1330103 --> Thursday, 05 - 10

1330104 --> Thursday, 05 - 29

1330105 --> Thursday, 05 - 21

1330106 --> Thursday, 05 - 06

1330107 --> Thursday, 05 - 26

1330108 --> Thursday, 05 - 17

1330109 --> Thursday, 05 - 02

1330110 --> Thursday, 05 - 22

1330111 --> Thursday, 05 - 14

1330112 --> Thursday, 06 - 02

1330113 --> Thursday, 05 - 18

1330114 --> Thursday, 05 - 10

1330115 --> Thursday, 05 - 30

1330116 --> Thursday, 05 - 14

1330117 --> Thursday, 05 - 06

1330118 --> Thursday, 05 - 26

1330119 --> Thursday, 05 - 11

1330120 --> Thursday, 05 - 30

1330121 --> Thursday, 05 - 22

1330122 --> Thursday, 05 - 07

1330123 --> Thursday, 05 - 27

1330124 --> Thursday, 05 - 18

1330125 --> Thursday, 05 - 10

1330126 --> Thursday, 05 - 23

1330127 --> Thursday, 05 - 15

1330128 --> Thursday, 05 - 06

1330129 --> Thursday, 05 - 26

1330130 --> Thursday, 05 - 11

1330131 --> Thursday, 05 - 31

1330132 --> Thursday, 05 - 22

1330133 --> Thursday, 05 - 07

1330134 --> Thursday, 05 - 27

1330135 --> Thursday, 05 - 19

1330136 --> Thursday, 05 - 03

1330137 --> Thursday, 05 - 23

1330138 --> Thursday, 05 - 15

1330139 --> Thursday, 05 - 28

1330140 --> Thursday, 05 - 19

1330141 --> Thursday, 05 - 11

1330142 --> Thursday, 05 - 31

1330143 --> Thursday, 05 - 16

1330144 --> Thursday, 05 - 07

1330145 --> Thursday, 05 - 27

1330146 --> Thursday, 05 - 12

1330147 --> Thursday, 05 - 04

1330148 --> Thursday, 05 - 23

1330149 --> Thursday, 05 - 15

1330150 --> Thursday, 05 - 28

1330151 --> Thursday, 05 - 20

1330152 --> Thursday, 05 - 11

1330153 --> Thursday, 05 - 24

1330154 --> Thursday, 05 - 16

1330155 --> Thursday, 05 - 08

1330156 --> Thursday, 05 - 27

1330157 --> Thursday, 05 - 12

1330158 --> Thursday, 06 - 01

1330159 --> Thursday, 05 - 24

1330160 --> Thursday, 05 - 08

1330161 --> Thursday, 05 - 28

1330162 --> Thursday, 05 - 20

1330163 --> Thursday, 05 - 05

1330164 --> Thursday, 05 - 24

1330165 --> Thursday, 05 - 16

1330166 --> Thursday, 05 - 01

1330167 --> Thursday, 05 - 21

1330168 --> Thursday, 05 - 12

1330169 --> Thursday, 06 - 01

1330170 --> Thursday, 05 - 17

1330171 --> Thursday, 05 - 09

1330172 --> Thursday, 05 - 28

1330173 --> Thursday, 05 - 13

1330174 --> Thursday, 05 - 05

1330175 --> Thursday, 05 - 25

1330176 --> Thursday, 05 - 16

1330177 --> Thursday, 05 - 29

1330178 --> Thursday, 05 - 21

1330179 --> Thursday, 05 - 13

1330180 --> Thursday, 06 - 01

1330181 --> Thursday, 05 - 17

1330182 --> Thursday, 05 - 09

1330183 --> Thursday, 05 - 29

1330184 --> Thursday, 05 - 13

1330185 --> Thursday, 05 - 05

1330186 --> Thursday, 05 - 25

1330187 --> Thursday, 05 - 10

1330188 --> Thursday, 05 - 29

1330189 --> Thursday, 05 - 21

1330190 --> Thursday, 05 - 06

1330191 --> Thursday, 05 - 26

1330192 --> Thursday, 05 - 17

1330193 --> Thursday, 05 - 02

1330194 --> Thursday, 05 - 22

1330195 --> Thursday, 05 - 14

1330196 --> Thursday, 06 - 02

1330197 --> Thursday, 05 - 18

1330198 --> Thursday, 05 - 10

1330199 --> Thursday, 05 - 30

1330200 --> Thursday, 05 - 15

1330201 --> Thursday, 05 - 07

1330202 --> Thursday, 05 - 27

1330203 --> Thursday, 05 - 12

1330204 --> Thursday, 05 - 03

1330205 --> Thursday, 05 - 23

1330206 --> Thursday, 05 - 15

1330207 --> Thursday, 05 - 28

1330208 --> Thursday, 05 - 19

1330209 --> Thursday, 05 - 11

1330210 --> Thursday, 05 - 24

1330211 --> Thursday, 05 - 16

1330212 --> Thursday, 05 - 07

1330213 --> Thursday, 05 - 27

1330214 --> Thursday, 05 - 12

1330215 --> Thursday, 06 - 01

1330216 --> Thursday, 05 - 23

1330217 --> Thursday, 05 - 08

1330218 --> Thursday, 05 - 28

1330219 --> Thursday, 05 - 20

1330220 --> Thursday, 05 - 04

1330221 --> Thursday, 05 - 24

1330222 --> Thursday, 05 - 16

1330223 --> Thursday, 05 - 01

1330224 --> Thursday, 05 - 20

1330225 --> Thursday, 05 - 12

1330226 --> Thursday, 06 - 01

1330227 --> Thursday, 05 - 17

1330228 --> Thursday, 05 - 08

1330229 --> Thursday, 05 - 28

1330230 --> Thursday, 05 - 13

1330231 --> Thursday, 05 - 05

1330232 --> Thursday, 05 - 24

1330233 --> Thursday, 05 - 16

1330234 --> Thursday, 05 - 29

1330235 --> Thursday, 05 - 21

1330236 --> Thursday, 05 - 12

1330237 --> Thursday, 06 - 01

1330238 --> Thursday, 05 - 17

1330239 --> Thursday, 05 - 09

1330240 --> Thursday, 05 - 28

1330241 --> Thursday, 05 - 13

1330242 --> Thursday, 05 - 05

1330243 --> Thursday, 05 - 25

1330244 --> Thursday, 05 - 09

1330245 --> Thursday, 05 - 29

1330246 --> Thursday, 05 - 21

1330247 --> Thursday, 05 - 06

1330248 --> Thursday, 05 - 25

1330249 --> Thursday, 05 - 17

1330250 --> Thursday, 05 - 02

1330251 --> Thursday, 05 - 22

1330252 --> Thursday, 05 - 13

1330253 --> Thursday, 06 - 02

1330254 --> Thursday, 05 - 18

1330255 --> Thursday, 05 - 10

1330256 --> Thursday, 05 - 29

1330257 --> Thursday, 05 - 21

1330258 --> Thursday, 05 - 06

1330259 --> Thursday, 05 - 26

1330260 --> Thursday, 05 - 17

1330261 --> Thursday, 05 - 02

1330262 --> Thursday, 05 - 22

1330263 --> Thursday, 05 - 14

1330264 --> Thursday, 06 - 02

1330265 --> Thursday, 05 - 18

1330266 --> Thursday, 05 - 10

1330267 --> Thursday, 05 - 30

1330268 --> Thursday, 05 - 14

1330269 --> Thursday, 05 - 06

1330270 --> Thursday, 05 - 26

1330271 --> Thursday, 05 - 11

1330272 --> Thursday, 05 - 30

1330273 --> Thursday, 05 - 22

1330274 --> Thursday, 05 - 07

1330275 --> Thursday, 05 - 27

1330276 --> Thursday, 05 - 18

1330277 --> Thursday, 05 - 10

1330278 --> Thursday, 05 - 23

1330279 --> Thursday, 05 - 15

1330280 --> Thursday, 05 - 06

1330281 --> Thursday, 05 - 26

1330282 --> Thursday, 05 - 11

1330283 --> Thursday, 05 - 31

1330284 --> Thursday, 05 - 22

1330285 --> Thursday, 05 - 07

1330286 --> Thursday, 05 - 27

1330287 --> Thursday, 05 - 19

1330288 --> Thursday, 05 - 03

1330289 --> Thursday, 05 - 23

1330290 --> Thursday, 05 - 15

1330291 --> Thursday, 05 - 28

1330292 --> Thursday, 05 - 19

1330293 --> Thursday, 05 - 11

1330294 --> Thursday, 05 - 31

1330295 --> Thursday, 05 - 16

1330296 --> Thursday, 05 - 07

1330297 --> Thursday, 05 - 27

1330298 --> Thursday, 05 - 12

1330299 --> Thursday, 05 - 04

1330300 --> Thursday, 05 - 24

1330301 --> Thursday, 05 - 16

1330302 --> Thursday, 05 - 29

1330303 --> Thursday, 05 - 21

1330304 --> Thursday, 05 - 12

1330305 --> Thursday, 05 - 25

1330306 --> Thursday, 05 - 17

1330307 --> Thursday, 05 - 09

1330308 --> Thursday, 05 - 28

1330309 --> Thursday, 05 - 13

1330310 --> Thursday, 05 - 05

1330311 --> Thursday, 05 - 25

1330312 --> Thursday, 05 - 09

1330313 --> Thursday, 05 - 29

1330314 --> Thursday, 05 - 21

1330315 --> Thursday, 05 - 06

1330316 --> Thursday, 05 - 25

1330317 --> Thursday, 05 - 17

1330318 --> Thursday, 05 - 02

1330319 --> Thursday, 05 - 22

1330320 --> Thursday, 05 - 13

1330321 --> Thursday, 06 - 02

1330322 --> Thursday, 05 - 18

1330323 --> Thursday, 05 - 10

1330324 --> Thursday, 05 - 29

1330325 --> Thursday, 05 - 14

1330326 --> Thursday, 05 - 06

1330327 --> Thursday, 05 - 26

1330328 --> Thursday, 05 - 17

1330329 --> Thursday, 05 - 02

1330330 --> Thursday, 05 - 22

1330331 --> Thursday, 05 - 14

1330332 --> Thursday, 06 - 02

1330333 --> Thursday, 05 - 18

1330334 --> Thursday, 05 - 10

1330335 --> Thursday, 05 - 30

1330336 --> Thursday, 05 - 14

1330337 --> Thursday, 05 - 06

1330338 --> Thursday, 05 - 26

1330339 --> Thursday, 05 - 11

1330340 --> Thursday, 05 - 30

1330341 --> Thursday, 05 - 22

1330342 --> Thursday, 05 - 07

1330343 --> Thursday, 05 - 27

1330344 --> Thursday, 05 - 18

1330345 --> Thursday, 05 - 03

1330346 --> Thursday, 05 - 23

1330347 --> Thursday, 05 - 15

1330348 --> Thursday, 05 - 06

1330349 --> Thursday, 05 - 19

1330350 --> Thursday, 05 - 11

1330351 --> Thursday, 05 - 31

1330352 --> Thursday, 05 - 22

1330353 --> Thursday, 05 - 07

1330354 --> Thursday, 05 - 27

1330355 --> Thursday, 05 - 19

1330356 --> Thursday, 05 - 03

1330357 --> Thursday, 05 - 23

1330358 --> Thursday, 05 - 15

1330359 --> Thursday, 05 - 28

1330360 --> Thursday, 05 - 19

1330361 --> Thursday, 05 - 11

1330362 --> Thursday, 05 - 31

1330363 --> Thursday, 05 - 16

1330364 --> Thursday, 05 - 07

1330365 --> Thursday, 05 - 27

1330366 --> Thursday, 05 - 12

1330367 --> Thursday, 05 - 04

1330368 --> Thursday, 05 - 23

1330369 --> Thursday, 05 - 08

1330370 --> Thursday, 05 - 28

1330371 --> Thursday, 05 - 20

1330372 --> Thursday, 05 - 11

1330373 --> Thursday, 05 - 24

1330374 --> Thursday, 05 - 16

1330375 --> Thursday, 05 - 08

1330376 --> Thursday, 05 - 27

1330377 --> Thursday, 05 - 12

1330378 --> Thursday, 06 - 01

1330379 --> Thursday, 05 - 24

1330380 --> Thursday, 05 - 08

1330381 --> Thursday, 05 - 28

1330382 --> Thursday, 05 - 20

1330383 --> Thursday, 05 - 05

1330384 --> Thursday, 05 - 24

1330385 --> Thursday, 05 - 16

1330386 --> Thursday, 05 - 01

1330387 --> Thursday, 05 - 21

1330388 --> Thursday, 05 - 12

1330389 --> Thursday, 06 - 01

1330390 --> Thursday, 05 - 17

1330391 --> Thursday, 05 - 09

1330392 --> Thursday, 05 - 28

1330393 --> Thursday, 05 - 13

1330394 --> Thursday, 05 - 05

1330395 --> Thursday, 05 - 25

1330396 --> Thursday, 05 - 16

1330397 --> Thursday, 05 - 29

1330398 --> Thursday, 05 - 21

1330399 --> Thursday, 05 - 06

1330400 --> Thursday, 05 - 25

1330401 --> Thursday, 05 - 17

1330402 --> Thursday, 05 - 09

1330403 --> Thursday, 05 - 22

1330404 --> Thursday, 05 - 13

1330405 --> Thursday, 05 - 05

1330406 --> Thursday, 05 - 25

1330407 --> Thursday, 05 - 10

