Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5560000 through 5569999



5560000 --> Thursday, 05 - 18

5560001 --> Thursday, 05 - 03

5560002 --> Thursday, 05 - 23

5560003 --> Thursday, 05 - 15

5560004 --> Thursday, 05 - 27

5560005 --> Thursday, 05 - 19

5560006 --> Thursday, 05 - 11

5560007 --> Thursday, 05 - 31

5560008 --> Thursday, 05 - 15

5560009 --> Thursday, 05 - 07

5560010 --> Thursday, 05 - 27

5560011 --> Thursday, 05 - 12

5560012 --> Thursday, 05 - 31

5560013 --> Thursday, 05 - 23

5560014 --> Thursday, 05 - 08

5560015 --> Thursday, 05 - 28

5560016 --> Thursday, 05 - 19

5560017 --> Thursday, 05 - 04

5560018 --> Thursday, 05 - 24

5560019 --> Thursday, 05 - 16

5560020 --> Thursday, 05 - 07

5560021 --> Thursday, 05 - 20

5560022 --> Thursday, 05 - 12

5560023 --> Thursday, 06 - 01

5560024 --> Thursday, 05 - 23

5560025 --> Thursday, 05 - 08

5560026 --> Thursday, 05 - 28

5560027 --> Thursday, 05 - 13

5560028 --> Thursday, 05 - 04

5560029 --> Thursday, 05 - 24

5560030 --> Thursday, 05 - 16

5560031 --> Thursday, 05 - 29

5560032 --> Thursday, 05 - 20

5560033 --> Thursday, 05 - 12

5560034 --> Thursday, 06 - 01

5560035 --> Thursday, 05 - 17

5560036 --> Thursday, 05 - 08

5560037 --> Thursday, 05 - 28

5560038 --> Thursday, 05 - 13

5560039 --> Thursday, 05 - 05

5560040 --> Thursday, 05 - 24

5560041 --> Thursday, 05 - 09

5560042 --> Thursday, 05 - 29

5560043 --> Thursday, 05 - 21

5560044 --> Thursday, 05 - 12

5560045 --> Thursday, 05 - 25

5560046 --> Thursday, 05 - 17

5560047 --> Thursday, 05 - 02

5560048 --> Thursday, 05 - 21

5560049 --> Thursday, 05 - 13

5560050 --> Thursday, 06 - 02

5560051 --> Thursday, 05 - 18

5560052 --> Thursday, 05 - 09

5560053 --> Thursday, 05 - 29

5560054 --> Thursday, 05 - 21

5560055 --> Thursday, 05 - 06

5560056 --> Thursday, 05 - 25

5560057 --> Thursday, 05 - 17

5560058 --> Thursday, 05 - 02

5560059 --> Thursday, 05 - 22

5560060 --> Thursday, 05 - 13

5560061 --> Thursday, 06 - 02

5560062 --> Thursday, 05 - 18

5560063 --> Thursday, 05 - 10

5560064 --> Thursday, 05 - 29

5560065 --> Thursday, 05 - 14

5560066 --> Thursday, 05 - 06

5560067 --> Thursday, 05 - 26

5560068 --> Thursday, 05 - 10

5560069 --> Thursday, 05 - 30

5560070 --> Thursday, 05 - 22

5560071 --> Thursday, 05 - 07

5560072 --> Thursday, 05 - 26

5560073 --> Thursday, 05 - 18

5560074 --> Thursday, 05 - 10

5560075 --> Thursday, 05 - 23

5560076 --> Thursday, 05 - 14

5560077 --> Thursday, 05 - 06

5560078 --> Thursday, 05 - 26

5560079 --> Thursday, 05 - 11

5560080 --> Thursday, 05 - 30

5560081 --> Thursday, 05 - 22

5560082 --> Thursday, 05 - 07

5560083 --> Thursday, 05 - 27

5560084 --> Thursday, 05 - 18

5560085 --> Thursday, 05 - 03

5560086 --> Thursday, 05 - 23

5560087 --> Thursday, 05 - 15

5560088 --> Thursday, 06 - 03

5560089 --> Thursday, 05 - 19

5560090 --> Thursday, 05 - 11

5560091 --> Thursday, 05 - 31

5560092 --> Thursday, 05 - 15

5560093 --> Thursday, 05 - 07

5560094 --> Thursday, 05 - 27

5560095 --> Thursday, 05 - 12

5560096 --> Thursday, 05 - 03

5560097 --> Thursday, 05 - 23

5560098 --> Thursday, 05 - 15

5560099 --> Thursday, 05 - 28

5560100 --> Thursday, 05 - 20

5560101 --> Thursday, 05 - 12

5560102 --> Thursday, 06 - 01

5560103 --> Thursday, 05 - 17

5560104 --> Thursday, 05 - 08

5560105 --> Thursday, 05 - 28

5560106 --> Thursday, 05 - 13

5560107 --> Thursday, 05 - 05

5560108 --> Thursday, 05 - 24

5560109 --> Thursday, 05 - 09

5560110 --> Thursday, 05 - 29

5560111 --> Thursday, 05 - 21

5560112 --> Thursday, 05 - 05

5560113 --> Thursday, 05 - 25

5560114 --> Thursday, 05 - 17

5560115 --> Thursday, 05 - 02

5560116 --> Thursday, 05 - 21

5560117 --> Thursday, 05 - 13

5560118 --> Thursday, 06 - 02

5560119 --> Thursday, 05 - 18

5560120 --> Thursday, 05 - 09

5560121 --> Thursday, 05 - 29

5560122 --> Thursday, 05 - 14

5560123 --> Thursday, 05 - 06

5560124 --> Thursday, 05 - 25

5560125 --> Thursday, 05 - 17

5560126 --> Thursday, 05 - 02

5560127 --> Thursday, 05 - 22

5560128 --> Thursday, 05 - 13

5560129 --> Thursday, 06 - 02

5560130 --> Thursday, 05 - 18

5560131 --> Thursday, 05 - 10

5560132 --> Thursday, 05 - 29

5560133 --> Thursday, 05 - 14

5560134 --> Thursday, 05 - 06

5560135 --> Thursday, 05 - 26

5560136 --> Thursday, 05 - 10

5560137 --> Thursday, 05 - 30

5560138 --> Thursday, 05 - 22

5560139 --> Thursday, 05 - 07

5560140 --> Thursday, 05 - 26

5560141 --> Thursday, 05 - 18

5560142 --> Thursday, 05 - 03

5560143 --> Thursday, 05 - 23

5560144 --> Thursday, 05 - 14

5560145 --> Thursday, 05 - 06

5560146 --> Thursday, 05 - 19

5560147 --> Thursday, 05 - 11

5560148 --> Thursday, 05 - 30

5560149 --> Thursday, 05 - 22

5560150 --> Thursday, 05 - 07

5560151 --> Thursday, 05 - 27

5560152 --> Thursday, 05 - 18

5560153 --> Thursday, 05 - 03

5560154 --> Thursday, 05 - 23

5560155 --> Thursday, 05 - 15

5560156 --> Thursday, 06 - 03

5560157 --> Thursday, 05 - 19

5560158 --> Thursday, 05 - 11

5560159 --> Thursday, 05 - 31

5560160 --> Thursday, 05 - 15

5560161 --> Thursday, 05 - 07

5560162 --> Thursday, 05 - 27

5560163 --> Thursday, 05 - 12

5560164 --> Thursday, 05 - 03

5560165 --> Thursday, 05 - 23

5560166 --> Thursday, 05 - 08

5560167 --> Thursday, 05 - 28

5560168 --> Thursday, 05 - 19

5560169 --> Thursday, 05 - 11

5560170 --> Thursday, 05 - 24

5560171 --> Thursday, 05 - 16

5560172 --> Thursday, 05 - 07

5560173 --> Thursday, 05 - 27

5560174 --> Thursday, 05 - 12

5560175 --> Thursday, 06 - 01

5560176 --> Thursday, 05 - 23

5560177 --> Thursday, 05 - 08

5560178 --> Thursday, 05 - 28

5560179 --> Thursday, 05 - 20

5560180 --> Thursday, 05 - 04

5560181 --> Thursday, 05 - 24

5560182 --> Thursday, 05 - 16

5560183 --> Thursday, 05 - 01

5560184 --> Thursday, 05 - 20

5560185 --> Thursday, 05 - 12

5560186 --> Thursday, 06 - 01

5560187 --> Thursday, 05 - 17

5560188 --> Thursday, 05 - 08

5560189 --> Thursday, 05 - 28

5560190 --> Thursday, 05 - 13

5560191 --> Thursday, 05 - 05

5560192 --> Thursday, 05 - 24

5560193 --> Thursday, 05 - 16

5560194 --> Thursday, 05 - 29

5560195 --> Thursday, 05 - 21

5560196 --> Thursday, 05 - 12

5560197 --> Thursday, 06 - 01

5560198 --> Thursday, 05 - 17

5560199 --> Thursday, 05 - 09

5560200 --> Thursday, 05 - 22

5560201 --> Thursday, 05 - 14

5560202 --> Thursday, 05 - 06

5560203 --> Thursday, 05 - 19

5560204 --> Thursday, 05 - 10

5560205 --> Thursday, 05 - 30

5560206 --> Thursday, 05 - 22

5560207 --> Thursday, 05 - 07

5560208 --> Thursday, 05 - 26

5560209 --> Thursday, 05 - 18

5560210 --> Thursday, 05 - 03

5560211 --> Thursday, 05 - 23

5560212 --> Thursday, 05 - 14

5560213 --> Thursday, 06 - 03

5560214 --> Thursday, 05 - 19

5560215 --> Thursday, 05 - 11

5560216 --> Thursday, 05 - 30

5560217 --> Thursday, 05 - 15

5560218 --> Thursday, 05 - 07

5560219 --> Thursday, 05 - 27

5560220 --> Thursday, 05 - 11

5560221 --> Thursday, 05 - 03

5560222 --> Thursday, 05 - 23

5560223 --> Thursday, 05 - 08

5560224 --> Thursday, 05 - 27

5560225 --> Thursday, 05 - 19

5560226 --> Thursday, 05 - 11

5560227 --> Thursday, 05 - 24

5560228 --> Thursday, 05 - 15

5560229 --> Thursday, 05 - 07

5560230 --> Thursday, 05 - 27

5560231 --> Thursday, 05 - 12

5560232 --> Thursday, 05 - 31

5560233 --> Thursday, 05 - 23

5560234 --> Thursday, 05 - 08

5560235 --> Thursday, 05 - 28

5560236 --> Thursday, 05 - 19

5560237 --> Thursday, 05 - 04

5560238 --> Thursday, 05 - 24

5560239 --> Thursday, 05 - 16

5560240 --> Thursday, 04 - 30

5560241 --> Thursday, 05 - 20

5560242 --> Thursday, 05 - 12

5560243 --> Thursday, 06 - 01

5560244 --> Thursday, 05 - 16

5560245 --> Thursday, 05 - 08

5560246 --> Thursday, 05 - 28

5560247 --> Thursday, 05 - 13

5560248 --> Thursday, 05 - 04

5560249 --> Thursday, 05 - 24

5560250 --> Thursday, 05 - 16

5560251 --> Thursday, 05 - 29

5560252 --> Thursday, 05 - 20

5560253 --> Thursday, 05 - 12

5560254 --> Thursday, 06 - 01

5560255 --> Thursday, 05 - 17

5560256 --> Thursday, 05 - 08

5560257 --> Thursday, 05 - 28

5560258 --> Thursday, 05 - 13

5560259 --> Thursday, 05 - 05

5560260 --> Thursday, 05 - 24

5560261 --> Thursday, 05 - 09

5560262 --> Thursday, 05 - 29

5560263 --> Thursday, 05 - 21

5560264 --> Thursday, 05 - 05

