Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2370000 through 2379999



2370000 --> Thursday, 05 - 11

2370001 --> Thursday, 05 - 31

2370002 --> Thursday, 05 - 23

2370003 --> Thursday, 05 - 08

2370004 --> Thursday, 05 - 27

2370005 --> Thursday, 05 - 19

2370006 --> Thursday, 05 - 04

2370007 --> Thursday, 05 - 24

2370008 --> Thursday, 05 - 15

2370009 --> Thursday, 04 - 30

2370010 --> Thursday, 05 - 20

2370011 --> Thursday, 05 - 12

2370012 --> Thursday, 05 - 31

2370013 --> Thursday, 05 - 16

2370014 --> Thursday, 05 - 08

2370015 --> Thursday, 05 - 28

2370016 --> Thursday, 05 - 19

2370017 --> Thursday, 05 - 04

2370018 --> Thursday, 05 - 24

2370019 --> Thursday, 05 - 16

2370020 --> Thursday, 05 - 28

2370021 --> Thursday, 05 - 20

2370022 --> Thursday, 05 - 12

2370023 --> Thursday, 05 - 25

2370024 --> Thursday, 05 - 16

2370025 --> Thursday, 05 - 08

2370026 --> Thursday, 05 - 28

2370027 --> Thursday, 05 - 13

2370028 --> Thursday, 05 - 04

2370029 --> Thursday, 05 - 24

2370030 --> Thursday, 05 - 09

2370031 --> Thursday, 05 - 29

2370032 --> Thursday, 05 - 20

2370033 --> Thursday, 05 - 05

2370034 --> Thursday, 05 - 25

2370035 --> Thursday, 05 - 17

2370036 --> Thursday, 05 - 08

2370037 --> Thursday, 05 - 21

2370038 --> Thursday, 05 - 13

2370039 --> Thursday, 06 - 02

2370040 --> Thursday, 05 - 24

2370041 --> Thursday, 05 - 09

2370042 --> Thursday, 05 - 29

2370043 --> Thursday, 05 - 14

2370044 --> Thursday, 05 - 05

2370045 --> Thursday, 05 - 25

2370046 --> Thursday, 05 - 17

2370047 --> Thursday, 05 - 02

2370048 --> Thursday, 05 - 21

2370049 --> Thursday, 05 - 13

2370050 --> Thursday, 06 - 02

2370051 --> Thursday, 05 - 18

2370052 --> Thursday, 05 - 09

