Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5340000 through 5349999



5340000 --> Thursday, 05 - 18

5340001 --> Thursday, 05 - 10

5340002 --> Thursday, 05 - 23

5340003 --> Thursday, 05 - 15

5340004 --> Thursday, 05 - 06

5340005 --> Thursday, 05 - 26

5340006 --> Thursday, 05 - 11

5340007 --> Thursday, 05 - 31

5340008 --> Thursday, 05 - 22

5340009 --> Thursday, 05 - 07

5340010 --> Thursday, 05 - 27

5340011 --> Thursday, 05 - 19

5340012 --> Thursday, 05 - 03

5340013 --> Thursday, 05 - 23

5340014 --> Thursday, 05 - 15

5340015 --> Thursday, 05 - 28

5340016 --> Thursday, 05 - 19

5340017 --> Thursday, 05 - 11

5340018 --> Thursday, 05 - 31

5340019 --> Thursday, 05 - 16

5340020 --> Thursday, 05 - 07

5340021 --> Thursday, 05 - 27

5340022 --> Thursday, 05 - 12

5340023 --> Thursday, 05 - 04

5340024 --> Thursday, 05 - 23

5340025 --> Thursday, 05 - 15

5340026 --> Thursday, 05 - 28

5340027 --> Thursday, 05 - 20

5340028 --> Thursday, 05 - 11

5340029 --> Thursday, 05 - 24

5340030 --> Thursday, 05 - 16

5340031 --> Thursday, 05 - 08

5340032 --> Thursday, 05 - 27

5340033 --> Thursday, 05 - 12

5340034 --> Thursday, 06 - 01

5340035 --> Thursday, 05 - 24

5340036 --> Thursday, 05 - 08

5340037 --> Thursday, 05 - 28

5340038 --> Thursday, 05 - 20

5340039 --> Thursday, 05 - 05

5340040 --> Thursday, 05 - 24

5340041 --> Thursday, 05 - 16

5340042 --> Thursday, 05 - 01

5340043 --> Thursday, 05 - 21

5340044 --> Thursday, 05 - 12

5340045 --> Thursday, 06 - 01

5340046 --> Thursday, 05 - 17

5340047 --> Thursday, 05 - 09

5340048 --> Thursday, 05 - 28

5340049 --> Thursday, 05 - 13

5340050 --> Thursday, 05 - 05

5340051 --> Thursday, 05 - 25

5340052 --> Thursday, 05 - 16

5340053 --> Thursday, 05 - 29

5340054 --> Thursday, 05 - 21

5340055 --> Thursday, 05 - 13

5340056 --> Thursday, 06 - 01

