Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0180000 through 0189999



0180000 --> Thursday, 05 - 18

0180001 --> Thursday, 05 - 10

0180002 --> Thursday, 05 - 30

0180003 --> Thursday, 05 - 15

0180004 --> Thursday, 05 - 06

0180005 --> Thursday, 05 - 26

0180006 --> Thursday, 05 - 11

0180007 --> Thursday, 05 - 31

0180008 --> Thursday, 05 - 22

0180009 --> Thursday, 05 - 07

0180010 --> Thursday, 05 - 27

0180011 --> Thursday, 05 - 19

0180012 --> Thursday, 05 - 03

0180013 --> Thursday, 05 - 23

0180014 --> Thursday, 05 - 15

0180015 --> Thursday, 04 - 30

0180016 --> Thursday, 05 - 19

0180017 --> Thursday, 05 - 11

0180018 --> Thursday, 05 - 31

0180019 --> Thursday, 05 - 16

0180020 --> Thursday, 05 - 07

0180021 --> Thursday, 05 - 27

0180022 --> Thursday, 05 - 19

0180023 --> Thursday, 05 - 04

0180024 --> Thursday, 05 - 23

0180025 --> Thursday, 05 - 15

0180026 --> Thursday, 05 - 28

0180027 --> Thursday, 05 - 20

0180028 --> Thursday, 05 - 11

0180029 --> Thursday, 05 - 31

0180030 --> Thursday, 05 - 16

0180031 --> Thursday, 05 - 08

0180032 --> Thursday, 05 - 27

0180033 --> Thursday, 05 - 12

0180034 --> Thursday, 05 - 04

0180035 --> Thursday, 05 - 24

0180036 --> Thursday, 05 - 08

0180037 --> Thursday, 05 - 28

0180038 --> Thursday, 05 - 20

0180039 --> Thursday, 05 - 05

0180040 --> Thursday, 05 - 24

0180041 --> Thursday, 05 - 16

0180042 --> Thursday, 05 - 08

0180043 --> Thursday, 05 - 21

0180044 --> Thursday, 05 - 12

0180045 --> Thursday, 06 - 01

0180046 --> Thursday, 05 - 17

0180047 --> Thursday, 05 - 09

0180048 --> Thursday, 05 - 28

0180049 --> Thursday, 05 - 20

0180050 --> Thursday, 05 - 05

0180051 --> Thursday, 05 - 25

0180052 --> Thursday, 05 - 16

0180053 --> Thursday, 05 - 01

0180054 --> Thursday, 05 - 21

0180055 --> Thursday, 05 - 13

0180056 --> Thursday, 06 - 01

0180057 --> Thursday, 05 - 17

0180058 --> Thursday, 05 - 09

0180059 --> Thursday, 05 - 29

0180060 --> Thursday, 05 - 13

0180061 --> Thursday, 05 - 05

0180062 --> Thursday, 05 - 25

0180063 --> Thursday, 05 - 10

0180064 --> Thursday, 05 - 29

0180065 --> Thursday, 05 - 21

0180066 --> Thursday, 05 - 06

0180067 --> Thursday, 05 - 26

0180068 --> Thursday, 05 - 17

0180069 --> Thursday, 05 - 09

0180070 --> Thursday, 05 - 22

0180071 --> Thursday, 05 - 14

0180072 --> Thursday, 05 - 05

0180073 --> Thursday, 05 - 25

0180074 --> Thursday, 05 - 10

0180075 --> Thursday, 05 - 30

0180076 --> Thursday, 05 - 21

0180077 --> Thursday, 05 - 06

0180078 --> Thursday, 05 - 26

0180079 --> Thursday, 05 - 18

0180080 --> Thursday, 05 - 02

0180081 --> Thursday, 05 - 22

0180082 --> Thursday, 05 - 14

0180083 --> Thursday, 06 - 03

0180084 --> Thursday, 05 - 18

0180085 --> Thursday, 05 - 10

0180086 --> Thursday, 05 - 30

0180087 --> Thursday, 05 - 15

0180088 --> Thursday, 05 - 06

0180089 --> Thursday, 05 - 26

0180090 --> Thursday, 05 - 11

0180091 --> Thursday, 05 - 03

0180092 --> Thursday, 05 - 22

0180093 --> Thursday, 05 - 14

0180094 --> Thursday, 05 - 27

0180095 --> Thursday, 05 - 19

0180096 --> Thursday, 05 - 10

0180097 --> Thursday, 05 - 30

0180098 --> Thursday, 05 - 15

0180099 --> Thursday, 05 - 07

0180100 --> Thursday, 05 - 27

0180101 --> Thursday, 05 - 12

0180102 --> Thursday, 06 - 01

0180103 --> Thursday, 05 - 24

0180104 --> Thursday, 05 - 08

0180105 --> Thursday, 05 - 28

0180106 --> Thursday, 05 - 20

0180107 --> Thursday, 05 - 05

0180108 --> Thursday, 05 - 24

0180109 --> Thursday, 05 - 16

0180110 --> Thursday, 05 - 01

0180111 --> Thursday, 05 - 21

0180112 --> Thursday, 05 - 12

0180113 --> Thursday, 06 - 01

0180114 --> Thursday, 05 - 17

0180115 --> Thursday, 05 - 09

0180116 --> Thursday, 05 - 28

0180117 --> Thursday, 05 - 20

