Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5330000 through 5339999



5330000 --> Thursday, 05 - 11

5330001 --> Thursday, 05 - 31

5330002 --> Thursday, 05 - 16

5330003 --> Thursday, 05 - 08

5330004 --> Thursday, 05 - 27

5330005 --> Thursday, 05 - 19

5330006 --> Thursday, 05 - 04

5330007 --> Thursday, 05 - 24

5330008 --> Thursday, 05 - 15

5330009 --> Thursday, 05 - 28

5330010 --> Thursday, 05 - 20

5330011 --> Thursday, 05 - 12

5330012 --> Thursday, 05 - 31

5330013 --> Thursday, 05 - 16

5330014 --> Thursday, 05 - 08

5330015 --> Thursday, 05 - 28

5330016 --> Thursday, 05 - 12

5330017 --> Thursday, 05 - 04

5330018 --> Thursday, 05 - 24

5330019 --> Thursday, 05 - 09

5330020 --> Thursday, 05 - 28

5330021 --> Thursday, 05 - 20

5330022 --> Thursday, 05 - 05

5330023 --> Thursday, 05 - 25

5330024 --> Thursday, 05 - 16

5330025 --> Thursday, 05 - 08

5330026 --> Thursday, 05 - 21

5330027 --> Thursday, 05 - 13

5330028 --> Thursday, 06 - 01

5330029 --> Thursday, 05 - 24

5330030 --> Thursday, 05 - 09

5330031 --> Thursday, 05 - 29

5330032 --> Thursday, 05 - 20

5330033 --> Thursday, 05 - 05

5330034 --> Thursday, 05 - 25

5330035 --> Thursday, 05 - 17

5330036 --> Thursday, 05 - 01

5330037 --> Thursday, 05 - 21

5330038 --> Thursday, 05 - 13

5330039 --> Thursday, 06 - 02

5330040 --> Thursday, 05 - 17

5330041 --> Thursday, 05 - 09

5330042 --> Thursday, 05 - 29

5330043 --> Thursday, 05 - 14

5330044 --> Thursday, 05 - 05

5330045 --> Thursday, 05 - 25

5330046 --> Thursday, 05 - 10

5330047 --> Thursday, 05 - 30

5330048 --> Thursday, 05 - 21

5330049 --> Thursday, 05 - 13

5330050 --> Thursday, 05 - 26

5330051 --> Thursday, 05 - 18

5330052 --> Thursday, 05 - 09

5330053 --> Thursday, 05 - 22

5330054 --> Thursday, 05 - 14

5330055 --> Thursday, 05 - 06

5330056 --> Thursday, 05 - 25

5330057 --> Thursday, 05 - 10

5330058 --> Thursday, 05 - 30

5330059 --> Thursday, 05 - 22

5330060 --> Thursday, 05 - 06

5330061 --> Thursday, 05 - 26

5330062 --> Thursday, 05 - 18

5330063 --> Thursday, 05 - 03

5330064 --> Thursday, 05 - 22

5330065 --> Thursday, 05 - 14

5330066 --> Thursday, 06 - 03

5330067 --> Thursday, 05 - 19

5330068 --> Thursday, 05 - 10

5330069 --> Thursday, 05 - 30

5330070 --> Thursday, 05 - 15

5330071 --> Thursday, 05 - 07

5330072 --> Thursday, 05 - 26

5330073 --> Thursday, 05 - 11

5330074 --> Thursday, 05 - 03

5330075 --> Thursday, 05 - 23

5330076 --> Thursday, 05 - 14

5330077 --> Thursday, 05 - 27

5330078 --> Thursday, 05 - 19

5330079 --> Thursday, 05 - 11

5330080 --> Thursday, 05 - 30

5330081 --> Thursday, 05 - 15

5330082 --> Thursday, 05 - 07

5330083 --> Thursday, 05 - 27

5330084 --> Thursday, 05 - 11

5330085 --> Thursday, 05 - 31

5330086 --> Thursday, 05 - 23

5330087 --> Thursday, 05 - 08

5330088 --> Thursday, 05 - 27

5330089 --> Thursday, 05 - 19

5330090 --> Thursday, 05 - 04

5330091 --> Thursday, 05 - 24

5330092 --> Thursday, 05 - 15

5330093 --> Thursday, 04 - 30

5330094 --> Thursday, 05 - 20

5330095 --> Thursday, 05 - 12

5330096 --> Thursday, 05 - 31

5330097 --> Thursday, 05 - 16

5330098 --> Thursday, 05 - 08

5330099 --> Thursday, 05 - 28

5330100 --> Thursday, 05 - 20

5330101 --> Thursday, 05 - 05

5330102 --> Thursday, 05 - 25

5330103 --> Thursday, 05 - 17

5330104 --> Thursday, 05 - 01

5330105 --> Thursday, 05 - 21

5330106 --> Thursday, 05 - 13

5330107 --> Thursday, 06 - 02

5330108 --> Thursday, 05 - 17

5330109 --> Thursday, 05 - 09

5330110 --> Thursday, 05 - 29

5330111 --> Thursday, 05 - 14

5330112 --> Thursday, 05 - 05

5330113 --> Thursday, 05 - 25

5330114 --> Thursday, 05 - 10

5330115 --> Thursday, 05 - 30

5330116 --> Thursday, 05 - 21

5330117 --> Thursday, 05 - 06

5330118 --> Thursday, 05 - 26

5330119 --> Thursday, 05 - 18

5330120 --> Thursday, 05 - 09

5330121 --> Thursday, 05 - 22

5330122 --> Thursday, 05 - 14

5330123 --> Thursday, 05 - 06

5330124 --> Thursday, 05 - 25

5330125 --> Thursday, 05 - 10

5330126 --> Thursday, 05 - 30

5330127 --> Thursday, 05 - 15

5330128 --> Thursday, 05 - 06

5330129 --> Thursday, 05 - 26

5330130 --> Thursday, 05 - 18

5330131 --> Thursday, 05 - 03

5330132 --> Thursday, 05 - 22

5330133 --> Thursday, 05 - 14

5330134 --> Thursday, 06 - 03

5330135 --> Thursday, 05 - 19

5330136 --> Thursday, 05 - 10

5330137 --> Thursday, 05 - 30

5330138 --> Thursday, 05 - 15

5330139 --> Thursday, 05 - 07

5330140 --> Thursday, 05 - 26

5330141 --> Thursday, 05 - 11

5330142 --> Thursday, 05 - 03

5330143 --> Thursday, 05 - 23

5330144 --> Thursday, 05 - 14

5330145 --> Thursday, 05 - 27

5330146 --> Thursday, 05 - 19

5330147 --> Thursday, 05 - 04

5330148 --> Thursday, 05 - 23

5330149 --> Thursday, 05 - 15

5330150 --> Thursday, 05 - 07

5330151 --> Thursday, 05 - 20

5330152 --> Thursday, 05 - 11

