Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0140000 through 0149999



0140000 --> Thursday, 05 - 25

0140001 --> Thursday, 05 - 10

0140002 --> Thursday, 05 - 30

0140003 --> Thursday, 05 - 22

0140004 --> Thursday, 05 - 06

0140005 --> Thursday, 05 - 26

0140006 --> Thursday, 05 - 18

0140007 --> Thursday, 05 - 03

0140008 --> Thursday, 05 - 22

0140009 --> Thursday, 05 - 14

0140010 --> Thursday, 06 - 03

0140011 --> Thursday, 05 - 19

0140012 --> Thursday, 05 - 10

0140013 --> Thursday, 05 - 30

0140014 --> Thursday, 05 - 15

0140015 --> Thursday, 05 - 07

0140016 --> Thursday, 05 - 26

0140017 --> Thursday, 05 - 11

0140018 --> Thursday, 05 - 03

0140019 --> Thursday, 05 - 23

0140020 --> Thursday, 05 - 14

0140021 --> Thursday, 05 - 27

0140022 --> Thursday, 05 - 19

0140023 --> Thursday, 05 - 11

0140024 --> Thursday, 05 - 30

0140025 --> Thursday, 05 - 15

0140026 --> Thursday, 05 - 07

0140027 --> Thursday, 05 - 27

0140028 --> Thursday, 05 - 11

0140029 --> Thursday, 05 - 31

0140030 --> Thursday, 05 - 23

0140031 --> Thursday, 05 - 08

0140032 --> Thursday, 05 - 27

0140033 --> Thursday, 05 - 19

0140034 --> Thursday, 05 - 04

0140035 --> Thursday, 05 - 24

0140036 --> Thursday, 05 - 15

0140037 --> Thursday, 04 - 30

0140038 --> Thursday, 05 - 20

0140039 --> Thursday, 05 - 12

0140040 --> Thursday, 05 - 31

0140041 --> Thursday, 05 - 16

0140042 --> Thursday, 05 - 08

0140043 --> Thursday, 05 - 28

0140044 --> Thursday, 05 - 19

0140045 --> Thursday, 05 - 04

0140046 --> Thursday, 05 - 24

0140047 --> Thursday, 05 - 16

0140048 --> Thursday, 05 - 28

0140049 --> Thursday, 05 - 20

0140050 --> Thursday, 05 - 12

0140051 --> Thursday, 05 - 25

0140052 --> Thursday, 05 - 16

0140053 --> Thursday, 05 - 08

0140054 --> Thursday, 05 - 28

0140055 --> Thursday, 05 - 13

0140056 --> Thursday, 05 - 04

0140057 --> Thursday, 05 - 24

0140058 --> Thursday, 05 - 09

0140059 --> Thursday, 05 - 29

0140060 --> Thursday, 05 - 20

0140061 --> Thursday, 05 - 05

0140062 --> Thursday, 05 - 25

0140063 --> Thursday, 05 - 17

0140064 --> Thursday, 05 - 08

0140065 --> Thursday, 05 - 21

0140066 --> Thursday, 05 - 13

0140067 --> Thursday, 06 - 02

0140068 --> Thursday, 05 - 17

0140069 --> Thursday, 05 - 09

0140070 --> Thursday, 05 - 29

0140071 --> Thursday, 05 - 14

0140072 --> Thursday, 05 - 05

0140073 --> Thursday, 05 - 25

0140074 --> Thursday, 05 - 17

0140075 --> Thursday, 05 - 02

0140076 --> Thursday, 05 - 21

0140077 --> Thursday, 05 - 13

0140078 --> Thursday, 06 - 02

0140079 --> Thursday, 05 - 18

0140080 --> Thursday, 05 - 09

0140081 --> Thursday, 05 - 29

0140082 --> Thursday, 05 - 14

0140083 --> Thursday, 05 - 06

0140084 --> Thursday, 05 - 25

0140085 --> Thursday, 05 - 10

0140086 --> Thursday, 05 - 30

0140087 --> Thursday, 05 - 22

0140088 --> Thursday, 05 - 06

0140089 --> Thursday, 05 - 26

0140090 --> Thursday, 05 - 18

0140091 --> Thursday, 05 - 03

0140092 --> Thursday, 05 - 22

0140093 --> Thursday, 05 - 14

0140094 --> Thursday, 05 - 06

0140095 --> Thursday, 05 - 19

0140096 --> Thursday, 05 - 10

0140097 --> Thursday, 05 - 30

0140098 --> Thursday, 05 - 22

0140099 --> Thursday, 05 - 07

0140100 --> Thursday, 05 - 27

0140101 --> Thursday, 05 - 19

0140102 --> Thursday, 05 - 04

0140103 --> Thursday, 05 - 24

0140104 --> Thursday, 05 - 15

0140105 --> Thursday, 04 - 30

0140106 --> Thursday, 05 - 20

0140107 --> Thursday, 05 - 12

0140108 --> Thursday, 05 - 31

0140109 --> Thursday, 05 - 16

0140110 --> Thursday, 05 - 08

0140111 --> Thursday, 05 - 28

0140112 --> Thursday, 05 - 12

0140113 --> Thursday, 05 - 04

0140114 --> Thursday, 05 - 24

0140115 --> Thursday, 05 - 09

0140116 --> Thursday, 05 - 28

0140117 --> Thursday, 05 - 20

0140118 --> Thursday, 05 - 12

0140119 --> Thursday, 05 - 25

0140120 --> Thursday, 05 - 16

0140121 --> Thursday, 05 - 08

0140122 --> Thursday, 05 - 28

0140123 --> Thursday, 05 - 13

0140124 --> Thursday, 05 - 04

0140125 --> Thursday, 05 - 24

0140126 --> Thursday, 05 - 09

0140127 --> Thursday, 05 - 29

0140128 --> Thursday, 05 - 20

0140129 --> Thursday, 05 - 05

0140130 --> Thursday, 05 - 25

0140131 --> Thursday, 05 - 17

0140132 --> Thursday, 05 - 01

0140133 --> Thursday, 05 - 21

0140134 --> Thursday, 05 - 13

0140135 --> Thursday, 06 - 02

0140136 --> Thursday, 05 - 17

0140137 --> Thursday, 05 - 09

0140138 --> Thursday, 05 - 29

0140139 --> Thursday, 05 - 14

0140140 --> Thursday, 05 - 05

0140141 --> Thursday, 05 - 25

0140142 --> Thursday, 05 - 17

0140143 --> Thursday, 05 - 02

0140144 --> Thursday, 05 - 21

0140145 --> Thursday, 05 - 13

0140146 --> Thursday, 05 - 26

0140147 --> Thursday, 05 - 18

0140148 --> Thursday, 05 - 09

0140149 --> Thursday, 05 - 29

0140150 --> Thursday, 05 - 14

0140151 --> Thursday, 05 - 06

0140152 --> Thursday, 05 - 25

0140153 --> Thursday, 05 - 10

0140154 --> Thursday, 05 - 30

0140155 --> Thursday, 05 - 22

0140156 --> Thursday, 05 - 06

0140157 --> Thursday, 05 - 26

0140158 --> Thursday, 05 - 18

0140159 --> Thursday, 05 - 03

0140160 --> Thursday, 05 - 22

0140161 --> Thursday, 05 - 14

0140162 --> Thursday, 05 - 06

0140163 --> Thursday, 05 - 19

0140164 --> Thursday, 05 - 10

0140165 --> Thursday, 05 - 30

0140166 --> Thursday, 05 - 15

0140167 --> Thursday, 05 - 07

0140168 --> Thursday, 05 - 26

0140169 --> Thursday, 05 - 18

0140170 --> Thursday, 05 - 03

0140171 --> Thursday, 05 - 23

0140172 --> Thursday, 05 - 14

0140173 --> Thursday, 06 - 03

0140174 --> Thursday, 05 - 19

0140175 --> Thursday, 05 - 11

0140176 --> Thursday, 05 - 30

0140177 --> Thursday, 05 - 15

0140178 --> Thursday, 05 - 07

0140179 --> Thursday, 05 - 27

0140180 --> Thursday, 05 - 11

0140181 --> Thursday, 05 - 03

0140182 --> Thursday, 05 - 23

0140183 --> Thursday, 05 - 08

0140184 --> Thursday, 05 - 27

0140185 --> Thursday, 05 - 19

0140186 --> Thursday, 05 - 04

0140187 --> Thursday, 05 - 24

0140188 --> Thursday, 05 - 15

0140189 --> Thursday, 05 - 07

0140190 --> Thursday, 05 - 20

0140191 --> Thursday, 05 - 12

0140192 --> Thursday, 05 - 31

0140193 --> Thursday, 05 - 23

0140194 --> Thursday, 05 - 08

0140195 --> Thursday, 05 - 28

0140196 --> Thursday, 05 - 19

0140197 --> Thursday, 05 - 04

0140198 --> Thursday, 05 - 24

0140199 --> Thursday, 05 - 16

0140200 --> Thursday, 05 - 01

0140201 --> Thursday, 05 - 21

0140202 --> Thursday, 05 - 13

0140203 --> Thursday, 05 - 26

0140204 --> Thursday, 05 - 17

0140205 --> Thursday, 05 - 09

0140206 --> Thursday, 05 - 29

0140207 --> Thursday, 05 - 14

0140208 --> Thursday, 05 - 05

0140209 --> Thursday, 05 - 25

