Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1250000 through 1259999



1250000 --> Thursday, 05 - 11

1250001 --> Thursday, 05 - 03

1250002 --> Thursday, 05 - 23

1250003 --> Thursday, 05 - 08

1250004 --> Thursday, 05 - 27

1250005 --> Thursday, 05 - 19

1250006 --> Thursday, 05 - 11

1250007 --> Thursday, 05 - 24

1250008 --> Thursday, 05 - 15

1250009 --> Thursday, 05 - 07

1250010 --> Thursday, 05 - 20

1250011 --> Thursday, 05 - 12

1250012 --> Thursday, 05 - 31

1250013 --> Thursday, 05 - 23

1250014 --> Thursday, 05 - 08

1250015 --> Thursday, 05 - 28

1250016 --> Thursday, 05 - 19

1250017 --> Thursday, 05 - 04

1250018 --> Thursday, 05 - 24

1250019 --> Thursday, 05 - 16

1250020 --> Thursday, 04 - 30

1250021 --> Thursday, 05 - 20

1250022 --> Thursday, 05 - 12

1250023 --> Thursday, 06 - 01

1250024 --> Thursday, 05 - 16

1250025 --> Thursday, 05 - 08

1250026 --> Thursday, 05 - 28

1250027 --> Thursday, 05 - 13

1250028 --> Thursday, 05 - 04

1250029 --> Thursday, 05 - 24

1250030 --> Thursday, 05 - 09

1250031 --> Thursday, 05 - 29

1250032 --> Thursday, 05 - 20

1250033 --> Thursday, 05 - 12

1250034 --> Thursday, 05 - 25

1250035 --> Thursday, 05 - 17

1250036 --> Thursday, 05 - 08

1250037 --> Thursday, 05 - 28

1250038 --> Thursday, 05 - 13

1250039 --> Thursday, 05 - 05

1250040 --> Thursday, 05 - 24

1250041 --> Thursday, 05 - 09

1250042 --> Thursday, 05 - 29

1250043 --> Thursday, 05 - 21

1250044 --> Thursday, 05 - 05

1250045 --> Thursday, 05 - 25

1250046 --> Thursday, 05 - 17

1250047 --> Thursday, 05 - 02

1250048 --> Thursday, 05 - 21

1250049 --> Thursday, 05 - 13

1250050 --> Thursday, 06 - 02

1250051 --> Thursday, 05 - 18

1250052 --> Thursday, 05 - 09

1250053 --> Thursday, 05 - 29

1250054 --> Thursday, 05 - 14

1250055 --> Thursday, 05 - 06

1250056 --> Thursday, 05 - 25

1250057 --> Thursday, 05 - 17

1250058 --> Thursday, 05 - 02

1250059 --> Thursday, 05 - 22

1250060 --> Thursday, 05 - 13

1250061 --> Thursday, 06 - 02

1250062 --> Thursday, 05 - 18

1250063 --> Thursday, 05 - 10

1250064 --> Thursday, 05 - 29

1250065 --> Thursday, 05 - 14

1250066 --> Thursday, 05 - 06

1250067 --> Thursday, 05 - 26

1250068 --> Thursday, 05 - 10

1250069 --> Thursday, 05 - 30

1250070 --> Thursday, 05 - 22

1250071 --> Thursday, 05 - 07

1250072 --> Thursday, 05 - 26

1250073 --> Thursday, 05 - 18

1250074 --> Thursday, 05 - 03

1250075 --> Thursday, 05 - 23

1250076 --> Thursday, 05 - 14

1250077 --> Thursday, 05 - 06

1250078 --> Thursday, 05 - 19

1250079 --> Thursday, 05 - 11

1250080 --> Thursday, 05 - 30

1250081 --> Thursday, 05 - 22

1250082 --> Thursday, 05 - 07

1250083 --> Thursday, 05 - 27

1250084 --> Thursday, 05 - 18

1250085 --> Thursday, 05 - 03

1250086 --> Thursday, 05 - 23

1250087 --> Thursday, 05 - 15

1250088 --> Thursday, 06 - 03

1250089 --> Thursday, 05 - 19

1250090 --> Thursday, 05 - 11

1250091 --> Thursday, 05 - 31

1250092 --> Thursday, 05 - 15

1250093 --> Thursday, 05 - 07

1250094 --> Thursday, 05 - 27

1250095 --> Thursday, 05 - 12

1250096 --> Thursday, 05 - 03

1250097 --> Thursday, 05 - 23

1250098 --> Thursday, 05 - 08

1250099 --> Thursday, 05 - 28

1250100 --> Thursday, 05 - 20

1250101 --> Thursday, 05 - 12

1250102 --> Thursday, 05 - 25

1250103 --> Thursday, 05 - 17

1250104 --> Thursday, 05 - 08

1250105 --> Thursday, 05 - 21

1250106 --> Thursday, 05 - 13

1250107 --> Thursday, 06 - 02

1250108 --> Thursday, 05 - 24

1250109 --> Thursday, 05 - 09

