Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2650000 through 2659999



2650000 --> Thursday, 05 - 18

2650001 --> Thursday, 05 - 10

2650002 --> Thursday, 05 - 30

2650003 --> Thursday, 05 - 15

2650004 --> Thursday, 05 - 06

2650005 --> Thursday, 05 - 26

2650006 --> Thursday, 05 - 11

2650007 --> Thursday, 05 - 31

2650008 --> Thursday, 05 - 22

2650009 --> Thursday, 05 - 07

2650010 --> Thursday, 05 - 27

2650011 --> Thursday, 05 - 19

2650012 --> Thursday, 05 - 10

2650013 --> Thursday, 05 - 23

2650014 --> Thursday, 05 - 15

2650015 --> Thursday, 05 - 07

2650016 --> Thursday, 05 - 26

2650017 --> Thursday, 05 - 11

2650018 --> Thursday, 05 - 31

2650019 --> Thursday, 05 - 23

2650020 --> Thursday, 05 - 07

2650021 --> Thursday, 05 - 27

2650022 --> Thursday, 05 - 19

2650023 --> Thursday, 05 - 04

2650024 --> Thursday, 05 - 23

2650025 --> Thursday, 05 - 15

2650026 --> Thursday, 05 - 28

2650027 --> Thursday, 05 - 20

2650028 --> Thursday, 05 - 11

2650029 --> Thursday, 05 - 31

2650030 --> Thursday, 05 - 16

2650031 --> Thursday, 05 - 08

2650032 --> Thursday, 05 - 27

2650033 --> Thursday, 05 - 12

2650034 --> Thursday, 05 - 04

2650035 --> Thursday, 05 - 24

2650036 --> Thursday, 05 - 15

2650037 --> Thursday, 05 - 28

2650038 --> Thursday, 05 - 20

2650039 --> Thursday, 05 - 12

2650040 --> Thursday, 05 - 31

2650041 --> Thursday, 05 - 16

2650042 --> Thursday, 05 - 08

2650043 --> Thursday, 05 - 28

2650044 --> Thursday, 05 - 12

2650045 --> Thursday, 06 - 01

2650046 --> Thursday, 05 - 24

2650047 --> Thursday, 05 - 09

2650048 --> Thursday, 05 - 28

2650049 --> Thursday, 05 - 20

2650050 --> Thursday, 05 - 05

2650051 --> Thursday, 05 - 25

2650052 --> Thursday, 05 - 16

2650053 --> Thursday, 05 - 01

2650054 --> Thursday, 05 - 21

2650055 --> Thursday, 05 - 13

2650056 --> Thursday, 06 - 01

2650057 --> Thursday, 05 - 17

2650058 --> Thursday, 05 - 09

2650059 --> Thursday, 05 - 29

2650060 --> Thursday, 05 - 20

2650061 --> Thursday, 05 - 05

2650062 --> Thursday, 05 - 25

2650063 --> Thursday, 05 - 10

2650064 --> Thursday, 05 - 29

2650065 --> Thursday, 05 - 21

2650066 --> Thursday, 05 - 13

2650067 --> Thursday, 05 - 26

2650068 --> Thursday, 05 - 17

2650069 --> Thursday, 05 - 09

2650070 --> Thursday, 05 - 29

2650071 --> Thursday, 05 - 14

2650072 --> Thursday, 05 - 05

2650073 --> Thursday, 05 - 25

2650074 --> Thursday, 05 - 10

2650075 --> Thursday, 05 - 30

2650076 --> Thursday, 05 - 21

2650077 --> Thursday, 05 - 06

2650078 --> Thursday, 05 - 26

2650079 --> Thursday, 05 - 18

2650080 --> Thursday, 05 - 09

2650081 --> Thursday, 05 - 22

2650082 --> Thursday, 05 - 14

2650083 --> Thursday, 06 - 03

2650084 --> Thursday, 05 - 18

2650085 --> Thursday, 05 - 10

2650086 --> Thursday, 05 - 30

2650087 --> Thursday, 05 - 15

2650088 --> Thursday, 05 - 06

2650089 --> Thursday, 05 - 26

2650090 --> Thursday, 05 - 18

2650091 --> Thursday, 05 - 03

2650092 --> Thursday, 05 - 22

2650093 --> Thursday, 05 - 14

2650094 --> Thursday, 05 - 27

2650095 --> Thursday, 05 - 19

2650096 --> Thursday, 05 - 10

2650097 --> Thursday, 05 - 30

2650098 --> Thursday, 05 - 15

2650099 --> Thursday, 05 - 07

2650100 --> Thursday, 05 - 27

2650101 --> Thursday, 05 - 12

2650102 --> Thursday, 05 - 04

2650103 --> Thursday, 05 - 24

2650104 --> Thursday, 05 - 08

2650105 --> Thursday, 05 - 28

2650106 --> Thursday, 05 - 20

2650107 --> Thursday, 05 - 05

2650108 --> Thursday, 05 - 24

2650109 --> Thursday, 05 - 16

2650110 --> Thursday, 05 - 08

2650111 --> Thursday, 05 - 21

2650112 --> Thursday, 05 - 12

2650113 --> Thursday, 06 - 01

2650114 --> Thursday, 05 - 24

2650115 --> Thursday, 05 - 09

2650116 --> Thursday, 05 - 28

2650117 --> Thursday, 05 - 20

2650118 --> Thursday, 05 - 05

2650119 --> Thursday, 05 - 25

2650120 --> Thursday, 05 - 16

2650121 --> Thursday, 05 - 01

2650122 --> Thursday, 05 - 21

2650123 --> Thursday, 05 - 13

2650124 --> Thursday, 06 - 01

2650125 --> Thursday, 05 - 17

2650126 --> Thursday, 05 - 09

2650127 --> Thursday, 05 - 29

2650128 --> Thursday, 05 - 13

2650129 --> Thursday, 05 - 05

2650130 --> Thursday, 05 - 25

2650131 --> Thursday, 05 - 10

2650132 --> Thursday, 05 - 29

2650133 --> Thursday, 05 - 21

2650134 --> Thursday, 05 - 13

2650135 --> Thursday, 05 - 26

2650136 --> Thursday, 05 - 17

2650137 --> Thursday, 05 - 09

2650138 --> Thursday, 05 - 29

2650139 --> Thursday, 05 - 14

2650140 --> Thursday, 05 - 05

2650141 --> Thursday, 05 - 25

2650142 --> Thursday, 05 - 10

2650143 --> Thursday, 05 - 30

2650144 --> Thursday, 05 - 21

2650145 --> Thursday, 05 - 06

2650146 --> Thursday, 05 - 26

2650147 --> Thursday, 05 - 18

2650148 --> Thursday, 05 - 02

2650149 --> Thursday, 05 - 22

2650150 --> Thursday, 05 - 14

2650151 --> Thursday, 06 - 03

2650152 --> Thursday, 05 - 18

2650153 --> Thursday, 05 - 10

2650154 --> Thursday, 05 - 30

2650155 --> Thursday, 05 - 15

2650156 --> Thursday, 05 - 06

2650157 --> Thursday, 05 - 26

2650158 --> Thursday, 05 - 11

2650159 --> Thursday, 05 - 03

2650160 --> Thursday, 05 - 22

2650161 --> Thursday, 05 - 14

2650162 --> Thursday, 05 - 27

2650163 --> Thursday, 05 - 19

2650164 --> Thursday, 05 - 10

2650165 --> Thursday, 05 - 30

2650166 --> Thursday, 05 - 15

2650167 --> Thursday, 05 - 07

2650168 --> Thursday, 05 - 26

2650169 --> Thursday, 05 - 11

2650170 --> Thursday, 05 - 31

2650171 --> Thursday, 05 - 23

2650172 --> Thursday, 05 - 07

2650173 --> Thursday, 05 - 27

2650174 --> Thursday, 05 - 19

2650175 --> Thursday, 05 - 04

2650176 --> Thursday, 05 - 23

2650177 --> Thursday, 05 - 15

2650178 --> Thursday, 04 - 30

2650179 --> Thursday, 05 - 20

2650180 --> Thursday, 05 - 11

2650181 --> Thursday, 05 - 31

2650182 --> Thursday, 05 - 16

2650183 --> Thursday, 05 - 08

2650184 --> Thursday, 05 - 27

2650185 --> Thursday, 05 - 19

2650186 --> Thursday, 05 - 04

2650187 --> Thursday, 05 - 24

2650188 --> Thursday, 05 - 15

2650189 --> Thursday, 05 - 28

2650190 --> Thursday, 05 - 20

2650191 --> Thursday, 05 - 12

2650192 --> Thursday, 05 - 31

2650193 --> Thursday, 05 - 16

2650194 --> Thursday, 05 - 08

2650195 --> Thursday, 05 - 28

2650196 --> Thursday, 05 - 12

2650197 --> Thursday, 05 - 04

2650198 --> Thursday, 05 - 24

2650199 --> Thursday, 05 - 09

2650200 --> Thursday, 05 - 29

2650201 --> Thursday, 05 - 21

2650202 --> Thursday, 05 - 06

2650203 --> Thursday, 05 - 26

2650204 --> Thursday, 05 - 17

2650205 --> Thursday, 05 - 02

2650206 --> Thursday, 05 - 22

2650207 --> Thursday, 05 - 14

2650208 --> Thursday, 06 - 02

2650209 --> Thursday, 05 - 18

2650210 --> Thursday, 05 - 10

2650211 --> Thursday, 05 - 30

2650212 --> Thursday, 05 - 21

2650213 --> Thursday, 05 - 06

2650214 --> Thursday, 05 - 26

2650215 --> Thursday, 05 - 11

2650216 --> Thursday, 05 - 02

2650217 --> Thursday, 05 - 22

2650218 --> Thursday, 05 - 14

2650219 --> Thursday, 05 - 27

2650220 --> Thursday, 05 - 18

2650221 --> Thursday, 05 - 10

2650222 --> Thursday, 05 - 30

2650223 --> Thursday, 05 - 15

2650224 --> Thursday, 05 - 06

2650225 --> Thursday, 05 - 26

2650226 --> Thursday, 05 - 11

2650227 --> Thursday, 05 - 31

2650228 --> Thursday, 05 - 22

2650229 --> Thursday, 05 - 07

2650230 --> Thursday, 05 - 27

2650231 --> Thursday, 05 - 19

2650232 --> Thursday, 05 - 10

2650233 --> Thursday, 05 - 23

2650234 --> Thursday, 05 - 15

2650235 --> Thursday, 04 - 30

2650236 --> Thursday, 05 - 19

2650237 --> Thursday, 05 - 11

2650238 --> Thursday, 05 - 31

2650239 --> Thursday, 05 - 16

2650240 --> Thursday, 05 - 07

2650241 --> Thursday, 05 - 27

2650242 --> Thursday, 05 - 19

2650243 --> Thursday, 05 - 04

2650244 --> Thursday, 05 - 23

2650245 --> Thursday, 05 - 15

2650246 --> Thursday, 05 - 28

2650247 --> Thursday, 05 - 20

2650248 --> Thursday, 05 - 11

2650249 --> Thursday, 05 - 31

2650250 --> Thursday, 05 - 16

2650251 --> Thursday, 05 - 08

2650252 --> Thursday, 05 - 27

2650253 --> Thursday, 05 - 12

2650254 --> Thursday, 05 - 04

2650255 --> Thursday, 05 - 24

2650256 --> Thursday, 05 - 08

2650257 --> Thursday, 05 - 28

2650258 --> Thursday, 05 - 20

2650259 --> Thursday, 05 - 05

2650260 --> Thursday, 05 - 24

2650261 --> Thursday, 05 - 16

2650262 --> Thursday, 05 - 08

2650263 --> Thursday, 05 - 21

2650264 --> Thursday, 05 - 12

2650265 --> Thursday, 06 - 01

2650266 --> Thursday, 05 - 24

2650267 --> Thursday, 05 - 09

2650268 --> Thursday, 05 - 28

2650269 --> Thursday, 05 - 20

2650270 --> Thursday, 05 - 05

2650271 --> Thursday, 05 - 25

2650272 --> Thursday, 05 - 16

2650273 --> Thursday, 05 - 01

2650274 --> Thursday, 05 - 21

2650275 --> Thursday, 05 - 13

2650276 --> Thursday, 06 - 01

2650277 --> Thursday, 05 - 17

2650278 --> Thursday, 05 - 09

2650279 --> Thursday, 05 - 29

2650280 --> Thursday, 05 - 13

2650281 --> Thursday, 05 - 05

2650282 --> Thursday, 05 - 25

2650283 --> Thursday, 05 - 10

2650284 --> Thursday, 05 - 29

2650285 --> Thursday, 05 - 21

2650286 --> Thursday, 05 - 13

2650287 --> Thursday, 05 - 26

2650288 --> Thursday, 05 - 17

2650289 --> Thursday, 05 - 09

2650290 --> Thursday, 05 - 29

2650291 --> Thursday, 05 - 14

2650292 --> Thursday, 05 - 05

2650293 --> Thursday, 05 - 25

2650294 --> Thursday, 05 - 10

2650295 --> Thursday, 05 - 30

2650296 --> Thursday, 05 - 21

2650297 --> Thursday, 05 - 06

2650298 --> Thursday, 05 - 26

2650299 --> Thursday, 05 - 18

2650300 --> Thursday, 05 - 03

2650301 --> Thursday, 05 - 23

2650302 --> Thursday, 05 - 15

2650303 --> Thursday, 04 - 30

2650304 --> Thursday, 05 - 19

2650305 --> Thursday, 05 - 11

2650306 --> Thursday, 05 - 31

2650307 --> Thursday, 05 - 16

2650308 --> Thursday, 05 - 07

2650309 --> Thursday, 05 - 27

2650310 --> Thursday, 05 - 12

2650311 --> Thursday, 05 - 04

2650312 --> Thursday, 05 - 23

2650313 --> Thursday, 05 - 15

2650314 --> Thursday, 05 - 28

2650315 --> Thursday, 05 - 20

2650316 --> Thursday, 05 - 11

2650317 --> Thursday, 05 - 31

2650318 --> Thursday, 05 - 16

2650319 --> Thursday, 05 - 08

2650320 --> Thursday, 05 - 27

2650321 --> Thursday, 05 - 12

2650322 --> Thursday, 05 - 04

2650323 --> Thursday, 05 - 24

2650324 --> Thursday, 05 - 08

2650325 --> Thursday, 05 - 28

2650326 --> Thursday, 05 - 20

2650327 --> Thursday, 05 - 05

2650328 --> Thursday, 05 - 24

2650329 --> Thursday, 05 - 16

2650330 --> Thursday, 05 - 01

2650331 --> Thursday, 05 - 21

2650332 --> Thursday, 05 - 12

2650333 --> Thursday, 06 - 01

2650334 --> Thursday, 05 - 17

2650335 --> Thursday, 05 - 09

2650336 --> Thursday, 05 - 28

2650337 --> Thursday, 05 - 20

2650338 --> Thursday, 05 - 05

2650339 --> Thursday, 05 - 25

2650340 --> Thursday, 05 - 16

2650341 --> Thursday, 05 - 01

2650342 --> Thursday, 05 - 21

2650343 --> Thursday, 05 - 13

2650344 --> Thursday, 06 - 01

2650345 --> Thursday, 05 - 17

2650346 --> Thursday, 05 - 09

2650347 --> Thursday, 05 - 29

2650348 --> Thursday, 05 - 13

2650349 --> Thursday, 05 - 05

2650350 --> Thursday, 05 - 25

2650351 --> Thursday, 05 - 10

2650352 --> Thursday, 05 - 29

2650353 --> Thursday, 05 - 21

2650354 --> Thursday, 05 - 06

2650355 --> Thursday, 05 - 26

2650356 --> Thursday, 05 - 17

2650357 --> Thursday, 05 - 09

2650358 --> Thursday, 05 - 22

2650359 --> Thursday, 05 - 14

2650360 --> Thursday, 05 - 05

2650361 --> Thursday, 05 - 25

2650362 --> Thursday, 05 - 10

2650363 --> Thursday, 05 - 30

2650364 --> Thursday, 05 - 21

2650365 --> Thursday, 05 - 06

2650366 --> Thursday, 05 - 26

2650367 --> Thursday, 05 - 18

2650368 --> Thursday, 05 - 02

2650369 --> Thursday, 05 - 22

2650370 --> Thursday, 05 - 14

2650371 --> Thursday, 06 - 03

2650372 --> Thursday, 05 - 18

2650373 --> Thursday, 05 - 10

2650374 --> Thursday, 05 - 30

2650375 --> Thursday, 05 - 15

2650376 --> Thursday, 05 - 06

2650377 --> Thursday, 05 - 26

2650378 --> Thursday, 05 - 11

2650379 --> Thursday, 05 - 03

2650380 --> Thursday, 05 - 22

