Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1520000 through 1529999



1520000 --> Thursday, 05 - 11

1520001 --> Thursday, 05 - 03

1520002 --> Thursday, 05 - 23

1520003 --> Thursday, 05 - 08

1520004 --> Thursday, 05 - 27

1520005 --> Thursday, 05 - 19

1520006 --> Thursday, 05 - 11

1520007 --> Thursday, 05 - 24

1520008 --> Thursday, 05 - 15

1520009 --> Thursday, 05 - 07

1520010 --> Thursday, 05 - 27

1520011 --> Thursday, 05 - 12

1520012 --> Thursday, 05 - 31

1520013 --> Thursday, 05 - 23

1520014 --> Thursday, 05 - 08

1520015 --> Thursday, 05 - 28

1520016 --> Thursday, 05 - 19

1520017 --> Thursday, 05 - 04

1520018 --> Thursday, 05 - 24

1520019 --> Thursday, 05 - 16

1520020 --> Thursday, 04 - 30

1520021 --> Thursday, 05 - 20

1520022 --> Thursday, 05 - 12

1520023 --> Thursday, 06 - 01

1520024 --> Thursday, 05 - 16

1520025 --> Thursday, 05 - 08

1520026 --> Thursday, 05 - 28

1520027 --> Thursday, 05 - 13

1520028 --> Thursday, 05 - 04

1520029 --> Thursday, 05 - 24

1520030 --> Thursday, 05 - 16

1520031 --> Thursday, 05 - 29

1520032 --> Thursday, 05 - 20

1520033 --> Thursday, 05 - 12

1520034 --> Thursday, 06 - 01

1520035 --> Thursday, 05 - 17

1520036 --> Thursday, 05 - 08

1520037 --> Thursday, 05 - 28

1520038 --> Thursday, 05 - 13

1520039 --> Thursday, 05 - 05

1520040 --> Thursday, 05 - 24

1520041 --> Thursday, 05 - 09

1520042 --> Thursday, 05 - 29

1520043 --> Thursday, 05 - 21

1520044 --> Thursday, 05 - 05

1520045 --> Thursday, 05 - 25

1520046 --> Thursday, 05 - 17

1520047 --> Thursday, 05 - 02

1520048 --> Thursday, 05 - 21

1520049 --> Thursday, 05 - 13

1520050 --> Thursday, 06 - 02

1520051 --> Thursday, 05 - 18

1520052 --> Thursday, 05 - 09

1520053 --> Thursday, 05 - 29

1520054 --> Thursday, 05 - 21

1520055 --> Thursday, 05 - 06

1520056 --> Thursday, 05 - 25

1520057 --> Thursday, 05 - 17

1520058 --> Thursday, 05 - 02

1520059 --> Thursday, 05 - 22

1520060 --> Thursday, 05 - 13

1520061 --> Thursday, 06 - 02

1520062 --> Thursday, 05 - 18

1520063 --> Thursday, 05 - 10

1520064 --> Thursday, 05 - 29

1520065 --> Thursday, 05 - 14

1520066 --> Thursday, 05 - 06

