Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 5050000 through 5059999



5050000 --> Thursday, 05 - 04

5050001 --> Thursday, 05 - 24

5050002 --> Thursday, 05 - 09

5050003 --> Thursday, 05 - 29

5050004 --> Thursday, 05 - 20

5050005 --> Thursday, 05 - 12

5050006 --> Thursday, 05 - 25

5050007 --> Thursday, 05 - 17

5050008 --> Thursday, 05 - 08

5050009 --> Thursday, 05 - 28

5050010 --> Thursday, 05 - 13

5050011 --> Thursday, 06 - 02

5050012 --> Thursday, 05 - 24

5050013 --> Thursday, 05 - 09

5050014 --> Thursday, 05 - 29

5050015 --> Thursday, 05 - 21

5050016 --> Thursday, 05 - 05

5050017 --> Thursday, 05 - 25

5050018 --> Thursday, 05 - 17

5050019 --> Thursday, 05 - 02

5050020 --> Thursday, 05 - 21

5050021 --> Thursday, 05 - 13

5050022 --> Thursday, 06 - 02

5050023 --> Thursday, 05 - 18

5050024 --> Thursday, 05 - 09

5050025 --> Thursday, 05 - 29

5050026 --> Thursday, 05 - 14

5050027 --> Thursday, 05 - 06

5050028 --> Thursday, 05 - 25

5050029 --> Thursday, 05 - 10

5050030 --> Thursday, 05 - 30

5050031 --> Thursday, 05 - 22

5050032 --> Thursday, 05 - 13

5050033 --> Thursday, 05 - 26

5050034 --> Thursday, 05 - 18

5050035 --> Thursday, 05 - 10

5050036 --> Thursday, 05 - 29

5050037 --> Thursday, 05 - 14

5050038 --> Thursday, 05 - 06

5050039 --> Thursday, 05 - 26

5050040 --> Thursday, 05 - 10

5050041 --> Thursday, 05 - 30

5050042 --> Thursday, 05 - 22

5050043 --> Thursday, 05 - 07

5050044 --> Thursday, 05 - 26

5050045 --> Thursday, 05 - 18

5050046 --> Thursday, 05 - 03

5050047 --> Thursday, 05 - 23

5050048 --> Thursday, 05 - 14

5050049 --> Thursday, 06 - 03

5050050 --> Thursday, 05 - 19

5050051 --> Thursday, 05 - 11

5050052 --> Thursday, 05 - 30

5050053 --> Thursday, 05 - 15

5050054 --> Thursday, 05 - 07

5050055 --> Thursday, 05 - 27

5050056 --> Thursday, 05 - 18

5050057 --> Thursday, 05 - 03

5050058 --> Thursday, 05 - 23

5050059 --> Thursday, 05 - 15

5050060 --> Thursday, 05 - 27

5050061 --> Thursday, 05 - 19

5050062 --> Thursday, 05 - 11

5050063 --> Thursday, 05 - 31

5050064 --> Thursday, 05 - 15

5050065 --> Thursday, 05 - 07

5050066 --> Thursday, 05 - 27

5050067 --> Thursday, 05 - 12

5050068 --> Thursday, 05 - 31

5050069 --> Thursday, 05 - 23

5050070 --> Thursday, 05 - 08

5050071 --> Thursday, 05 - 28

5050072 --> Thursday, 05 - 19

5050073 --> Thursday, 05 - 04

5050074 --> Thursday, 05 - 24

5050075 --> Thursday, 05 - 16

5050076 --> Thursday, 05 - 07

5050077 --> Thursday, 05 - 20

5050078 --> Thursday, 05 - 12

5050079 --> Thursday, 06 - 01

5050080 --> Thursday, 05 - 23

5050081 --> Thursday, 05 - 08

5050082 --> Thursday, 05 - 28

5050083 --> Thursday, 05 - 20

5050084 --> Thursday, 05 - 04

5050085 --> Thursday, 05 - 24

5050086 --> Thursday, 05 - 16

5050087 --> Thursday, 05 - 29

5050088 --> Thursday, 05 - 20

5050089 --> Thursday, 05 - 12

5050090 --> Thursday, 06 - 01

5050091 --> Thursday, 05 - 17

5050092 --> Thursday, 05 - 08

5050093 --> Thursday, 05 - 28

5050094 --> Thursday, 05 - 13

5050095 --> Thursday, 05 - 05

5050096 --> Thursday, 05 - 24

5050097 --> Thursday, 05 - 09

5050098 --> Thursday, 05 - 29

5050099 --> Thursday, 05 - 21

5050100 --> Thursday, 05 - 13

5050101 --> Thursday, 05 - 26

5050102 --> Thursday, 05 - 18

5050103 --> Thursday, 05 - 10

5050104 --> Thursday, 05 - 29

5050105 --> Thursday, 05 - 14

5050106 --> Thursday, 05 - 06

5050107 --> Thursday, 05 - 19

5050108 --> Thursday, 05 - 10

5050109 --> Thursday, 05 - 30

5050110 --> Thursday, 05 - 22

5050111 --> Thursday, 05 - 07

5050112 --> Thursday, 05 - 26

5050113 --> Thursday, 05 - 18

5050114 --> Thursday, 05 - 03

5050115 --> Thursday, 05 - 23

5050116 --> Thursday, 05 - 14

5050117 --> Thursday, 06 - 03

5050118 --> Thursday, 05 - 19

5050119 --> Thursday, 05 - 11

5050120 --> Thursday, 05 - 30

5050121 --> Thursday, 05 - 15

5050122 --> Thursday, 05 - 07

5050123 --> Thursday, 05 - 27

5050124 --> Thursday, 05 - 11

5050125 --> Thursday, 05 - 03

5050126 --> Thursday, 05 - 23

5050127 --> Thursday, 05 - 08

5050128 --> Thursday, 05 - 27

5050129 --> Thursday, 05 - 19

5050130 --> Thursday, 05 - 11

5050131 --> Thursday, 05 - 24

5050132 --> Thursday, 05 - 15

5050133 --> Thursday, 05 - 07

5050134 --> Thursday, 05 - 27

5050135 --> Thursday, 05 - 12

5050136 --> Thursday, 05 - 31

5050137 --> Thursday, 05 - 23

5050138 --> Thursday, 05 - 08

5050139 --> Thursday, 05 - 28

5050140 --> Thursday, 05 - 19

5050141 --> Thursday, 05 - 04

5050142 --> Thursday, 05 - 24

5050143 --> Thursday, 05 - 16

5050144 --> Thursday, 04 - 30

5050145 --> Thursday, 05 - 20

5050146 --> Thursday, 05 - 12

5050147 --> Thursday, 06 - 01

5050148 --> Thursday, 05 - 16

5050149 --> Thursday, 05 - 08

5050150 --> Thursday, 05 - 28

5050151 --> Thursday, 05 - 13

5050152 --> Thursday, 05 - 04

5050153 --> Thursday, 05 - 24

5050154 --> Thursday, 05 - 16

5050155 --> Thursday, 05 - 29

5050156 --> Thursday, 05 - 20

5050157 --> Thursday, 05 - 12

5050158 --> Thursday, 06 - 01

5050159 --> Thursday, 05 - 17

5050160 --> Thursday, 05 - 08

5050161 --> Thursday, 05 - 28

5050162 --> Thursday, 05 - 13

5050163 --> Thursday, 05 - 05

5050164 --> Thursday, 05 - 24

5050165 --> Thursday, 05 - 09

5050166 --> Thursday, 05 - 29

5050167 --> Thursday, 05 - 21

5050168 --> Thursday, 05 - 05

5050169 --> Thursday, 05 - 25

5050170 --> Thursday, 05 - 17

5050171 --> Thursday, 05 - 02

5050172 --> Thursday, 05 - 21

5050173 --> Thursday, 05 - 13

5050174 --> Thursday, 06 - 02

5050175 --> Thursday, 05 - 18

5050176 --> Thursday, 05 - 09

5050177 --> Thursday, 05 - 29

5050178 --> Thursday, 05 - 21

5050179 --> Thursday, 05 - 06

5050180 --> Thursday, 05 - 25

5050181 --> Thursday, 05 - 17

5050182 --> Thursday, 05 - 02

5050183 --> Thursday, 05 - 22

5050184 --> Thursday, 05 - 13

5050185 --> Thursday, 06 - 02

5050186 --> Thursday, 05 - 18

5050187 --> Thursday, 05 - 10

5050188 --> Thursday, 05 - 29

5050189 --> Thursday, 05 - 14

5050190 --> Thursday, 05 - 06

5050191 --> Thursday, 05 - 26

5050192 --> Thursday, 05 - 10

5050193 --> Thursday, 05 - 30

5050194 --> Thursday, 05 - 22

5050195 --> Thursday, 05 - 07

5050196 --> Thursday, 05 - 26

