Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4160000 through 4169999



4160000 --> Thursday, 05 - 11

4160001 --> Thursday, 05 - 31

4160002 --> Thursday, 05 - 16

4160003 --> Thursday, 05 - 08

4160004 --> Thursday, 05 - 27

4160005 --> Thursday, 05 - 12

4160006 --> Thursday, 05 - 04

4160007 --> Thursday, 05 - 24

4160008 --> Thursday, 05 - 08

4160009 --> Thursday, 05 - 28

4160010 --> Thursday, 05 - 20

4160011 --> Thursday, 05 - 05

4160012 --> Thursday, 05 - 24

4160013 --> Thursday, 05 - 16

4160014 --> Thursday, 05 - 01

4160015 --> Thursday, 05 - 21

4160016 --> Thursday, 05 - 12

4160017 --> Thursday, 06 - 01

4160018 --> Thursday, 05 - 17

4160019 --> Thursday, 05 - 09

4160020 --> Thursday, 05 - 28

4160021 --> Thursday, 05 - 20

4160022 --> Thursday, 05 - 05

4160023 --> Thursday, 05 - 25

4160024 --> Thursday, 05 - 16

4160025 --> Thursday, 05 - 01

4160026 --> Thursday, 05 - 21

4160027 --> Thursday, 05 - 13

4160028 --> Thursday, 06 - 01

4160029 --> Thursday, 05 - 17

4160030 --> Thursday, 05 - 09

4160031 --> Thursday, 05 - 29

4160032 --> Thursday, 05 - 13

4160033 --> Thursday, 05 - 05

4160034 --> Thursday, 05 - 25

4160035 --> Thursday, 05 - 10

4160036 --> Thursday, 05 - 29

4160037 --> Thursday, 05 - 21

4160038 --> Thursday, 05 - 06

4160039 --> Thursday, 05 - 26

4160040 --> Thursday, 05 - 17

4160041 --> Thursday, 05 - 09

4160042 --> Thursday, 05 - 22

4160043 --> Thursday, 05 - 14

4160044 --> Thursday, 05 - 05

4160045 --> Thursday, 05 - 25

4160046 --> Thursday, 05 - 10

4160047 --> Thursday, 05 - 30

4160048 --> Thursday, 05 - 21

4160049 --> Thursday, 05 - 06

4160050 --> Thursday, 05 - 26

4160051 --> Thursday, 05 - 18

4160052 --> Thursday, 05 - 02

4160053 --> Thursday, 05 - 22

4160054 --> Thursday, 05 - 14

4160055 --> Thursday, 06 - 03

4160056 --> Thursday, 05 - 18

4160057 --> Thursday, 05 - 10

4160058 --> Thursday, 05 - 30

4160059 --> Thursday, 05 - 15

4160060 --> Thursday, 05 - 06

4160061 --> Thursday, 05 - 26

4160062 --> Thursday, 05 - 11

4160063 --> Thursday, 05 - 03

4160064 --> Thursday, 05 - 22

4160065 --> Thursday, 05 - 14

4160066 --> Thursday, 05 - 27

4160067 --> Thursday, 05 - 19

4160068 --> Thursday, 05 - 10

4160069 --> Thursday, 05 - 23

4160070 --> Thursday, 05 - 15

4160071 --> Thursday, 05 - 07

4160072 --> Thursday, 05 - 26

4160073 --> Thursday, 05 - 11

4160074 --> Thursday, 05 - 31

4160075 --> Thursday, 05 - 23

4160076 --> Thursday, 05 - 07

4160077 --> Thursday, 05 - 27

4160078 --> Thursday, 05 - 19

4160079 --> Thursday, 05 - 04

4160080 --> Thursday, 05 - 23

4160081 --> Thursday, 05 - 15

4160082 --> Thursday, 04 - 30

4160083 --> Thursday, 05 - 20

4160084 --> Thursday, 05 - 11

4160085 --> Thursday, 05 - 31

4160086 --> Thursday, 05 - 16

4160087 --> Thursday, 05 - 08

4160088 --> Thursday, 05 - 27

4160089 --> Thursday, 05 - 12

4160090 --> Thursday, 05 - 04

4160091 --> Thursday, 05 - 24

4160092 --> Thursday, 05 - 15

4160093 --> Thursday, 05 - 28

4160094 --> Thursday, 05 - 20

4160095 --> Thursday, 05 - 12

4160096 --> Thursday, 05 - 31

4160097 --> Thursday, 05 - 16

4160098 --> Thursday, 05 - 08

4160099 --> Thursday, 05 - 28

4160100 --> Thursday, 05 - 13

4160101 --> Thursday, 05 - 05

4160102 --> Thursday, 05 - 25

