Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3740000 through 3749999



3740000 --> Thursday, 05 - 25

3740001 --> Thursday, 05 - 17

3740002 --> Thursday, 05 - 09

3740003 --> Thursday, 05 - 22

3740004 --> Thursday, 05 - 13

3740005 --> Thursday, 05 - 05

3740006 --> Thursday, 05 - 25

3740007 --> Thursday, 05 - 10

3740008 --> Thursday, 05 - 29

3740009 --> Thursday, 05 - 21

3740010 --> Thursday, 05 - 06

3740011 --> Thursday, 05 - 26

3740012 --> Thursday, 05 - 17

3740013 --> Thursday, 05 - 02

3740014 --> Thursday, 05 - 22

3740015 --> Thursday, 05 - 14

3740016 --> Thursday, 06 - 02

3740017 --> Thursday, 05 - 18

3740018 --> Thursday, 05 - 10

3740019 --> Thursday, 05 - 30

3740020 --> Thursday, 05 - 14

3740021 --> Thursday, 05 - 06

3740022 --> Thursday, 05 - 26

3740023 --> Thursday, 05 - 11

3740024 --> Thursday, 05 - 02

3740025 --> Thursday, 05 - 22

3740026 --> Thursday, 05 - 14

3740027 --> Thursday, 05 - 27

3740028 --> Thursday, 05 - 18

3740029 --> Thursday, 05 - 10

3740030 --> Thursday, 05 - 30

3740031 --> Thursday, 05 - 15

3740032 --> Thursday, 05 - 06

3740033 --> Thursday, 05 - 26

3740034 --> Thursday, 05 - 11

3740035 --> Thursday, 05 - 31

3740036 --> Thursday, 05 - 22

3740037 --> Thursday, 05 - 07

3740038 --> Thursday, 05 - 27

3740039 --> Thursday, 05 - 19

3740040 --> Thursday, 05 - 03

3740041 --> Thursday, 05 - 23

3740042 --> Thursday, 05 - 15

3740043 --> Thursday, 04 - 30

3740044 --> Thursday, 05 - 19

3740045 --> Thursday, 05 - 11

3740046 --> Thursday, 05 - 31

3740047 --> Thursday, 05 - 16

3740048 --> Thursday, 05 - 07

3740049 --> Thursday, 05 - 27

3740050 --> Thursday, 05 - 19

3740051 --> Thursday, 05 - 04

3740052 --> Thursday, 05 - 23

3740053 --> Thursday, 05 - 15

3740054 --> Thursday, 05 - 28

3740055 --> Thursday, 05 - 20

3740056 --> Thursday, 05 - 11

3740057 --> Thursday, 05 - 31

3740058 --> Thursday, 05 - 16

3740059 --> Thursday, 05 - 08

3740060 --> Thursday, 05 - 27

3740061 --> Thursday, 05 - 12

3740062 --> Thursday, 05 - 04

3740063 --> Thursday, 05 - 24

3740064 --> Thursday, 05 - 08

3740065 --> Thursday, 05 - 28

3740066 --> Thursday, 05 - 20

3740067 --> Thursday, 05 - 05

3740068 --> Thursday, 05 - 24

3740069 --> Thursday, 05 - 16

3740070 --> Thursday, 05 - 08

3740071 --> Thursday, 05 - 21

3740072 --> Thursday, 05 - 12

3740073 --> Thursday, 06 - 01

3740074 --> Thursday, 05 - 17

3740075 --> Thursday, 05 - 09

3740076 --> Thursday, 05 - 28

3740077 --> Thursday, 05 - 20

3740078 --> Thursday, 05 - 05

3740079 --> Thursday, 05 - 25

3740080 --> Thursday, 05 - 16

3740081 --> Thursday, 05 - 01

3740082 --> Thursday, 05 - 21

3740083 --> Thursday, 05 - 13

3740084 --> Thursday, 06 - 01

3740085 --> Thursday, 05 - 17

3740086 --> Thursday, 05 - 09

3740087 --> Thursday, 05 - 29

3740088 --> Thursday, 05 - 13

3740089 --> Thursday, 05 - 05

3740090 --> Thursday, 05 - 25

3740091 --> Thursday, 05 - 10

3740092 --> Thursday, 05 - 29

3740093 --> Thursday, 05 - 21

3740094 --> Thursday, 05 - 06

3740095 --> Thursday, 05 - 26

3740096 --> Thursday, 05 - 17

3740097 --> Thursday, 05 - 09

3740098 --> Thursday, 05 - 22

3740099 --> Thursday, 05 - 14

3740100 --> Thursday, 05 - 06

3740101 --> Thursday, 05 - 26

3740102 --> Thursday, 05 - 11

3740103 --> Thursday, 05 - 31

3740104 --> Thursday, 05 - 22

3740105 --> Thursday, 05 - 07

3740106 --> Thursday, 05 - 27

3740107 --> Thursday, 05 - 19

3740108 --> Thursday, 05 - 03

3740109 --> Thursday, 05 - 23

3740110 --> Thursday, 05 - 15

3740111 --> Thursday, 04 - 30

3740112 --> Thursday, 05 - 19

3740113 --> Thursday, 05 - 11

3740114 --> Thursday, 05 - 31

3740115 --> Thursday, 05 - 16

3740116 --> Thursday, 05 - 07

3740117 --> Thursday, 05 - 27

3740118 --> Thursday, 05 - 12

3740119 --> Thursday, 05 - 04

3740120 --> Thursday, 05 - 23

3740121 --> Thursday, 05 - 15

3740122 --> Thursday, 05 - 28

3740123 --> Thursday, 05 - 20

3740124 --> Thursday, 05 - 11

3740125 --> Thursday, 05 - 31

3740126 --> Thursday, 05 - 16

3740127 --> Thursday, 05 - 08

3740128 --> Thursday, 05 - 27

3740129 --> Thursday, 05 - 12

3740130 --> Thursday, 05 - 04

3740131 --> Thursday, 05 - 24

3740132 --> Thursday, 05 - 08

3740133 --> Thursday, 05 - 28

3740134 --> Thursday, 05 - 20

3740135 --> Thursday, 05 - 05

3740136 --> Thursday, 05 - 24

3740137 --> Thursday, 05 - 16

3740138 --> Thursday, 05 - 01

3740139 --> Thursday, 05 - 21

3740140 --> Thursday, 05 - 12

3740141 --> Thursday, 06 - 01

3740142 --> Thursday, 05 - 17

3740143 --> Thursday, 05 - 09

3740144 --> Thursday, 05 - 28

3740145 --> Thursday, 05 - 20

3740146 --> Thursday, 05 - 05

3740147 --> Thursday, 05 - 25

3740148 --> Thursday, 05 - 16

3740149 --> Thursday, 05 - 01

3740150 --> Thursday, 05 - 21

3740151 --> Thursday, 05 - 13

3740152 --> Thursday, 06 - 01

3740153 --> Thursday, 05 - 17

3740154 --> Thursday, 05 - 09

3740155 --> Thursday, 05 - 29

3740156 --> Thursday, 05 - 13

3740157 --> Thursday, 05 - 05

3740158 --> Thursday, 05 - 25

3740159 --> Thursday, 05 - 10

3740160 --> Thursday, 05 - 29

3740161 --> Thursday, 05 - 21

3740162 --> Thursday, 05 - 06

3740163 --> Thursday, 05 - 26

3740164 --> Thursday, 05 - 17

3740165 --> Thursday, 05 - 09

3740166 --> Thursday, 05 - 22

3740167 --> Thursday, 05 - 14

3740168 --> Thursday, 05 - 05

3740169 --> Thursday, 05 - 18

3740170 --> Thursday, 05 - 10

3740171 --> Thursday, 05 - 30

3740172 --> Thursday, 05 - 21

3740173 --> Thursday, 05 - 06

3740174 --> Thursday, 05 - 26

3740175 --> Thursday, 05 - 18

3740176 --> Thursday, 05 - 02

3740177 --> Thursday, 05 - 22

3740178 --> Thursday, 05 - 14

3740179 --> Thursday, 06 - 03

3740180 --> Thursday, 05 - 18

3740181 --> Thursday, 05 - 10

3740182 --> Thursday, 05 - 30

3740183 --> Thursday, 05 - 15
