Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1160000 through 1169999



1160000 --> Thursday, 05 - 11

1160001 --> Thursday, 05 - 03

1160002 --> Thursday, 05 - 23

1160003 --> Thursday, 05 - 08

1160004 --> Thursday, 05 - 27

1160005 --> Thursday, 05 - 19

1160006 --> Thursday, 05 - 11

1160007 --> Thursday, 05 - 24

1160008 --> Thursday, 05 - 15

1160009 --> Thursday, 05 - 07

1160010 --> Thursday, 05 - 20

1160011 --> Thursday, 05 - 12

1160012 --> Thursday, 05 - 31

1160013 --> Thursday, 05 - 23

1160014 --> Thursday, 05 - 08

1160015 --> Thursday, 05 - 28

1160016 --> Thursday, 05 - 19

1160017 --> Thursday, 05 - 04

1160018 --> Thursday, 05 - 24

1160019 --> Thursday, 05 - 16

1160020 --> Thursday, 04 - 30

1160021 --> Thursday, 05 - 20

1160022 --> Thursday, 05 - 12

1160023 --> Thursday, 06 - 01

1160024 --> Thursday, 05 - 16

1160025 --> Thursday, 05 - 08

1160026 --> Thursday, 05 - 28

1160027 --> Thursday, 05 - 13

1160028 --> Thursday, 05 - 04

1160029 --> Thursday, 05 - 24

1160030 --> Thursday, 05 - 09

1160031 --> Thursday, 05 - 29

1160032 --> Thursday, 05 - 20

1160033 --> Thursday, 05 - 12

1160034 --> Thursday, 05 - 25

1160035 --> Thursday, 05 - 17

1160036 --> Thursday, 05 - 08

1160037 --> Thursday, 05 - 28

1160038 --> Thursday, 05 - 13

1160039 --> Thursday, 05 - 05

1160040 --> Thursday, 05 - 24

1160041 --> Thursday, 05 - 09

1160042 --> Thursday, 05 - 29

1160043 --> Thursday, 05 - 21

1160044 --> Thursday, 05 - 05

1160045 --> Thursday, 05 - 25

1160046 --> Thursday, 05 - 17

1160047 --> Thursday, 05 - 02

1160048 --> Thursday, 05 - 21

1160049 --> Thursday, 05 - 13

1160050 --> Thursday, 06 - 02

1160051 --> Thursday, 05 - 18

1160052 --> Thursday, 05 - 09

1160053 --> Thursday, 05 - 29

1160054 --> Thursday, 05 - 14

1160055 --> Thursday, 05 - 06

1160056 --> Thursday, 05 - 25

1160057 --> Thursday, 05 - 17

1160058 --> Thursday, 05 - 02

1160059 --> Thursday, 05 - 22

1160060 --> Thursday, 05 - 13

1160061 --> Thursday, 06 - 02

1160062 --> Thursday, 05 - 18

1160063 --> Thursday, 05 - 10

1160064 --> Thursday, 05 - 29

1160065 --> Thursday, 05 - 14

1160066 --> Thursday, 05 - 06

1160067 --> Thursday, 05 - 26

1160068 --> Thursday, 05 - 10

1160069 --> Thursday, 05 - 30

1160070 --> Thursday, 05 - 22

1160071 --> Thursday, 05 - 07

1160072 --> Thursday, 05 - 26

1160073 --> Thursday, 05 - 18

1160074 --> Thursday, 05 - 03

1160075 --> Thursday, 05 - 23

1160076 --> Thursday, 05 - 14

1160077 --> Thursday, 05 - 06

1160078 --> Thursday, 05 - 19

1160079 --> Thursday, 05 - 11

1160080 --> Thursday, 05 - 30

1160081 --> Thursday, 05 - 22

1160082 --> Thursday, 05 - 07

1160083 --> Thursday, 05 - 27

1160084 --> Thursday, 05 - 18

1160085 --> Thursday, 05 - 03

1160086 --> Thursday, 05 - 23

1160087 --> Thursday, 05 - 15

1160088 --> Thursday, 06 - 03

1160089 --> Thursday, 05 - 19

1160090 --> Thursday, 05 - 11

1160091 --> Thursday, 05 - 31

1160092 --> Thursday, 05 - 15

1160093 --> Thursday, 05 - 07

1160094 --> Thursday, 05 - 27

1160095 --> Thursday, 05 - 12

1160096 --> Thursday, 05 - 03

1160097 --> Thursday, 05 - 23

1160098 --> Thursday, 05 - 08

1160099 --> Thursday, 05 - 28

1160100 --> Thursday, 05 - 20

1160101 --> Thursday, 05 - 12

1160102 --> Thursday, 05 - 25

1160103 --> Thursday, 05 - 17

1160104 --> Thursday, 05 - 08

1160105 --> Thursday, 05 - 21

1160106 --> Thursday, 05 - 13

1160107 --> Thursday, 06 - 02

1160108 --> Thursday, 05 - 24

1160109 --> Thursday, 05 - 09

1160110 --> Thursday, 05 - 29

1160111 --> Thursday, 05 - 21

1160112 --> Thursday, 05 - 05

1160113 --> Thursday, 05 - 25

1160114 --> Thursday, 05 - 17

1160115 --> Thursday, 05 - 02

1160116 --> Thursday, 05 - 21

1160117 --> Thursday, 05 - 13

1160118 --> Thursday, 06 - 02

1160119 --> Thursday, 05 - 18

1160120 --> Thursday, 05 - 09

1160121 --> Thursday, 05 - 29

1160122 --> Thursday, 05 - 14

1160123 --> Thursday, 05 - 06

1160124 --> Thursday, 05 - 25

1160125 --> Thursday, 05 - 10

1160126 --> Thursday, 05 - 30

1160127 --> Thursday, 05 - 22

1160128 --> Thursday, 05 - 13

1160129 --> Thursday, 05 - 26

1160130 --> Thursday, 05 - 18

1160131 --> Thursday, 05 - 10

1160132 --> Thursday, 05 - 29

1160133 --> Thursday, 05 - 14

1160134 --> Thursday, 05 - 06

1160135 --> Thursday, 05 - 26

1160136 --> Thursday, 05 - 10

1160137 --> Thursday, 05 - 30

1160138 --> Thursday, 05 - 22

1160139 --> Thursday, 05 - 07

1160140 --> Thursday, 05 - 26

1160141 --> Thursday, 05 - 18

1160142 --> Thursday, 05 - 03

1160143 --> Thursday, 05 - 23

1160144 --> Thursday, 05 - 14

1160145 --> Thursday, 06 - 03

1160146 --> Thursday, 05 - 19

1160147 --> Thursday, 05 - 11

1160148 --> Thursday, 05 - 30

1160149 --> Thursday, 05 - 15

1160150 --> Thursday, 05 - 07

1160151 --> Thursday, 05 - 27

1160152 --> Thursday, 05 - 18

1160153 --> Thursday, 05 - 03

1160154 --> Thursday, 05 - 23

1160155 --> Thursday, 05 - 15

1160156 --> Thursday, 05 - 27

1160157 --> Thursday, 05 - 19

1160158 --> Thursday, 05 - 11

1160159 --> Thursday, 05 - 24

1160160 --> Thursday, 05 - 15

1160161 --> Thursday, 05 - 07

1160162 --> Thursday, 05 - 27

1160163 --> Thursday, 05 - 12

1160164 --> Thursday, 05 - 31

1160165 --> Thursday, 05 - 23

1160166 --> Thursday, 05 - 08

1160167 --> Thursday, 05 - 28

1160168 --> Thursday, 05 - 19

1160169 --> Thursday, 05 - 04

1160170 --> Thursday, 05 - 24

1160171 --> Thursday, 05 - 16

1160172 --> Thursday, 05 - 07

1160173 --> Thursday, 05 - 20

1160174 --> Thursday, 05 - 12

1160175 --> Thursday, 06 - 01

1160176 --> Thursday, 05 - 23

1160177 --> Thursday, 05 - 08

1160178 --> Thursday, 05 - 28

1160179 --> Thursday, 05 - 13

1160180 --> Thursday, 05 - 04

1160181 --> Thursday, 05 - 24

1160182 --> Thursday, 05 - 16

1160183 --> Thursday, 05 - 29

1160184 --> Thursday, 05 - 20

1160185 --> Thursday, 05 - 12

1160186 --> Thursday, 06 - 01

1160187 --> Thursday, 05 - 17

1160188 --> Thursday, 05 - 08

1160189 --> Thursday, 05 - 28

1160190 --> Thursday, 05 - 13

1160191 --> Thursday, 05 - 05

1160192 --> Thursday, 05 - 24

1160193 --> Thursday, 05 - 09

1160194 --> Thursday, 05 - 29

1160195 --> Thursday, 05 - 21

1160196 --> Thursday, 05 - 12

1160197 --> Thursday, 05 - 25

1160198 --> Thursday, 05 - 17

1160199 --> Thursday, 05 - 02

1160200 --> Thursday, 05 - 22

1160201 --> Thursday, 05 - 14

1160202 --> Thursday, 06 - 03

1160203 --> Thursday, 05 - 19

1160204 --> Thursday, 05 - 10

1160205 --> Thursday, 05 - 30

1160206 --> Thursday, 05 - 15

1160207 --> Thursday, 05 - 07

1160208 --> Thursday, 05 - 26

1160209 --> Thursday, 05 - 18

1160210 --> Thursday, 05 - 03

1160211 --> Thursday, 05 - 23

1160212 --> Thursday, 05 - 14

1160213 --> Thursday, 05 - 27

1160214 --> Thursday, 05 - 19

1160215 --> Thursday, 05 - 11

1160216 --> Thursday, 05 - 30

1160217 --> Thursday, 05 - 15

1160218 --> Thursday, 05 - 07

1160219 --> Thursday, 05 - 27

1160220 --> Thursday, 05 - 11

1160221 --> Thursday, 05 - 31

1160222 --> Thursday, 05 - 23

1160223 --> Thursday, 05 - 08

1160224 --> Thursday, 05 - 27

1160225 --> Thursday, 05 - 19

1160226 --> Thursday, 05 - 04

1160227 --> Thursday, 05 - 24

1160228 --> Thursday, 05 - 15

1160229 --> Thursday, 05 - 07

1160230 --> Thursday, 05 - 20

1160231 --> Thursday, 05 - 12

1160232 --> Thursday, 05 - 31

1160233 --> Thursday, 05 - 23

1160234 --> Thursday, 05 - 08

1160235 --> Thursday, 05 - 28

1160236 --> Thursday, 05 - 19

1160237 --> Thursday, 05 - 04

1160238 --> Thursday, 05 - 24

1160239 --> Thursday, 05 - 16

1160240 --> Thursday, 05 - 28

1160241 --> Thursday, 05 - 20

1160242 --> Thursday, 05 - 12

1160243 --> Thursday, 06 - 01

1160244 --> Thursday, 05 - 16

1160245 --> Thursday, 05 - 08

1160246 --> Thursday, 05 - 28

1160247 --> Thursday, 05 - 13

1160248 --> Thursday, 05 - 04

1160249 --> Thursday, 05 - 24

1160250 --> Thursday, 05 - 09

1160251 --> Thursday, 05 - 29

1160252 --> Thursday, 05 - 20

1160253 --> Thursday, 05 - 12

1160254 --> Thursday, 05 - 25

1160255 --> Thursday, 05 - 17

1160256 --> Thursday, 05 - 08

1160257 --> Thursday, 05 - 21

1160258 --> Thursday, 05 - 13

1160259 --> Thursday, 06 - 02

1160260 --> Thursday, 05 - 24

1160261 --> Thursday, 05 - 09

1160262 --> Thursday, 05 - 29

1160263 --> Thursday, 05 - 21

1160264 --> Thursday, 05 - 05

1160265 --> Thursday, 05 - 25

1160266 --> Thursday, 05 - 17

1160267 --> Thursday, 05 - 02

1160268 --> Thursday, 05 - 21

1160269 --> Thursday, 05 - 13

1160270 --> Thursday, 06 - 02

1160271 --> Thursday, 05 - 18

1160272 --> Thursday, 05 - 09

1160273 --> Thursday, 05 - 29

1160274 --> Thursday, 05 - 14

1160275 --> Thursday, 05 - 06

1160276 --> Thursday, 05 - 25

1160277 --> Thursday, 05 - 10

1160278 --> Thursday, 05 - 30

1160279 --> Thursday, 05 - 22

1160280 --> Thursday, 05 - 13

1160281 --> Thursday, 05 - 26

1160282 --> Thursday, 05 - 18

1160283 --> Thursday, 05 - 10

1160284 --> Thursday, 05 - 29

1160285 --> Thursday, 05 - 14

1160286 --> Thursday, 05 - 06

1160287 --> Thursday, 05 - 26

1160288 --> Thursday, 05 - 10

1160289 --> Thursday, 05 - 30

1160290 --> Thursday, 05 - 22

1160291 --> Thursday, 05 - 07

1160292 --> Thursday, 05 - 26

