Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0780000 through 0789999



0780000 --> Thursday, 06 - 01

0780001 --> Thursday, 05 - 17

0780002 --> Thursday, 05 - 09

0780003 --> Thursday, 05 - 29

0780004 --> Thursday, 05 - 13

0780005 --> Thursday, 05 - 05

0780006 --> Thursday, 05 - 25

0780007 --> Thursday, 05 - 10

0780008 --> Thursday, 05 - 29

0780009 --> Thursday, 05 - 21

0780010 --> Thursday, 05 - 06

0780011 --> Thursday, 05 - 26

0780012 --> Thursday, 05 - 17

0780013 --> Thursday, 05 - 09

0780014 --> Thursday, 05 - 22

0780015 --> Thursday, 05 - 14

0780016 --> Thursday, 05 - 05

0780017 --> Thursday, 05 - 25

0780018 --> Thursday, 05 - 10

0780019 --> Thursday, 05 - 30

0780020 --> Thursday, 05 - 21

0780021 --> Thursday, 05 - 06

0780022 --> Thursday, 05 - 26

0780023 --> Thursday, 05 - 18

0780024 --> Thursday, 05 - 02

0780025 --> Thursday, 05 - 22

0780026 --> Thursday, 05 - 14

0780027 --> Thursday, 06 - 03

0780028 --> Thursday, 05 - 18

0780029 --> Thursday, 05 - 10

0780030 --> Thursday, 05 - 30

0780031 --> Thursday, 05 - 15

0780032 --> Thursday, 05 - 06

0780033 --> Thursday, 05 - 26

0780034 --> Thursday, 05 - 11

0780035 --> Thursday, 05 - 03

0780036 --> Thursday, 05 - 22

0780037 --> Thursday, 05 - 14

0780038 --> Thursday, 05 - 27

0780039 --> Thursday, 05 - 19

0780040 --> Thursday, 05 - 10

0780041 --> Thursday, 05 - 30

0780042 --> Thursday, 05 - 15

0780043 --> Thursday, 05 - 07

0780044 --> Thursday, 05 - 26

0780045 --> Thursday, 05 - 11

0780046 --> Thursday, 05 - 31

0780047 --> Thursday, 05 - 23

0780048 --> Thursday, 05 - 07

0780049 --> Thursday, 05 - 27

0780050 --> Thursday, 05 - 19

0780051 --> Thursday, 05 - 04

0780052 --> Thursday, 05 - 23

0780053 --> Thursday, 05 - 15

0780054 --> Thursday, 04 - 30

0780055 --> Thursday, 05 - 20

0780056 --> Thursday, 05 - 11

0780057 --> Thursday, 05 - 31

0780058 --> Thursday, 05 - 16

0780059 --> Thursday, 05 - 08

0780060 --> Thursday, 05 - 27

0780061 --> Thursday, 05 - 19

0780062 --> Thursday, 05 - 04

0780063 --> Thursday, 05 - 24

0780064 --> Thursday, 05 - 15

0780065 --> Thursday, 05 - 28

0780066 --> Thursday, 05 - 20

0780067 --> Thursday, 05 - 12

0780068 --> Thursday, 05 - 31

0780069 --> Thursday, 05 - 16

0780070 --> Thursday, 05 - 08

0780071 --> Thursday, 05 - 28

0780072 --> Thursday, 05 - 12

0780073 --> Thursday, 05 - 04

0780074 --> Thursday, 05 - 24

0780075 --> Thursday, 05 - 09

0780076 --> Thursday, 05 - 28

0780077 --> Thursday, 05 - 20

0780078 --> Thursday, 05 - 05

0780079 --> Thursday, 05 - 25

0780080 --> Thursday, 05 - 16

0780081 --> Thursday, 05 - 08

0780082 --> Thursday, 05 - 21

0780083 --> Thursday, 05 - 13

0780084 --> Thursday, 06 - 01

0780085 --> Thursday, 05 - 17

0780086 --> Thursday, 05 - 09

0780087 --> Thursday, 05 - 29

0780088 --> Thursday, 05 - 20

0780089 --> Thursday, 05 - 05

0780090 --> Thursday, 05 - 25

