Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3720000 through 3729999



3720000 --> Thursday, 05 - 18

3720001 --> Thursday, 05 - 03

3720002 --> Thursday, 05 - 23

3720003 --> Thursday, 05 - 15

3720004 --> Thursday, 05 - 27

3720005 --> Thursday, 05 - 19

3720006 --> Thursday, 05 - 11

3720007 --> Thursday, 05 - 31

3720008 --> Thursday, 05 - 15

3720009 --> Thursday, 05 - 07

3720010 --> Thursday, 05 - 27

3720011 --> Thursday, 05 - 12

3720012 --> Thursday, 05 - 31

3720013 --> Thursday, 05 - 23

3720014 --> Thursday, 05 - 08

3720015 --> Thursday, 05 - 28

3720016 --> Thursday, 05 - 19

3720017 --> Thursday, 05 - 04

3720018 --> Thursday, 05 - 24

3720019 --> Thursday, 05 - 16

3720020 --> Thursday, 05 - 07

3720021 --> Thursday, 05 - 20

3720022 --> Thursday, 05 - 12

3720023 --> Thursday, 06 - 01

3720024 --> Thursday, 05 - 23

3720025 --> Thursday, 05 - 08

3720026 --> Thursday, 05 - 28

3720027 --> Thursday, 05 - 20

3720028 --> Thursday, 05 - 04

3720029 --> Thursday, 05 - 24

3720030 --> Thursday, 05 - 16

3720031 --> Thursday, 05 - 29

3720032 --> Thursday, 05 - 20

3720033 --> Thursday, 05 - 12

3720034 --> Thursday, 06 - 01

3720035 --> Thursday, 05 - 17

3720036 --> Thursday, 05 - 08

3720037 --> Thursday, 05 - 28

3720038 --> Thursday, 05 - 13

3720039 --> Thursday, 05 - 05

3720040 --> Thursday, 05 - 24

3720041 --> Thursday, 05 - 09

3720042 --> Thursday, 05 - 29

3720043 --> Thursday, 05 - 21

3720044 --> Thursday, 05 - 12

3720045 --> Thursday, 05 - 25

3720046 --> Thursday, 05 - 17

3720047 --> Thursday, 05 - 09

3720048 --> Thursday, 05 - 21

3720049 --> Thursday, 05 - 13

3720050 --> Thursday, 06 - 02

3720051 --> Thursday, 05 - 18

3720052 --> Thursday, 05 - 09

3720053 --> Thursday, 05 - 29

3720054 --> Thursday, 05 - 21

3720055 --> Thursday, 05 - 06

3720056 --> Thursday, 05 - 25

3720057 --> Thursday, 05 - 17

3720058 --> Thursday, 05 - 02

3720059 --> Thursday, 05 - 22

3720060 --> Thursday, 05 - 13

3720061 --> Thursday, 06 - 02

3720062 --> Thursday, 05 - 18

3720063 --> Thursday, 05 - 10

3720064 --> Thursday, 05 - 29

3720065 --> Thursday, 05 - 14

3720066 --> Thursday, 05 - 06

3720067 --> Thursday, 05 - 26

3720068 --> Thursday, 05 - 10

3720069 --> Thursday, 05 - 30

3720070 --> Thursday, 05 - 22

3720071 --> Thursday, 05 - 07

3720072 --> Thursday, 05 - 26

3720073 --> Thursday, 05 - 18

3720074 --> Thursday, 05 - 10

3720075 --> Thursday, 05 - 23

3720076 --> Thursday, 05 - 14

3720077 --> Thursday, 05 - 06

3720078 --> Thursday, 05 - 26

3720079 --> Thursday, 05 - 11

3720080 --> Thursday, 05 - 30

3720081 --> Thursday, 05 - 22

3720082 --> Thursday, 05 - 07

3720083 --> Thursday, 05 - 27

3720084 --> Thursday, 05 - 18

3720085 --> Thursday, 05 - 03

3720086 --> Thursday, 05 - 23

3720087 --> Thursday, 05 - 15

3720088 --> Thursday, 06 - 03

3720089 --> Thursday, 05 - 19

3720090 --> Thursday, 05 - 11

3720091 --> Thursday, 05 - 31

3720092 --> Thursday, 05 - 15

3720093 --> Thursday, 05 - 07

3720094 --> Thursday, 05 - 27

3720095 --> Thursday, 05 - 12

3720096 --> Thursday, 05 - 03

3720097 --> Thursday, 05 - 23

3720098 --> Thursday, 05 - 15

3720099 --> Thursday, 05 - 28

3720100 --> Thursday, 05 - 20

3720101 --> Thursday, 05 - 12

3720102 --> Thursday, 06 - 01

3720103 --> Thursday, 05 - 17

3720104 --> Thursday, 05 - 08

3720105 --> Thursday, 05 - 28

3720106 --> Thursday, 05 - 13

3720107 --> Thursday, 05 - 05

3720108 --> Thursday, 05 - 24

3720109 --> Thursday, 05 - 09

3720110 --> Thursday, 05 - 29

3720111 --> Thursday, 05 - 21

3720112 --> Thursday, 05 - 05

3720113 --> Thursday, 05 - 25

3720114 --> Thursday, 05 - 17

3720115 --> Thursday, 05 - 02

3720116 --> Thursday, 05 - 21

3720117 --> Thursday, 05 - 13

3720118 --> Thursday, 06 - 02

3720119 --> Thursday, 05 - 18

3720120 --> Thursday, 05 - 09

3720121 --> Thursday, 05 - 29

3720122 --> Thursday, 05 - 21

3720123 --> Thursday, 05 - 06

3720124 --> Thursday, 05 - 25

3720125 --> Thursday, 05 - 17

3720126 --> Thursday, 05 - 02

3720127 --> Thursday, 05 - 22

3720128 --> Thursday, 05 - 13

3720129 --> Thursday, 06 - 02

3720130 --> Thursday, 05 - 18

3720131 --> Thursday, 05 - 10

3720132 --> Thursday, 05 - 29

3720133 --> Thursday, 05 - 14

3720134 --> Thursday, 05 - 06

3720135 --> Thursday, 05 - 26

3720136 --> Thursday, 05 - 10

3720137 --> Thursday, 05 - 30

3720138 --> Thursday, 05 - 22

3720139 --> Thursday, 05 - 07

3720140 --> Thursday, 05 - 26

3720141 --> Thursday, 05 - 18

3720142 --> Thursday, 05 - 10

3720143 --> Thursday, 05 - 23

3720144 --> Thursday, 05 - 14

3720145 --> Thursday, 05 - 06

3720146 --> Thursday, 05 - 19

3720147 --> Thursday, 05 - 11

3720148 --> Thursday, 05 - 30

3720149 --> Thursday, 05 - 22

3720150 --> Thursday, 05 - 07

3720151 --> Thursday, 05 - 27

3720152 --> Thursday, 05 - 18

3720153 --> Thursday, 05 - 03

3720154 --> Thursday, 05 - 23

3720155 --> Thursday, 05 - 15

3720156 --> Thursday, 06 - 03

3720157 --> Thursday, 05 - 19

3720158 --> Thursday, 05 - 11

3720159 --> Thursday, 05 - 31

3720160 --> Thursday, 05 - 15

3720161 --> Thursday, 05 - 07

3720162 --> Thursday, 05 - 27

3720163 --> Thursday, 05 - 12

3720164 --> Thursday, 05 - 03

3720165 --> Thursday, 05 - 23

3720166 --> Thursday, 05 - 08

3720167 --> Thursday, 05 - 28

3720168 --> Thursday, 05 - 19

3720169 --> Thursday, 05 - 11

3720170 --> Thursday, 05 - 24

3720171 --> Thursday, 05 - 16

3720172 --> Thursday, 05 - 07

3720173 --> Thursday, 05 - 27

3720174 --> Thursday, 05 - 12

3720175 --> Thursday, 06 - 01

3720176 --> Thursday, 05 - 23

3720177 --> Thursday, 05 - 08

3720178 --> Thursday, 05 - 28

3720179 --> Thursday, 05 - 20

3720180 --> Thursday, 05 - 04

3720181 --> Thursday, 05 - 24

3720182 --> Thursday, 05 - 16

3720183 --> Thursday, 05 - 01

3720184 --> Thursday, 05 - 20

3720185 --> Thursday, 05 - 12

3720186 --> Thursday, 06 - 01

3720187 --> Thursday, 05 - 17

3720188 --> Thursday, 05 - 08

3720189 --> Thursday, 05 - 28

3720190 --> Thursday, 05 - 13

3720191 --> Thursday, 05 - 05

3720192 --> Thursday, 05 - 24

3720193 --> Thursday, 05 - 16

3720194 --> Thursday, 05 - 29

3720195 --> Thursday, 05 - 21

3720196 --> Thursday, 05 - 12

3720197 --> Thursday, 06 - 01

3720198 --> Thursday, 05 - 17

3720199 --> Thursday, 05 - 09

3720200 --> Thursday, 05 - 22

3720201 --> Thursday, 05 - 14

3720202 --> Thursday, 05 - 06

3720203 --> Thursday, 05 - 19

3720204 --> Thursday, 05 - 10

3720205 --> Thursday, 05 - 30

3720206 --> Thursday, 05 - 22

3720207 --> Thursday, 05 - 07

3720208 --> Thursday, 05 - 26

3720209 --> Thursday, 05 - 18

3720210 --> Thursday, 05 - 03

3720211 --> Thursday, 05 - 23

3720212 --> Thursday, 05 - 14

3720213 --> Thursday, 06 - 03

3720214 --> Thursday, 05 - 19

3720215 --> Thursday, 05 - 11

3720216 --> Thursday, 05 - 30

3720217 --> Thursday, 05 - 15

3720218 --> Thursday, 05 - 07

3720219 --> Thursday, 05 - 27

3720220 --> Thursday, 05 - 11

3720221 --> Thursday, 05 - 03

3720222 --> Thursday, 05 - 23

