Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1100000 through 1109999



1100000 --> Thursday, 05 - 04

1100001 --> Thursday, 05 - 24

1100002 --> Thursday, 05 - 09

1100003 --> Thursday, 05 - 29

1100004 --> Thursday, 05 - 20

1100005 --> Thursday, 05 - 05

1100006 --> Thursday, 05 - 25

1100007 --> Thursday, 05 - 17

1100008 --> Thursday, 05 - 08

1100009 --> Thursday, 05 - 21

1100010 --> Thursday, 05 - 13

1100011 --> Thursday, 06 - 02

1100012 --> Thursday, 05 - 24

1100013 --> Thursday, 05 - 09

1100014 --> Thursday, 05 - 29

1100015 --> Thursday, 05 - 21

1100016 --> Thursday, 05 - 05

1100017 --> Thursday, 05 - 25

1100018 --> Thursday, 05 - 17

1100019 --> Thursday, 05 - 02

1100020 --> Thursday, 05 - 21

1100021 --> Thursday, 05 - 13

1100022 --> Thursday, 06 - 02

1100023 --> Thursday, 05 - 18

1100024 --> Thursday, 05 - 09

1100025 --> Thursday, 05 - 29

1100026 --> Thursday, 05 - 14

1100027 --> Thursday, 05 - 06

1100028 --> Thursday, 05 - 25

1100029 --> Thursday, 05 - 10

1100030 --> Thursday, 05 - 30

1100031 --> Thursday, 05 - 22

1100032 --> Thursday, 05 - 13

1100033 --> Thursday, 05 - 26

1100034 --> Thursday, 05 - 18

1100035 --> Thursday, 05 - 10

1100036 --> Thursday, 05 - 29

1100037 --> Thursday, 05 - 14

1100038 --> Thursday, 05 - 06

1100039 --> Thursday, 05 - 26

1100040 --> Thursday, 05 - 10

1100041 --> Thursday, 05 - 30

1100042 --> Thursday, 05 - 22

1100043 --> Thursday, 05 - 07

1100044 --> Thursday, 05 - 26

1100045 --> Thursday, 05 - 18

1100046 --> Thursday, 05 - 03

1100047 --> Thursday, 05 - 23

1100048 --> Thursday, 05 - 14

1100049 --> Thursday, 06 - 03

1100050 --> Thursday, 05 - 19

1100051 --> Thursday, 05 - 11

1100052 --> Thursday, 05 - 30

1100053 --> Thursday, 05 - 15

1100054 --> Thursday, 05 - 07

1100055 --> Thursday, 05 - 27

1100056 --> Thursday, 05 - 18

1100057 --> Thursday, 05 - 03

1100058 --> Thursday, 05 - 23

1100059 --> Thursday, 05 - 15

1100060 --> Thursday, 05 - 27

1100061 --> Thursday, 05 - 19

1100062 --> Thursday, 05 - 11

1100063 --> Thursday, 05 - 24

1100064 --> Thursday, 05 - 15

1100065 --> Thursday, 05 - 07

1100066 --> Thursday, 05 - 27

1100067 --> Thursday, 05 - 12

1100068 --> Thursday, 05 - 31

1100069 --> Thursday, 05 - 23

1100070 --> Thursday, 05 - 08

1100071 --> Thursday, 05 - 28

1100072 --> Thursday, 05 - 19

1100073 --> Thursday, 05 - 04

1100074 --> Thursday, 05 - 24

1100075 --> Thursday, 05 - 16

