Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0530000 through 0539999



0530000 --> Thursday, 05 - 11

0530001 --> Thursday, 05 - 31

0530002 --> Thursday, 05 - 23

0530003 --> Thursday, 05 - 08

0530004 --> Thursday, 05 - 27

0530005 --> Thursday, 05 - 19

0530006 --> Thursday, 05 - 04

0530007 --> Thursday, 05 - 24

0530008 --> Thursday, 05 - 15

0530009 --> Thursday, 04 - 30

0530010 --> Thursday, 05 - 20

0530011 --> Thursday, 05 - 12

0530012 --> Thursday, 05 - 31

0530013 --> Thursday, 05 - 16

0530014 --> Thursday, 05 - 08

0530015 --> Thursday, 05 - 28

0530016 --> Thursday, 05 - 19

0530017 --> Thursday, 05 - 04

0530018 --> Thursday, 05 - 24

0530019 --> Thursday, 05 - 16

0530020 --> Thursday, 05 - 28

0530021 --> Thursday, 05 - 20

0530022 --> Thursday, 05 - 12

0530023 --> Thursday, 06 - 01

0530024 --> Thursday, 05 - 16

0530025 --> Thursday, 05 - 08

0530026 --> Thursday, 05 - 28

0530027 --> Thursday, 05 - 13

0530028 --> Thursday, 05 - 04

0530029 --> Thursday, 05 - 24

0530030 --> Thursday, 05 - 09

0530031 --> Thursday, 05 - 29

0530032 --> Thursday, 05 - 20

0530033 --> Thursday, 05 - 05

0530034 --> Thursday, 05 - 25

0530035 --> Thursday, 05 - 17

0530036 --> Thursday, 05 - 08

0530037 --> Thursday, 05 - 21

0530038 --> Thursday, 05 - 13

0530039 --> Thursday, 06 - 02

0530040 --> Thursday, 05 - 24

0530041 --> Thursday, 05 - 09

0530042 --> Thursday, 05 - 29

0530043 --> Thursday, 05 - 14

0530044 --> Thursday, 05 - 05

0530045 --> Thursday, 05 - 25

0530046 --> Thursday, 05 - 17

0530047 --> Thursday, 05 - 02

0530048 --> Thursday, 05 - 21

0530049 --> Thursday, 05 - 13

0530050 --> Thursday, 06 - 02

0530051 --> Thursday, 05 - 18

0530052 --> Thursday, 05 - 09

0530053 --> Thursday, 05 - 29

0530054 --> Thursday, 05 - 14

0530055 --> Thursday, 05 - 06

0530056 --> Thursday, 05 - 25

0530057 --> Thursday, 05 - 10

0530058 --> Thursday, 05 - 30

0530059 --> Thursday, 05 - 22

0530060 --> Thursday, 05 - 13

0530061 --> Thursday, 05 - 26

0530062 --> Thursday, 05 - 18

0530063 --> Thursday, 05 - 03

0530064 --> Thursday, 05 - 22

0530065 --> Thursday, 05 - 14

0530066 --> Thursday, 05 - 06

0530067 --> Thursday, 05 - 19

0530068 --> Thursday, 05 - 10

0530069 --> Thursday, 05 - 30

0530070 --> Thursday, 05 - 22

0530071 --> Thursday, 05 - 07

0530072 --> Thursday, 05 - 26

0530073 --> Thursday, 05 - 18

0530074 --> Thursday, 05 - 03

0530075 --> Thursday, 05 - 23

0530076 --> Thursday, 05 - 14

0530077 --> Thursday, 06 - 03

0530078 --> Thursday, 05 - 19

0530079 --> Thursday, 05 - 11

0530080 --> Thursday, 05 - 30

0530081 --> Thursday, 05 - 15

0530082 --> Thursday, 05 - 07

0530083 --> Thursday, 05 - 27

0530084 --> Thursday, 05 - 11

0530085 --> Thursday, 05 - 03

0530086 --> Thursday, 05 - 23

0530087 --> Thursday, 05 - 08

0530088 --> Thursday, 05 - 27

0530089 --> Thursday, 05 - 19

0530090 --> Thursday, 05 - 11

0530091 --> Thursday, 05 - 24

0530092 --> Thursday, 05 - 15

0530093 --> Thursday, 05 - 07

0530094 --> Thursday, 05 - 27

0530095 --> Thursday, 05 - 12

0530096 --> Thursday, 05 - 31

0530097 --> Thursday, 05 - 23

0530098 --> Thursday, 05 - 08

0530099 --> Thursday, 05 - 28

0530100 --> Thursday, 05 - 20

0530101 --> Thursday, 05 - 05

0530102 --> Thursday, 05 - 25

0530103 --> Thursday, 05 - 17

0530104 --> Thursday, 05 - 01

0530105 --> Thursday, 05 - 21

0530106 --> Thursday, 05 - 13

0530107 --> Thursday, 06 - 02

0530108 --> Thursday, 05 - 17

0530109 --> Thursday, 05 - 09

0530110 --> Thursday, 05 - 29

0530111 --> Thursday, 05 - 14

0530112 --> Thursday, 05 - 05

0530113 --> Thursday, 05 - 25

0530114 --> Thursday, 05 - 17

0530115 --> Thursday, 05 - 02

0530116 --> Thursday, 05 - 21

0530117 --> Thursday, 05 - 13

0530118 --> Thursday, 06 - 02

0530119 --> Thursday, 05 - 18

0530120 --> Thursday, 05 - 09

0530121 --> Thursday, 05 - 29

0530122 --> Thursday, 05 - 14

0530123 --> Thursday, 05 - 06

0530124 --> Thursday, 05 - 25

0530125 --> Thursday, 05 - 10

0530126 --> Thursday, 05 - 30

0530127 --> Thursday, 05 - 22

0530128 --> Thursday, 05 - 06

0530129 --> Thursday, 05 - 26

0530130 --> Thursday, 05 - 18

0530131 --> Thursday, 05 - 03

0530132 --> Thursday, 05 - 22

0530133 --> Thursday, 05 - 14

0530134 --> Thursday, 05 - 06

0530135 --> Thursday, 05 - 19

0530136 --> Thursday, 05 - 10

0530137 --> Thursday, 05 - 30

0530138 --> Thursday, 05 - 15

0530139 --> Thursday, 05 - 07

0530140 --> Thursday, 05 - 26

0530141 --> Thursday, 05 - 18

0530142 --> Thursday, 05 - 03

0530143 --> Thursday, 05 - 23

0530144 --> Thursday, 05 - 14

0530145 --> Thursday, 06 - 03

0530146 --> Thursday, 05 - 19

0530147 --> Thursday, 05 - 11

0530148 --> Thursday, 05 - 30

0530149 --> Thursday, 05 - 15

0530150 --> Thursday, 05 - 07

0530151 --> Thursday, 05 - 27

0530152 --> Thursday, 05 - 11

0530153 --> Thursday, 05 - 03

0530154 --> Thursday, 05 - 23

0530155 --> Thursday, 05 - 08

0530156 --> Thursday, 05 - 27

0530157 --> Thursday, 05 - 19

0530158 --> Thursday, 05 - 04

0530159 --> Thursday, 05 - 24

0530160 --> Thursday, 05 - 15

0530161 --> Thursday, 05 - 07

0530162 --> Thursday, 05 - 20

0530163 --> Thursday, 05 - 12

0530164 --> Thursday, 05 - 31

0530165 --> Thursday, 05 - 23

0530166 --> Thursday, 05 - 08

0530167 --> Thursday, 05 - 28

0530168 --> Thursday, 05 - 19

0530169 --> Thursday, 05 - 04

0530170 --> Thursday, 05 - 24

0530171 --> Thursday, 05 - 16

