Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2570000 through 2579999



2570000 --> Thursday, 05 - 25

2570001 --> Thursday, 05 - 17

2570002 --> Thursday, 05 - 02

2570003 --> Thursday, 05 - 22

2570004 --> Thursday, 05 - 13

2570005 --> Thursday, 06 - 02

2570006 --> Thursday, 05 - 18

2570007 --> Thursday, 05 - 10

2570008 --> Thursday, 05 - 29

2570009 --> Thursday, 05 - 14

2570010 --> Thursday, 05 - 06

2570011 --> Thursday, 05 - 26

2570012 --> Thursday, 05 - 17

2570013 --> Thursday, 05 - 02

2570014 --> Thursday, 05 - 22

2570015 --> Thursday, 05 - 14

2570016 --> Thursday, 05 - 26

2570017 --> Thursday, 05 - 18

2570018 --> Thursday, 05 - 10

2570019 --> Thursday, 05 - 23

2570020 --> Thursday, 05 - 14

2570021 --> Thursday, 05 - 06

2570022 --> Thursday, 05 - 26

2570023 --> Thursday, 05 - 11

2570024 --> Thursday, 05 - 30

2570025 --> Thursday, 05 - 22

2570026 --> Thursday, 05 - 07

2570027 --> Thursday, 05 - 27

2570028 --> Thursday, 05 - 18

2570029 --> Thursday, 05 - 03

2570030 --> Thursday, 05 - 23

2570031 --> Thursday, 05 - 15

2570032 --> Thursday, 05 - 06

2570033 --> Thursday, 05 - 19

2570034 --> Thursday, 05 - 11

2570035 --> Thursday, 05 - 31

2570036 --> Thursday, 05 - 15

2570037 --> Thursday, 05 - 07

2570038 --> Thursday, 05 - 27

2570039 --> Thursday, 05 - 12

2570040 --> Thursday, 05 - 03

2570041 --> Thursday, 05 - 23

2570042 --> Thursday, 05 - 15

2570043 --> Thursday, 05 - 28

2570044 --> Thursday, 05 - 19

2570045 --> Thursday, 05 - 11

2570046 --> Thursday, 05 - 31

2570047 --> Thursday, 05 - 16

2570048 --> Thursday, 05 - 07

2570049 --> Thursday, 05 - 27

2570050 --> Thursday, 05 - 12

2570051 --> Thursday, 05 - 04

2570052 --> Thursday, 05 - 23

2570053 --> Thursday, 05 - 08

2570054 --> Thursday, 05 - 28

2570055 --> Thursday, 05 - 20

2570056 --> Thursday, 05 - 04

2570057 --> Thursday, 05 - 24

2570058 --> Thursday, 05 - 16

2570059 --> Thursday, 05 - 01

2570060 --> Thursday, 05 - 20

2570061 --> Thursday, 05 - 12

2570062 --> Thursday, 06 - 01

2570063 --> Thursday, 05 - 17

2570064 --> Thursday, 05 - 08

2570065 --> Thursday, 05 - 28

2570066 --> Thursday, 05 - 20

2570067 --> Thursday, 05 - 05

2570068 --> Thursday, 05 - 24

2570069 --> Thursday, 05 - 16

2570070 --> Thursday, 05 - 01

2570071 --> Thursday, 05 - 21

2570072 --> Thursday, 05 - 12

2570073 --> Thursday, 06 - 01

2570074 --> Thursday, 05 - 17

2570075 --> Thursday, 05 - 09

2570076 --> Thursday, 05 - 28

2570077 --> Thursday, 05 - 13

2570078 --> Thursday, 05 - 05

2570079 --> Thursday, 05 - 25

2570080 --> Thursday, 05 - 09

2570081 --> Thursday, 05 - 29

2570082 --> Thursday, 05 - 21

2570083 --> Thursday, 05 - 06

2570084 --> Thursday, 05 - 25

2570085 --> Thursday, 05 - 17

2570086 --> Thursday, 05 - 09

2570087 --> Thursday, 05 - 22

2570088 --> Thursday, 05 - 13

2570089 --> Thursday, 05 - 05

2570090 --> Thursday, 05 - 25

2570091 --> Thursday, 05 - 10

2570092 --> Thursday, 05 - 29

2570093 --> Thursday, 05 - 21

2570094 --> Thursday, 05 - 06

2570095 --> Thursday, 05 - 26

2570096 --> Thursday, 05 - 17

2570097 --> Thursday, 05 - 02

2570098 --> Thursday, 05 - 22

2570099 --> Thursday, 05 - 14

2570100 --> Thursday, 06 - 03

2570101 --> Thursday, 05 - 19

2570102 --> Thursday, 05 - 11

2570103 --> Thursday, 05 - 31

2570104 --> Thursday, 05 - 15

2570105 --> Thursday, 05 - 07

2570106 --> Thursday, 05 - 27

2570107 --> Thursday, 05 - 12

2570108 --> Thursday, 05 - 03

2570109 --> Thursday, 05 - 23

2570110 --> Thursday, 05 - 15

2570111 --> Thursday, 05 - 28

2570112 --> Thursday, 05 - 19

2570113 --> Thursday, 05 - 11

2570114 --> Thursday, 05 - 24

2570115 --> Thursday, 05 - 16

