Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3190000 through 3199999



3190000 --> Thursday, 05 - 18

3190001 --> Thursday, 05 - 10

3190002 --> Thursday, 05 - 30

3190003 --> Thursday, 05 - 15

3190004 --> Thursday, 05 - 06

3190005 --> Thursday, 05 - 26

3190006 --> Thursday, 05 - 11

3190007 --> Thursday, 05 - 03

3190008 --> Thursday, 05 - 22

3190009 --> Thursday, 05 - 14

3190010 --> Thursday, 05 - 27

3190011 --> Thursday, 05 - 19

3190012 --> Thursday, 05 - 10

3190013 --> Thursday, 05 - 30

3190014 --> Thursday, 05 - 15

3190015 --> Thursday, 05 - 07

3190016 --> Thursday, 05 - 26

3190017 --> Thursday, 05 - 11

3190018 --> Thursday, 05 - 31

3190019 --> Thursday, 05 - 23

3190020 --> Thursday, 05 - 07

3190021 --> Thursday, 05 - 27

3190022 --> Thursday, 05 - 19

3190023 --> Thursday, 05 - 04

3190024 --> Thursday, 05 - 23

3190025 --> Thursday, 05 - 15

3190026 --> Thursday, 04 - 30

3190027 --> Thursday, 05 - 20

3190028 --> Thursday, 05 - 11

3190029 --> Thursday, 05 - 31

3190030 --> Thursday, 05 - 16

3190031 --> Thursday, 05 - 08

3190032 --> Thursday, 05 - 27

3190033 --> Thursday, 05 - 19

3190034 --> Thursday, 05 - 04

3190035 --> Thursday, 05 - 24

3190036 --> Thursday, 05 - 15

3190037 --> Thursday, 05 - 28

3190038 --> Thursday, 05 - 20

3190039 --> Thursday, 05 - 12

3190040 --> Thursday, 05 - 31

3190041 --> Thursday, 05 - 16

3190042 --> Thursday, 05 - 08

3190043 --> Thursday, 05 - 28

3190044 --> Thursday, 05 - 12

3190045 --> Thursday, 05 - 04

3190046 --> Thursday, 05 - 24

3190047 --> Thursday, 05 - 09

3190048 --> Thursday, 05 - 28

3190049 --> Thursday, 05 - 20

3190050 --> Thursday, 05 - 05

3190051 --> Thursday, 05 - 25

3190052 --> Thursday, 05 - 16

3190053 --> Thursday, 05 - 08

3190054 --> Thursday, 05 - 21

3190055 --> Thursday, 05 - 13

3190056 --> Thursday, 06 - 01

3190057 --> Thursday, 05 - 24

3190058 --> Thursday, 05 - 09

3190059 --> Thursday, 05 - 29

3190060 --> Thursday, 05 - 20

3190061 --> Thursday, 05 - 05

3190062 --> Thursday, 05 - 25

3190063 --> Thursday, 05 - 17

3190064 --> Thursday, 05 - 01

3190065 --> Thursday, 05 - 21

3190066 --> Thursday, 05 - 13

3190067 --> Thursday, 06 - 02

3190068 --> Thursday, 05 - 17

3190069 --> Thursday, 05 - 09

3190070 --> Thursday, 05 - 29

3190071 --> Thursday, 05 - 14

