Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2090000 through 2099999



2090000 --> Thursday, 05 - 04

2090001 --> Thursday, 05 - 24

2090002 --> Thursday, 05 - 16

2090003 --> Thursday, 05 - 29

2090004 --> Thursday, 05 - 20

2090005 --> Thursday, 05 - 12

2090006 --> Thursday, 06 - 01

2090007 --> Thursday, 05 - 17

2090008 --> Thursday, 05 - 08

2090009 --> Thursday, 05 - 28

2090010 --> Thursday, 05 - 13

2090011 --> Thursday, 05 - 05

2090012 --> Thursday, 05 - 24

2090013 --> Thursday, 05 - 09

2090014 --> Thursday, 05 - 29

2090015 --> Thursday, 05 - 21

2090016 --> Thursday, 05 - 12

2090017 --> Thursday, 05 - 25

2090018 --> Thursday, 05 - 17

2090019 --> Thursday, 05 - 02

2090020 --> Thursday, 05 - 21

2090021 --> Thursday, 05 - 13

2090022 --> Thursday, 06 - 02

2090023 --> Thursday, 05 - 18

2090024 --> Thursday, 05 - 09

2090025 --> Thursday, 05 - 29

2090026 --> Thursday, 05 - 21

2090027 --> Thursday, 05 - 06

2090028 --> Thursday, 05 - 25

2090029 --> Thursday, 05 - 17

2090030 --> Thursday, 05 - 02

2090031 --> Thursday, 05 - 22

2090032 --> Thursday, 05 - 13

2090033 --> Thursday, 06 - 02

2090034 --> Thursday, 05 - 18

2090035 --> Thursday, 05 - 10

2090036 --> Thursday, 05 - 29

2090037 --> Thursday, 05 - 14

2090038 --> Thursday, 05 - 06

2090039 --> Thursday, 05 - 26

2090040 --> Thursday, 05 - 10

2090041 --> Thursday, 05 - 30

2090042 --> Thursday, 05 - 22

2090043 --> Thursday, 05 - 07

2090044 --> Thursday, 05 - 26

2090045 --> Thursday, 05 - 18

2090046 --> Thursday, 05 - 10

2090047 --> Thursday, 05 - 23

2090048 --> Thursday, 05 - 14

2090049 --> Thursday, 05 - 06

2090050 --> Thursday, 05 - 26

2090051 --> Thursday, 05 - 11

2090052 --> Thursday, 05 - 30

2090053 --> Thursday, 05 - 22

2090054 --> Thursday, 05 - 07

2090055 --> Thursday, 05 - 27

2090056 --> Thursday, 05 - 18

2090057 --> Thursday, 05 - 03

2090058 --> Thursday, 05 - 23

2090059 --> Thursday, 05 - 15

2090060 --> Thursday, 06 - 03

2090061 --> Thursday, 05 - 19

2090062 --> Thursday, 05 - 11

2090063 --> Thursday, 05 - 31

2090064 --> Thursday, 05 - 15

2090065 --> Thursday, 05 - 07

2090066 --> Thursday, 05 - 27

2090067 --> Thursday, 05 - 12

2090068 --> Thursday, 05 - 03

2090069 --> Thursday, 05 - 23

2090070 --> Thursday, 05 - 15

2090071 --> Thursday, 05 - 28

2090072 --> Thursday, 05 - 19

2090073 --> Thursday, 05 - 11

2090074 --> Thursday, 05 - 31

