Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0820000 through 0829999



0820000 --> Thursday, 05 - 25

0820001 --> Thursday, 05 - 17

0820002 --> Thursday, 05 - 02

0820003 --> Thursday, 05 - 22

0820004 --> Thursday, 05 - 13

0820005 --> Thursday, 06 - 02

0820006 --> Thursday, 05 - 18

0820007 --> Thursday, 05 - 10

0820008 --> Thursday, 05 - 29

0820009 --> Thursday, 05 - 14

0820010 --> Thursday, 05 - 06

0820011 --> Thursday, 05 - 26

0820012 --> Thursday, 05 - 17

0820013 --> Thursday, 05 - 02

0820014 --> Thursday, 05 - 22

0820015 --> Thursday, 05 - 14

0820016 --> Thursday, 06 - 02

0820017 --> Thursday, 05 - 18

0820018 --> Thursday, 05 - 10

0820019 --> Thursday, 05 - 30

0820020 --> Thursday, 05 - 14

0820021 --> Thursday, 05 - 06

0820022 --> Thursday, 05 - 26

0820023 --> Thursday, 05 - 11

0820024 --> Thursday, 05 - 30

0820025 --> Thursday, 05 - 22

0820026 --> Thursday, 05 - 07

0820027 --> Thursday, 05 - 27

0820028 --> Thursday, 05 - 18

0820029 --> Thursday, 05 - 03

0820030 --> Thursday, 05 - 23

0820031 --> Thursday, 05 - 15

0820032 --> Thursday, 05 - 06

0820033 --> Thursday, 05 - 19

0820034 --> Thursday, 05 - 11

0820035 --> Thursday, 05 - 31

0820036 --> Thursday, 05 - 22

0820037 --> Thursday, 05 - 07

0820038 --> Thursday, 05 - 27

0820039 --> Thursday, 05 - 19

0820040 --> Thursday, 05 - 03

0820041 --> Thursday, 05 - 23

0820042 --> Thursday, 05 - 15

0820043 --> Thursday, 05 - 28

0820044 --> Thursday, 05 - 19

0820045 --> Thursday, 05 - 11

0820046 --> Thursday, 05 - 31

0820047 --> Thursday, 05 - 16

0820048 --> Thursday, 05 - 07

0820049 --> Thursday, 05 - 27

0820050 --> Thursday, 05 - 12

0820051 --> Thursday, 05 - 04

0820052 --> Thursday, 05 - 23

0820053 --> Thursday, 05 - 08

0820054 --> Thursday, 05 - 28

0820055 --> Thursday, 05 - 20

0820056 --> Thursday, 05 - 11

0820057 --> Thursday, 05 - 24

0820058 --> Thursday, 05 - 16

0820059 --> Thursday, 05 - 01

0820060 --> Thursday, 05 - 20

0820061 --> Thursday, 05 - 12

0820062 --> Thursday, 06 - 01

0820063 --> Thursday, 05 - 17

0820064 --> Thursday, 05 - 08

0820065 --> Thursday, 05 - 28

0820066 --> Thursday, 05 - 20

0820067 --> Thursday, 05 - 05

0820068 --> Thursday, 05 - 24

0820069 --> Thursday, 05 - 16

0820070 --> Thursday, 05 - 01

0820071 --> Thursday, 05 - 21

0820072 --> Thursday, 05 - 12

0820073 --> Thursday, 06 - 01

0820074 --> Thursday, 05 - 17

0820075 --> Thursday, 05 - 09

0820076 --> Thursday, 05 - 28

0820077 --> Thursday, 05 - 13

0820078 --> Thursday, 05 - 05

0820079 --> Thursday, 05 - 25

0820080 --> Thursday, 05 - 09

0820081 --> Thursday, 05 - 29

0820082 --> Thursday, 05 - 21

0820083 --> Thursday, 05 - 06

0820084 --> Thursday, 05 - 25

0820085 --> Thursday, 05 - 17

0820086 --> Thursday, 05 - 09

0820087 --> Thursday, 05 - 22

0820088 --> Thursday, 05 - 13

0820089 --> Thursday, 05 - 05

0820090 --> Thursday, 05 - 25

0820091 --> Thursday, 05 - 10

0820092 --> Thursday, 05 - 29

0820093 --> Thursday, 05 - 21

0820094 --> Thursday, 05 - 06

0820095 --> Thursday, 05 - 26

0820096 --> Thursday, 05 - 17

0820097 --> Thursday, 05 - 02

0820098 --> Thursday, 05 - 22

0820099 --> Thursday, 05 - 14

