Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1320000 through 1329999



1320000 --> Thursday, 06 - 01

1320001 --> Thursday, 05 - 17

1320002 --> Thursday, 05 - 09

1320003 --> Thursday, 05 - 29

1320004 --> Thursday, 05 - 20

1320005 --> Thursday, 05 - 05

1320006 --> Thursday, 05 - 25

1320007 --> Thursday, 05 - 10

1320008 --> Thursday, 05 - 29

1320009 --> Thursday, 05 - 21

1320010 --> Thursday, 05 - 13

1320011 --> Thursday, 05 - 26

1320012 --> Thursday, 05 - 17

1320013 --> Thursday, 05 - 09

1320014 --> Thursday, 05 - 29

1320015 --> Thursday, 05 - 14

1320016 --> Thursday, 05 - 05

1320017 --> Thursday, 05 - 25

1320018 --> Thursday, 05 - 10

1320019 --> Thursday, 05 - 30

1320020 --> Thursday, 05 - 21

1320021 --> Thursday, 05 - 06

1320022 --> Thursday, 05 - 26

1320023 --> Thursday, 05 - 18

1320024 --> Thursday, 05 - 09

1320025 --> Thursday, 05 - 22

1320026 --> Thursday, 05 - 14

1320027 --> Thursday, 06 - 03

1320028 --> Thursday, 05 - 18

1320029 --> Thursday, 05 - 10

1320030 --> Thursday, 05 - 30

1320031 --> Thursday, 05 - 15

1320032 --> Thursday, 05 - 06

1320033 --> Thursday, 05 - 26

1320034 --> Thursday, 05 - 18

1320035 --> Thursday, 05 - 03

1320036 --> Thursday, 05 - 22

1320037 --> Thursday, 05 - 14

1320038 --> Thursday, 05 - 27

1320039 --> Thursday, 05 - 19

1320040 --> Thursday, 05 - 10

1320041 --> Thursday, 05 - 30

1320042 --> Thursday, 05 - 15

1320043 --> Thursday, 05 - 07

1320044 --> Thursday, 05 - 26

1320045 --> Thursday, 05 - 11

1320046 --> Thursday, 05 - 31

1320047 --> Thursday, 05 - 23

1320048 --> Thursday, 05 - 07

1320049 --> Thursday, 05 - 27

1320050 --> Thursday, 05 - 19

1320051 --> Thursday, 05 - 04

1320052 --> Thursday, 05 - 23

1320053 --> Thursday, 05 - 15

1320054 --> Thursday, 05 - 07

1320055 --> Thursday, 05 - 20

1320056 --> Thursday, 05 - 11

1320057 --> Thursday, 05 - 31

1320058 --> Thursday, 05 - 23

1320059 --> Thursday, 05 - 08

1320060 --> Thursday, 05 - 27

1320061 --> Thursday, 05 - 19

1320062 --> Thursday, 05 - 04

1320063 --> Thursday, 05 - 24

1320064 --> Thursday, 05 - 15

1320065 --> Thursday, 05 - 28

1320066 --> Thursday, 05 - 20

1320067 --> Thursday, 05 - 12

1320068 --> Thursday, 05 - 31

1320069 --> Thursday, 05 - 16

1320070 --> Thursday, 05 - 08

1320071 --> Thursday, 05 - 28

1320072 --> Thursday, 05 - 12

1320073 --> Thursday, 05 - 04

1320074 --> Thursday, 05 - 24

1320075 --> Thursday, 05 - 09

1320076 --> Thursday, 05 - 28

1320077 --> Thursday, 05 - 20

1320078 --> Thursday, 05 - 12

1320079 --> Thursday, 05 - 25

1320080 --> Thursday, 05 - 16

1320081 --> Thursday, 05 - 08

1320082 --> Thursday, 05 - 21

1320083 --> Thursday, 05 - 13

1320084 --> Thursday, 06 - 01

1320085 --> Thursday, 05 - 24

1320086 --> Thursday, 05 - 09

1320087 --> Thursday, 05 - 29

1320088 --> Thursday, 05 - 20

1320089 --> Thursday, 05 - 05

1320090 --> Thursday, 05 - 25

1320091 --> Thursday, 05 - 17

1320092 --> Thursday, 05 - 01

1320093 --> Thursday, 05 - 21

1320094 --> Thursday, 05 - 13

1320095 --> Thursday, 06 - 02

1320096 --> Thursday, 05 - 17

1320097 --> Thursday, 05 - 09

1320098 --> Thursday, 05 - 29

1320099 --> Thursday, 05 - 14

1320100 --> Thursday, 05 - 06

1320101 --> Thursday, 05 - 26

1320102 --> Thursday, 05 - 11

1320103 --> Thursday, 05 - 03

1320104 --> Thursday, 05 - 22

1320105 --> Thursday, 05 - 14

1320106 --> Thursday, 05 - 27

1320107 --> Thursday, 05 - 19

