Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4500000 through 4509999



4500000 --> Thursday, 05 - 25

4500001 --> Thursday, 05 - 17

4500002 --> Thursday, 05 - 02

4500003 --> Thursday, 05 - 22

4500004 --> Thursday, 05 - 13

4500005 --> Thursday, 06 - 02

4500006 --> Thursday, 05 - 18

4500007 --> Thursday, 05 - 10

4500008 --> Thursday, 05 - 29

4500009 --> Thursday, 05 - 14

4500010 --> Thursday, 05 - 06

4500011 --> Thursday, 05 - 26

4500012 --> Thursday, 05 - 17

4500013 --> Thursday, 05 - 02

4500014 --> Thursday, 05 - 22

4500015 --> Thursday, 05 - 14

4500016 --> Thursday, 06 - 02

4500017 --> Thursday, 05 - 18

4500018 --> Thursday, 05 - 10

4500019 --> Thursday, 05 - 23

4500020 --> Thursday, 05 - 14

4500021 --> Thursday, 05 - 06

4500022 --> Thursday, 05 - 26

4500023 --> Thursday, 05 - 11

4500024 --> Thursday, 05 - 30

4500025 --> Thursday, 05 - 22

4500026 --> Thursday, 05 - 07

4500027 --> Thursday, 05 - 27

4500028 --> Thursday, 05 - 18

4500029 --> Thursday, 05 - 03

4500030 --> Thursday, 05 - 23

4500031 --> Thursday, 05 - 15

4500032 --> Thursday, 05 - 06

4500033 --> Thursday, 05 - 19

4500034 --> Thursday, 05 - 11

4500035 --> Thursday, 05 - 31

4500036 --> Thursday, 05 - 15

4500037 --> Thursday, 05 - 07

4500038 --> Thursday, 05 - 27

4500039 --> Thursday, 05 - 12

4500040 --> Thursday, 05 - 03

4500041 --> Thursday, 05 - 23

4500042 --> Thursday, 05 - 15

4500043 --> Thursday, 05 - 28

4500044 --> Thursday, 05 - 19

4500045 --> Thursday, 05 - 11

4500046 --> Thursday, 05 - 31

4500047 --> Thursday, 05 - 16

4500048 --> Thursday, 05 - 07

4500049 --> Thursday, 05 - 27

4500050 --> Thursday, 05 - 12

4500051 --> Thursday, 05 - 04

4500052 --> Thursday, 05 - 23

4500053 --> Thursday, 05 - 08

4500054 --> Thursday, 05 - 28

4500055 --> Thursday, 05 - 20

4500056 --> Thursday, 05 - 04

4500057 --> Thursday, 05 - 24

4500058 --> Thursday, 05 - 16

4500059 --> Thursday, 05 - 01

4500060 --> Thursday, 05 - 20

4500061 --> Thursday, 05 - 12

4500062 --> Thursday, 06 - 01

4500063 --> Thursday, 05 - 17

4500064 --> Thursday, 05 - 08

4500065 --> Thursday, 05 - 28

4500066 --> Thursday, 05 - 20

4500067 --> Thursday, 05 - 05

