Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1030000 through 1039999



1030000 --> Thursday, 05 - 18

1030001 --> Thursday, 05 - 03

1030002 --> Thursday, 05 - 23

1030003 --> Thursday, 05 - 15

1030004 --> Thursday, 05 - 06

1030005 --> Thursday, 05 - 19

1030006 --> Thursday, 05 - 11

1030007 --> Thursday, 05 - 31

1030008 --> Thursday, 05 - 22

1030009 --> Thursday, 05 - 07

1030010 --> Thursday, 05 - 27

1030011 --> Thursday, 05 - 12

1030012 --> Thursday, 05 - 03

1030013 --> Thursday, 05 - 23

1030014 --> Thursday, 05 - 15

1030015 --> Thursday, 05 - 28

1030016 --> Thursday, 05 - 19

1030017 --> Thursday, 05 - 11

1030018 --> Thursday, 05 - 31

1030019 --> Thursday, 05 - 16

1030020 --> Thursday, 05 - 07

1030021 --> Thursday, 05 - 27

1030022 --> Thursday, 05 - 12

1030023 --> Thursday, 05 - 04

1030024 --> Thursday, 05 - 23

1030025 --> Thursday, 05 - 08

1030026 --> Thursday, 05 - 28

1030027 --> Thursday, 05 - 20

1030028 --> Thursday, 05 - 04

1030029 --> Thursday, 05 - 24

1030030 --> Thursday, 05 - 16

1030031 --> Thursday, 05 - 01

1030032 --> Thursday, 05 - 20

1030033 --> Thursday, 05 - 12

1030034 --> Thursday, 06 - 01

1030035 --> Thursday, 05 - 17

1030036 --> Thursday, 05 - 08

1030037 --> Thursday, 05 - 28

1030038 --> Thursday, 05 - 20

1030039 --> Thursday, 05 - 05

1030040 --> Thursday, 05 - 24

1030041 --> Thursday, 05 - 16

1030042 --> Thursday, 05 - 01

1030043 --> Thursday, 05 - 21

1030044 --> Thursday, 05 - 12

1030045 --> Thursday, 06 - 01

1030046 --> Thursday, 05 - 17

1030047 --> Thursday, 05 - 09

1030048 --> Thursday, 05 - 28

1030049 --> Thursday, 05 - 13

1030050 --> Thursday, 05 - 05

1030051 --> Thursday, 05 - 25

1030052 --> Thursday, 05 - 09

1030053 --> Thursday, 05 - 29

1030054 --> Thursday, 05 - 21

1030055 --> Thursday, 05 - 06

1030056 --> Thursday, 05 - 25

1030057 --> Thursday, 05 - 17

1030058 --> Thursday, 05 - 09

1030059 --> Thursday, 05 - 22

1030060 --> Thursday, 05 - 13

1030061 --> Thursday, 05 - 05

1030062 --> Thursday, 05 - 25

1030063 --> Thursday, 05 - 10

1030064 --> Thursday, 05 - 29

1030065 --> Thursday, 05 - 21

1030066 --> Thursday, 05 - 06

1030067 --> Thursday, 05 - 26

1030068 --> Thursday, 05 - 17

1030069 --> Thursday, 05 - 02

1030070 --> Thursday, 05 - 22

1030071 --> Thursday, 05 - 14

1030072 --> Thursday, 06 - 02

1030073 --> Thursday, 05 - 18

1030074 --> Thursday, 05 - 10

1030075 --> Thursday, 05 - 30

1030076 --> Thursday, 05 - 14

1030077 --> Thursday, 05 - 06

1030078 --> Thursday, 05 - 26

1030079 --> Thursday, 05 - 11

1030080 --> Thursday, 05 - 02

1030081 --> Thursday, 05 - 22

1030082 --> Thursday, 05 - 14

1030083 --> Thursday, 05 - 27

1030084 --> Thursday, 05 - 18

1030085 --> Thursday, 05 - 10

1030086 --> Thursday, 05 - 23

1030087 --> Thursday, 05 - 15

1030088 --> Thursday, 05 - 06

1030089 --> Thursday, 05 - 26

1030090 --> Thursday, 05 - 11

1030091 --> Thursday, 05 - 31

1030092 --> Thursday, 05 - 22

1030093 --> Thursday, 05 - 07

1030094 --> Thursday, 05 - 27

1030095 --> Thursday, 05 - 19

1030096 --> Thursday, 05 - 03

1030097 --> Thursday, 05 - 23

1030098 --> Thursday, 05 - 15

1030099 --> Thursday, 04 - 30

1030100 --> Thursday, 05 - 20

1030101 --> Thursday, 05 - 12

1030102 --> Thursday, 06 - 01

1030103 --> Thursday, 05 - 17

1030104 --> Thursday, 05 - 08

1030105 --> Thursday, 05 - 28

1030106 --> Thursday, 05 - 13

1030107 --> Thursday, 05 - 05

1030108 --> Thursday, 05 - 24

1030109 --> Thursday, 05 - 16

1030110 --> Thursday, 05 - 29

1030111 --> Thursday, 05 - 21

1030112 --> Thursday, 05 - 12

1030113 --> Thursday, 06 - 01

1030114 --> Thursday, 05 - 17

1030115 --> Thursday, 05 - 09

1030116 --> Thursday, 05 - 28

1030117 --> Thursday, 05 - 13

1030118 --> Thursday, 05 - 05

1030119 --> Thursday, 05 - 25

1030120 --> Thursday, 05 - 09

1030121 --> Thursday, 05 - 29

1030122 --> Thursday, 05 - 21

1030123 --> Thursday, 05 - 06

1030124 --> Thursday, 05 - 25

1030125 --> Thursday, 05 - 17

1030126 --> Thursday, 05 - 02

1030127 --> Thursday, 05 - 22

1030128 --> Thursday, 05 - 13

1030129 --> Thursday, 06 - 02

1030130 --> Thursday, 05 - 18

1030131 --> Thursday, 05 - 10

1030132 --> Thursday, 05 - 29

1030133 --> Thursday, 05 - 21

1030134 --> Thursday, 05 - 06

1030135 --> Thursday, 05 - 26

1030136 --> Thursday, 05 - 17

1030137 --> Thursday, 05 - 02

1030138 --> Thursday, 05 - 22

1030139 --> Thursday, 05 - 14

1030140 --> Thursday, 06 - 02

1030141 --> Thursday, 05 - 18

1030142 --> Thursday, 05 - 10

1030143 --> Thursday, 05 - 30

1030144 --> Thursday, 05 - 14

1030145 --> Thursday, 05 - 06

1030146 --> Thursday, 05 - 26

1030147 --> Thursday, 05 - 11

1030148 --> Thursday, 05 - 30

1030149 --> Thursday, 05 - 22

1030150 --> Thursday, 05 - 07

1030151 --> Thursday, 05 - 27

1030152 --> Thursday, 05 - 18

1030153 --> Thursday, 05 - 10

1030154 --> Thursday, 05 - 23

1030155 --> Thursday, 05 - 15

1030156 --> Thursday, 05 - 06

1030157 --> Thursday, 05 - 26

1030158 --> Thursday, 05 - 11

1030159 --> Thursday, 05 - 31

1030160 --> Thursday, 05 - 22

1030161 --> Thursday, 05 - 07

1030162 --> Thursday, 05 - 27

1030163 --> Thursday, 05 - 19

1030164 --> Thursday, 05 - 03

1030165 --> Thursday, 05 - 23

1030166 --> Thursday, 05 - 15

1030167 --> Thursday, 05 - 28

1030168 --> Thursday, 05 - 19

1030169 --> Thursday, 05 - 11

1030170 --> Thursday, 05 - 31

1030171 --> Thursday, 05 - 16

1030172 --> Thursday, 05 - 07

1030173 --> Thursday, 05 - 27

1030174 --> Thursday, 05 - 12

1030175 --> Thursday, 05 - 04

1030176 --> Thursday, 05 - 23

1030177 --> Thursday, 05 - 15

1030178 --> Thursday, 05 - 28

1030179 --> Thursday, 05 - 20

1030180 --> Thursday, 05 - 11

1030181 --> Thursday, 05 - 24

1030182 --> Thursday, 05 - 16

1030183 --> Thursday, 05 - 08

1030184 --> Thursday, 05 - 27

1030185 --> Thursday, 05 - 12

1030186 --> Thursday, 06 - 01

1030187 --> Thursday, 05 - 24

1030188 --> Thursday, 05 - 08

1030189 --> Thursday, 05 - 28

1030190 --> Thursday, 05 - 20

1030191 --> Thursday, 05 - 05

1030192 --> Thursday, 05 - 24

1030193 --> Thursday, 05 - 16

1030194 --> Thursday, 05 - 01

1030195 --> Thursday, 05 - 21

1030196 --> Thursday, 05 - 12

1030197 --> Thursday, 06 - 01

1030198 --> Thursday, 05 - 17

1030199 --> Thursday, 05 - 09

1030200 --> Thursday, 05 - 29

1030201 --> Thursday, 05 - 14

1030202 --> Thursday, 05 - 06

1030203 --> Thursday, 05 - 26

1030204 --> Thursday, 05 - 10

1030205 --> Thursday, 05 - 30

1030206 --> Thursday, 05 - 22
