Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2190000 through 2199999



2190000 --> Thursday, 05 - 11

2190001 --> Thursday, 05 - 31

2190002 --> Thursday, 05 - 23

2190003 --> Thursday, 05 - 08

2190004 --> Thursday, 05 - 27

2190005 --> Thursday, 05 - 19

2190006 --> Thursday, 05 - 04

2190007 --> Thursday, 05 - 24

2190008 --> Thursday, 05 - 15

2190009 --> Thursday, 04 - 30

2190010 --> Thursday, 05 - 20

2190011 --> Thursday, 05 - 12

2190012 --> Thursday, 05 - 31

2190013 --> Thursday, 05 - 16

2190014 --> Thursday, 05 - 08

2190015 --> Thursday, 05 - 28

2190016 --> Thursday, 05 - 12

2190017 --> Thursday, 05 - 04

2190018 --> Thursday, 05 - 24

2190019 --> Thursday, 05 - 09

2190020 --> Thursday, 05 - 28

2190021 --> Thursday, 05 - 20

2190022 --> Thursday, 05 - 12

2190023 --> Thursday, 05 - 25

2190024 --> Thursday, 05 - 16

2190025 --> Thursday, 05 - 08

2190026 --> Thursday, 05 - 28

2190027 --> Thursday, 05 - 13

2190028 --> Thursday, 05 - 04

2190029 --> Thursday, 05 - 24

2190030 --> Thursday, 05 - 09

2190031 --> Thursday, 05 - 29

2190032 --> Thursday, 05 - 20

2190033 --> Thursday, 05 - 05

2190034 --> Thursday, 05 - 25

2190035 --> Thursday, 05 - 17

2190036 --> Thursday, 05 - 01

2190037 --> Thursday, 05 - 21

2190038 --> Thursday, 05 - 13

2190039 --> Thursday, 06 - 02

2190040 --> Thursday, 05 - 17

2190041 --> Thursday, 05 - 09

2190042 --> Thursday, 05 - 29

2190043 --> Thursday, 05 - 14

2190044 --> Thursday, 05 - 05

2190045 --> Thursday, 05 - 25

2190046 --> Thursday, 05 - 17

2190047 --> Thursday, 05 - 02

2190048 --> Thursday, 05 - 21

2190049 --> Thursday, 05 - 13

2190050 --> Thursday, 06 - 02

2190051 --> Thursday, 05 - 18

2190052 --> Thursday, 05 - 09

2190053 --> Thursday, 05 - 29

2190054 --> Thursday, 05 - 14

2190055 --> Thursday, 05 - 06

2190056 --> Thursday, 05 - 25

2190057 --> Thursday, 05 - 10

2190058 --> Thursday, 05 - 30

2190059 --> Thursday, 05 - 22

2190060 --> Thursday, 05 - 06

2190061 --> Thursday, 05 - 26

2190062 --> Thursday, 05 - 18

2190063 --> Thursday, 05 - 03

2190064 --> Thursday, 05 - 22

2190065 --> Thursday, 05 - 14

2190066 --> Thursday, 05 - 06

2190067 --> Thursday, 05 - 19

2190068 --> Thursday, 05 - 10

2190069 --> Thursday, 05 - 30

2190070 --> Thursday, 05 - 22

2190071 --> Thursday, 05 - 07

2190072 --> Thursday, 05 - 26

2190073 --> Thursday, 05 - 18

2190074 --> Thursday, 05 - 03

2190075 --> Thursday, 05 - 23

2190076 --> Thursday, 05 - 14

2190077 --> Thursday, 06 - 03

2190078 --> Thursday, 05 - 19

2190079 --> Thursday, 05 - 11

2190080 --> Thursday, 05 - 30

2190081 --> Thursday, 05 - 15

2190082 --> Thursday, 05 - 07

2190083 --> Thursday, 05 - 27

2190084 --> Thursday, 05 - 11

2190085 --> Thursday, 05 - 03

2190086 --> Thursday, 05 - 23

2190087 --> Thursday, 05 - 08

2190088 --> Thursday, 05 - 27

2190089 --> Thursday, 05 - 19

2190090 --> Thursday, 05 - 11

2190091 --> Thursday, 05 - 24

2190092 --> Thursday, 05 - 15

2190093 --> Thursday, 05 - 07

2190094 --> Thursday, 05 - 20

2190095 --> Thursday, 05 - 12

2190096 --> Thursday, 05 - 31

2190097 --> Thursday, 05 - 23

2190098 --> Thursday, 05 - 08

2190099 --> Thursday, 05 - 28

2190100 --> Thursday, 05 - 20

2190101 --> Thursday, 05 - 05

2190102 --> Thursday, 05 - 25

2190103 --> Thursday, 05 - 17

2190104 --> Thursday, 05 - 01

2190105 --> Thursday, 05 - 21

2190106 --> Thursday, 05 - 13

2190107 --> Thursday, 06 - 02

2190108 --> Thursday, 05 - 17

2190109 --> Thursday, 05 - 09

2190110 --> Thursday, 05 - 29

2190111 --> Thursday, 05 - 14

2190112 --> Thursday, 05 - 05

2190113 --> Thursday, 05 - 25

2190114 --> Thursday, 05 - 10

2190115 --> Thursday, 05 - 30

2190116 --> Thursday, 05 - 21

2190117 --> Thursday, 05 - 13

2190118 --> Thursday, 05 - 26

2190119 --> Thursday, 05 - 18

2190120 --> Thursday, 05 - 09

2190121 --> Thursday, 05 - 29

2190122 --> Thursday, 05 - 14

2190123 --> Thursday, 05 - 06

2190124 --> Thursday, 05 - 25

2190125 --> Thursday, 05 - 10

