Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3990000 through 3999999



3990000 --> Thursday, 05 - 18

3990001 --> Thursday, 05 - 03

3990002 --> Thursday, 05 - 23

3990003 --> Thursday, 05 - 15

3990004 --> Thursday, 06 - 03

3990005 --> Thursday, 05 - 19

3990006 --> Thursday, 05 - 11

3990007 --> Thursday, 05 - 31

3990008 --> Thursday, 05 - 15

3990009 --> Thursday, 05 - 07

3990010 --> Thursday, 05 - 27

3990011 --> Thursday, 05 - 12

3990012 --> Thursday, 05 - 03

3990013 --> Thursday, 05 - 23

3990014 --> Thursday, 05 - 08

3990015 --> Thursday, 05 - 28

3990016 --> Thursday, 05 - 19

3990017 --> Thursday, 05 - 11

3990018 --> Thursday, 05 - 24

3990019 --> Thursday, 05 - 16

3990020 --> Thursday, 05 - 07

3990021 --> Thursday, 05 - 20

3990022 --> Thursday, 05 - 12

3990023 --> Thursday, 06 - 01

3990024 --> Thursday, 05 - 23

3990025 --> Thursday, 05 - 08

3990026 --> Thursday, 05 - 28

3990027 --> Thursday, 05 - 20

3990028 --> Thursday, 05 - 04

3990029 --> Thursday, 05 - 24

3990030 --> Thursday, 05 - 16

3990031 --> Thursday, 05 - 01

3990032 --> Thursday, 05 - 20

3990033 --> Thursday, 05 - 12

3990034 --> Thursday, 06 - 01

3990035 --> Thursday, 05 - 17

3990036 --> Thursday, 05 - 08

3990037 --> Thursday, 05 - 28

3990038 --> Thursday, 05 - 13

3990039 --> Thursday, 05 - 05

3990040 --> Thursday, 05 - 24

3990041 --> Thursday, 05 - 09

3990042 --> Thursday, 05 - 29

3990043 --> Thursday, 05 - 21

3990044 --> Thursday, 05 - 12

3990045 --> Thursday, 05 - 25

3990046 --> Thursday, 05 - 17

3990047 --> Thursday, 05 - 09

3990048 --> Thursday, 05 - 28

3990049 --> Thursday, 05 - 13

3990050 --> Thursday, 05 - 05

3990051 --> Thursday, 05 - 25

3990052 --> Thursday, 05 - 09

3990053 --> Thursday, 05 - 29

3990054 --> Thursday, 05 - 21

3990055 --> Thursday, 05 - 06

3990056 --> Thursday, 05 - 25

3990057 --> Thursday, 05 - 17

3990058 --> Thursday, 05 - 02

3990059 --> Thursday, 05 - 22

3990060 --> Thursday, 05 - 13

3990061 --> Thursday, 06 - 02

3990062 --> Thursday, 05 - 18

3990063 --> Thursday, 05 - 10

3990064 --> Thursday, 05 - 29

3990065 --> Thursday, 05 - 14

3990066 --> Thursday, 05 - 06

3990067 --> Thursday, 05 - 26

3990068 --> Thursday, 05 - 17

3990069 --> Thursday, 05 - 02

