Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0130000 through 0139999



0130000 --> Thursday, 05 - 18

0130001 --> Thursday, 05 - 03

0130002 --> Thursday, 05 - 23

0130003 --> Thursday, 05 - 15

0130004 --> Thursday, 06 - 03

0130005 --> Thursday, 05 - 19

0130006 --> Thursday, 05 - 11

0130007 --> Thursday, 05 - 31

0130008 --> Thursday, 05 - 15

0130009 --> Thursday, 05 - 07

0130010 --> Thursday, 05 - 27

0130011 --> Thursday, 05 - 12

0130012 --> Thursday, 05 - 03

0130013 --> Thursday, 05 - 23

0130014 --> Thursday, 05 - 08

0130015 --> Thursday, 05 - 28

0130016 --> Thursday, 05 - 19

0130017 --> Thursday, 05 - 04

0130018 --> Thursday, 05 - 24

0130019 --> Thursday, 05 - 16

0130020 --> Thursday, 05 - 07

0130021 --> Thursday, 05 - 20

0130022 --> Thursday, 05 - 12

0130023 --> Thursday, 06 - 01

0130024 --> Thursday, 05 - 23

0130025 --> Thursday, 05 - 08

0130026 --> Thursday, 05 - 28

0130027 --> Thursday, 05 - 20

0130028 --> Thursday, 05 - 04

0130029 --> Thursday, 05 - 24

0130030 --> Thursday, 05 - 16

0130031 --> Thursday, 05 - 01

0130032 --> Thursday, 05 - 20

0130033 --> Thursday, 05 - 12

0130034 --> Thursday, 06 - 01

0130035 --> Thursday, 05 - 17

0130036 --> Thursday, 05 - 08

0130037 --> Thursday, 05 - 28

0130038 --> Thursday, 05 - 13

0130039 --> Thursday, 05 - 05

0130040 --> Thursday, 05 - 24

0130041 --> Thursday, 05 - 09

0130042 --> Thursday, 05 - 29

0130043 --> Thursday, 05 - 21

0130044 --> Thursday, 05 - 12

0130045 --> Thursday, 05 - 25

0130046 --> Thursday, 05 - 17

0130047 --> Thursday, 05 - 09

0130048 --> Thursday, 05 - 28

0130049 --> Thursday, 05 - 13

0130050 --> Thursday, 05 - 05

0130051 --> Thursday, 05 - 25

0130052 --> Thursday, 05 - 09

0130053 --> Thursday, 05 - 29

0130054 --> Thursday, 05 - 21

0130055 --> Thursday, 05 - 06

0130056 --> Thursday, 05 - 25

0130057 --> Thursday, 05 - 17

0130058 --> Thursday, 05 - 02

0130059 --> Thursday, 05 - 22

0130060 --> Thursday, 05 - 13

0130061 --> Thursday, 06 - 02

0130062 --> Thursday, 05 - 18

0130063 --> Thursday, 05 - 10

0130064 --> Thursday, 05 - 29

0130065 --> Thursday, 05 - 14

0130066 --> Thursday, 05 - 06

0130067 --> Thursday, 05 - 26

0130068 --> Thursday, 05 - 17

0130069 --> Thursday, 05 - 02

0130070 --> Thursday, 05 - 22

0130071 --> Thursday, 05 - 14

0130072 --> Thursday, 06 - 02

0130073 --> Thursday, 05 - 18

0130074 --> Thursday, 05 - 10

0130075 --> Thursday, 05 - 23

0130076 --> Thursday, 05 - 14

0130077 --> Thursday, 05 - 06

0130078 --> Thursday, 05 - 26

0130079 --> Thursday, 05 - 11

0130080 --> Thursday, 05 - 30

0130081 --> Thursday, 05 - 22

0130082 --> Thursday, 05 - 07

0130083 --> Thursday, 05 - 27

0130084 --> Thursday, 05 - 18

0130085 --> Thursday, 05 - 03

0130086 --> Thursday, 05 - 23

0130087 --> Thursday, 05 - 15

0130088 --> Thursday, 05 - 06

0130089 --> Thursday, 05 - 19

0130090 --> Thursday, 05 - 11

0130091 --> Thursday, 05 - 31

0130092 --> Thursday, 05 - 22

0130093 --> Thursday, 05 - 07

0130094 --> Thursday, 05 - 27

0130095 --> Thursday, 05 - 12

0130096 --> Thursday, 05 - 03

0130097 --> Thursday, 05 - 23

0130098 --> Thursday, 05 - 15

0130099 --> Thursday, 05 - 28

0130100 --> Thursday, 05 - 20

0130101 --> Thursday, 05 - 12

0130102 --> Thursday, 06 - 01

0130103 --> Thursday, 05 - 17

