Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3040000 through 3049999



3040000 --> Thursday, 05 - 11

3040001 --> Thursday, 05 - 31

3040002 --> Thursday, 05 - 16

3040003 --> Thursday, 05 - 08

3040004 --> Thursday, 05 - 27

3040005 --> Thursday, 05 - 12

3040006 --> Thursday, 05 - 04

3040007 --> Thursday, 05 - 24

3040008 --> Thursday, 05 - 15

3040009 --> Thursday, 05 - 28

3040010 --> Thursday, 05 - 20

3040011 --> Thursday, 05 - 12

3040012 --> Thursday, 05 - 31

3040013 --> Thursday, 05 - 16

3040014 --> Thursday, 05 - 08

3040015 --> Thursday, 05 - 28

3040016 --> Thursday, 05 - 12

3040017 --> Thursday, 05 - 04

3040018 --> Thursday, 05 - 24

3040019 --> Thursday, 05 - 09

3040020 --> Thursday, 05 - 28

3040021 --> Thursday, 05 - 20

3040022 --> Thursday, 05 - 05

3040023 --> Thursday, 05 - 25

3040024 --> Thursday, 05 - 16

3040025 --> Thursday, 05 - 01

3040026 --> Thursday, 05 - 21

3040027 --> Thursday, 05 - 13

3040028 --> Thursday, 06 - 01

3040029 --> Thursday, 05 - 17

3040030 --> Thursday, 05 - 09

3040031 --> Thursday, 05 - 29

3040032 --> Thursday, 05 - 20

3040033 --> Thursday, 05 - 05

3040034 --> Thursday, 05 - 25

3040035 --> Thursday, 05 - 17

3040036 --> Thursday, 05 - 01

3040037 --> Thursday, 05 - 21

3040038 --> Thursday, 05 - 13

3040039 --> Thursday, 05 - 26

3040040 --> Thursday, 05 - 17

3040041 --> Thursday, 05 - 09

3040042 --> Thursday, 05 - 29

3040043 --> Thursday, 05 - 14

3040044 --> Thursday, 05 - 05

3040045 --> Thursday, 05 - 25

3040046 --> Thursday, 05 - 10

3040047 --> Thursday, 05 - 30

3040048 --> Thursday, 05 - 21

3040049 --> Thursday, 05 - 06

3040050 --> Thursday, 05 - 26

3040051 --> Thursday, 05 - 18

3040052 --> Thursday, 05 - 09

3040053 --> Thursday, 05 - 22

3040054 --> Thursday, 05 - 14

3040055 --> Thursday, 05 - 06

3040056 --> Thursday, 05 - 25

3040057 --> Thursday, 05 - 10

3040058 --> Thursday, 05 - 30

3040059 --> Thursday, 05 - 15

3040060 --> Thursday, 05 - 06

3040061 --> Thursday, 05 - 26

3040062 --> Thursday, 05 - 18

3040063 --> Thursday, 05 - 03

3040064 --> Thursday, 05 - 22

3040065 --> Thursday, 05 - 14

3040066 --> Thursday, 06 - 03

3040067 --> Thursday, 05 - 19

3040068 --> Thursday, 05 - 10

3040069 --> Thursday, 05 - 30

3040070 --> Thursday, 05 - 15

3040071 --> Thursday, 05 - 07

3040072 --> Thursday, 05 - 26

3040073 --> Thursday, 05 - 11

3040074 --> Thursday, 05 - 03

3040075 --> Thursday, 05 - 23

3040076 --> Thursday, 05 - 07

3040077 --> Thursday, 05 - 27

3040078 --> Thursday, 05 - 19

3040079 --> Thursday, 05 - 04

3040080 --> Thursday, 05 - 23

3040081 --> Thursday, 05 - 15

3040082 --> Thursday, 05 - 07

3040083 --> Thursday, 05 - 20

3040084 --> Thursday, 05 - 11

3040085 --> Thursday, 05 - 31

3040086 --> Thursday, 05 - 23

3040087 --> Thursday, 05 - 08

3040088 --> Thursday, 05 - 27

3040089 --> Thursday, 05 - 19

3040090 --> Thursday, 05 - 04

3040091 --> Thursday, 05 - 24

3040092 --> Thursday, 05 - 15

3040093 --> Thursday, 04 - 30

3040094 --> Thursday, 05 - 20

3040095 --> Thursday, 05 - 12

3040096 --> Thursday, 05 - 31

3040097 --> Thursday, 05 - 16

3040098 --> Thursday, 05 - 08

3040099 --> Thursday, 05 - 28

3040100 --> Thursday, 05 - 13

3040101 --> Thursday, 05 - 05

3040102 --> Thursday, 05 - 25

3040103 --> Thursday, 05 - 10

3040104 --> Thursday, 05 - 29

3040105 --> Thursday, 05 - 21

3040106 --> Thursday, 05 - 13

3040107 --> Thursday, 05 - 26

3040108 --> Thursday, 05 - 17

3040109 --> Thursday, 05 - 09

3040110 --> Thursday, 05 - 29

3040111 --> Thursday, 05 - 14

3040112 --> Thursday, 05 - 05

3040113 --> Thursday, 05 - 25

3040114 --> Thursday, 05 - 10

3040115 --> Thursday, 05 - 30

3040116 --> Thursday, 05 - 21

3040117 --> Thursday, 05 - 06

3040118 --> Thursday, 05 - 26

3040119 --> Thursday, 05 - 18

3040120 --> Thursday, 05 - 02

3040121 --> Thursday, 05 - 22

3040122 --> Thursday, 05 - 14

3040123 --> Thursday, 06 - 03

3040124 --> Thursday, 05 - 18

3040125 --> Thursday, 05 - 10

3040126 --> Thursday, 05 - 30

3040127 --> Thursday, 05 - 15

3040128 --> Thursday, 05 - 06

3040129 --> Thursday, 05 - 26

3040130 --> Thursday, 05 - 18

3040131 --> Thursday, 05 - 03

3040132 --> Thursday, 05 - 22

3040133 --> Thursday, 05 - 14

3040134 --> Thursday, 05 - 27

3040135 --> Thursday, 05 - 19

3040136 --> Thursday, 05 - 10

3040137 --> Thursday, 05 - 30

3040138 --> Thursday, 05 - 15

3040139 --> Thursday, 05 - 07

3040140 --> Thursday, 05 - 26

3040141 --> Thursday, 05 - 11

3040142 --> Thursday, 05 - 31

3040143 --> Thursday, 05 - 23

3040144 --> Thursday, 05 - 07

3040145 --> Thursday, 05 - 27

3040146 --> Thursday, 05 - 19

3040147 --> Thursday, 05 - 04

3040148 --> Thursday, 05 - 23

3040149 --> Thursday, 05 - 15

3040150 --> Thursday, 05 - 07

3040151 --> Thursday, 05 - 20

3040152 --> Thursday, 05 - 11

3040153 --> Thursday, 05 - 31

3040154 --> Thursday, 05 - 16

3040155 --> Thursday, 05 - 08

3040156 --> Thursday, 05 - 27

3040157 --> Thursday, 05 - 19

3040158 --> Thursday, 05 - 04

3040159 --> Thursday, 05 - 24

3040160 --> Thursday, 05 - 15

3040161 --> Thursday, 05 - 28

3040162 --> Thursday, 05 - 20

3040163 --> Thursday, 05 - 12

3040164 --> Thursday, 05 - 31

3040165 --> Thursday, 05 - 16

3040166 --> Thursday, 05 - 08

3040167 --> Thursday, 05 - 28

3040168 --> Thursday, 05 - 12

3040169 --> Thursday, 05 - 04

3040170 --> Thursday, 05 - 24

3040171 --> Thursday, 05 - 09

3040172 --> Thursday, 05 - 28

3040173 --> Thursday, 05 - 20

3040174 --> Thursday, 05 - 05

3040175 --> Thursday, 05 - 25

3040176 --> Thursday, 05 - 16

3040177 --> Thursday, 05 - 08

3040178 --> Thursday, 05 - 21

3040179 --> Thursday, 05 - 13

3040180 --> Thursday, 06 - 01

3040181 --> Thursday, 05 - 24

3040182 --> Thursday, 05 - 09

3040183 --> Thursday, 05 - 29

3040184 --> Thursday, 05 - 20

3040185 --> Thursday, 05 - 05

3040186 --> Thursday, 05 - 25

3040187 --> Thursday, 05 - 17

3040188 --> Thursday, 05 - 01

3040189 --> Thursday, 05 - 21

3040190 --> Thursday, 05 - 13

3040191 --> Thursday, 06 - 02

3040192 --> Thursday, 05 - 17

3040193 --> Thursday, 05 - 09

3040194 --> Thursday, 05 - 29

3040195 --> Thursday, 05 - 14

3040196 --> Thursday, 05 - 05

3040197 --> Thursday, 05 - 25

3040198 --> Thursday, 05 - 10

3040199 --> Thursday, 05 - 30

3040200 --> Thursday, 05 - 22

3040201 --> Thursday, 05 - 07

3040202 --> Thursday, 05 - 27

3040203 --> Thursday, 05 - 19

3040204 --> Thursday, 05 - 10

3040205 --> Thursday, 05 - 23

3040206 --> Thursday, 05 - 15

3040207 --> Thursday, 05 - 07

3040208 --> Thursday, 05 - 26

3040209 --> Thursday, 05 - 11

3040210 --> Thursday, 05 - 31

3040211 --> Thursday, 05 - 16

3040212 --> Thursday, 05 - 07

3040213 --> Thursday, 05 - 27

3040214 --> Thursday, 05 - 19

3040215 --> Thursday, 05 - 04

3040216 --> Thursday, 05 - 23

3040217 --> Thursday, 05 - 15

3040218 --> Thursday, 05 - 28

3040219 --> Thursday, 05 - 20

3040220 --> Thursday, 05 - 11

3040221 --> Thursday, 05 - 31

3040222 --> Thursday, 05 - 16

3040223 --> Thursday, 05 - 08

3040224 --> Thursday, 05 - 27

3040225 --> Thursday, 05 - 12

3040226 --> Thursday, 05 - 04

3040227 --> Thursday, 05 - 24

3040228 --> Thursday, 05 - 08

3040229 --> Thursday, 05 - 28

3040230 --> Thursday, 05 - 20

3040231 --> Thursday, 05 - 05

3040232 --> Thursday, 05 - 24

3040233 --> Thursday, 05 - 16

3040234 --> Thursday, 05 - 08

3040235 --> Thursday, 05 - 21

3040236 --> Thursday, 05 - 12

3040237 --> Thursday, 06 - 01

3040238 --> Thursday, 05 - 24

3040239 --> Thursday, 05 - 09

3040240 --> Thursday, 05 - 28

3040241 --> Thursday, 05 - 20

3040242 --> Thursday, 05 - 05

3040243 --> Thursday, 05 - 25

3040244 --> Thursday, 05 - 16

3040245 --> Thursday, 05 - 01

3040246 --> Thursday, 05 - 21

3040247 --> Thursday, 05 - 13

3040248 --> Thursday, 06 - 01

3040249 --> Thursday, 05 - 17

3040250 --> Thursday, 05 - 09

3040251 --> Thursday, 05 - 29

3040252 --> Thursday, 05 - 13

3040253 --> Thursday, 05 - 05

3040254 --> Thursday, 05 - 25

3040255 --> Thursday, 05 - 10

3040256 --> Thursday, 05 - 29

3040257 --> Thursday, 05 - 21

3040258 --> Thursday, 05 - 13

3040259 --> Thursday, 05 - 26

3040260 --> Thursday, 05 - 17

3040261 --> Thursday, 05 - 09

3040262 --> Thursday, 05 - 29

3040263 --> Thursday, 05 - 14

3040264 --> Thursday, 05 - 05

3040265 --> Thursday, 05 - 25

3040266 --> Thursday, 05 - 10

3040267 --> Thursday, 05 - 30

3040268 --> Thursday, 05 - 21

3040269 --> Thursday, 05 - 06

3040270 --> Thursday, 05 - 26

3040271 --> Thursday, 05 - 18

3040272 --> Thursday, 05 - 02

3040273 --> Thursday, 05 - 22

3040274 --> Thursday, 05 - 14

3040275 --> Thursday, 06 - 03

3040276 --> Thursday, 05 - 18

3040277 --> Thursday, 05 - 10

3040278 --> Thursday, 05 - 30

3040279 --> Thursday, 05 - 15

3040280 --> Thursday, 05 - 06

3040281 --> Thursday, 05 - 26

3040282 --> Thursday, 05 - 18

3040283 --> Thursday, 05 - 03

3040284 --> Thursday, 05 - 22

3040285 --> Thursday, 05 - 14

3040286 --> Thursday, 05 - 27

3040287 --> Thursday, 05 - 19

3040288 --> Thursday, 05 - 10

3040289 --> Thursday, 05 - 30

3040290 --> Thursday, 05 - 15

3040291 --> Thursday, 05 - 07

3040292 --> Thursday, 05 - 26

3040293 --> Thursday, 05 - 11

3040294 --> Thursday, 05 - 31

3040295 --> Thursday, 05 - 23

3040296 --> Thursday, 05 - 07

3040297 --> Thursday, 05 - 27

3040298 --> Thursday, 05 - 19

3040299 --> Thursday, 05 - 04

3040300 --> Thursday, 05 - 24

3040301 --> Thursday, 05 - 16

3040302 --> Thursday, 05 - 08

3040303 --> Thursday, 05 - 21

3040304 --> Thursday, 05 - 12

3040305 --> Thursday, 06 - 01

3040306 --> Thursday, 05 - 17

3040307 --> Thursday, 05 - 09

3040308 --> Thursday, 05 - 28

3040309 --> Thursday, 05 - 20

3040310 --> Thursday, 05 - 05

3040311 --> Thursday, 05 - 25

3040312 --> Thursday, 05 - 16

3040313 --> Thursday, 05 - 01

3040314 --> Thursday, 05 - 21

3040315 --> Thursday, 05 - 13

3040316 --> Thursday, 06 - 01

3040317 --> Thursday, 05 - 17

3040318 --> Thursday, 05 - 09

3040319 --> Thursday, 05 - 29

3040320 --> Thursday, 05 - 13

3040321 --> Thursday, 05 - 05

3040322 --> Thursday, 05 - 25

3040323 --> Thursday, 05 - 10

3040324 --> Thursday, 05 - 29

3040325 --> Thursday, 05 - 21

3040326 --> Thursday, 05 - 06

3040327 --> Thursday, 05 - 26

3040328 --> Thursday, 05 - 17

3040329 --> Thursday, 05 - 09

3040330 --> Thursday, 05 - 22

3040331 --> Thursday, 05 - 14

3040332 --> Thursday, 05 - 05

3040333 --> Thursday, 05 - 25

3040334 --> Thursday, 05 - 10

3040335 --> Thursday, 05 - 30

3040336 --> Thursday, 05 - 21

3040337 --> Thursday, 05 - 06

3040338 --> Thursday, 05 - 26

3040339 --> Thursday, 05 - 18

3040340 --> Thursday, 05 - 02

3040341 --> Thursday, 05 - 22

3040342 --> Thursday, 05 - 14

3040343 --> Thursday, 06 - 03

3040344 --> Thursday, 05 - 18

3040345 --> Thursday, 05 - 10

3040346 --> Thursday, 05 - 30

3040347 --> Thursday, 05 - 15

3040348 --> Thursday, 05 - 06

3040349 --> Thursday, 05 - 26

3040350 --> Thursday, 05 - 11

3040351 --> Thursday, 05 - 03

3040352 --> Thursday, 05 - 22

3040353 --> Thursday, 05 - 14

3040354 --> Thursday, 05 - 27

3040355 --> Thursday, 05 - 19

3040356 --> Thursday, 05 - 10

3040357 --> Thursday, 05 - 30

3040358 --> Thursday, 05 - 15

3040359 --> Thursday, 05 - 07

3040360 --> Thursday, 05 - 26

3040361 --> Thursday, 05 - 11

3040362 --> Thursday, 05 - 31

3040363 --> Thursday, 05 - 23

3040364 --> Thursday, 05 - 07

3040365 --> Thursday, 05 - 27

3040366 --> Thursday, 05 - 19

3040367 --> Thursday, 05 - 04

3040368 --> Thursday, 05 - 23

3040369 --> Thursday, 05 - 15

3040370 --> Thursday, 04 - 30

3040371 --> Thursday, 05 - 20

3040372 --> Thursday, 05 - 11

3040373 --> Thursday, 05 - 31

3040374 --> Thursday, 05 - 16

3040375 --> Thursday, 05 - 08

3040376 --> Thursday, 05 - 27

3040377 --> Thursday, 05 - 19

3040378 --> Thursday, 05 - 04

3040379 --> Thursday, 05 - 24

3040380 --> Thursday, 05 - 15

3040381 --> Thursday, 05 - 28

3040382 --> Thursday, 05 - 20

3040383 --> Thursday, 05 - 12

3040384 --> Thursday, 05 - 31

3040385 --> Thursday, 05 - 16

3040386 --> Thursday, 05 - 08

3040387 --> Thursday, 05 - 28

3040388 --> Thursday, 05 - 12

3040389 --> Thursday, 05 - 04

3040390 --> Thursday, 05 - 24

3040391 --> Thursday, 05 - 09

3040392 --> Thursday, 05 - 28

3040393 --> Thursday, 05 - 20

3040394 --> Thursday, 05 - 05

3040395 --> Thursday, 05 - 25

3040396 --> Thursday, 05 - 16

3040397 --> Thursday, 05 - 08

3040398 --> Thursday, 05 - 21

3040399 --> Thursday, 05 - 13

3040400 --> Thursday, 06 - 01

3040401 --> Thursday, 05 - 17

3040402 --> Thursday, 05 - 09

3040403 --> Thursday, 05 - 29

