Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0080000 through 0089999



0080000 --> Thursday, 05 - 11

0080001 --> Thursday, 05 - 31

0080002 --> Thursday, 05 - 23

0080003 --> Thursday, 05 - 08

0080004 --> Thursday, 05 - 27

0080005 --> Thursday, 05 - 19

0080006 --> Thursday, 05 - 04

0080007 --> Thursday, 05 - 24

0080008 --> Thursday, 05 - 15

0080009 --> Thursday, 05 - 28

0080010 --> Thursday, 05 - 20

0080011 --> Thursday, 05 - 12

0080012 --> Thursday, 05 - 31

0080013 --> Thursday, 05 - 16

0080014 --> Thursday, 05 - 08

0080015 --> Thursday, 05 - 28

0080016 --> Thursday, 05 - 12

0080017 --> Thursday, 05 - 04

0080018 --> Thursday, 05 - 24

0080019 --> Thursday, 05 - 09

0080020 --> Thursday, 05 - 28

0080021 --> Thursday, 05 - 20

0080022 --> Thursday, 05 - 12

0080023 --> Thursday, 05 - 25

0080024 --> Thursday, 05 - 16

0080025 --> Thursday, 05 - 08

0080026 --> Thursday, 05 - 28

0080027 --> Thursday, 05 - 13

0080028 --> Thursday, 06 - 01

0080029 --> Thursday, 05 - 24

0080030 --> Thursday, 05 - 09

0080031 --> Thursday, 05 - 29

0080032 --> Thursday, 05 - 20

0080033 --> Thursday, 05 - 05

0080034 --> Thursday, 05 - 25

0080035 --> Thursday, 05 - 17

0080036 --> Thursday, 05 - 01

0080037 --> Thursday, 05 - 21

0080038 --> Thursday, 05 - 13

0080039 --> Thursday, 06 - 02

0080040 --> Thursday, 05 - 17

0080041 --> Thursday, 05 - 09

0080042 --> Thursday, 05 - 29

0080043 --> Thursday, 05 - 14

0080044 --> Thursday, 05 - 05

0080045 --> Thursday, 05 - 25

0080046 --> Thursday, 05 - 17

0080047 --> Thursday, 05 - 30

0080048 --> Thursday, 05 - 21

0080049 --> Thursday, 05 - 13

0080050 --> Thursday, 05 - 26

0080051 --> Thursday, 05 - 18

0080052 --> Thursday, 05 - 09

0080053 --> Thursday, 05 - 29

0080054 --> Thursday, 05 - 14

0080055 --> Thursday, 05 - 06

0080056 --> Thursday, 05 - 25

0080057 --> Thursday, 05 - 10

0080058 --> Thursday, 05 - 30

0080059 --> Thursday, 05 - 22

0080060 --> Thursday, 05 - 06

0080061 --> Thursday, 05 - 26

0080062 --> Thursday, 05 - 18

0080063 --> Thursday, 05 - 03

0080064 --> Thursday, 05 - 22

0080065 --> Thursday, 05 - 14

0080066 --> Thursday, 06 - 03

0080067 --> Thursday, 05 - 19

0080068 --> Thursday, 05 - 10

0080069 --> Thursday, 05 - 30

0080070 --> Thursday, 05 - 15

0080071 --> Thursday, 05 - 07

