Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1230000 through 1239999



1230000 --> Thursday, 06 - 01

1230001 --> Thursday, 05 - 17

1230002 --> Thursday, 05 - 09

1230003 --> Thursday, 05 - 29

1230004 --> Thursday, 05 - 13

1230005 --> Thursday, 05 - 05

1230006 --> Thursday, 05 - 25

1230007 --> Thursday, 05 - 10

1230008 --> Thursday, 05 - 29

1230009 --> Thursday, 05 - 21

1230010 --> Thursday, 05 - 13

1230011 --> Thursday, 05 - 26

1230012 --> Thursday, 05 - 17

1230013 --> Thursday, 05 - 09

1230014 --> Thursday, 05 - 29

1230015 --> Thursday, 05 - 14

1230016 --> Thursday, 05 - 05

1230017 --> Thursday, 05 - 25

1230018 --> Thursday, 05 - 10

1230019 --> Thursday, 05 - 30

1230020 --> Thursday, 05 - 21

1230021 --> Thursday, 05 - 06

1230022 --> Thursday, 05 - 26

1230023 --> Thursday, 05 - 18

1230024 --> Thursday, 05 - 02

1230025 --> Thursday, 05 - 22

1230026 --> Thursday, 05 - 14

1230027 --> Thursday, 06 - 03

1230028 --> Thursday, 05 - 18

1230029 --> Thursday, 05 - 10

1230030 --> Thursday, 05 - 30

1230031 --> Thursday, 05 - 15

1230032 --> Thursday, 05 - 06

1230033 --> Thursday, 05 - 26

1230034 --> Thursday, 05 - 18

1230035 --> Thursday, 05 - 03

1230036 --> Thursday, 05 - 22

1230037 --> Thursday, 05 - 14

1230038 --> Thursday, 05 - 27

1230039 --> Thursday, 05 - 19

1230040 --> Thursday, 05 - 10

1230041 --> Thursday, 05 - 30

1230042 --> Thursday, 05 - 15

1230043 --> Thursday, 05 - 07

1230044 --> Thursday, 05 - 26

1230045 --> Thursday, 05 - 11

1230046 --> Thursday, 05 - 31

1230047 --> Thursday, 05 - 23

1230048 --> Thursday, 05 - 07

1230049 --> Thursday, 05 - 27

1230050 --> Thursday, 05 - 19

1230051 --> Thursday, 05 - 04

1230052 --> Thursday, 05 - 23

1230053 --> Thursday, 05 - 15

1230054 --> Thursday, 05 - 07

1230055 --> Thursday, 05 - 20

1230056 --> Thursday, 05 - 11

1230057 --> Thursday, 05 - 31

1230058 --> Thursday, 05 - 23

1230059 --> Thursday, 05 - 08

1230060 --> Thursday, 05 - 27

1230061 --> Thursday, 05 - 19

1230062 --> Thursday, 05 - 04

1230063 --> Thursday, 05 - 24

1230064 --> Thursday, 05 - 15

1230065 --> Thursday, 05 - 28

1230066 --> Thursday, 05 - 20

1230067 --> Thursday, 05 - 12

1230068 --> Thursday, 05 - 31

1230069 --> Thursday, 05 - 16

1230070 --> Thursday, 05 - 08

1230071 --> Thursday, 05 - 28

1230072 --> Thursday, 05 - 12

1230073 --> Thursday, 05 - 04

1230074 --> Thursday, 05 - 24

1230075 --> Thursday, 05 - 09

1230076 --> Thursday, 05 - 28

1230077 --> Thursday, 05 - 20

1230078 --> Thursday, 05 - 12

1230079 --> Thursday, 05 - 25

1230080 --> Thursday, 05 - 16

1230081 --> Thursday, 05 - 08

1230082 --> Thursday, 05 - 21

1230083 --> Thursday, 05 - 13

1230084 --> Thursday, 06 - 01

1230085 --> Thursday, 05 - 24

1230086 --> Thursday, 05 - 09

1230087 --> Thursday, 05 - 29

1230088 --> Thursday, 05 - 20

1230089 --> Thursday, 05 - 05

1230090 --> Thursday, 05 - 25

1230091 --> Thursday, 05 - 17

1230092 --> Thursday, 05 - 01

1230093 --> Thursday, 05 - 21

1230094 --> Thursday, 05 - 13

1230095 --> Thursday, 06 - 02

1230096 --> Thursday, 05 - 17

1230097 --> Thursday, 05 - 09

1230098 --> Thursday, 05 - 29

1230099 --> Thursday, 05 - 14

1230100 --> Thursday, 05 - 06

1230101 --> Thursday, 05 - 26

1230102 --> Thursday, 05 - 11

1230103 --> Thursday, 05 - 03

1230104 --> Thursday, 05 - 22

1230105 --> Thursday, 05 - 14

1230106 --> Thursday, 05 - 27

1230107 --> Thursday, 05 - 19

1230108 --> Thursday, 05 - 10

1230109 --> Thursday, 05 - 30

1230110 --> Thursday, 05 - 15

1230111 --> Thursday, 05 - 07

1230112 --> Thursday, 05 - 26

1230113 --> Thursday, 05 - 11

