Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1580000 through 1589999



1580000 --> Thursday, 05 - 25

1580001 --> Thursday, 05 - 17

1580002 --> Thursday, 05 - 30

1580003 --> Thursday, 05 - 22

1580004 --> Thursday, 05 - 13

1580005 --> Thursday, 05 - 26

1580006 --> Thursday, 05 - 18

1580007 --> Thursday, 05 - 10

1580008 --> Thursday, 05 - 29

1580009 --> Thursday, 05 - 14

1580010 --> Thursday, 05 - 06

1580011 --> Thursday, 05 - 26

1580012 --> Thursday, 05 - 10

1580013 --> Thursday, 05 - 30

1580014 --> Thursday, 05 - 22

1580015 --> Thursday, 05 - 07

1580016 --> Thursday, 05 - 26

1580017 --> Thursday, 05 - 18

1580018 --> Thursday, 05 - 03

1580019 --> Thursday, 05 - 23

1580020 --> Thursday, 05 - 14

1580021 --> Thursday, 06 - 03

1580022 --> Thursday, 05 - 19

1580023 --> Thursday, 05 - 11

1580024 --> Thursday, 05 - 30

1580025 --> Thursday, 05 - 15

1580026 --> Thursday, 05 - 07

1580027 --> Thursday, 05 - 27

1580028 --> Thursday, 05 - 18

1580029 --> Thursday, 05 - 03

1580030 --> Thursday, 05 - 23

1580031 --> Thursday, 05 - 15

1580032 --> Thursday, 05 - 27

1580033 --> Thursday, 05 - 19

1580034 --> Thursday, 05 - 11

1580035 --> Thursday, 05 - 31

1580036 --> Thursday, 05 - 15

1580037 --> Thursday, 05 - 07

1580038 --> Thursday, 05 - 27

1580039 --> Thursday, 05 - 12

1580040 --> Thursday, 05 - 31

1580041 --> Thursday, 05 - 23

1580042 --> Thursday, 05 - 08

1580043 --> Thursday, 05 - 28

1580044 --> Thursday, 05 - 19

1580045 --> Thursday, 05 - 04

1580046 --> Thursday, 05 - 24

1580047 --> Thursday, 05 - 16

1580048 --> Thursday, 05 - 07

1580049 --> Thursday, 05 - 20

1580050 --> Thursday, 05 - 12

1580051 --> Thursday, 06 - 01

1580052 --> Thursday, 05 - 23

1580053 --> Thursday, 05 - 08

1580054 --> Thursday, 05 - 28

1580055 --> Thursday, 05 - 20

1580056 --> Thursday, 05 - 04

1580057 --> Thursday, 05 - 24

1580058 --> Thursday, 05 - 16

1580059 --> Thursday, 05 - 29

1580060 --> Thursday, 05 - 20

1580061 --> Thursday, 05 - 12

1580062 --> Thursday, 06 - 01

1580063 --> Thursday, 05 - 17

1580064 --> Thursday, 05 - 08

1580065 --> Thursday, 05 - 28

1580066 --> Thursday, 05 - 13

1580067 --> Thursday, 05 - 05

1580068 --> Thursday, 05 - 24

1580069 --> Thursday, 05 - 09

1580070 --> Thursday, 05 - 29

1580071 --> Thursday, 05 - 21

1580072 --> Thursday, 05 - 12

1580073 --> Thursday, 05 - 25

1580074 --> Thursday, 05 - 17

1580075 --> Thursday, 05 - 09

1580076 --> Thursday, 05 - 28

1580077 --> Thursday, 05 - 13

1580078 --> Thursday, 06 - 02

1580079 --> Thursday, 05 - 18

1580080 --> Thursday, 05 - 09

1580081 --> Thursday, 05 - 29

1580082 --> Thursday, 05 - 21

1580083 --> Thursday, 05 - 06

1580084 --> Thursday, 05 - 25

1580085 --> Thursday, 05 - 17

1580086 --> Thursday, 05 - 02

1580087 --> Thursday, 05 - 22

1580088 --> Thursday, 05 - 13

1580089 --> Thursday, 06 - 02

1580090 --> Thursday, 05 - 18

1580091 --> Thursday, 05 - 10

1580092 --> Thursday, 05 - 29

1580093 --> Thursday, 05 - 14

