Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 3010000 through 3019999



3010000 --> Thursday, 05 - 18

3010001 --> Thursday, 05 - 10

3010002 --> Thursday, 05 - 30

3010003 --> Thursday, 05 - 15

3010004 --> Thursday, 05 - 06

3010005 --> Thursday, 05 - 26

3010006 --> Thursday, 05 - 11

3010007 --> Thursday, 05 - 03

3010008 --> Thursday, 05 - 22

3010009 --> Thursday, 05 - 14

3010010 --> Thursday, 05 - 27

3010011 --> Thursday, 05 - 19

3010012 --> Thursday, 05 - 10

3010013 --> Thursday, 05 - 30

3010014 --> Thursday, 05 - 15

3010015 --> Thursday, 05 - 07

3010016 --> Thursday, 05 - 26

3010017 --> Thursday, 05 - 11

3010018 --> Thursday, 05 - 31

3010019 --> Thursday, 05 - 23

3010020 --> Thursday, 05 - 07

3010021 --> Thursday, 05 - 27

3010022 --> Thursday, 05 - 19

3010023 --> Thursday, 05 - 04

3010024 --> Thursday, 05 - 23

3010025 --> Thursday, 05 - 15

3010026 --> Thursday, 04 - 30

3010027 --> Thursday, 05 - 20

3010028 --> Thursday, 05 - 11

3010029 --> Thursday, 05 - 31

3010030 --> Thursday, 05 - 16

3010031 --> Thursday, 05 - 08

3010032 --> Thursday, 05 - 27

3010033 --> Thursday, 05 - 19

3010034 --> Thursday, 05 - 04

3010035 --> Thursday, 05 - 24

3010036 --> Thursday, 05 - 15

3010037 --> Thursday, 05 - 28

3010038 --> Thursday, 05 - 20

3010039 --> Thursday, 05 - 12

3010040 --> Thursday, 05 - 31

3010041 --> Thursday, 05 - 16

3010042 --> Thursday, 05 - 08

3010043 --> Thursday, 05 - 28

3010044 --> Thursday, 05 - 12

3010045 --> Thursday, 05 - 04

3010046 --> Thursday, 05 - 24

3010047 --> Thursday, 05 - 09

3010048 --> Thursday, 05 - 28

3010049 --> Thursday, 05 - 20

3010050 --> Thursday, 05 - 05

3010051 --> Thursday, 05 - 25

3010052 --> Thursday, 05 - 16

3010053 --> Thursday, 05 - 08

3010054 --> Thursday, 05 - 21

3010055 --> Thursday, 05 - 13

3010056 --> Thursday, 06 - 01

3010057 --> Thursday, 05 - 17

3010058 --> Thursday, 05 - 09

3010059 --> Thursday, 05 - 29

3010060 --> Thursday, 05 - 20

3010061 --> Thursday, 05 - 05

3010062 --> Thursday, 05 - 25

3010063 --> Thursday, 05 - 17

3010064 --> Thursday, 05 - 01

3010065 --> Thursday, 05 - 21

3010066 --> Thursday, 05 - 13

3010067 --> Thursday, 06 - 02

3010068 --> Thursday, 05 - 17

3010069 --> Thursday, 05 - 09

3010070 --> Thursday, 05 - 29

3010071 --> Thursday, 05 - 14

