Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 4910000 through 4919999



4910000 --> Thursday, 06 - 01

4910001 --> Thursday, 05 - 17

4910002 --> Thursday, 05 - 09

4910003 --> Thursday, 05 - 29

4910004 --> Thursday, 05 - 13

4910005 --> Thursday, 05 - 05

4910006 --> Thursday, 05 - 25

4910007 --> Thursday, 05 - 10

4910008 --> Thursday, 05 - 29

4910009 --> Thursday, 05 - 21

4910010 --> Thursday, 05 - 13

4910011 --> Thursday, 05 - 26

4910012 --> Thursday, 05 - 17

4910013 --> Thursday, 05 - 09

4910014 --> Thursday, 05 - 29

4910015 --> Thursday, 05 - 14

4910016 --> Thursday, 05 - 05

4910017 --> Thursday, 05 - 25

4910018 --> Thursday, 05 - 10

4910019 --> Thursday, 05 - 30

4910020 --> Thursday, 05 - 21

4910021 --> Thursday, 05 - 06

4910022 --> Thursday, 05 - 26

4910023 --> Thursday, 05 - 18

4910024 --> Thursday, 05 - 02

4910025 --> Thursday, 05 - 22

4910026 --> Thursday, 05 - 14

4910027 --> Thursday, 06 - 03

4910028 --> Thursday, 05 - 18

4910029 --> Thursday, 05 - 10

4910030 --> Thursday, 05 - 30

4910031 --> Thursday, 05 - 15

4910032 --> Thursday, 05 - 06

4910033 --> Thursday, 05 - 26

4910034 --> Thursday, 05 - 18

4910035 --> Thursday, 05 - 03

4910036 --> Thursday, 05 - 22

4910037 --> Thursday, 05 - 14

4910038 --> Thursday, 05 - 27

4910039 --> Thursday, 05 - 19

4910040 --> Thursday, 05 - 10

4910041 --> Thursday, 05 - 30

4910042 --> Thursday, 05 - 15

4910043 --> Thursday, 05 - 07

4910044 --> Thursday, 05 - 26

4910045 --> Thursday, 05 - 11

4910046 --> Thursday, 05 - 31

4910047 --> Thursday, 05 - 23

4910048 --> Thursday, 05 - 07

4910049 --> Thursday, 05 - 27

4910050 --> Thursday, 05 - 19

4910051 --> Thursday, 05 - 04

4910052 --> Thursday, 05 - 23

4910053 --> Thursday, 05 - 15

4910054 --> Thursday, 05 - 07

4910055 --> Thursday, 05 - 20

4910056 --> Thursday, 05 - 11

4910057 --> Thursday, 05 - 31

4910058 --> Thursday, 05 - 16

4910059 --> Thursday, 05 - 08

4910060 --> Thursday, 05 - 27

4910061 --> Thursday, 05 - 19

4910062 --> Thursday, 05 - 04

4910063 --> Thursday, 05 - 24

4910064 --> Thursday, 05 - 15

4910065 --> Thursday, 05 - 28

4910066 --> Thursday, 05 - 20

4910067 --> Thursday, 05 - 12

4910068 --> Thursday, 05 - 31

4910069 --> Thursday, 05 - 16

4910070 --> Thursday, 05 - 08

4910071 --> Thursday, 05 - 28

4910072 --> Thursday, 05 - 12

4910073 --> Thursday, 05 - 04

4910074 --> Thursday, 05 - 24

4910075 --> Thursday, 05 - 09

4910076 --> Thursday, 05 - 28

4910077 --> Thursday, 05 - 20

4910078 --> Thursday, 05 - 05

4910079 --> Thursday, 05 - 25

4910080 --> Thursday, 05 - 16

4910081 --> Thursday, 05 - 08

4910082 --> Thursday, 05 - 21

4910083 --> Thursday, 05 - 13

4910084 --> Thursday, 06 - 01

4910085 --> Thursday, 05 - 24

4910086 --> Thursday, 05 - 09

4910087 --> Thursday, 05 - 29

4910088 --> Thursday, 05 - 20

4910089 --> Thursday, 05 - 05

4910090 --> Thursday, 05 - 25

4910091 --> Thursday, 05 - 17

4910092 --> Thursday, 05 - 01

4910093 --> Thursday, 05 - 21

4910094 --> Thursday, 05 - 13

4910095 --> Thursday, 06 - 02

4910096 --> Thursday, 05 - 17

4910097 --> Thursday, 05 - 09

4910098 --> Thursday, 05 - 29

4910099 --> Thursday, 05 - 14

4910100 --> Thursday, 05 - 06

4910101 --> Thursday, 05 - 26

4910102 --> Thursday, 05 - 11

4910103 --> Thursday, 05 - 03

4910104 --> Thursday, 05 - 22

4910105 --> Thursday, 05 - 14

4910106 --> Thursday, 05 - 27

4910107 --> Thursday, 05 - 19

4910108 --> Thursday, 05 - 10

4910109 --> Thursday, 05 - 30

4910110 --> Thursday, 05 - 15

4910111 --> Thursday, 05 - 07

4910112 --> Thursday, 05 - 26

4910113 --> Thursday, 05 - 11

4910114 --> Thursday, 05 - 31

4910115 --> Thursday, 05 - 23

4910116 --> Thursday, 05 - 07

4910117 --> Thursday, 05 - 27

4910118 --> Thursday, 05 - 19

4910119 --> Thursday, 05 - 04

4910120 --> Thursday, 05 - 23

4910121 --> Thursday, 05 - 15

4910122 --> Thursday, 04 - 30

4910123 --> Thursday, 05 - 20

4910124 --> Thursday, 05 - 11

4910125 --> Thursday, 05 - 31

4910126 --> Thursday, 05 - 16

4910127 --> Thursday, 05 - 08

4910128 --> Thursday, 05 - 27

4910129 --> Thursday, 05 - 19

4910130 --> Thursday, 05 - 04

4910131 --> Thursday, 05 - 24

4910132 --> Thursday, 05 - 15

4910133 --> Thursday, 05 - 28

4910134 --> Thursday, 05 - 20

4910135 --> Thursday, 05 - 12

4910136 --> Thursday, 05 - 31

4910137 --> Thursday, 05 - 16

4910138 --> Thursday, 05 - 08

4910139 --> Thursday, 05 - 28

4910140 --> Thursday, 05 - 12

4910141 --> Thursday, 05 - 04

4910142 --> Thursday, 05 - 24

4910143 --> Thursday, 05 - 09

4910144 --> Thursday, 05 - 28

4910145 --> Thursday, 05 - 20

4910146 --> Thursday, 05 - 05

4910147 --> Thursday, 05 - 25

4910148 --> Thursday, 05 - 16

4910149 --> Thursday, 05 - 08

4910150 --> Thursday, 05 - 21

4910151 --> Thursday, 05 - 13

4910152 --> Thursday, 06 - 01

4910153 --> Thursday, 05 - 17

4910154 --> Thursday, 05 - 09

4910155 --> Thursday, 05 - 29

4910156 --> Thursday, 05 - 20

4910157 --> Thursday, 05 - 05

4910158 --> Thursday, 05 - 25

4910159 --> Thursday, 05 - 17

4910160 --> Thursday, 05 - 01

4910161 --> Thursday, 05 - 21

4910162 --> Thursday, 05 - 13

4910163 --> Thursday, 06 - 02

4910164 --> Thursday, 05 - 17

4910165 --> Thursday, 05 - 09

4910166 --> Thursday, 05 - 29

4910167 --> Thursday, 05 - 14

4910168 --> Thursday, 05 - 05

4910169 --> Thursday, 05 - 25

4910170 --> Thursday, 05 - 10

4910171 --> Thursday, 05 - 30

4910172 --> Thursday, 05 - 21

4910173 --> Thursday, 05 - 06

4910174 --> Thursday, 05 - 26

4910175 --> Thursday, 05 - 18

4910176 --> Thursday, 05 - 09

4910177 --> Thursday, 05 - 22

4910178 --> Thursday, 05 - 14

4910179 --> Thursday, 05 - 06

4910180 --> Thursday, 05 - 25

4910181 --> Thursday, 05 - 10

4910182 --> Thursday, 05 - 30

4910183 --> Thursday, 05 - 22

4910184 --> Thursday, 05 - 06

4910185 --> Thursday, 05 - 26

4910186 --> Thursday, 05 - 18

4910187 --> Thursday, 05 - 03

4910188 --> Thursday, 05 - 22

4910189 --> Thursday, 05 - 14

4910190 --> Thursday, 06 - 03

4910191 --> Thursday, 05 - 19

4910192 --> Thursday, 05 - 10

4910193 --> Thursday, 05 - 30

4910194 --> Thursday, 05 - 15

4910195 --> Thursday, 05 - 07

4910196 --> Thursday, 05 - 26

4910197 --> Thursday, 05 - 11

4910198 --> Thursday, 05 - 03

4910199 --> Thursday, 05 - 23

4910200 --> Thursday, 05 - 08

4910201 --> Thursday, 05 - 28

4910202 --> Thursday, 05 - 20

4910203 --> Thursday, 05 - 05

4910204 --> Thursday, 05 - 24

4910205 --> Thursday, 05 - 16

4910206 --> Thursday, 05 - 08

4910207 --> Thursday, 05 - 21

4910208 --> Thursday, 05 - 12

4910209 --> Thursday, 06 - 01

4910210 --> Thursday, 05 - 17

4910211 --> Thursday, 05 - 09

4910212 --> Thursday, 05 - 28

4910213 --> Thursday, 05 - 20

4910214 --> Thursday, 05 - 05

4910215 --> Thursday, 05 - 25

4910216 --> Thursday, 05 - 16

4910217 --> Thursday, 05 - 01

4910218 --> Thursday, 05 - 21

4910219 --> Thursday, 05 - 13

4910220 --> Thursday, 06 - 01

4910221 --> Thursday, 05 - 17

4910222 --> Thursday, 05 - 09

4910223 --> Thursday, 05 - 29

4910224 --> Thursday, 05 - 13

4910225 --> Thursday, 05 - 05

4910226 --> Thursday, 05 - 25

4910227 --> Thursday, 05 - 10

4910228 --> Thursday, 05 - 29

4910229 --> Thursday, 05 - 21

4910230 --> Thursday, 05 - 06

4910231 --> Thursday, 05 - 26

4910232 --> Thursday, 05 - 17

4910233 --> Thursday, 05 - 09

4910234 --> Thursday, 05 - 22

4910235 --> Thursday, 05 - 14

4910236 --> Thursday, 05 - 05

4910237 --> Thursday, 05 - 25

4910238 --> Thursday, 05 - 10

4910239 --> Thursday, 05 - 30

4910240 --> Thursday, 05 - 21

4910241 --> Thursday, 05 - 06

4910242 --> Thursday, 05 - 26

4910243 --> Thursday, 05 - 18

4910244 --> Thursday, 05 - 02

4910245 --> Thursday, 05 - 22

4910246 --> Thursday, 05 - 14

4910247 --> Thursday, 06 - 03

4910248 --> Thursday, 05 - 18

4910249 --> Thursday, 05 - 10

4910250 --> Thursday, 05 - 30

4910251 --> Thursday, 05 - 15

4910252 --> Thursday, 05 - 06

4910253 --> Thursday, 05 - 26

4910254 --> Thursday, 05 - 11

4910255 --> Thursday, 05 - 03

4910256 --> Thursday, 05 - 22

4910257 --> Thursday, 05 - 14

4910258 --> Thursday, 05 - 27

4910259 --> Thursday, 05 - 19

4910260 --> Thursday, 05 - 10

4910261 --> Thursday, 05 - 30

4910262 --> Thursday, 05 - 15

4910263 --> Thursday, 05 - 07

4910264 --> Thursday, 05 - 26

4910265 --> Thursday, 05 - 11

4910266 --> Thursday, 05 - 31

4910267 --> Thursday, 05 - 23

4910268 --> Thursday, 05 - 07

4910269 --> Thursday, 05 - 27

4910270 --> Thursday, 05 - 19

4910271 --> Thursday, 05 - 04

4910272 --> Thursday, 05 - 23

4910273 --> Thursday, 05 - 15

4910274 --> Thursday, 04 - 30

4910275 --> Thursday, 05 - 20

4910276 --> Thursday, 05 - 11

4910277 --> Thursday, 05 - 31

4910278 --> Thursday, 05 - 16

4910279 --> Thursday, 05 - 08

4910280 --> Thursday, 05 - 27

4910281 --> Thursday, 05 - 19

4910282 --> Thursday, 05 - 04

4910283 --> Thursday, 05 - 24

4910284 --> Thursday, 05 - 15

4910285 --> Thursday, 05 - 28

4910286 --> Thursday, 05 - 20

4910287 --> Thursday, 05 - 12

4910288 --> Thursday, 05 - 31

