Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 2010000 through 2019999



2010000 --> Thursday, 05 - 11

2010001 --> Thursday, 05 - 31

2010002 --> Thursday, 05 - 23

2010003 --> Thursday, 05 - 08

2010004 --> Thursday, 05 - 27

2010005 --> Thursday, 05 - 19

2010006 --> Thursday, 05 - 04

2010007 --> Thursday, 05 - 24

2010008 --> Thursday, 05 - 15

2010009 --> Thursday, 04 - 30

2010010 --> Thursday, 05 - 20

2010011 --> Thursday, 05 - 12

2010012 --> Thursday, 05 - 31

2010013 --> Thursday, 05 - 16

2010014 --> Thursday, 05 - 08

2010015 --> Thursday, 05 - 28

2010016 --> Thursday, 05 - 12

2010017 --> Thursday, 05 - 04

2010018 --> Thursday, 05 - 24

2010019 --> Thursday, 05 - 09

2010020 --> Thursday, 05 - 28

2010021 --> Thursday, 05 - 20

2010022 --> Thursday, 05 - 12

2010023 --> Thursday, 05 - 25

2010024 --> Thursday, 05 - 16

2010025 --> Thursday, 05 - 08

2010026 --> Thursday, 05 - 28

2010027 --> Thursday, 05 - 13

2010028 --> Thursday, 05 - 04

2010029 --> Thursday, 05 - 24

2010030 --> Thursday, 05 - 09

2010031 --> Thursday, 05 - 29

2010032 --> Thursday, 05 - 20

2010033 --> Thursday, 05 - 05

2010034 --> Thursday, 05 - 25

2010035 --> Thursday, 05 - 17

2010036 --> Thursday, 05 - 01

2010037 --> Thursday, 05 - 21

2010038 --> Thursday, 05 - 13

2010039 --> Thursday, 06 - 02

2010040 --> Thursday, 05 - 17

2010041 --> Thursday, 05 - 09

2010042 --> Thursday, 05 - 29

2010043 --> Thursday, 05 - 14

2010044 --> Thursday, 05 - 05

2010045 --> Thursday, 05 - 25

2010046 --> Thursday, 05 - 17

2010047 --> Thursday, 05 - 02

2010048 --> Thursday, 05 - 21

2010049 --> Thursday, 05 - 13

2010050 --> Thursday, 05 - 26

2010051 --> Thursday, 05 - 18

2010052 --> Thursday, 05 - 09

2010053 --> Thursday, 05 - 29

2010054 --> Thursday, 05 - 14

2010055 --> Thursday, 05 - 06

2010056 --> Thursday, 05 - 25

2010057 --> Thursday, 05 - 10

2010058 --> Thursday, 05 - 30

2010059 --> Thursday, 05 - 22

2010060 --> Thursday, 05 - 06

