Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0740000 through 0749999



0740000 --> Thursday, 05 - 04

0740001 --> Thursday, 05 - 24

0740002 --> Thursday, 05 - 09

0740003 --> Thursday, 05 - 29

0740004 --> Thursday, 05 - 20

0740005 --> Thursday, 05 - 05

0740006 --> Thursday, 05 - 25

0740007 --> Thursday, 05 - 17

0740008 --> Thursday, 05 - 08

0740009 --> Thursday, 05 - 21

0740010 --> Thursday, 05 - 13

0740011 --> Thursday, 06 - 02

0740012 --> Thursday, 05 - 17

0740013 --> Thursday, 05 - 09

0740014 --> Thursday, 05 - 29

0740015 --> Thursday, 05 - 14

0740016 --> Thursday, 05 - 05

0740017 --> Thursday, 05 - 25

0740018 --> Thursday, 05 - 17

0740019 --> Thursday, 05 - 02

0740020 --> Thursday, 05 - 21

0740021 --> Thursday, 05 - 13

0740022 --> Thursday, 06 - 02

0740023 --> Thursday, 05 - 18

0740024 --> Thursday, 05 - 09

0740025 --> Thursday, 05 - 29

0740026 --> Thursday, 05 - 14

0740027 --> Thursday, 05 - 06

0740028 --> Thursday, 05 - 25

0740029 --> Thursday, 05 - 10

0740030 --> Thursday, 05 - 30

0740031 --> Thursday, 05 - 22

0740032 --> Thursday, 05 - 06

0740033 --> Thursday, 05 - 26

0740034 --> Thursday, 05 - 18

0740035 --> Thursday, 05 - 03

0740036 --> Thursday, 05 - 22

0740037 --> Thursday, 05 - 14

0740038 --> Thursday, 05 - 06

0740039 --> Thursday, 05 - 19

0740040 --> Thursday, 05 - 10

0740041 --> Thursday, 05 - 30

0740042 --> Thursday, 05 - 22

0740043 --> Thursday, 05 - 07

0740044 --> Thursday, 05 - 26

0740045 --> Thursday, 05 - 18

0740046 --> Thursday, 05 - 03

0740047 --> Thursday, 05 - 23

0740048 --> Thursday, 05 - 14

0740049 --> Thursday, 06 - 03

0740050 --> Thursday, 05 - 19

0740051 --> Thursday, 05 - 11

0740052 --> Thursday, 05 - 30

0740053 --> Thursday, 05 - 15

0740054 --> Thursday, 05 - 07

0740055 --> Thursday, 05 - 27

0740056 --> Thursday, 05 - 11

0740057 --> Thursday, 05 - 03

0740058 --> Thursday, 05 - 23

0740059 --> Thursday, 05 - 08

0740060 --> Thursday, 05 - 27

0740061 --> Thursday, 05 - 19

0740062 --> Thursday, 05 - 11

0740063 --> Thursday, 05 - 24

0740064 --> Thursday, 05 - 15

0740065 --> Thursday, 05 - 07

0740066 --> Thursday, 05 - 27

0740067 --> Thursday, 05 - 12

0740068 --> Thursday, 05 - 31

0740069 --> Thursday, 05 - 23

0740070 --> Thursday, 05 - 08

0740071 --> Thursday, 05 - 28

0740072 --> Thursday, 05 - 19

0740073 --> Thursday, 05 - 04

0740074 --> Thursday, 05 - 24

0740075 --> Thursday, 05 - 16

0740076 --> Thursday, 04 - 30

0740077 --> Thursday, 05 - 20

0740078 --> Thursday, 05 - 12

0740079 --> Thursday, 06 - 01

0740080 --> Thursday, 05 - 16

0740081 --> Thursday, 05 - 08

0740082 --> Thursday, 05 - 28

0740083 --> Thursday, 05 - 13

0740084 --> Thursday, 05 - 04

0740085 --> Thursday, 05 - 24

0740086 --> Thursday, 05 - 16

0740087 --> Thursday, 05 - 29

0740088 --> Thursday, 05 - 20

0740089 --> Thursday, 05 - 12

0740090 --> Thursday, 05 - 25

0740091 --> Thursday, 05 - 17

0740092 --> Thursday, 05 - 08

0740093 --> Thursday, 05 - 28

0740094 --> Thursday, 05 - 13

0740095 --> Thursday, 05 - 05

0740096 --> Thursday, 05 - 24

0740097 --> Thursday, 05 - 09

0740098 --> Thursday, 05 - 29

0740099 --> Thursday, 05 - 21

0740100 --> Thursday, 05 - 06

0740101 --> Thursday, 05 - 26

0740102 --> Thursday, 05 - 18

0740103 --> Thursday, 05 - 03

0740104 --> Thursday, 05 - 22

0740105 --> Thursday, 05 - 14

0740106 --> Thursday, 05 - 06

0740107 --> Thursday, 05 - 19

0740108 --> Thursday, 05 - 10

0740109 --> Thursday, 05 - 30

0740110 --> Thursday, 05 - 15

0740111 --> Thursday, 05 - 07

0740112 --> Thursday, 05 - 26

0740113 --> Thursday, 05 - 18

0740114 --> Thursday, 05 - 03

0740115 --> Thursday, 05 - 23

0740116 --> Thursday, 05 - 14

0740117 --> Thursday, 06 - 03

0740118 --> Thursday, 05 - 19

0740119 --> Thursday, 05 - 11

0740120 --> Thursday, 05 - 30

0740121 --> Thursday, 05 - 15

0740122 --> Thursday, 05 - 07

0740123 --> Thursday, 05 - 27

0740124 --> Thursday, 05 - 11

0740125 --> Thursday, 05 - 03

0740126 --> Thursday, 05 - 23

0740127 --> Thursday, 05 - 08

0740128 --> Thursday, 05 - 27

0740129 --> Thursday, 05 - 19

0740130 --> Thursday, 05 - 04

0740131 --> Thursday, 05 - 24

0740132 --> Thursday, 05 - 15

0740133 --> Thursday, 05 - 07

0740134 --> Thursday, 05 - 20

0740135 --> Thursday, 05 - 12

0740136 --> Thursday, 05 - 31

0740137 --> Thursday, 05 - 23

0740138 --> Thursday, 05 - 08

0740139 --> Thursday, 05 - 28

0740140 --> Thursday, 05 - 19

0740141 --> Thursday, 05 - 04

0740142 --> Thursday, 05 - 24

0740143 --> Thursday, 05 - 16

0740144 --> Thursday, 04 - 30

0740145 --> Thursday, 05 - 20

0740146 --> Thursday, 05 - 12

0740147 --> Thursday, 06 - 01

0740148 --> Thursday, 05 - 16

0740149 --> Thursday, 05 - 08

0740150 --> Thursday, 05 - 28

0740151 --> Thursday, 05 - 13

0740152 --> Thursday, 05 - 04

0740153 --> Thursday, 05 - 24

0740154 --> Thursday, 05 - 09

0740155 --> Thursday, 05 - 29

0740156 --> Thursday, 05 - 20

0740157 --> Thursday, 05 - 12

0740158 --> Thursday, 05 - 25

0740159 --> Thursday, 05 - 17

0740160 --> Thursday, 05 - 08

0740161 --> Thursday, 05 - 28

0740162 --> Thursday, 05 - 13

0740163 --> Thursday, 05 - 05

0740164 --> Thursday, 05 - 24

0740165 --> Thursday, 05 - 09

0740166 --> Thursday, 05 - 29

0740167 --> Thursday, 05 - 21

0740168 --> Thursday, 05 - 05

0740169 --> Thursday, 05 - 25

0740170 --> Thursday, 05 - 17

0740171 --> Thursday, 05 - 02

0740172 --> Thursday, 05 - 21

0740173 --> Thursday, 05 - 13

0740174 --> Thursday, 06 - 02

0740175 --> Thursday, 05 - 18

0740176 --> Thursday, 05 - 09

0740177 --> Thursday, 05 - 29

0740178 --> Thursday, 05 - 14

0740179 --> Thursday, 05 - 06

0740180 --> Thursday, 05 - 25

0740181 --> Thursday, 05 - 17

0740182 --> Thursday, 05 - 02

0740183 --> Thursday, 05 - 22

0740184 --> Thursday, 05 - 13

0740185 --> Thursday, 05 - 26

0740186 --> Thursday, 05 - 18

0740187 --> Thursday, 05 - 10

0740188 --> Thursday, 05 - 29

0740189 --> Thursday, 05 - 14

0740190 --> Thursday, 05 - 06

0740191 --> Thursday, 05 - 26

0740192 --> Thursday, 05 - 10

0740193 --> Thursday, 05 - 30

0740194 --> Thursday, 05 - 22

0740195 --> Thursday, 05 - 07

0740196 --> Thursday, 05 - 26

0740197 --> Thursday, 05 - 18

0740198 --> Thursday, 05 - 03

0740199 --> Thursday, 05 - 23

0740200 --> Thursday, 05 - 15

0740201 --> Thursday, 04 - 30

0740202 --> Thursday, 05 - 20

0740203 --> Thursday, 05 - 12

0740204 --> Thursday, 05 - 31

0740205 --> Thursday, 05 - 16

0740206 --> Thursday, 05 - 08

0740207 --> Thursday, 05 - 28

0740208 --> Thursday, 05 - 12

0740209 --> Thursday, 05 - 04

0740210 --> Thursday, 05 - 24

0740211 --> Thursday, 05 - 09

0740212 --> Thursday, 05 - 28

0740213 --> Thursday, 05 - 20

0740214 --> Thursday, 05 - 12

0740215 --> Thursday, 05 - 25

0740216 --> Thursday, 05 - 16

0740217 --> Thursday, 05 - 08

0740218 --> Thursday, 05 - 28

0740219 --> Thursday, 05 - 13

0740220 --> Thursday, 05 - 04

0740221 --> Thursday, 05 - 24

0740222 --> Thursday, 05 - 09

0740223 --> Thursday, 05 - 29

0740224 --> Thursday, 05 - 20

0740225 --> Thursday, 05 - 05

0740226 --> Thursday, 05 - 25

0740227 --> Thursday, 05 - 17

0740228 --> Thursday, 05 - 01

0740229 --> Thursday, 05 - 21

0740230 --> Thursday, 05 - 13

0740231 --> Thursday, 06 - 02

0740232 --> Thursday, 05 - 17

0740233 --> Thursday, 05 - 09

0740234 --> Thursday, 05 - 29

0740235 --> Thursday, 05 - 14

0740236 --> Thursday, 05 - 05

0740237 --> Thursday, 05 - 25

0740238 --> Thursday, 05 - 17

0740239 --> Thursday, 05 - 02

0740240 --> Thursday, 05 - 21

0740241 --> Thursday, 05 - 13

0740242 --> Thursday, 05 - 26

0740243 --> Thursday, 05 - 18

0740244 --> Thursday, 05 - 09

0740245 --> Thursday, 05 - 29

0740246 --> Thursday, 05 - 14

0740247 --> Thursday, 05 - 06

0740248 --> Thursday, 05 - 25

0740249 --> Thursday, 05 - 10

0740250 --> Thursday, 05 - 30

0740251 --> Thursday, 05 - 22

0740252 --> Thursday, 05 - 06

0740253 --> Thursday, 05 - 26

0740254 --> Thursday, 05 - 18

0740255 --> Thursday, 05 - 03

0740256 --> Thursday, 05 - 22

0740257 --> Thursday, 05 - 14

0740258 --> Thursday, 05 - 06

0740259 --> Thursday, 05 - 19

0740260 --> Thursday, 05 - 10

0740261 --> Thursday, 05 - 30

0740262 --> Thursday, 05 - 15

0740263 --> Thursday, 05 - 07

0740264 --> Thursday, 05 - 26

0740265 --> Thursday, 05 - 18

0740266 --> Thursday, 05 - 03

0740267 --> Thursday, 05 - 23

0740268 --> Thursday, 05 - 14

0740269 --> Thursday, 06 - 03

0740270 --> Thursday, 05 - 19

0740271 --> Thursday, 05 - 11

0740272 --> Thursday, 05 - 30

0740273 --> Thursday, 05 - 15

0740274 --> Thursday, 05 - 07

0740275 --> Thursday, 05 - 27

0740276 --> Thursday, 05 - 11

0740277 --> Thursday, 05 - 03

0740278 --> Thursday, 05 - 23

0740279 --> Thursday, 05 - 08

0740280 --> Thursday, 05 - 27

0740281 --> Thursday, 05 - 19

0740282 --> Thursday, 05 - 04

0740283 --> Thursday, 05 - 24

