Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 1010000 through 1019999



1010000 --> Thursday, 05 - 04

1010001 --> Thursday, 05 - 24

1010002 --> Thursday, 05 - 09

1010003 --> Thursday, 05 - 29

1010004 --> Thursday, 05 - 20

1010005 --> Thursday, 05 - 05

1010006 --> Thursday, 05 - 25

1010007 --> Thursday, 05 - 17

1010008 --> Thursday, 05 - 08

1010009 --> Thursday, 05 - 21

1010010 --> Thursday, 05 - 13

1010011 --> Thursday, 06 - 02

1010012 --> Thursday, 05 - 24

1010013 --> Thursday, 05 - 09

1010014 --> Thursday, 05 - 29

1010015 --> Thursday, 05 - 21

1010016 --> Thursday, 05 - 05

1010017 --> Thursday, 05 - 25

1010018 --> Thursday, 05 - 17

1010019 --> Thursday, 05 - 02

1010020 --> Thursday, 05 - 21

1010021 --> Thursday, 05 - 13

1010022 --> Thursday, 06 - 02

1010023 --> Thursday, 05 - 18

1010024 --> Thursday, 05 - 09

1010025 --> Thursday, 05 - 29

1010026 --> Thursday, 05 - 14

1010027 --> Thursday, 05 - 06

1010028 --> Thursday, 05 - 25

1010029 --> Thursday, 05 - 10

1010030 --> Thursday, 05 - 30

1010031 --> Thursday, 05 - 22

1010032 --> Thursday, 05 - 13

1010033 --> Thursday, 05 - 26

1010034 --> Thursday, 05 - 18

1010035 --> Thursday, 05 - 10

1010036 --> Thursday, 05 - 29

1010037 --> Thursday, 05 - 14

1010038 --> Thursday, 05 - 06

1010039 --> Thursday, 05 - 26

1010040 --> Thursday, 05 - 10

1010041 --> Thursday, 05 - 30

1010042 --> Thursday, 05 - 22

1010043 --> Thursday, 05 - 07

1010044 --> Thursday, 05 - 26

1010045 --> Thursday, 05 - 18

1010046 --> Thursday, 05 - 03

1010047 --> Thursday, 05 - 23

1010048 --> Thursday, 05 - 14

1010049 --> Thursday, 06 - 03

1010050 --> Thursday, 05 - 19

1010051 --> Thursday, 05 - 11

1010052 --> Thursday, 05 - 30

1010053 --> Thursday, 05 - 15

1010054 --> Thursday, 05 - 07

1010055 --> Thursday, 05 - 27

1010056 --> Thursday, 05 - 18

1010057 --> Thursday, 05 - 03

1010058 --> Thursday, 05 - 23

1010059 --> Thursday, 05 - 08

1010060 --> Thursday, 05 - 27

1010061 --> Thursday, 05 - 19

1010062 --> Thursday, 05 - 11

1010063 --> Thursday, 05 - 24

1010064 --> Thursday, 05 - 15

1010065 --> Thursday, 05 - 07

1010066 --> Thursday, 05 - 27

1010067 --> Thursday, 05 - 12

1010068 --> Thursday, 05 - 31

1010069 --> Thursday, 05 - 23

1010070 --> Thursday, 05 - 08

1010071 --> Thursday, 05 - 28

1010072 --> Thursday, 05 - 19

1010073 --> Thursday, 05 - 04

1010074 --> Thursday, 05 - 24

1010075 --> Thursday, 05 - 16

1010076 --> Thursday, 05 - 07

1010077 --> Thursday, 05 - 20

1010078 --> Thursday, 05 - 12

1010079 --> Thursday, 06 - 01

1010080 --> Thursday, 05 - 16

1010081 --> Thursday, 05 - 08

1010082 --> Thursday, 05 - 28

1010083 --> Thursday, 05 - 13

1010084 --> Thursday, 05 - 04

1010085 --> Thursday, 05 - 24

1010086 --> Thursday, 05 - 16

1010087 --> Thursday, 05 - 29

1010088 --> Thursday, 05 - 20

1010089 --> Thursday, 05 - 12

1010090 --> Thursday, 06 - 01

1010091 --> Thursday, 05 - 17

1010092 --> Thursday, 05 - 08

1010093 --> Thursday, 05 - 28

1010094 --> Thursday, 05 - 13

1010095 --> Thursday, 05 - 05

1010096 --> Thursday, 05 - 24

1010097 --> Thursday, 05 - 09

1010098 --> Thursday, 05 - 29

1010099 --> Thursday, 05 - 21

1010100 --> Thursday, 05 - 06

1010101 --> Thursday, 05 - 26

1010102 --> Thursday, 05 - 18

1010103 --> Thursday, 05 - 03

1010104 --> Thursday, 05 - 22

1010105 --> Thursday, 05 - 14

1010106 --> Thursday, 05 - 06

1010107 --> Thursday, 05 - 19

1010108 --> Thursday, 05 - 10

1010109 --> Thursday, 05 - 30

1010110 --> Thursday, 05 - 22

1010111 --> Thursday, 05 - 07

1010112 --> Thursday, 05 - 26

1010113 --> Thursday, 05 - 18

1010114 --> Thursday, 05 - 03

