Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0670000 through 0679999



0670000 --> Thursday, 05 - 18

0670001 --> Thursday, 05 - 03

0670002 --> Thursday, 05 - 23

0670003 --> Thursday, 05 - 15

0670004 --> Thursday, 06 - 03

0670005 --> Thursday, 05 - 19

0670006 --> Thursday, 05 - 11

0670007 --> Thursday, 05 - 31

0670008 --> Thursday, 05 - 15

0670009 --> Thursday, 05 - 07

0670010 --> Thursday, 05 - 27

0670011 --> Thursday, 05 - 12

0670012 --> Thursday, 05 - 03

0670013 --> Thursday, 05 - 23

0670014 --> Thursday, 05 - 15

0670015 --> Thursday, 05 - 28

0670016 --> Thursday, 05 - 19

0670017 --> Thursday, 05 - 11

0670018 --> Thursday, 05 - 24

0670019 --> Thursday, 05 - 16

0670020 --> Thursday, 05 - 07

0670021 --> Thursday, 05 - 27

0670022 --> Thursday, 05 - 12

0670023 --> Thursday, 06 - 01

0670024 --> Thursday, 05 - 23

0670025 --> Thursday, 05 - 08

0670026 --> Thursday, 05 - 28

0670027 --> Thursday, 05 - 20

0670028 --> Thursday, 05 - 04

0670029 --> Thursday, 05 - 24

0670030 --> Thursday, 05 - 16

0670031 --> Thursday, 05 - 01

0670032 --> Thursday, 05 - 20

0670033 --> Thursday, 05 - 12

0670034 --> Thursday, 06 - 01

0670035 --> Thursday, 05 - 17

0670036 --> Thursday, 05 - 08

0670037 --> Thursday, 05 - 28

0670038 --> Thursday, 05 - 13

0670039 --> Thursday, 05 - 05

0670040 --> Thursday, 05 - 24

0670041 --> Thursday, 05 - 16

0670042 --> Thursday, 05 - 29

0670043 --> Thursday, 05 - 21

0670044 --> Thursday, 05 - 12

0670045 --> Thursday, 06 - 01

0670046 --> Thursday, 05 - 17

0670047 --> Thursday, 05 - 09

0670048 --> Thursday, 05 - 28

0670049 --> Thursday, 05 - 13

0670050 --> Thursday, 05 - 05

0670051 --> Thursday, 05 - 25

0670052 --> Thursday, 05 - 09

0670053 --> Thursday, 05 - 29

0670054 --> Thursday, 05 - 21

0670055 --> Thursday, 05 - 06

0670056 --> Thursday, 05 - 25

0670057 --> Thursday, 05 - 17

0670058 --> Thursday, 05 - 02

0670059 --> Thursday, 05 - 22

0670060 --> Thursday, 05 - 13

0670061 --> Thursday, 06 - 02

0670062 --> Thursday, 05 - 18

0670063 --> Thursday, 05 - 10

0670064 --> Thursday, 05 - 29

0670065 --> Thursday, 05 - 21

0670066 --> Thursday, 05 - 06

0670067 --> Thursday, 05 - 26

0670068 --> Thursday, 05 - 17

0670069 --> Thursday, 05 - 02

0670070 --> Thursday, 05 - 22

0670071 --> Thursday, 05 - 14

0670072 --> Thursday, 06 - 02

0670073 --> Thursday, 05 - 18

0670074 --> Thursday, 05 - 10

0670075 --> Thursday, 05 - 30

0670076 --> Thursday, 05 - 14

0670077 --> Thursday, 05 - 06

0670078 --> Thursday, 05 - 26

0670079 --> Thursday, 05 - 11

0670080 --> Thursday, 05 - 30

0670081 --> Thursday, 05 - 22

0670082 --> Thursday, 05 - 07

0670083 --> Thursday, 05 - 27

0670084 --> Thursday, 05 - 18

0670085 --> Thursday, 05 - 10

0670086 --> Thursday, 05 - 23

0670087 --> Thursday, 05 - 15

0670088 --> Thursday, 05 - 06

0670089 --> Thursday, 05 - 26

0670090 --> Thursday, 05 - 11

0670091 --> Thursday, 05 - 31

0670092 --> Thursday, 05 - 22

0670093 --> Thursday, 05 - 07

0670094 --> Thursday, 05 - 27

0670095 --> Thursday, 05 - 19

0670096 --> Thursday, 05 - 03

0670097 --> Thursday, 05 - 23

0670098 --> Thursday, 05 - 15

0670099 --> Thursday, 05 - 28

0670100 --> Thursday, 05 - 20

0670101 --> Thursday, 05 - 12

0670102 --> Thursday, 06 - 01

0670103 --> Thursday, 05 - 17

0670104 --> Thursday, 05 - 08

0670105 --> Thursday, 05 - 28

0670106 --> Thursday, 05 - 13

0670107 --> Thursday, 05 - 05

0670108 --> Thursday, 05 - 24

0670109 --> Thursday, 05 - 16

