Ascencion Day given in mod 5,700,000 (full-cycle)

This is for [years] mod 5,700,000 --> 0200000 through 0209999



0200000 --> Thursday, 06 - 01

0200001 --> Thursday, 05 - 24

0200002 --> Thursday, 05 - 09

0200003 --> Thursday, 05 - 29

0200004 --> Thursday, 05 - 20

0200005 --> Thursday, 05 - 05

0200006 --> Thursday, 05 - 25

0200007 --> Thursday, 05 - 17

0200008 --> Thursday, 05 - 01

0200009 --> Thursday, 05 - 21

0200010 --> Thursday, 05 - 13

0200011 --> Thursday, 06 - 02

0200012 --> Thursday, 05 - 17

0200013 --> Thursday, 05 - 09

0200014 --> Thursday, 05 - 29

0200015 --> Thursday, 05 - 14

0200016 --> Thursday, 05 - 05

0200017 --> Thursday, 05 - 25

0200018 --> Thursday, 05 - 10

0200019 --> Thursday, 05 - 30

0200020 --> Thursday, 05 - 21

0200021 --> Thursday, 05 - 13

0200022 --> Thursday, 05 - 26

0200023 --> Thursday, 05 - 18

0200024 --> Thursday, 05 - 09

0200025 --> Thursday, 05 - 29

0200026 --> Thursday, 05 - 14

0200027 --> Thursday, 05 - 06

0200028 --> Thursday, 05 - 25

0200029 --> Thursday, 05 - 10

0200030 --> Thursday, 05 - 30

0200031 --> Thursday, 05 - 22

0200032 --> Thursday, 05 - 06

0200033 --> Thursday, 05 - 26

0200034 --> Thursday, 05 - 18

0200035 --> Thursday, 05 - 03

0200036 --> Thursday, 05 - 22

0200037 --> Thursday, 05 - 14

0200038 --> Thursday, 06 - 03

0200039 --> Thursday, 05 - 19

0200040 --> Thursday, 05 - 10

0200041 --> Thursday, 05 - 30

0200042 --> Thursday, 05 - 15

0200043 --> Thursday, 05 - 07

0200044 --> Thursday, 05 - 26

0200045 --> Thursday, 05 - 18

0200046 --> Thursday, 05 - 03

0200047 --> Thursday, 05 - 23

0200048 --> Thursday, 05 - 14

0200049 --> Thursday, 05 - 27

0200050 --> Thursday, 05 - 19

0200051 --> Thursday, 05 - 11

0200052 --> Thursday, 05 - 30

0200053 --> Thursday, 05 - 15

0200054 --> Thursday, 05 - 07

0200055 --> Thursday, 05 - 27

0200056 --> Thursday, 05 - 11

0200057 --> Thursday, 05 - 31

0200058 --> Thursday, 05 - 23

0200059 --> Thursday, 05 - 08

0200060 --> Thursday, 05 - 27

0200061 --> Thursday, 05 - 19

0200062 --> Thursday, 05 - 04

0200063 --> Thursday, 05 - 24

0200064 --> Thursday, 05 - 15

0200065 --> Thursday, 05 - 07

0200066 --> Thursday, 05 - 20

0200067 --> Thursday, 05 - 12

0200068 --> Thursday, 05 - 31

0200069 --> Thursday, 05 - 23

0200070 --> Thursday, 05 - 08

0200071 --> Thursday, 05 - 28

0200072 --> Thursday, 05 - 19

0200073 --> Thursday, 05 - 04

0200074 --> Thursday, 05 - 24

0200075 --> Thursday, 05 - 16

0200076 --> Thursday, 05 - 28

0200077 --> Thursday, 05 - 20

0200078 --> Thursday, 05 - 12

0200079 --> Thursday, 06 - 01

0200080 --> Thursday, 05 - 16

0200081 --> Thursday, 05 - 08

0200082 --> Thursday, 05 - 28

0200083 --> Thursday, 05 - 13

0200084 --> Thursday, 05 - 04

0200085 --> Thursday, 05 - 24

0200086 --> Thursday, 05 - 09

0200087 --> Thursday, 05 - 29

0200088 --> Thursday, 05 - 20

0200089 --> Thursday, 05 - 05

0200090 --> Thursday, 05 - 25

0200091 --> Thursday, 05 - 17

0200092 --> Thursday, 05 - 08

0200093 --> Thursday, 05 - 21

0200094 --> Thursday, 05 - 13

0200095 --> Thursday, 06 - 02

0200096 --> Thursday, 05 - 24

0200097 --> Thursday, 05 - 09

0200098 --> Thursday, 05 - 29

0200099 --> Thursday, 05 - 21

0200100 --> Thursday, 05 - 06

0200101 --> Thursday, 05 - 26

0200102 --> Thursday, 05 - 18

0200103 --> Thursday, 05 - 03

0200104 --> Thursday, 05 - 22

0200105 --> Thursday, 05 - 14

0200106 --> Thursday, 06 - 03

0200107 --> Thursday, 05 - 19

0200108 --> Thursday, 05 - 10

0200109 --> Thursday, 05 - 30

0200110 --> Thursday, 05 - 15

0200111 --> Thursday, 05 - 07

0200112 --> Thursday, 05 - 26

0200113 --> Thursday, 05 - 11

0200114 --> Thursday, 05 - 03

0200115 --> Thursday, 05 - 23

0200116 --> Thursday, 05 - 14

0200117 --> Thursday, 05 - 27

0200118 --> Thursday, 05 - 19

0200119 --> Thursday, 05 - 11

0200120 --> Thursday, 05 - 30

0200121 --> Thursday, 05 - 15

0200122 --> Thursday, 05 - 07

0200123 --> Thursday, 05 - 27

0200124 --> Thursday, 05 - 11

0200125 --> Thursday, 05 - 31

0200126 --> Thursday, 05 - 23

0200127 --> Thursday, 05 - 08

0200128 --> Thursday, 05 - 27

0200129 --> Thursday, 05 - 19

0200130 --> Thursday, 05 - 04

0200131 --> Thursday, 05 - 24

0200132 --> Thursday, 05 - 15

0200133 --> Thursday, 04 - 30

0200134 --> Thursday, 05 - 20

0200135 --> Thursday, 05 - 12

0200136 --> Thursday, 05 - 31

0200137 --> Thursday, 05 - 16

0200138 --> Thursday, 05 - 08

0200139 --> Thursday, 05 - 28

0200140 --> Thursday, 05 - 19

0200141 --> Thursday, 05 - 04

0200142 --> Thursday, 05 - 24

0200143 --> Thursday, 05 - 16

0200144 --> Thursday, 05 - 28

0200145 --> Thursday, 05 - 20

0200146 --> Thursday, 05 - 12

0200147 --> Thursday, 05 - 25

